rzsm,tws,asst,psm,lhnf,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,runoff
241.398865,869.926025,297.828247,869.924377,104.622635,297.828247,4.24E-05,1.57E-05,24.09,29.4,18.88,15.26,8.84375,29.46875,37.75,191.5625
240.213638,867.439636,296.867126,867.425781,84.8088608,296.867126,3.44E-05,9.52E-06,21.04,25.73,17.34,17.79,8.5625,28.5,36.40625,182.59375
240.092636,865.979675,296.526672,865.971375,68.3343124,296.526672,2.77E-05,6.86E-06,21.51,25.82,18.08,17.86,8.40625,28.0625,35.8125,176.375
239.630432,864.215759,296.675446,864.207764,70.1026154,296.675446,2.84E-05,8.19E-06,21.8,25.21,18.19,17.8,8.28125,27.6875,35.28125,172.21875
242.302643,865.696777,295.590546,865.673645,62.7085419,295.590546,2.54E-05,4.81E-06,21.43,26.12,17.33,18.34,8.21875,27.34375,34.75,168.625
244.114624,866.570068,294.199615,866.536926,61.5669632,294.199615,2.50E-05,3.27E-06,19.59,22.75,17.31,17.76,8.15625,27.125,34.4375,165.65625
247.86734,869.623474,291.999725,869.54834,43.7477684,291.999725,1.77E-05,7.48E-07,17.98,19.59,16.94,17.27,8.1875,27.28125,34.6875,164.25
251.740829,873.234924,292.713806,873.082336,41.4567146,292.713806,1.68E-05,1.38E-06,17.85,19.44,17.13,17.1,8.21875,27.78125,35.5,165.90625
254.001038,875.419067,294.16806,875.310242,49.938282,294.16806,2.02E-05,3.25E-06,19.58,22,17.93,18.27,8.28125,28,35.75,173.28125
255.788849,877.292297,295.311462,877.195923,66.6755295,295.311462,2.70E-05,4.15E-06,20.44,22.87,17.94,18.8,10.453125,30.5,38.0625,180.625
262.559692,885.027588,295.74646,884.927124,77.7773056,295.74646,3.15E-05,6.86E-06,21.18,23.39,18.54,18.64,14.171875,37.984375,45.9375,190.92188
266.000519,890.118103,295.118835,889.994385,55.2685776,295.118835,2.24E-05,5.64E-06,21.11,22.37,19.92,19.91,24.203125,52.15625,59.625,220.67188
273.390839,900.026733,296.279236,899.957092,81.8077621,296.279236,3.32E-05,6.93E-06,21.01,23.68,17.99,19.63,29.875,60.859375,71.40625,261.40625
271.734253,901.317139,297.237152,901.297485,135.680908,297.237152,5.50E-05,2.60E-05,22.24,27.65,18.35,17.59,34.890625,67.8125,78.25,291.375
268.278534,900.118225,297.082001,900.103516,101.358498,297.082001,4.11E-05,1.95E-05,22.58,26.02,19.19,17.27,34.078125,66.171875,78.15625,297.04688
261.396759,894.365723,299.606995,894.365295,164.908325,299.606995,6.69E-05,3.98E-05,25.27,30.42,20.69,18.48,30.90625,60.234375,71.8125,283.90625
257.477173,890.464966,298.932129,890.44281,118.464516,298.932129,4.80E-05,2.02E-05,23.72,28.24,19.44,20.19,27.78125,54.421875,65.1875,262.42188
257.570251,890.392212,297.644592,890.23938,77.5885239,297.644592,3.15E-05,7.87E-06,23.05,25.72,20.02,21.19,24.984375,49.625,59.734375,241.26562
258.058075,890.58374,298.87793,890.551331,127.520897,298.87793,5.17E-05,1.96E-05,25.44,30.11,20.32,19.49,30.484375,60.8125,69.015625,230.70312
256.670471,888.950623,293.970276,888.928772,87.1922836,293.970276,3.54E-05,1.02E-05,19.43,25.5,12.56,16.05,30.25,62.046875,73.65625,243.0625
253.779083,885.661438,297.543732,885.660522,113.407944,297.543732,4.60E-05,2.57E-05,22.79,28.76,16.55,16.83,30.328125,62.328125,73.453125,247.84375
250.968842,882.240662,297.20105,882.231018,93.5231171,297.20105,3.79E-05,1.88E-05,22.94,27.55,18.63,18.59,28.109375,58.375,70.140625,246.89062
249.059036,879.51886,297.156769,879.494202,81.7113266,297.156769,3.31E-05,1.41E-05,22.37,26.01,19.35,17.37,25.359375,52.46875,63.34375,238
250.05896,879.749634,295.630615,879.601013,53.1379547,295.630615,2.15E-05,3.06E-06,21.53,24.52,19.53,19.36,23.921875,49.171875,59.15625,225.71875
255.440231,884.490906,296.169617,884.332214,69.0402374,296.169617,2.80E-05,4.11E-06,20.81,22.83,19.52,19.53,23.046875,47.390625,57.21875,217.79688
276.467041,907.008118,296.128479,906.770813,58.0654411,296.128479,2.35E-05,3.51E-06,20.22,20.99,18.82,20.07,31.796875,57.828125,65.109375,218.98438
304.925995,941.471008,295.539459,941.291443,71.0250931,295.539459,2.88E-05,2.31E-06,22.66,26.95,19.79,21.22,49.640625,89.140625,98.03125,269.32812
313.916779,960.800049,295.428314,960.78125,134.465225,295.428314,5.45E-05,3.09E-05,22.39,27.62,18.25,18.28,66.03125,123.046875,140.10938,371.76562
300.829041,956.628906,295.477753,956.588135,121.75045,295.477753,4.94E-05,3.27E-05,21.35,24.88,16.34,18.17,61.5,118.015625,140.78125,451.28125
289.230713,950.922607,297.255768,950.913452,202.949875,297.255768,8.23E-05,5.44E-05,21.95,26.9,18.13,18.04,53.171875,103.140625,122.796875,444.4375
279.606598,944.520081,297.800476,944.50769,189.973114,297.800476,7.70E-05,4.72E-05,22.24,26.71,18.08,18.67,47.765625,92.609375,110.078125,407.15625
273.705658,939.911926,297.850647,939.871094,158.939407,297.850647,6.44E-05,3.05E-05,22.67,26.26,20,20.15,43.25,84.09375,100.09375,369.48438
279.044617,946.149414,295.987549,946.03009,76.040329,295.987549,3.08E-05,6.07E-06,20.58,22.31,19.49,20.24,45.421875,85.71875,100.046875,385.90625
295.462799,966.191467,294.902863,966.097473,92.4295578,294.902863,3.75E-05,8.40E-06,20,21.46,19.4,19.69,60.828125,136.95312,155.89062,542.4531
301.07135,977.589233,294.693817,977.458862,78.3420868,294.693817,3.18E-05,7.40E-06,20.02,22.21,18.64,19,70.90625,189.875,227.53125,776.96875
302.340881,985.174438,295.40625,985.039551,83.9686737,295.40625,3.40E-05,7.75E-06,20.2,22.51,18.85,19.39,74.984375,204.0625,249.14062,968.9844
296.491211,984.657104,296.998383,984.623718,146.075729,296.998383,5.92E-05,2.81E-05,21.72,25.55,19.01,19.94,74.09375,200.9375,245.90625,1066.2969
289.192841,980.750244,298.283997,980.715271,156.329269,298.283997,6.34E-05,3.19E-05,23.36,27.46,20.54,20.74,68.53125,187.35938,230.95312,1031.4531
283.489532,976.648926,299.471588,976.590088,166.005249,299.471588,6.73E-05,3.37E-05,24.43,28.77,21.75,21.62,61.328125,169.42188,209.21875,936.4375
279.838043,973.315796,300.13443,973.284424,145.892303,300.13443,5.91E-05,3.01E-05,24.95,28.71,22.31,22.53,55.71875,154.48438,190.34375,837.9375
276.160095,969.371216,300.54184,969.347351,157.541397,300.54184,6.39E-05,3.42E-05,25.28,29.07,21.24,22.2,50.96875,141,174.1875,760.0781
274.836212,967.477051,299.856934,967.403198,124.508934,299.856934,5.05E-05,2.27E-05,25.1,29.38,21.45,22.35,46.703125,128.75,159.01562,693.9531
279.302399,971.38446,297.96582,971.312927,94.8977356,297.96582,3.85E-05,1.14E-05,23.82,27.07,20.8,21.81,44.578125,124.765625,153.01562,650.0625
279.612427,971.374817,297.484131,971.312439,101.222336,297.484131,4.10E-05,1.43E-05,22.71,25.76,20.04,20.99,43.375,119.90625,147,626.375
278.729706,970.107849,297.975616,970.066162,105.540924,297.975616,4.28E-05,1.83E-05,23.48,27.55,20.95,20.63,40.546875,113.125,139.1875,595.34375
279.334167,970.255066,297.072296,970.223938,125.898605,297.072296,5.10E-05,1.93E-05,23.72,28.33,19.85,19.72,39.046875,106.46875,130.625,556.5156
276.345551,966.819336,296.523376,966.809875,135.162628,296.523376,5.48E-05,3.57E-05,23.13,26.38,18.82,17,39.890625,107.484375,131.3125,538.4844
273.272644,962.920471,298.073364,962.879456,141.38736,298.073364,5.73E-05,2.48E-05,23.16,26.89,20.6,20.46,37.328125,99.8125,123.375,563.7344
271.501648,960.073914,298.029846,960.041565,124.327576,298.029846,5.04E-05,2.07E-05,22.55,26.08,19.11,20.31,34.40625,91.53125,113.203125,554.9375
269.618103,956.937927,298.462555,956.919067,123.010941,298.462555,4.99E-05,2.18E-05,23.14,27.28,19.43,20.35,31.875,84.6875,104.734375,524.9531
267.323669,953.214111,299.279358,953.20166,128.949585,299.279358,5.23E-05,2.50E-05,23.99,28.23,20.19,20.57,29.75,78.578125,97.28125,489.46875
265.447845,949.746155,299.673401,949.712097,135.746048,299.673401,5.50E-05,2.08E-05,24.47,28.41,21.11,21.53,27.65625,72.546875,89.890625,456.4375
265.74823,948.407349,299.689667,948.32251,120.717705,299.689667,4.89E-05,1.71E-05,24.34,27.97,21.32,22.25,25.890625,67.921875,84.0625,428.34375
272.454285,953.744873,298.868683,953.672485,123.668755,298.868683,5.01E-05,1.53E-05,24.49,27.31,22.17,22.77,34.171875,84.15625,100.0625,445.9375
276.579468,957.297546,298.11084,957.255005,145.347229,298.11084,5.89E-05,2.69E-05,23.7,27.14,20.51,21.48,62.421875,151.42188,170.3125,610.34375
284.711304,966.339233,293.368378,966.31012,53.5220947,293.368378,2.17E-05,8.53E-06,18.88,22.1,14.94,16.28,80.5625,202.79688,235.46875,851.6719
279.283447,961.96582,296.040497,961.960632,145.316193,296.040497,5.89E-05,3.76E-05,21.05,25.84,16.84,16.66,79.953125,205.10938,244.09375,986.71875
274.78891,957.304138,296.660858,957.28949,138.280426,296.660858,5.61E-05,2.92E-05,21.62,25.04,18.8,17.87,71.375,184.45312,220.70312,944.5
273.504761,955.375122,295.233643,955.312134,90.433548,295.233643,3.67E-05,1.13E-05,20.18,22.16,18.6,17.34,63.140625,163.95312,195.9375,853.5156
280.15921,961.895691,295.657837,961.757507,49.5050392,295.657837,2.01E-05,2.37E-06,20.75,23.14,18.98,19.86,57.875,152.23438,181.15625,854.875
287.049316,970.230774,294.562866,970.161743,81.2620392,294.562866,3.29E-05,1.14E-05,19.61,21.51,17.25,17.96,65.75,175.0625,206.125,1110.1406
290.860779,976.315308,294.932831,976.228333,82.5906982,294.932831,3.35E-05,6.63E-06,20.4,23.62,16.53,18.97,83.703125,229.07812,269.875,1461.3125
299.335815,988.853516,292.672089,988.802795,88.3041382,292.672089,3.58E-05,1.03E-05,16.84,19.54,15.33,15.16,98.65625,280.60938,333.26562,1705.4688
298.145142,991.856506,291.388702,991.754272,68.621666,291.388702,2.78E-05,5.85E-06,17.68,20.32,15.75,15.55,109.296875,310.75,370.51562,1804.0625
304.197815,1002.81708,290.015015,1002.76282,59.6375046,290.015015,2.42E-05,5.97E-06,15.63,16.9,13.88,14.5,115.625,321.21875,384.17188,1775.4844
297.635468,1000.57013,292.373169,1000.5274,84.8121719,292.373169,3.44E-05,1.83E-05,17.18,20.56,14.54,14.69,118.71875,326.70312,389.75,1703.2656
292.017242,997.429077,293.5401,997.392334,102.161049,293.5401,4.14E-05,2.35E-05,19.43,22.9,15.68,15.62,109.8125,302.46875,364.125,1591.4688
286.375153,992.670837,294.205017,992.659729,146.332184,294.205017,5.93E-05,3.82E-05,19.89,24.35,15.41,15.69,99.59375,274.21875,330.48438,1443.7031
282.522491,988.505066,294.008057,988.483826,114.799942,294.008057,4.65E-05,2.66E-05,19.58,23.87,16.05,15.72,89.625,246.73438,297.6875,1300.5469
279.583862,984.796021,294.121338,984.77832,112.735107,294.121338,4.57E-05,2.14E-05,18.93,23.18,14.85,15.37,80.578125,221.89062,267.89062,1171.0625
277.301971,981.500366,294.113037,981.456909,98.8664093,294.113037,4.01E-05,1.79E-05,20.18,23.56,16.98,16.56,72.96875,200.1875,241.45312,1053.2969
276.356537,979.336121,294.473633,979.309448,85.9787064,294.473633,3.49E-05,1.43E-05,20.6,23.61,17.36,16.36,67.265625,185.5,222.75,970.625
274.267334,975.909058,295.30719,975.89209,103.716423,295.30719,4.21E-05,2.25E-05,20.96,25.51,16.23,16.59,61.515625,171.25,206.48438,934.0156
274.934296,975.247498,293.926636,975.220703,67.09478,293.926636,2.72E-05,1.01E-05,19.12,23.15,15.03,16.19,55.359375,154.57812,186.70312,874.7031
275.113068,974.31665,294.06308,974.292725,91.2679291,294.06308,3.70E-05,1.90E-05,20.36,24.46,16.61,15.29,52.109375,145.10938,174.78125,806.34375
276.474457,974.589661,293.204041,974.51178,84.5443268,293.204041,3.43E-05,1.21E-05,19.15,23.33,15.78,16.2,49.546875,134.71875,162.03125,768.1094
278.556793,975.853882,293.416107,975.775818,69.400589,293.416107,2.81E-05,8.80E-06,18.89,21.99,16.72,17.08,57.296875,147.4375,175.375,763.6406
284.237518,981.409973,292.033051,981.268127,37.4673042,292.033051,1.52E-05,1.56E-06,17.61,19.01,16.68,16.79,56.921875,148.34375,178.26562,812.53125
287.009277,984.987854,292.793854,984.963257,71.7253799,292.793854,2.91E-05,8.77E-06,17.55,22.34,12.49,15.71,61.796875,161.39062,192.21875,828.2969
282.663055,981.220215,294.846558,981.201477,120.403717,294.846558,4.88E-05,2.92E-05,20.39,25.15,14.9,15.73,60.734375,161.79688,194.23438,857.25
286.439667,984.914124,293.348938,984.880493,92.2685089,293.348938,3.74E-05,1.19E-05,19.28,22.38,16.19,17.13,55.4375,149.34375,180.76562,891.2969
299.100189,1000.52875,290.398468,1000.51825,64.2809601,290.398468,2.61E-05,1.11E-05,16.37,20.64,11.09,14.16,68.90625,191.3125,228.59375,1030.5938
292.288788,996.671021,292.883606,996.666931,116.399635,292.883606,4.72E-05,3.11E-05,18.21,23.3,11.22,14.37,71.359375,199.5,244.64062,1159.5
286.561951,992.080139,294.531097,992.078308,132.286224,294.531097,5.36E-05,3.11E-05,19.3,24.79,13.77,15.13,65.140625,181.82812,224.17188,1101.3906
282.80368,988.220276,294.493652,988.197815,113.171761,294.493652,4.59E-05,1.98E-05,19.37,23.85,15.87,16.01,57.15625,160.95312,197.875,981.8281
281.326141,986.21521,294.839722,986.190369,99.4789505,294.839722,4.03E-05,1.43E-05,20.02,23.14,17.82,17.71,51.625,145.375,178.39062,866.2344
282.523804,986.860535,294.307983,986.82251,59.5800476,294.307983,2.42E-05,4.30E-06,19.43,21.5,18.25,18.26,47.703125,135.1875,165.71875,773.3281
283.601715,987.601746,295.340576,987.57373,79.8992844,295.340576,3.24E-05,8.06E-06,20.74,24.04,18.46,18.95,43.734375,126.4375,155.71875,724.15625
282.588318,986.315735,296.631317,986.298767,122.733742,296.631317,4.98E-05,1.74E-05,21.04,25.36,18.17,19.02,40.640625,118.890625,146.73438,700.03125
280.327576,983.57019,297.088318,983.523132,111.908859,297.088318,4.54E-05,1.72E-05,21.48,25.58,18.61,19.68,37.859375,112.671875,139.375,669.8906
279.667023,982.200012,297.4823,982.1698,91.3444672,297.4823,3.70E-05,1.13E-05,22.08,25.88,19.13,20.55,36.4375,108.03125,133.53125,635.1719
279.372559,981.184692,297.859894,981.16156,97.4099884,297.859894,3.95E-05,1.19E-05,23.11,27.08,19.98,21.15,33.875,101.734375,126.453125,600.9375
281.717865,982.885498,296.339233,982.862061,95.5937653,296.339233,3.88E-05,1.05E-05,21.94,26.65,16.37,19.74,32.078125,96.609375,120.203125,572.0156
284.400208,985.739563,292.083527,985.734497,143.639862,292.083527,5.82E-05,1.99E-05,17.83,19.75,16.21,10.17,35.8125,114.296875,140.01562,585.6875
280.740631,981.825806,290.859222,981.814209,72.8994827,290.859222,2.96E-05,1.19E-05,16.13,18.49,14.16,11.87,34.921875,112.15625,141.09375,624.25
280.708038,981.241089,288.348877,981.19989,56.1338196,288.348877,2.28E-05,5.09E-06,13.69,15.29,12.18,11.58,35.078125,111,137.32812,602.4531
286.492188,987.183594,287.404785,987.098999,26.787941,287.404785,1.09E-05,8.81E-07,13.13,14.17,12.17,12.29,38.671875,123.109375,151.14062,608.1719
285.455475,986.715942,287.249969,986.703552,34.6190262,287.249969,1.40E-05,5.09E-06,13.79,16.94,11.45,12.52,45.96875,142.8125,173.875,672.34375
283.267975,984.65863,289.035736,984.649292,59.7832222,289.035736,2.42E-05,1.18E-05,15.32,20.13,11.46,11.57,44.71875,137.98438,171.01562,721.7969
281.336853,982.453918,290.263092,982.4328,73.69487,290.263092,2.99E-05,1.36E-05,15.89,18.92,12.15,10.72,40.5,124.5,154.8125,692.5156
281.495697,982.200134,286.224274,982.143982,25.2783241,286.224274,1.02E-05,1.87E-06,11.59,13.82,7.95,10.7,37.304688,113.52344,141,636.64844
280.346619,980.588562,288.971954,980.557922,63.8364105,288.971954,2.59E-05,9.64E-06,14.53,18.5,9.59,11.24,38.289062,113.96875,138.22656,602.5
282.855682,982.796814,287.417786,982.690674,20.7485733,287.417786,8.41E-06,7.93E-07,13.1,14.46,12.35,12.19,36.242188,108.50781,133.05469,594.1719
285.200134,985.260498,287.430542,985.242249,54.9250298,287.430542,2.23E-05,3.67E-06,12.31,15.42,6.46,10.76,35.492188,109.140625,133.35938,597.7969
281.918304,982.187805,288.110962,982.187805,106.828445,288.110962,4.33E-05,1.99E-05,14.19,20.04,7.33,7,35.859375,111.53906,137.05469,630.1797
279.007935,978.849976,288.195923,978.849976,76.8927002,288.195923,3.12E-05,1.57E-05,15.44,20.38,9.03,8.17,33.117188,102.96875,128.04688,632.34375
277.184052,976.345764,288.723633,976.343445,60.7425537,288.723633,2.46E-05,1.18E-05,15.67,19.86,10.56,9.99,29.8125,92.42969,115.17969,586.46875
275.848785,974.194275,289.784546,974.191406,58.1885376,289.784546,2.36E-05,9.46E-06,16.07,20.54,11.25,11.03,26.804688,83.30469,103.9375,535.5078
274.754333,972.169617,288.589142,972.162476,54.9262009,288.589142,2.23E-05,8.57E-06,14.82,18.83,9.44,10.75,24.1875,75.44531,94.203125,488
273.487579,969.881104,290.822449,969.874939,70.527092,290.822449,2.86E-05,1.15E-05,15.05,20.86,10.67,11.56,22.390625,69.96875,87,445.51562
272.856445,968.159912,289.286743,968.134399,55.5442924,289.286743,2.25E-05,5.68E-06,14.61,17.97,11.31,12.03,20.351562,63.8125,79.71094,412.57812
276.188538,970.458191,289.599182,970.411865,40.8306236,289.599182,1.66E-05,1.73E-06,14.78,16.31,12.95,13.58,18.453125,58.257812,72.85156,387.39062
286.222046,980.906738,285.168823,980.902832,93.8751526,285.168823,3.81E-05,6.64E-06,10.72,13.66,7.96,4.06,25.054688,78.796875,93.47656,410.60156
282.171875,977.57666,287.866638,977.55481,80.1238022,287.866638,3.25E-05,1.25E-05,13.19,16.94,8.41,7.02,33.742188,101.34375,120.69531,522.7344
282.111084,977.626953,286.061188,977.58252,27.7743454,286.061188,1.13E-05,2.06E-06,11.57,13.93,9.08,9.31,35.539062,103.27344,125.25781,583.96094
281.005341,976.5224,287.62323,976.513916,55.7067604,287.62323,2.26E-05,7.31E-06,12.74,16.72,6.71,9.73,33.914062,97.41406,118.84375,583.7656
278.701935,973.942627,288.167114,973.941162,70.4831772,288.167114,2.86E-05,1.26E-05,14.75,19.59,7.7,8.25,31.789062,90.33594,110.078125,550.4922
276.494843,971.199463,289.299713,971.19043,78.7488251,289.299713,3.19E-05,1.13E-05,14.21,19.57,10.64,9.46,28.882812,81.94531,100.171875,511.26562
276.088745,970.122803,287.593506,970.099792,32.1611176,287.593506,1.30E-05,2.99E-06,13.72,17.2,8.82,11.27,26.296875,74.0625,90.546875,469.95312
275.277527,968.607239,289.62326,968.594177,57.192234,289.62326,2.32E-05,9.02E-06,14.91,19.89,10.05,11.96,23.8125,67.1875,82.3125,429.52344
275.530792,968.202576,288.439667,968.115479,25.0690804,288.439667,1.02E-05,2.30E-06,14.94,18.48,11.29,12.73,21.421875,60.5,74.328125,391.77344
275.745667,967.709839,288.669647,967.656738,34.726265,288.669647,1.41E-05,3.32E-06,15.35,18.77,11.78,12.42,19.789062,55.820312,68.203125,357.35156
275.590759,966.879944,289.801025,966.860962,58.1014366,289.801025,2.36E-05,4.65E-06,15.31,18.89,12.87,12.96,19.382812,53.382812,64.703125,330.78906
277.546112,968.274841,287.276978,968.251831,33.4489861,287.276978,1.36E-05,1.07E-06,13.69,16.66,10.98,11.93,18.101562,49.976562,61.101562,311.21875
277.398041,967.764404,287.24939,967.7547,58.8436852,287.24939,2.39E-05,7.08E-06,12.63,17.84,9.72,9.66,17.007812,47.5625,58.164062,303.34375
276.037262,965.945374,287.724152,965.936279,50.8932877,287.724152,2.06E-05,5.75E-06,12.52,15.11,10.65,9.07,15.6171875,44.351562,54.828125,307.28906
276.812378,966.241272,282.379883,966.228577,64.2332611,282.379883,2.60E-05,2.07E-06,8.49,13.21,4.31,4.63,14.21875,41,50.84375,304.70312
277.790527,966.839661,278.339172,966.823181,39.5777245,278.339172,1.60E-05,9.53E-07,3.6,5.26,1.56,0.91,17.195312,49.671875,58.476562,309.8203
279.078247,968.008118,278.396973,967.973633,21.0682564,278.396973,8.54E-06,6.98E-07,3.24,5.12,1.57,1.99,18.007812,54.359375,66.265625,340.1875
278.333344,967.161377,280.132843,967.13623,26.136343,280.132843,1.06E-05,2.59E-06,6.64,10.32,2.29,2.84,17.515625,53.328125,65.640625,356.60938
277.92218,966.546753,279.771851,966.530884,24.3857346,279.771851,9.89E-06,1.54E-06,5.79,8.29,4.18,2.98,18.265625,54,65.25781,350.875
276.919678,965.251221,281.303101,965.248718,35.3737946,281.303101,1.43E-05,4.32E-06,8.05,12.1,3.66,3.35,18.226562,53.359375,64.765625,344.83594
276.153503,964.097534,281.265076,964.079834,24.5148716,281.265076,9.94E-06,2.52E-06,8.17,12.26,3.59,5.23,17.328125,50.054688,61.007812,334.48438
276.013611,963.508179,282.66803,963.485229,35.9078598,282.66803,1.46E-05,1.63E-06,8.5,11.33,5.57,6.28,16.070312,46.171875,56.484375,313.96094
276.558868,963.635925,283.753784,963.624695,42.083683,283.753784,1.71E-05,2.38E-06,9.01,12.03,6.29,6.19,15,43.085938,52.773438,292.58594
275.123932,961.782837,282.403961,961.782776,57.5851326,282.403961,2.33E-05,6.48E-06,9.34,14.08,3.84,1.96,15.1875,43.648438,52.820312,277.6953
273.875793,959.972595,282.590271,959.972473,38.9750023,282.590271,1.58E-05,5.27E-06,9.76,15.14,3.66,3.1,14.265625,41.335938,51.0625,266.02344
273.439514,958.917542,283.203674,958.908447,35.4922447,283.203674,1.44E-05,4.28E-06,10.29,15.33,3.73,5.47,12.9296875,37.75,46.757812,249.35938
272.859619,957.698792,283.910095,957.683594,29.6080647,283.910095,1.20E-05,3.69E-06,10.05,15.09,4.77,7.07,12.375,35.945312,44.09375,232.53125
273.015167,957.210083,282.71637,957.198792,39.5455132,282.71637,1.60E-05,1.59E-06,7.43,12.72,1.24,4.58,11.671875,34.570312,42.507812,229.39844
271.837036,955.360901,282.403229,955.360779,44.7348137,282.403229,1.81E-05,4.69E-06,8.98,14.16,1.45,2.33,10.953125,33.21875,40.882812,233.22656
270.871552,953.646484,283.350372,953.646484,45.3118057,283.350372,1.84E-05,4.64E-06,8.97,15.68,2.42,3.24,10.2890625,32.085938,39.5625,229.46094
269.918732,951.866577,284.425598,951.863647,37.3507881,284.425598,1.51E-05,4.60E-06,10.21,16.01,2.44,5.91,9.859375,31.203125,38.40625,218.40625
269.883423,950.983521,284.103149,950.974792,49.1340294,284.103149,1.99E-05,2.09E-06,8.19,13.6,0.6,5.28,9.6328125,30.632812,37.601562,206.39844
268.612335,948.834106,283.844757,948.8302,56.8825798,283.844757,2.31E-05,4.57E-06,7.07,12.72,0.47,1.46,9.9453125,31.71875,38.539062,197.77344
269.630493,948.983093,282.590759,948.959839,18.9236507,282.590759,7.67E-06,5.62E-07,8.19,10.99,4.36,6.61,9.6953125,31.132812,38.4375,195.8125
269.64035,948.212708,284.233978,948.196655,40.9026718,284.233978,1.66E-05,2.90E-06,9.72,13.82,4.32,5.22,9.5,30.523438,37.539062,193.97656
270.616821,948.496948,281.214447,948.488831,38.7157784,281.214447,1.57E-05,1.62E-06,7.35,11.21,4.34,1.51,9.890625,30.78125,37.609375,191.04688
