asst,lhnf,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,runoff
288.452087,20.8262844,288.452087,8.44E-06,1.15E-06,15.69,18.6,13.23,11.89,75.85156,206.875,248.4375,943.90625,1262.5391,2267.5,2280.7578
288.060791,40.4194794,288.060791,1.64E-05,3.30E-06,15.83,20.28,12.09,12.05,68.8125,188.52344,226.86719,859.77344,1226.0859,2230.4922,2246.1094
289.413757,31.8690357,289.413757,1.29E-05,2.09E-06,15.85,18.82,12.48,11.98,61.148438,168.79688,203.14062,777.6328,1134.2969,2151.6719,2178.3828
288.861359,23.0816917,288.861359,9.36E-06,1.28E-06,15.4,19.45,12.84,12.77,57.765625,157.25,188.19531,722.78906,1034.625,2028.8828,2062.6953
287.818726,15.513937,287.818726,6.29E-06,7.97E-07,14.03,17.27,10.26,12.04,54.859375,147.79688,176.92969,693.0469,979,1938.3281,1958.4375
289.271515,29.7539082,289.271515,1.21E-05,1.98E-06,14.88,17.4,10.84,12.53,51.734375,139.98438,167.57031,661.0703,938.97656,1889.3984,1902.8047
288.06131,2.14282322,288.06131,8.69E-07,1.15E-07,14.45,15.87,12.65,13.31,50.867188,138.92188,166.32812,649.3281,908.58594,1831.5469,1849
288.013123,8.33432674,288.013123,3.38E-06,3.23E-07,14.16,15.99,11.12,12.53,47.375,129.21875,156,652.1875,908.84375,1794.8516,1804.7578
289.456573,39.9720268,289.456573,1.62E-05,3.11E-06,15.94,19.91,11.21,12.6,44.171875,122.5625,147.83594,621.2969,900.91406,1781.0547,1789.1875
281.857544,106.777611,281.857544,4.33E-05,1.21E-06,8.19,16.21,4.6,-2.05,41.6875,118.546875,142.46094,590.4922,862.1172,1729.6719,1749.4766
277.695526,43.7581902,277.695526,1.77E-05,1.11E-08,6.3,10.16,3,-3.88,37.890625,108.92969,132.61719,560.60156,824.9922,1650.1016,1673.7422
280.093079,28.6132927,280.093079,1.16E-05,1.15E-06,6.85,11.67,3.03,1.19,34.140625,98.140625,119.69531,518.84375,781.7656,1577.8672,1600.75
280.838318,30.1258621,280.838318,1.22E-05,1.62E-06,8.34,14.84,2.42,3.1,31.125,90.78906,111.16406,478.09375,727.8281,1491.1641,1520.0312
280.733826,18.4465237,280.733826,7.48E-06,7.48E-07,8.33,14.22,2.67,4.58,28.546875,84.60156,103.49219,444,674.9219,1389.8438,1422.9141
278.903687,14.4339762,278.903687,5.85E-06,1.12E-07,8.48,14.26,3.48,3.9,26.570312,78.53125,95.90625,410.2578,626.08594,1288.7266,1321.9062
280.876282,35.179493,280.876282,1.43E-05,1.86E-06,8.78,15.98,1.98,1.69,24.0625,71.69531,87.74219,378.5547,579.21875,1194.8125,1226.3438
280.893127,17.4383488,280.893127,7.07E-06,6.21E-07,8.44,14.48,2.11,5.13,22.75,68.63281,82.60156,346.89062,534.0156,1107.8281,1138.0547
281.475586,15.5299654,281.475586,6.30E-06,3.44E-07,8.72,13.36,3.15,5.44,24.382812,69.78125,82.109375,320.64844,491.22656,1026.4297,1055.7031
282.304138,10.1566849,282.304138,4.12E-06,3.76E-08,9.44,12.26,4.46,5.66,25.023438,69.19531,81.46094,302.3125,453.07812,951.1719,979.0156
282.610962,2.91182089,282.610962,1.18E-06,2.35E-08,9.61,10.95,6.42,7.56,24.492188,66.59375,78.125,285.9922,423.9297,885.4219,910.5703
283.110199,30.6391029,283.110199,1.24E-05,1.62E-06,10.63,15.87,5.74,7.15,23.34375,63.664062,74.78906,275,414.72656,838.4375,856.91406
282.105194,11.8680496,282.105194,4.81E-06,1.97E-07,9.28,13.06,5.28,6.62,21.695312,59.046875,69.78125,265.98438,410.21094,820.2031,829.0625
285.899719,26.9070969,285.899719,1.09E-05,1.02E-06,11.04,13.35,5.44,7.96,19.84375,54.117188,64.35156,253.25,395.27344,807.34375,815.46094
285.099884,55.7172966,285.099884,2.26E-05,2.39E-07,13.24,15.43,10.47,4.76,19,51.671875,60.9375,240.58594,379.6172,786.15625,796.9844
280.23111,27.4499435,280.23111,1.11E-05,2.63E-09,7.45,9.27,4.8,2.52,17.882812,48.773438,57.882812,229.71875,363.7422,760.2422,772.72656
281.412262,27.8061638,281.412262,1.13E-05,8.60E-07,8.23,12.73,4,3.26,16.226562,44.523438,53.421875,217.67969,344.64062,731.6172,745.41406
280.939606,28.2523346,280.939606,1.15E-05,1.16E-06,8.62,14.35,3.59,3.29,14.6328125,40.585938,49.054688,205.44531,324.07812,699.9531,714.9844
280.909607,27.4956608,280.909607,1.11E-05,1.13E-06,8.79,14.26,3.26,4.83,13.296875,37.59375,45.625,195.59375,303.33594,665.375,681.625
282.156647,20.4133663,282.156647,8.28E-06,9.13E-07,9.24,14.83,2.78,5.68,12.1640625,35.570312,43.210938,188.39844,284.22656,630.02344,646.65625
284.107544,16.4375286,284.107544,6.66E-06,3.72E-07,11.07,14.75,6.07,7.4,11.3203125,34.195312,41.640625,183.26562,268.3047,597.6719,613.1953
283.904785,6.22939539,283.904785,2.53E-06,7.28E-08,10.7,12.58,8.99,8.46,11.21875,34.65625,41.882812,181.85156,257.97656,572.14844,585.0156
284.737885,34.3312187,284.737885,1.39E-05,3.15E-07,11.95,15.05,9.02,6.15,10.765625,34.125,41.757812,184.52344,254.53906,556.59375,565.2344
278.072021,31.1864605,278.072021,1.26E-05,1.19E-08,7.31,13.27,2.61,-1.46,11.734375,38.8125,46.921875,189.91406,255.38281,550.7422,555.33594
280.481812,23.7780857,280.481812,9.64E-06,7.74E-07,8.16,14.45,2.65,3.06,11.2734375,37.992188,47.804688,201.07031,259.10156,552.0469,553.6328
281.897827,26.2203484,281.897827,1.06E-05,1.29E-06,8.64,15.03,2.67,3.46,10.484375,34.867188,43.882812,200.44531,262.46094,555.7578,556.65625
281.156342,31.4245644,281.156342,1.27E-05,1.36E-06,8.76,15.81,2.85,2.41,10.0859375,32.804688,40.710938,190.60938,263.9922,556.0469,558.41406
280.986572,24.4670563,280.986572,9.92E-06,1.06E-06,9.32,15.7,2.94,4.05,9.9375,31.859375,39,181.07031,259.28125,551.3906,555.90625
281.335022,21.8809757,281.335022,8.87E-06,8.79E-07,8.52,14.89,2.42,4.21,9.828125,31.390625,38.289062,174.96094,250.04688,541.3203,548.14844
282.675598,27.0529213,282.675598,1.10E-05,1.16E-06,9.57,16,2.32,5.27,9.734375,31.0625,37.859375,171.5,240.77344,527.91406,536.0156
283.738739,12.4571648,283.738739,5.05E-06,8.57E-08,10.48,12.36,7.61,6.71,9.6875,30.828125,37.578125,169.60156,234.80469,515.52344,523.10156
281.932465,26.0582676,281.932465,1.06E-05,9.04E-09,10.02,11.47,8.59,5.79,10.0625,32.34375,39.15625,175.64062,246.60938,515.64844,517.03906
279.518799,14.197957,279.518799,5.76E-06,1.40E-07,7.95,12.29,2.75,3.3,10.75,35.335938,44.0625,196.97656,279.59375,554.28125,538.4844
284.316772,27.2359581,284.316772,1.10E-05,8.08E-07,10.28,13.54,2.52,4.94,10.40625,34.125,43.75,212.0625,300.6172,621.89844,596.7344
283.097168,9.10835648,283.097168,3.69E-06,1.32E-08,9.67,10.86,8.74,7.5,12.4609375,38.40625,46.703125,214.05469,315.65625,666.6875,652.90625
281.498169,40.3589058,281.498169,1.64E-05,1.24E-07,9.67,13.1,6.92,1.6,13.8203125,43.507812,53.742188,224.83594,335.25,689.1172,683.4219
280.930847,32.6808853,280.930847,1.32E-05,8.85E-07,9.24,13.71,5.66,2.64,12.796875,40.921875,52.21875,237.20312,346.78125,705.4531,702.59375
282.351654,11.1299438,282.351654,4.51E-06,1.79E-07,9.73,12.5,5.33,5.49,11.546875,37.34375,47.734375,231.96875,349.71875,707.3594,710.1094
283.262939,16.8752499,283.262939,6.84E-06,3.96E-07,10.03,12.54,7.82,5.1,10.875,35.328125,44.765625,219.42188,348.39062,698.9219,704.8594
282.637268,37.0511131,282.637268,1.50E-05,7.28E-08,10.24,11.45,8.77,2.94,10.34375,33.65625,42.46875,207.9375,338.14062,686.8906,694.28125
279.102936,48.3026352,279.102936,1.96E-05,1.87E-07,8.08,12.97,4.63,-3.61,9.953125,32.09375,40.265625,198.10938,321.32812,667.125,677.6406
279.167175,23.4522934,279.167175,9.51E-06,6.31E-14,6.46,8.44,4.87,-0.22,9.625,30.765625,38.296875,189.10938,303.14062,640.3281,653.59375
278.661255,14.112422,278.661255,5.72E-06,2.36E-08,5.79,9.62,2.03,3.15,9.375,29.921875,36.859375,180.01562,285.23438,610.3906,625.5156
278.12796,6.07774973,278.12796,2.46E-06,3.89E-10,5.61,9.78,0.57,2.83,9.25,29.4375,36.09375,172.04688,268.375,580.03125,595.6406
278.478821,20.9726105,278.478821,8.50E-06,5.01E-07,5.96,12.11,0.13,2.14,9.15625,29.140625,35.671875,165.73438,253.125,551.4375,566.2344
278.959351,13.3437128,278.959351,5.41E-06,2.43E-07,7.08,11.66,0.48,3.74,9.109375,29.09375,35.484375,161.09375,240.07812,525.8281,539.2656
280.920624,17.2806816,280.920624,7.01E-06,4.80E-07,8.36,13.22,2.42,4.48,9.296875,29.484375,35.6875,158.01562,229.46875,503.53125,515.5156
278.996521,0.911352158,278.996521,3.69E-07,9.55E-10,6.16,10.44,1.66,4.21,9.953125,30.015625,36.21875,156.60938,221.9375,485.26562,495.59375
282.763885,24.7843304,282.763885,1.00E-05,6.64E-07,9.24,13.69,1.27,4.55,9.75,29.609375,36.109375,156.54688,217.65625,471.65625,479.875
279.22702,11.68083,279.22702,4.74E-06,2.37E-14,5.76,8.54,2.85,3.39,9.40625,29.296875,35.6875,157.46875,216.59375,463.71875,469.54688
276.153259,23.7897644,276.153259,9.65E-06,5.17E-14,3,4.18,1.75,-3.34,9.0625,28.5,34.953125,158.8125,219.28125,465.90625,467.73438
276.522614,12.2351484,276.522614,4.96E-06,3.42E-09,3.04,5.52,-0.59,-1.14,8.890625,28.046875,34.296875,156.32812,220.1875,474.95312,474.75
276.165955,13.8000689,276.165955,5.60E-06,4.11E-09,2.9,6.8,-1.63,-1.45,8.796875,27.75,33.921875,152.75,217.73438,476.9375,479.875
276.271698,18.6618176,276.271698,7.57E-06,2.66E-07,3.82,9.63,-1.4,-0.33,8.703125,27.46875,33.578125,150.20312,213.84375,469.6875,476.14062
279.272675,15.8574495,279.272675,6.43E-06,2.00E-07,4.78,9.09,-0.14,1.39,8.625,27.203125,33.25,148.54688,209.8125,458.76562,466.375
277.344543,10.7990265,277.344543,4.38E-06,1.01E-08,5.01,8.33,1.4,1.78,8.5625,27.140625,33.25,148.45312,207.3125,448.95312,455.8125
278.334045,18.2832279,278.334045,7.41E-06,3.49E-07,5.28,11.12,1.18,1.42,8.46875,26.765625,32.984375,148.28125,206.46875,442.09375,447.48438
279.191437,16.8491764,279.191437,6.83E-06,2.59E-07,5.92,10.42,1.12,1.67,8.390625,26.53125,32.5625,146.96875,205.54688,437.625,441.92188
280.4953,18.9351654,280.4953,7.68E-06,6.26E-08,7.43,10.98,2.18,2.17,8.3125,26.328125,32.28125,145.82812,204.23438,434.23438,437.98438
280.578247,15.8654604,280.578247,6.43E-06,1.72E-07,7.6,11.08,5.07,4.31,8.28125,26.140625,32.015625,144.75,202.57812,431.39062,434.92188
281.004425,14.6372795,281.004425,5.93E-06,1.25E-07,7.84,11.04,5.17,3.59,8.21875,25.9375,31.78125,143.09375,201.26562,428.125,431.85938
281.234375,15.0651417,281.234375,6.11E-06,6.64E-08,8.25,11.17,5.32,4.5,8.140625,25.703125,31.515625,141.5625,199.95312,424.53125,428.32812
281.767303,10.7880068,281.767303,4.37E-06,4.52E-08,7.09,10.03,3.7,4.96,8.09375,25.515625,31.28125,140.35938,198.82812,421.35938,425
280.904114,21.9665585,280.904114,8.91E-06,6.24E-07,7.78,12.25,3.56,4.2,8.1875,26.234375,32.015625,139.32812,197.98438,418.875,422.14062
281.587006,10.8357372,281.587006,4.39E-06,7.45E-08,7.64,10.62,3.4,5.29,8.046875,25.75,31.703125,138.92188,196.48438,417.625,420.29688
278.766388,52.8964729,278.766388,2.14E-05,7.25E-07,6.83,13.05,0.19,-2.94,7.953125,25.515625,31.28125,138.0625,195.4375,416.82812,419.1875
281.033661,27.4853935,281.033661,1.11E-05,5.56E-07,7.92,12.34,0.03,2.78,7.84375,25.015625,30.8125,136.70312,194.5625,416.48438,418.65625
280.031403,51.5213852,280.031403,2.09E-05,3.84E-07,8.18,12.48,3.73,-4.24,7.765625,24.65625,30.328125,135.0625,191.95312,413.5,417.01562
282.218872,32.963768,282.218872,1.34E-05,6.48E-07,7.96,11.88,3.34,3.86,7.6875,24.40625,30,133.5,189.32812,407.4375,412.3125
278.957001,14.4294081,278.957001,5.85E-06,5.72E-08,6.52,9.88,2.72,2.86,7.609375,24.171875,29.71875,132.375,188.73438,402.4375,406.89062
279.776001,20.58811,279.776001,8.35E-06,5.45E-07,6.34,11.21,2.29,2.6,7.546875,23.9375,29.4375,131.17188,189.07812,401.625,404.21875
279.536224,23.0776863,279.536224,9.36E-06,7.07E-07,6.44,12.12,1.29,2.47,7.484375,23.71875,29.15625,129.92188,187.0625,400.875,403.46875
280.354065,22.347496,280.354065,9.06E-06,7.47E-07,8.05,12.89,1.88,3.32,7.65625,24.484375,29.65625,129.04688,184.20312,396.4375,400.65625
281.017029,19.8888664,281.017029,8.06E-06,5.54E-07,7.97,13.52,2.15,3.49,7.71875,24.71875,30.140625,129.40625,182.07812,390.39062,395.25
283.581268,24.4837494,283.581268,9.93E-06,5.77E-07,9.83,13.91,1.67,3.97,7.78125,24.5,29.90625,130.03125,180.71875,385.5625,389.78125
282.087708,2.42714095,282.087708,9.84E-07,6.79E-09,8.65,9.98,7.4,6.93,7.84375,24.40625,29.75,130.4375,181.34375,383,386.21875
281.276978,10.1598701,281.276978,4.12E-06,1.62E-09,8.11,10.14,6.41,4.94,8,24.9375,30.25,132.53125,191.375,387.15625,387
280.761353,15.0645113,280.761353,6.11E-06,2.61E-09,7.85,8.79,6.69,4.47,7.75,24.375,30,136.75,204.5625,407.71875,399.78125
280.401428,20.989481,280.401428,8.51E-06,8.64E-10,7.76,10.97,5.72,2.49,7.625,23.96875,29.5,138.65625,208.375,432.625,423.5
280.822723,11.6638136,280.822723,4.73E-06,5.98E-09,7.17,8.05,5.89,4.38,7.40625,23.40625,28.875,137.75,207.9375,444.125,441.34375
280.835388,3.21879792,280.835388,1.31E-06,4.35E-09,7.32,8.43,6.31,5.34,7.3125,23.1875,28.75,135.84375,208.8125,446.09375,447.8125
280.005035,14.4100122,280.005035,5.84E-06,3.95E-09,6.55,9.47,4.08,3.94,7.34375,23.875,30.3125,137.0625,214.65625,451.4375,451.84375
278.788574,11.6068907,278.788574,4.71E-06,2.30E-09,5.2,6.62,3.37,2.01,7.21875,23.90625,31.09375,141.90625,219.8125,464.0625,461.75
277.431915,18.8855553,277.431915,7.66E-06,1.19E-09,3.87,8.31,-0.38,-0.28,7.125,23.5625,30.96875,144.6875,222.21875,473.78125,473.40625
279.416168,29.7041817,279.416168,1.20E-05,3.71E-07,5.27,8.8,1.27,-0.33,6.96875,22.875,29.90625,142.625,222.6875,475.0625,478.40625
278.453125,23.3079967,278.453125,9.45E-06,9.75E-08,4.92,9.3,0.13,0.34,6.90625,22.34375,28.8125,137.46875,219.53125,467.8125,474.5625
279.400818,26.5439053,279.400818,1.08E-05,4.03E-07,5.66,10.38,-0.41,0.61,6.8125,21.9375,27.9375,132.03125,213.71875,455.4375,464.03125
278.154968,11.8261366,278.154968,4.79E-06,6.99E-10,5.05,8.51,-0.04,2.25,6.75,21.71875,27.375,127.5625,205.875,441.09375,450.4375
278.432617,27.1367493,278.432617,1.10E-05,3.92E-07,5.07,9.1,-0.77,-0.88,6.6875,21.5,26.90625,124.15625,197.78125,426.6875,436.34375
278.097015,16.1793919,278.097015,6.56E-06,9.44E-08,4.18,8.61,-0.92,0.89,6.625,21.3125,26.53125,121.21875,190,412.59375,422.3125
279.681549,24.141861,279.681549,9.79E-06,3.72E-07,6.11,10.83,-0.93,1.07,6.5625,21.09375,26.21875,118.8125,183.53125,398.21875,407.78125
280.175568,20.3062668,280.175568,8.23E-06,3.30E-08,6.98,9.92,4.08,2.03,6.53125,21.09375,26.5,118.375,180.40625,386.1875,394.34375
276.399689,3.9453938,276.399689,1.60E-06,3.92E-09,3.05,4.91,0.44,1.67,6.4375,20.78125,26.125,120.90625,187,384.5625,387.25
276.742462,21.7116909,276.742462,8.80E-06,2.69E-10,3.99,6.69,0.95,-0.38,6.375,20.5625,25.65625,121.5,194.21875,400.90625,395.84375
276.508026,18.1791077,276.508026,7.37E-06,4.97E-09,3.61,7.26,-1.05,-1.03,6.3125,20.34375,25.375,119.0625,192.65625,414.96875,411.9375
278.386322,24.0995617,278.386322,9.77E-06,2.59E-07,4.45,8.44,-1.3,0.08,6.25,20.15625,25.15625,116.375,188.0625,412.96875,416.875
278.786316,21.7241211,278.786316,8.81E-06,2.20E-07,5.15,9.12,-0.44,0.15,6.1875,19.96875,25.03125,114.53125,182.96875,401.90625,409.5625
280.441101,25.9864101,280.441101,1.05E-05,5.56E-07,6.36,10.52,0.74,1.47,6.15625,19.90625,25.15625,113.625,179,389.46875,397.65625
279.843689,23.6054974,279.843689,9.57E-06,6.03E-07,7.31,11.34,2.27,2.36,6.1875,20.25,25.96875,114.78125,177.65625,378.75,386
281.017059,28.3214874,281.017059,1.15E-05,8.88E-07,8.08,12.27,2.07,3.51,6.09375,20.03125,26.3125,119.6875,177.96875,372.3125,377.40625
282.029419,28.2095699,282.029419,1.14E-05,7.85E-07,8.75,13.47,3.77,3.75,6,19.78125,25.8125,124.53125,179.4375,369.6875,372.96875
284.759094,39.5475807,284.759094,1.60E-05,1.84E-06,10.47,15.17,4,5.37,5.96875,19.65625,25.28125,126.875,182.4375,369.28125,371.34375
283.383942,49.1396255,283.383942,1.99E-05,1.14E-06,10.43,14.59,6.25,3.75,6.9375,22.875,27.34375,130.84375,190.59375,371.21875,371.9375
280.177429,21.2584019,280.177429,8.62E-06,4.54E-14,7.33,10.39,4.84,3.27,7.75,26.21875,33.125,147.53125,213.9375,385.4375,379.1875
279.489014,37.9454498,279.489014,1.54E-05,2.02E-09,6.74,9.46,4.17,0.03,7.5625,27.21875,37.65625,173.40625,241.25,434.75,411.9375
278.1763,26.5571671,278.1763,1.08E-05,5.90E-09,5.68,8.57,2.04,-1.02,7.03125,25.25,36,186.9375,259.15625,495.625,470.8125
280.11734,25.065527,280.11734,1.02E-05,2.34E-07,5.74,8.52,2.35,2.27,6.5625,23.25,32.96875,180.875,271.75,529.1875,517.3125
279.363434,17.8477211,279.363434,7.24E-06,1.04E-07,5.61,8.66,3.01,1.65,6.28125,21.9375,30.78125,168.96875,276.25,541.875,539.03125
279.149475,21.2047997,279.149475,8.60E-06,2.66E-07,5.51,10.01,1.05,2.93,6.0625,21.0625,29.34375,158.75,271.90625,544.21875,546.40625
278.764709,26.5134487,278.764709,1.07E-05,3.67E-07,5.95,10.08,0.94,1.57,5.875,20.4375,28.40625,150.4375,262.15625,535.78125,542.625
280.013428,30.9027538,280.013428,1.25E-05,9.89E-07,6.92,11.17,0.88,1.25,5.75,19.90625,27.4375,143.25,251.625,519.8125,529.65625
281.535919,32.4511223,281.535919,1.32E-05,1.10E-06,7.53,12.58,1.56,1.78,5.71875,19.78125,26.59375,136.96875,239.875,500.96875,512
283.768707,47.9625511,283.768707,1.94E-05,2.77E-06,10.25,15.95,2.86,3.78,5.65625,19.3125,25.8125,130.9375,227.84375,479.5625,491.5625
284.223938,40.0365829,284.223938,1.62E-05,1.55E-06,10.55,15.23,5.55,4.49,6.625,21.75,26.9375,127.6875,219.21875,457.71875,469.625
283.463226,54.7754631,283.463226,2.22E-05,1.62E-06,11.81,16.61,6.79,0.92,7.28125,23.6875,29,130.34375,214.8125,441.4375,450.53125
284.916138,62.9646721,284.916138,2.55E-05,3.19E-06,11.92,16.34,8.16,2.51,7.15625,23.34375,28.96875,133.25,211.53125,431.78125,438.125
283.767242,36.872879,283.767242,1.49E-05,1.93E-06,10.72,15.87,4.59,5.03,7.34375,23.75,28.84375,133.3125,211.03125,423.6875,429.375
284.903564,44.8164444,284.903564,1.82E-05,2.97E-06,11.45,17.01,4.79,5.68,9.6875,29.9375,33.875,133.53125,213.34375,418.03125,422.4375
286.377655,54.9687614,286.377655,2.23E-05,4.41E-06,12.85,18.97,5.46,6.59,15.53125,42.75,46.8125,140.90625,215.71875,416.09375,418.78125
286.089508,33.9754105,286.089508,1.38E-05,1.61E-06,13.36,17.98,8.82,8.59,22.75,57.875,63.84375,162.59375,221.6875,415.34375,417.4375
286.425659,47.5661926,286.425659,1.93E-05,3.65E-06,13.36,19.49,6.42,7.31,29.125,73.28125,82.03125,207.375,244.15625,419.375,418.59375
287.513306,60.7528725,287.513306,2.46E-05,4.68E-06,14.55,20.39,7.15,8.4,30.9375,80.6875,92.65625,271.15625,285.8125,443,432.4375
289.225342,71.185379,289.225342,2.89E-05,5.92E-06,16.4,23.04,9.92,9.17,34.3125,89.875,102.1875,330.90625,351.28125,494.96875,471.71875
289.220612,43.8443565,289.220612,1.78E-05,1.77E-06,18.33,22.59,12.25,11.17,38.375,101.21875,115.0625,417.8125,438.46875,585.1875,547.625
291.739685,73.0406036,291.739685,2.96E-05,7.18E-06,19.5,25.26,14.04,13.24,37.84375,102.8125,118.75,527.75,546.4375,722.78125,671.65625
294.023773,73.6504364,294.023773,2.99E-05,7.19E-06,20.84,26.44,15.42,14.54,36,99.78125,116.15625,633.25,668.96875,915.65625,854.5625
293.976807,71.9977417,293.976807,2.92E-05,7.54E-06,21.25,26.36,14.89,14.73,47,133.53125,151.84375,769.25,807.40625,1139.4688,1075.4062
294.806763,96.8143997,294.806763,3.93E-05,8.86E-06,22.42,28.03,15.47,15.1,45.0625,130.28125,154.78125,891.375,959.5,1408.625,1334.8438
293.793823,110.426147,293.793823,4.48E-05,1.16E-05,21.91,29.27,15.4,13.02,41.6875,121.71875,145.09375,897.0625,1060.375,1673.7812,1607.0938
294.760468,72.4472351,294.760468,2.94E-05,7.56E-06,21.64,27,16.71,16.85,38.375,110.65625,132.78125,873.53125,1074.2188,1861.5938,1816.5312
292.484436,93.3479691,292.484436,3.78E-05,6.45E-06,18.46,24.11,13.74,12.15,45.59375,120.25,139.34375,831.9375,1046.125,1953.375,1931.3125
293.360046,89.5950317,293.360046,3.63E-05,8.14E-06,20.08,24.81,14.2,12.68,57.375,147.875,170.625,840.34375,1030.6875,2001.9688,1988.2812
294.546967,77.8362808,294.546967,3.16E-05,7.18E-06,21.15,25.71,16.11,15.23,54.5625,143.03125,168.59375,837.03125,1043.0312,2054.1562,2043.0312
292.065918,82.7468262,292.065918,3.35E-05,5.14E-06,19.7,25.58,12.36,13.12,49.84375,132.65625,156.65625,776.71875,1025.8125,2059.5,2063.2812
285.399353,27.8886147,285.399353,1.13E-05,3.57E-07,12.23,14.12,10.33,7.95,51.34375,140.125,163.875,759.4375,981.59375,2025.3125,2033.0938
284.528351,31.3810005,284.528351,1.27E-05,4.66E-07,11.09,13.02,8.44,5.27,59.25,164.25,191.125,840.71875,986.96875,2049.6875,2038.5625
284.269043,30.2377319,284.269043,1.23E-05,1.13E-06,11.25,14.61,8.07,6.49,55.9375,158.28125,188.3125,893.59375,1063.6875,2148.75,2126.4062
287.022888,54.5043144,287.022888,2.21E-05,4.18E-06,13.71,18.22,8.77,8.27,50.90625,143.28125,169.96875,837.25,1093.875,2225.0312,2216.7188
288.346008,44.4149818,288.346008,1.80E-05,1.94E-06,15.53,18.17,10.49,9.27,46.59375,130.09375,154.34375,754.03125,1020.28125,2161.8125,2186.8125
286.96875,64.4878922,286.96875,2.61E-05,2.50E-06,15.87,19.2,12.74,5.65,47.65625,133.5,157.25,708.40625,916.4375,1998.5312,2038.5
285.584595,26.463707,285.584595,1.07E-05,1.08E-06,12.62,16.31,8.07,7.52,44.28125,122.53125,146.1875,686.34375,856.75,1851.9062,1881.9062
287.920105,73.1525726,287.920105,2.97E-05,6.22E-06,14.76,20.17,9.77,8.05,40.25,111.03125,132.75,621.375,815.46875,1772.1875,1789.625
289.508911,68.1278229,289.508911,2.76E-05,5.09E-06,16.91,20.89,10.94,8.72,37.3125,102.75,122.03125,570.75,746.0625,1681.1562,1705.8125
289.691406,50.89851,289.691406,2.06E-05,3.06E-06,16.84,20.11,13.52,10.01,34.375,95.53125,113.75,534.5625,689.125,1566.9688,1594.875
287.398163,20.563345,287.398163,8.34E-06,2.03E-07,14.37,16.48,11.21,11.23,31.8125,88.6875,105.8125,502.78125,653.375,1468.7812,1492.8438
285.855072,27.2593994,285.855072,1.11E-05,7.24E-07,12.51,15.08,10.14,8.97,32.59375,91.90625,109.125,496.4375,651.84375,1407.5312,1422.4062
286.30835,45.3623123,286.30835,1.84E-05,3.02E-06,12.4,16.24,8.6,7.91,30.46875,86.46875,104.875,525.875,675.3125,1424.875,1418.4375
286.866394,61.759861,286.866394,2.50E-05,5.27E-06,13.99,19.74,7.67,8.23,27.4375,78.0625,95.0625,505.59375,687,1468.9375,1461.9375
289.617126,71.0124054,289.617126,2.88E-05,5.74E-06,15.49,19.98,9.83,9.75,24.96875,70.375,85.6875,463.4375,666.15625,1456.7812,1468.625
287.645905,34.6234322,287.645905,1.40E-05,2.47E-06,12.87,16.25,8.08,10.63,22.75,63.90625,77.78125,423.4375,626.4375,1388.625,1413.75
287.416138,36.6716232,287.416138,1.49E-05,2.83E-06,14.08,19.06,10.12,10.47,20.5,57.6875,70.5625,389.1875,583.84375,1313.4062,1339.25
288.086243,40.898159,288.086243,1.66E-05,3.65E-06,15.68,21.75,8.91,11.01,18.25,51.375,63.15625,355.53125,537.4375,1230.5625,1259.9688
289.631439,47.5769806,289.631439,1.93E-05,4.97E-06,16.66,23.16,11.38,11.53,16.53125,46.46875,57,322.28125,492.1875,1139.75,1171.4688
292.306122,86.4997101,292.306122,3.51E-05,1.01E-05,19.86,26.06,13.64,11.86,14.78125,41.78125,51.5,293.75,448.96875,1053.375,1083.6875
294.075928,105.542992,294.075928,4.28E-05,1.42E-05,21.25,27.86,13.69,14.07,13.09375,37.34375,46.21875,269.96875,409.40625,977.1875,1004.5625
294.647522,95.2267227,294.647522,3.86E-05,1.32E-05,21.68,27.5,16.03,15.17,11.90625,33.78125,41.84375,249.0625,375.15625,912.4375,936.28125
292.814758,130.060471,292.814758,5.27E-05,1.03E-05,19.62,29.63,13.42,12.47,11.28125,31.21875,38.6875,230.625,348.28125,863.375,882.78125
289.665283,64.7951126,289.665283,2.63E-05,5.12E-06,17.6,23.65,11.57,10.31,19.34375,48,54.0625,231.15625,352.53125,848.34375,856.03125
293.037628,66.0870667,293.037628,2.68E-05,6.61E-06,19.34,22.83,14.26,13.15,21.125,52.9375,64.5,276.40625,376.28125,919.4375,896.125
288.522339,24.6171379,288.522339,9.98E-06,2.88E-07,15.36,18.06,10.92,11.43,22.46875,57.65625,68.5625,309.84375,401.0625,1040.0625,1007.8125
283.756561,12.7168484,283.756561,5.16E-06,7.02E-08,10.01,11.22,8.62,7.87,30.3125,83.28125,97.8125,377.90625,477.125,1170.875,1132.5938
285.935883,39.08675,285.935883,1.58E-05,1.76E-06,12,14.2,9.16,7.26,34.28125,99.25,122.4375,538.65625,599.375,1403.0625,1336.9062
286.421417,33.2447777,286.421417,1.35E-05,2.08E-06,13.46,17.08,10.63,8.41,33.1875,96.125,120.9375,622.0625,748,1667.125,1606.3125
288.806915,50.1922302,288.806915,2.03E-05,4.95E-06,15.56,20.57,10.61,10.03,31.75,90.65625,113.65625,604.375,838.09375,1837.0938,1807.4688
