ssm,rzsm,tws,asst,psm,sst,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,runoff
6.05254936,301.841644,2014.91016,282.615509,2014.90479,282.615509,2.06E-06,9.8,13.18,5.5,4.97,8.96875,28.96875,36.0625,240.25,350.1875
6.05226135,300.791992,2013.93042,284.237,2013.90369,284.237,1.95E-06,10.86,13.89,5.69,6.86,10.28125,29.75,35.75,228.03125,352.53125
6.00595999,300.201355,2013.26282,285.040222,2013.25281,285.040222,1.39E-06,10.11,13.05,6.56,5.17,13.59375,34.34375,39.375,216.84375,343.28125
5.83130503,297.282898,2010.13904,284.53717,2010.13794,284.53717,5.97E-06,9.74,15.58,4.61,-1.31,16.09375,39,44.4375,216.21875,328
5.84323359,294.859436,2007.32068,283.952179,2007.32043,283.952179,4.97E-06,10.66,16.41,5.83,1.98,15.5,37.84375,44.3125,222.03125,314.4375
5.82515812,293.218018,2005.19409,284.700745,2005.19165,284.700745,4.64E-06,10.4,16.73,5.57,4.41,15.125,36.15625,42,220.125,306.34375
5.8314724,292.063293,2003.4873,285.443542,2003.48596,285.443542,3.29E-06,10.8,16.97,5.76,6.23,15.15625,35.34375,41,213.59375,301.03125
5.8262949,291.25946,2002.07996,286.177948,2002.07495,286.177948,2.54E-06,11.91,17.3,5.66,7.75,14.59375,34.25,40,208.78125,292.53125
5.73253155,289.743347,1999.90979,290.115845,1999.90906,290.115845,6.86E-06,16.03,22.44,6.73,9.74,13.8125,33.65625,39.4375,209.65625,282.40625
5.79042387,288.757324,1998.20447,289.219574,1998.19714,289.219574,3.18E-06,15.55,21.37,8.35,10.96,12.78125,32.65625,38.75,219.25,274.90625
5.58958292,287.1922,1995.89612,289.451752,1995.89307,289.451752,6.66E-06,15.13,19.25,9.73,-0.3,11.5625,30.875,37.25,232.25,274.15625
5.64201164,284.781311,1992.64587,283.417328,1992.63818,283.417328,3.04E-06,10.24,12.55,7.35,-1.25,10.375,28.5,34.90625,241.4375,280.6875
5.75387669,284.877808,1991.81299,282.09848,1991.79883,282.09848,7.97E-07,8.51,10.18,7.44,5.42,9.34375,26.15625,32.21875,238.4375,288.96875
5.75007439,285.180847,1991.20129,281.756287,1991.18127,281.756287,1.43E-06,9.19,11.97,5.29,5.27,8.4375,24.1875,29.875,224.625,289.53125
5.69351625,284.86145,1989.96472,284.409027,1989.95984,284.409027,3.00E-06,10.51,14.91,5.84,5.79,7.75,22.71875,28.125,208.8125,280.625
5.67186594,284.235321,1988.42627,284.802185,1988.42285,284.802185,3.50E-06,11,14.84,6.69,6.1,7.3125,21.71875,26.90625,195.21875,267.1875
5.68454456,283.908386,1987.17212,286.003479,1987.16687,286.003479,2.21E-06,11.76,17.33,7.15,7.29,6.9375,20.90625,25.84375,184.09375,252.375
5.66670609,283.408325,1985.73535,287.17981,1985.73083,287.17981,3.53E-06,13.13,17.95,8.44,8.38,6.59375,20.21875,24.90625,177.40625,238.71875
5.8191824,284.492737,1985.89368,287.763824,1985.8783,287.763824,1.03E-06,12.75,18.16,7.27,9.64,6.34375,19.5625,24.0625,176.53125,228.25
5.64054489,283.888885,1984.37878,289.034302,1984.37756,289.034302,5.81E-06,16.19,22.91,8.57,8.87,8.5625,22.4375,25.6875,177.90625,223.125
5.95227623,284.003662,1983.57532,291.380402,1983.55115,291.380402,5.68E-06,17.54,23.31,10.89,12.1,8.96875,23.15625,27.625,179.09375,222.34375
5.90953112,288.446381,1987.19189,288.33609,1987.17993,288.33609,2.07E-06,12.8,16.25,9,10.52,10.84375,26.3125,29.90625,181.25,226.625
5.64330721,286.812744,1984.86548,288.971802,1984.86401,288.971802,8.66E-06,14.75,19.5,9.69,6.85,12.96875,30.8125,35.09375,191.28125,234.3125
5.75055647,285.395813,1982.90857,289.140045,1982.88794,289.140045,5.75E-06,14.62,19.46,10.41,9.17,12.40625,29.71875,35.15625,205.5625,239.78125
5.79730892,286.205963,1983.34167,288.338135,1983.31543,288.338135,3.28E-06,13.74,18.79,7.41,11.12,11.34375,27.6875,32.90625,204.34375,245
5.73691654,285.706024,1982.44922,289.37674,1982.44019,289.37674,6.39E-06,15.13,20.68,9.82,8.91,11,27.65625,32.6875,194.34375,248.125
5.80566263,286.111694,1982.50623,286.608093,1982.4585,286.608093,1.57E-06,13.37,17.95,7.6,9.71,10.53125,27.09375,32.75,194.875,246.625
5.77146244,286.012115,1982.02795,288.769867,1981.98901,288.769867,5.18E-06,15.14,19.66,9.3,9.98,11.1875,26.875,32.15625,196.9375,243.3125
5.89570141,287.205475,1982.87231,288.790253,1982.82043,288.790253,2.70E-06,14.59,17.57,12.23,11.96,11.5,26.53125,31.875,193.5,242.0625
5.72032452,286.877472,1982.19727,289.980408,1982.19141,289.980408,6.36E-06,15.52,20.7,10.27,11.22,10.96875,25.375,30.6875,186.28125,241.78125
5.68366671,285.580139,1980.58447,291.65686,1980.57874,291.65686,7.21E-06,17.27,22.02,12.04,12.43,10.03125,23.71875,28.875,177.34375,238.96875
5.8848691,286.455383,1981.1438,291.175018,1981.09216,291.175018,1.14E-06,17.04,19.23,14.36,14.49,9.0625,22.1875,27,168.03125,231.375
6.34587574,290.173706,1984.51904,292.587097,1984.45349,292.587097,2.72E-06,17.71,22.19,15.33,15.88,8.46875,21.4375,25.9375,159.21875,223.65625
5.8235898,293.971039,1988.18164,291.83313,1988.17798,291.83313,8.84E-06,16.11,19.93,12.32,10.1,13.21875,33.28125,37.03125,159.53125,223.0625
5.7419548,290.837067,1985.03467,293.342865,1985.02844,293.342865,1.32E-05,19.9,24.24,14.62,12.82,15.8125,40.125,47.8125,190.9375,227.5625
5.88190603,289.533203,1983.63293,293.681763,1983.58911,293.681763,8.65E-06,19.5,23.57,16.41,14.75,15.0625,37.71875,46.15625,222.53125,232.96875
6.01944113,291.202484,1985.1377,292.453247,1985.10229,292.453247,2.92E-06,17.69,19.63,16.2,15.41,14,34.9375,42.59375,224.125,254.1875
5.93451357,292.407593,1986.24219,291.936951,1986.21655,291.936951,2.38E-06,17.79,21.06,15.01,15.29,13.28125,34.0625,41.625,217,285.375
5.79001665,291.091583,1984.84497,292.750977,1984.84192,292.750977,8.57E-06,18.21,23.64,12.04,13.23,13.03125,34.75,42.875,216.59375,303.0625
6.26736975,291.725372,1985.35254,294.023346,1985.31396,294.023346,8.46E-06,18.58,23.1,14.53,14.42,12.34375,33.3125,41.8125,218.09375,300.4375
6.03782654,297.609589,1991.31909,291.933136,1991.30115,291.933136,6.16E-06,16.98,21.12,14.24,10.45,15.6875,38.71875,46.03125,222.03125,300.375
5.9146533,294.666443,1988.57336,292.508301,1988.55396,292.508301,1.41E-05,19.24,23.6,15.06,11.31,22.3125,51.65625,59.375,251.75,310.875
6.1539607,296.313843,1990.32117,289.238831,1990.29639,289.238831,1.53E-06,14.64,15.92,13.04,13.38,23.71875,54.875,65.34375,292.25,332.28125
5.95469999,296.686035,1990.88306,287.370911,1990.88074,287.370911,5.05E-06,13.09,16.38,9,9.03,25.875,59.1875,69.65625,318.4375,370.4375
5.84213448,294.430298,1988.77014,290.834534,1988.76489,290.834534,1.11E-05,16.71,21.61,11.09,10.92,25.6875,58.78125,70.375,350.5625,409.21875
5.84926128,292.683563,1987.03845,291.951416,1987.03015,291.951416,8.48E-06,18.07,20.78,14.79,14.13,23.375,53.375,64.59375,360.90625,438.3125
6.3901577,294.470856,1988.77148,290.570648,1988.7406,290.570648,5.98E-06,16.51,22.21,7.31,13.36,22.40625,49.15625,58.9375,342.0625,455.0625
6.04962158,300.010101,1994.67883,287.2547,1994.67407,287.2547,7.14E-06,12.63,18.25,7.05,5.2,33.09375,75.21875,84.0625,350.5,473.28125
5.90191221,297.224518,1992.33142,286.452728,1992.32935,286.452728,7.56E-06,14.3,20.18,9.55,6.59,35.8125,84.03125,99.875,442.15625,504.0625
5.8711257,294.813202,1990.07556,289.588837,1990.07214,289.588837,1.25E-05,15,20.56,9.19,8.86,32.875,76.9375,92.84375,473.78125,552.375
5.777771,292.158112,1987.43774,292.509125,1987.43616,292.509125,1.58E-05,17.89,23.56,12.11,10.9,29.40625,68.34375,82.625,441.625,587.59375
5.75900316,289.790436,1984.995,291.98526,1984.9856,291.98526,1.22E-05,17.18,23.29,11.78,11.67,26.375,60.875,73.5625,397.90625,569.28125
5.72004223,288.008698,1983.0293,292.438538,1983.02283,292.438538,1.04E-05,18.31,23.99,12.03,11.5,24.0625,54.875,66.15625,358.34375,523.625
5.64996481,286.302124,1981.29822,291.000153,1981.29553,291.000153,1.23E-05,17.59,21.1,14.54,5.98,21.6875,49.875,60.09375,325.28125,475.125
5.58256531,283.161407,1978.25488,290.015198,1978.24927,290.015198,1.20E-05,17.57,22.82,13.99,7.83,19.71875,46.4375,55.5625,297.8125,432.21875
5.81561899,283.994202,1979.08118,287.820282,1979.07202,287.820282,1.89E-06,13.25,16.7,9.18,10.78,18.375,42.875,51.28125,273.75,395.78125
5.50829935,281.938416,1977.02319,291.778961,1977.02307,291.778961,1.90E-05,18.19,24.73,10.99,6.45,17.9375,40.84375,48.28125,249.71875,364.15625
5.49354458,279.335571,1974.32349,291.373108,1974.32227,291.373108,1.37E-05,17.02,22.98,11.53,8.94,16.53125,37.78125,44.9375,227.46875,334.46875
5.49730301,277.672943,1972.45215,290.673462,1972.45093,290.673462,1.09E-05,18.19,24.3,12.73,9.02,15.125,34.6875,41.125,207.15625,306.59375
5.40413094,275.667847,1970.15723,293.593597,1970.15723,293.593597,1.58E-05,19.6,26.34,14.17,10.48,13.65625,31.625,37.71875,190.28125,281.0625
5.46006203,274.184692,1968.30896,293.799011,1968.28491,293.799011,1.08E-05,20.28,25.73,16.29,13.72,12.21875,28.59375,34.375,177.5625,258.53125
6.20805883,278.273407,1971.96765,290.061859,1971.94458,290.061859,2.46E-06,15.38,19.45,11.26,11.06,12.125,27.40625,32.40625,167.90625,241.03125
5.6374197,283.787476,1977.37012,290.368988,1977.36743,290.368988,1.34E-05,15.34,20.47,9.74,5.64,23,48.84375,49.65625,165.03125,231.75
5.47110176,280.067047,1973.63745,292.059753,1973.63721,292.059753,1.98E-05,17.75,23.08,13.21,6.95,25.96875,57.3125,64.4375,188.84375,229.09375
5.71207285,278.982788,1972.4447,292.201935,1972.37756,292.201935,7.30E-06,17.75,20.41,15.03,12.64,23.65625,52.1875,60.125,210.25,230.0625
5.68734789,280.739655,1974.00562,292.345032,1973.98645,292.345032,1.06E-05,19.76,25.56,14.2,13.86,21.59375,47.375,54.46875,207,243.0625
5.4934268,279.523376,1972.67004,290.341766,1972.66504,290.341766,1.30E-05,16.93,20.47,13.32,6.83,20.15625,44.5,51.09375,196.5625,254.875
5.55983019,277.674652,1970.64514,290.630585,1970.63403,290.630585,1.22E-05,17.72,22.55,13.64,8.18,18.375,40.90625,47.53125,190,253.71875
5.5115757,277.077606,1969.78882,291.350006,1969.78394,291.350006,1.07E-05,18.33,23.54,14.27,11.28,17.1875,38.28125,44.34375,183.96875,245.6875
5.45974112,275.673157,1968.08484,293.549957,1968.08167,293.549957,1.43E-05,19.98,24.46,16.14,13.16,15.59375,35.15625,41.28125,176.09375,237.15625
5.59578609,274.911774,1966.96375,294.828705,1966.95386,294.828705,1.51E-05,20.88,26.7,15.27,14.04,14,31.96875,37.8125,169.1875,229.15625
5.30797768,273.179565,1964.83606,295.307678,1964.83337,295.307678,2.53E-05,22.77,28.67,16.33,10.29,19.90625,49.75,54.3125,178.6875,228.21875
5.37900829,271.119843,1962.3186,293.877991,1962.28943,293.877991,1.51E-05,21.04,26.76,16.68,13.16,20.28125,52.625,63,238.25,241.40625
5.32557392,269.78772,1960.4071,296.017822,1960.4021,296.017822,1.69E-05,21.85,27.87,17.37,15.15,18.21875,46.9375,56.84375,276.34375,264.9375
5.81422567,271.792938,1961.89429,295.24884,1961.80603,295.24884,5.02E-06,21.39,25.71,18.73,17.25,16.21875,41.625,50.40625,268.0625,301.46875
5.83941317,277.959686,1967.72327,294.376526,1967.56934,294.376526,1.47E-06,19.35,21.09,16.25,18.61,15.1875,40.09375,47.90625,247.40625,326
5.40544605,277.292023,1966.70117,297.764587,1966.69556,297.764587,2.13E-05,23.92,28.77,16.66,13.77,14.375,38.84375,46.875,234.625,327.9375
5.37351799,274.481049,1963.6073,292.05719,1963.60156,292.05719,1.05E-05,17.77,21,14.91,9.21,13.3125,36.46875,44.375,229.34375,315
5.31379366,271.726318,1960.4574,294.485992,1960.45728,294.485992,2.33E-05,21.24,27.46,16.13,11.17,12.0625,33.40625,40.8125,231.03125,303.03125
5.34856033,269.987457,1958.21912,295.494568,1958.20691,295.494568,1.43E-05,19.86,25.83,15.8,14.36,10.875,30.375,37.0625,227.78125,294.28125
5.30679083,268.842468,1956.50159,295.951233,1956.49512,295.951233,1.59E-05,22.29,28.82,16.57,14.7,9.90625,27.71875,33.8125,213.90625,287.3125
5.29314804,267.413696,1954.45654,297.127563,1954.45081,297.127563,1.61E-05,22,26.83,18.13,15.28,9.125,25.53125,31.1875,196.375,276.5625
5.35820055,266.494781,1952.87048,297.458344,1952.85742,297.458344,1.60E-05,24.03,29.76,19.2,15.64,8.4375,23.90625,29.15625,180.25,260.59375
5.27182865,266.44397,1952.12463,297.976868,1952.12024,297.976868,1.41E-05,24.52,29.46,19.25,17.04,7.9375,22.90625,27.8125,166.96875,242.8125
5.1803093,264.762848,1949.7179,299.906311,1949.7157,299.906311,1.73E-05,26.5,32.16,20.91,18.99,7.6875,22.34375,27.03125,156.46875,226.34375
5.82919884,266.49704,1950.70398,299.8461,1950.6095,299.8461,1.20E-05,25.49,31.66,21.6,20.89,7.5625,22,26.53125,148.625,213
5.86111021,274.434723,1958.0553,297.606354,1957.93945,297.606354,4.88E-06,23.25,26.79,21.41,21.78,7.78125,22.375,26.75,144.28125,206.9375
5.67909002,278.020721,1961.13025,295.675842,1961.11597,295.675842,8.46E-06,23.08,27.12,18.88,17.19,11.625,28.1875,31.1875,145,211.28125
5.51664305,276.757172,1959.64539,296.985229,1959.63989,296.985229,1.61E-05,22.1,25.63,16.41,17.99,12.6875,30.3125,35.34375,152.28125,217.1875
5.36700869,273.949463,1956.55164,297.120148,1956.55054,297.120148,2.63E-05,24.2,30.03,18.39,16.12,11.6875,28.21875,33.625,158.28125,216.84375
5.43732357,272.078247,1954.27649,297.969055,1954.26257,297.969055,1.88E-05,24.2,28.65,19.06,18.06,10.625,26.25,31.46875,157.84375,217
5.36205626,270.313049,1952.02747,299.193359,1952.00623,299.193359,2.19E-05,25.05,30.64,20.95,18.69,9.75,24.78125,29.75,154.09375,215.90625
5.5006175,270.835632,1952.06055,296.699219,1952,296.699219,3.50E-06,22.56,25.22,20.5,20.96,8.9375,23.5625,28.34375,150.21875,213.875
5.3679719,270.435425,1951.09351,297.265961,1951.08997,297.265961,1.24E-05,23.43,27.97,20.73,18.11,8.3125,22.65625,27.25,146.84375,209.34375
5.29708385,269.207428,1949.33594,296.728027,1949.33484,296.728027,1.32E-05,22.69,25.3,19.28,17.51,8,22.09375,26.53125,143.59375,203.25
5.72371387,270.533997,1950.28882,293.32962,1950.07874,293.32962,1.66E-06,18.77,19.52,17.35,17.61,7.96875,21.96875,26.25,141.53125,198.5
6.35531378,279.941528,1959.32678,292.427521,1959.0553,292.427521,1.12E-07,18.15,19.15,17.09,17.83,10.40625,29.28125,32.375,142.90625,202.21875
5.95989513,285.91098,1965.18262,295.335144,1965.08435,295.335144,1.35E-05,19.96,24.91,17.59,17.39,13.5625,38.90625,44.28125,157.375,219.1875
5.82565737,287.766022,1967.21301,296.617126,1967.18677,296.617126,1.46E-05,20.94,25.62,18.08,18.13,13.5,38.9375,46.8125,185.625,239.21875
5.6699605,285.320251,1965.0094,297.705536,1964.99744,297.705536,2.21E-05,23.14,28.16,18.81,18.69,12.25,35,42.46875,198.03125,253.59375
5.56097746,281.801117,1961.61902,299.741821,1961.61401,299.741821,3.12E-05,24.8,30.47,20.03,19.74,11.53125,31.8125,38.34375,189.59375,265.09375
5.80823135,279.221985,1959.0282,299.400879,1959.01318,299.400879,2.97E-05,25.5,29.96,20.37,19.9,10.625,29.03125,35.09375,175.40625,265.59375
5.71828985,282.031433,1961.82764,296.839111,1961.82129,296.839111,1.85E-05,20.61,24.71,17.73,17.43,12.40625,30.9375,35.8125,166.5,262.625
5.60079527,280.410614,1960.21655,295.414459,1960.20422,295.414459,1.17E-05,21.19,26.39,16.13,17.63,13.53125,32.875,38.46875,173.59375,267.125
5.46310568,277.278748,1956.97534,298.443817,1956.97327,298.443817,3.17E-05,24,29.08,19.71,17.78,12.65625,30.96875,37.125,183.84375,266.78125
5.58635664,275.968842,1955.51135,296.863586,1955.42126,296.863586,1.50E-05,22.88,27.84,19.75,19.7,11.40625,28.46875,34.40625,181.46875,263.59375
5.42000389,274.081238,1953.25623,296.638489,1953.23865,296.638489,2.43E-05,21.61,23.84,19.62,18.13,10.28125,26.4375,32.03125,170.78125,260.0625
5.96023607,277.809021,1956.91199,294.015747,1956.62317,294.015747,1.07E-07,19.14,20.05,17.85,18.66,9.375,24.875,30.1875,160,252.46875
5.54536152,278.072937,1956.74731,297.510254,1956.69495,297.510254,1.88E-05,22.41,27.5,19.69,19.96,9,24.8125,30.125,151.46875,242
5.67891073,278.088837,1956.63818,297.822144,1956.54773,297.822144,1.21E-05,24.04,28,19.47,20.32,8.65625,24.34375,29.875,146.90625,231.78125
5.59208393,276.89386,1955.21375,299.683411,1955.15894,299.683411,2.15E-05,25.42,30.24,21.39,21.11,8.3125,23.5,28.8125,144.21875,221.03125
6.01359701,281.246613,1959.37622,296.998657,1959.33337,296.998657,3.19E-06,22.1,24.36,18.86,20.95,8,22.90625,27.9375,141.875,212.0625
5.56176186,280.064697,1958.16003,298.600159,1958.13611,298.600159,2.89E-05,24.23,29.26,20.23,19.23,8,23.625,28.25,141.40625,206.125
5.66365862,279.575989,1957.71777,295.672516,1957.58179,295.672516,4.75E-06,21.96,24.65,18.21,19.07,7.78125,23.3125,28.3125,148.53125,203.15625
5.52447701,277.992279,1955.64954,297.202332,1955.63647,297.202332,2.37E-05,22.82,28.23,18.6,17.87,7.625,22.5,27.3125,155.21875,200.5
5.49684525,276.04953,1952.97144,297.542816,1952.95361,297.542816,1.84E-05,23.84,29.11,19.44,18.67,7.53125,22.03125,26.65625,153.4375,200.6875
5.68854427,275.42749,1951.56653,298.864777,1951.52393,298.864777,2.28E-05,24.37,31.5,19.66,20.14,7.8125,22.15625,26.5,147.53125,201.5
5.43163395,273.731659,1949.0249,300.521149,1949.00757,300.521149,3.00E-05,26.14,31.68,21.56,20.44,7.84375,22.28125,26.84375,144.21875,200.03125
5.54221535,272.670593,1947.12402,299.371704,1947.04541,299.371704,1.67E-05,25.65,29.36,22.3,21.81,7.6875,21.9375,26.53125,145.65625,196.71875
5.54600525,272.541473,1946.07751,299.584991,1946.005,299.584991,1.43E-05,25.02,28.57,22.33,22.26,7.5,21.53125,26,147.21875,194.25
5.65491581,273.453705,1946.10706,300.212891,1946.0249,300.212891,1.51E-05,25.16,29.01,22.86,21.87,7.375,21.1875,25.5625,145.53125,194.96875
5.94941282,276.769897,1948.6322,299.929352,1948.53833,299.929352,1.17E-05,26.42,29.96,22.2,22.55,7.3125,20.96875,25.21875,141.96875,195.0625
6.23521709,283.169464,1954.42224,295.559448,1954.35693,295.559448,2.47E-06,21.89,26.01,18.82,17.74,7.71875,23.3125,27.4375,143.0625,195.59375
6.50679111,292.686707,1963.72913,295.729797,1963.64185,295.729797,4.72E-06,19.25,19.9,18.84,18.51,12.4375,36.25,40.625,174.03125,228.3125
6.1219883,297.523926,1968.87073,296.211182,1968.8501,296.211182,8.08E-06,22.1,25.6,19.55,19.68,16.4375,46.6875,55.25,267.125,304.3125
5.8017807,292.807251,1964.52307,299.904419,1964.51575,299.904419,4.70E-05,24.27,30.2,20.36,20.62,16.09375,45.34375,56.0625,331.125,382.5625
5.829669,288.87558,1960.53174,299.562469,1960.48242,299.562469,3.29E-05,24.31,28.87,20.8,21.82,14.4375,40.34375,50.34375,323.65625,445.78125
5.83142662,287.250549,1958.70508,298.616791,1958.64587,298.616791,2.22E-05,24.37,29.46,21.22,21.19,12.875,35.65625,44.40625,294.375,466.09375
5.69845724,284.996399,1956.1394,298.816376,1956.11426,298.816376,2.63E-05,24.02,27.77,20.98,21.1,11.84375,32.3125,39.90625,265.84375,445.875
5.58528328,281.438538,1952.16199,299.174713,1952.15295,299.174713,3.29E-05,24.75,28.49,20.6,20.75,10.8125,29.59375,36.59375,241.75,411.75
5.49060535,277.512756,1947.68591,300.693085,1947.66211,300.693085,3.58E-05,25.87,30.05,21.06,21.13,9.8125,27.25,33.71875,220.3125,377.125
5.95002651,277.461609,1947.05298,299.168365,1946.92065,299.168365,1.73E-05,24.23,28.68,21.21,21.94,8.96875,25.4375,31.5625,201.0625,344.59375
6.56015778,285.909485,1955.01685,298.968323,1954.86035,298.968323,1.26E-05,24.36,29.1,21.96,22.64,8.46875,24.40625,30.28125,186.03125,323.875
6.69028521,300.252625,1969.63843,298.70163,1969.4425,298.70163,7.86E-06,23.49,27.12,21.37,22.72,8.4375,24.59375,30.625,177.0625,325.25
6.23562717,303.727295,1974.2821,299.832489,1974.16711,299.832489,1.44E-05,25.04,29.84,21.89,23.15,8.46875,24.8125,31.09375,172.92188,338.57812
5.98966646,299.649475,1971.27368,301.940063,1971.2583,301.940063,3.72E-05,27.25,31.74,21.76,23.87,8.328125,24.546875,30.859375,169.46875,341.875
5.69129562,292.753571,1964.86523,300.831635,1964.86096,300.831635,5.98E-05,25.19,30.18,19.54,17.92,8.265625,24.34375,30.578125,164.40625,330.40625
5.6302495,285.793274,1957.74194,299.240356,1957.74133,299.240356,4.03E-05,25.96,31.32,20.59,18.96,8.109375,23.984375,30.0625,159.9375,313.96875
5.52597904,280.711761,1952.25244,300.996826,1952.24841,300.996826,4.24E-05,27.11,31.44,22.57,20.67,7.8125,23.28125,29.109375,156.39062,296.03125
5.52879715,277.354797,1948.3064,300.592407,1948.28906,300.592407,2.74E-05,27.07,30.76,23.15,21.26,7.5625,22.671875,28.203125,151.79688,279.5
5.59366322,275.673492,1945.92505,300.652283,1945.89539,300.652283,2.18E-05,26.85,31.46,23.7,22.69,7.40625,22.1875,27.46875,146.15625,265.29688
5.54874754,274.618652,1944.10449,300.921051,1944.08374,300.921051,2.33E-05,27.1,31.59,23.36,22.49,7.328125,21.90625,27.03125,141.04688,253.9375
5.52072906,273.326965,1942.00037,301.593658,1941.98743,301.593658,2.18E-05,27.29,31.64,24.24,22.84,7.296875,21.828125,26.84375,137.375,244.375
5.78850317,273.843323,1941.70984,301.825714,1941.67554,301.825714,2.04E-05,27.36,32.64,22.89,23.41,7.28125,21.6875,26.65625,135.01562,235.64062
5.88658333,278.351624,1945.51697,300.380341,1945.479,300.380341,7.41E-06,26.52,31.76,22.03,23.6,7.25,21.578125,26.5,133.75,230.09375
5.6758604,278.448303,1945.45093,301.461304,1945.37207,301.461304,2.27E-05,26.84,31.15,22.31,23.28,7.1875,22,27.4375,133.17188,229.875
5.58938122,276.954437,1944.06189,301.862122,1944.04565,301.862122,2.47E-05,27.76,31.62,23.22,23,7.125,22.0625,27.703125,134.79688,231.10938
