time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,runoff
20130101,5.39477921,1.93559682,649.5047,117.180779,261.053833,2.22E-10,0,910.558594,7.96E-06,272.85144,910.558594,20.33218,0,12.5390635,272.85144,0,0,-82.3631516,8.24E-06,2.88E-07,8.33E-05,891.01,0.05,4.68,-4.52,0,-6.77,1.3,0.04,0.01,10260932,12355568,7.109375,22.179688,26.9375,121.64844
20130102,5.38564253,-19.3239155,649.213806,46.4304314,260.742188,2.35E-06,2.88E-05,909.969299,1.07E-05,270.963806,909.956055,32.1175537,9.61E-08,-5.94994211,270.963806,0,0.004325624,-39.5449257,1.30E-05,2.15E-08,0.008989686,902.83,-2.79,-0.55,-4.79,0.6,-15.22,1.97,-1.92,0.42,3036866,3618220,7.046875,21.96875,26.671875,120.46875
20130103,5.39468288,-12.0782728,648.917053,79.4044952,260.634277,1.84E-06,0.000282123,909.602905,7.22E-06,270.585052,909.551331,22.3967171,8.56E-08,27.6689014,270.585052,1.96E-08,0.042318523,-41.3130188,9.10E-06,1.91E-08,0.009293183,900.95,-3.02,-0.47,-4.34,1.07,-10.38,1.51,1.02,-1.07,6953516,8427920,6.96875,21.75,26.421875,119.265625
20130104,5.39508486,-16.7332478,648.617554,73.3791351,260.637817,1.13E-07,0.003194162,909.737122,4.30E-06,270.168701,909.255432,10.9402294,0,35.4359207,270.168701,4.61E-07,0.479126215,-42.4428978,4.90E-06,2.08E-08,0.002625124,894.91,-2.36,-0.06,-4.31,0.71,-7.34,1.22,0.81,-0.87,5107566,6459416,6.90625,21.53125,26.15625,118.140625
20130105,5.40671253,-7.19043493,648.329041,75.303215,260.843414,6.86E-07,0.003192442,909.66095,4.22E-06,271.554199,909.172424,12.424922,7.31E-07,17.3697624,271.554199,1.69E-07,0.478869885,-51.6939087,5.21E-06,1.30E-07,0.009599172,895.49,-0.65,1.93,-2.6,0.26,-6.81,0.45,-0.35,-0.06,4980266,6393228,6.84375,21.3125,25.90625,117.046875
20130106,5.40567827,1.86341894,648.068298,81.3582993,261.001862,9.53E-07,0.002365514,909.431458,6.41E-06,272.94519,909.07019,18.5603561,1.41E-07,7.30077934,272.94519,1.77E-07,0.354830861,-52.621479,7.70E-06,1.61E-07,0.006430339,894.76,0.14,3.21,-2.25,0.15,-6.33,0.7,-0.23,0.04,6453362,8170196,6.765625,21.109375,25.640625,115.953125
20130107,5.39578915,17.1699829,647.818176,97.3983536,260.898956,7.32E-07,0.001582514,908.960876,7.07E-06,273.958649,908.717041,19.9088497,1.37E-06,8.54472446,273.958649,1.30E-07,0.237380147,-50.9455223,8.20E-06,2.73E-07,0.006353043,893.94,1.68,5.12,-1.86,0.05,-6.6,0.7,-0.39,0.2,9518658,11743780,6.703125,20.90625,25.390625,114.765625
20130108,5.37537384,-3.48138165,647.556885,84.5846405,260.473755,3.05E-07,0.001107068,908.19928,9.50E-06,272.956329,908.030701,25.0682411,3.18E-07,-1.12715065,272.956329,2.73E-07,0.166062817,-63.2630348,1.04E-05,3.57E-07,0.002555446,898.08,0.46,4.07,-2.23,0.04,-10.3,1.31,-1.09,0.43,6673958,8051916,6.640625,20.703125,25.171875,113.734375
20130109,5.37925482,9.9542141,647.278625,96.96492,260.229614,7.04E-07,0.000720064,907.619995,6.97E-06,273.73584,907.508179,19.6243477,1.85E-07,12.8239994,273.73584,1.76E-07,0.108011417,-53.8712463,8.13E-06,2.81E-07,0.003702982,896.46,0.61,4.94,-1.93,0.23,-6.11,1.57,1.34,-0.55,9762056,11612324,6.578125,20.5,24.921875,112.796875
20130110,5.3961916,-1.67662585,646.997742,59.0102577,260.368774,9.27E-07,0.000636863,907.470215,3.76E-06,273.040771,907.366455,11.8519878,0,-3.34185433,273.040771,3.34E-08,0.095531449,-51.8887062,4.84E-06,1.21E-07,0.008202385,896.44,0.1,3.43,-4.11,0.28,-3.52,1.18,0.35,-0.1,5425414,6438172,6.515625,20.296875,24.6875,111.796875
20130111,5.3805213,3.53933716,646.726685,123.652779,260.254181,3.27E-07,0.000374501,907.041138,6.26E-06,273.356262,906.980835,17.4145527,3.54E-07,16.9571152,273.356262,4.43E-08,0.056176432,-85.5010376,7.10E-06,4.71E-07,0.004166896,897.47,1.74,6.6,-4.34,0,-5.35,1.04,0.02,-0.37,11279244,13182584,6.4375,20.09375,24.4375,110.71875
20130112,5.392488,-11.1637592,646.458008,73.2242279,260.329193,4.69E-07,0.000201848,906.823486,3.14E-06,272.404297,906.787292,9.26946926,5.93E-08,20.2317219,272.404297,1.29E-08,0.030277949,-54.764286,3.77E-06,1.45E-07,0.006005178,893.02,0.4,4.4,-2.21,0.01,-3.16,1.14,0.66,-0.07,8203334,9426504,6.375,19.90625,24.203125,109.640625
20130113,5.39161205,11.704669,646.203369,108.710564,260.408813,1.77E-07,0.000108249,906.631775,3.86E-06,273.913879,906.612305,10.7708197,1.36E-07,16.7004375,273.913879,1.01E-09,0.016237708,-69.4856644,4.37E-06,3.35E-07,0.003361736,893.07,2.35,6.56,-2.45,0,-3.14,0.65,-0.07,-0.24,11294282,12815860,6.3125,19.703125,23.96875,108.578125
20130114,5.43408108,24.7720814,645.96936,30.1220798,261.000854,1.66E-06,1.04E-05,906.986816,5.00E-06,275.101624,906.970276,16.5734253,0,-36.5226402,275.101624,1.36E-10,0.001562414,-25.2898083,6.72E-06,5.74E-08,0.015030684,895.28,-0.06,3.53,-3.98,0.8,-3.34,1.35,-0.52,0.09,3995118,4503356,6.265625,19.53125,23.734375,107.640625
20130115,5.38325834,6.57621145,645.775085,122.787773,260.75647,2.30E-07,0,906.535034,9.10E-06,275.908112,906.531677,24.7873478,0,22.3890915,275.908112,0,0,-69.0316925,1.00E-05,7.16E-07,0.003476423,896.32,2.85,7.26,-4.12,0.05,-5.24,0.82,-0.28,-0.18,11763786,13211796,6.21875,19.359375,23.53125,106.671875
20130116,5.37434578,-3.88947368,645.556885,105.25589,260.293152,8.32E-08,0,905.851074,8.59E-06,275.518738,905.85022,23.1193447,0,15.7589188,275.518738,0,0,-70.274353,9.37E-06,6.98E-07,0.001022191,900.13,3.62,8.04,-0.43,0.01,-4.93,0.72,-0.56,0.11,9862898,11025904,6.171875,19.234375,23.453125,105.921875
20130117,5.38035822,14.209898,645.317932,108.350487,259.981232,1.08E-06,0,905.307129,9.32E-06,277.95993,905.299133,27.1181469,0,35.2764359,277.95993,0,0,-31.7324352,1.10E-05,5.95E-07,0.008009094,901.08,2.69,7.38,0.21,1.12,-1.41,1.7,1.2,-1.09,10038552,11186544,6.109375,19.09375,23.28125,105.828125
20130118,5.43466616,1.65553164,645.091431,30.5300426,260.676178,2.32E-06,0,905.7854,3.15E-06,277.294342,905.767517,13.701004,0,8.35996914,277.294342,0,0,-6.81397915,5.55E-06,8.95E-08,0.017848559,894.82,2.17,4.67,-0.34,2.51,0.99,1.66,1.15,-1.13,4050094,4566468,6.203125,19.265625,23.328125,105.890625
20130119,5.47314739,-0.173982084,644.936035,38.9362831,261.640503,2.44E-06,0,906.598389,4.00E-06,277.196808,906.57666,16.2101994,0,18.7248516,277.196808,0,0,-4.17822218,6.57E-06,1.41E-07,0.021823993,888.85,2.5,4.47,-0.11,2.92,1.31,1.32,0.24,-0.47,3616866,4083224,6.171875,19.265625,23.46875,106.484375
20130120,5.41031504,-14.5178118,644.885986,46.7488632,261.913605,1.28E-06,1.14E-07,906.803162,1.40E-05,274.227936,906.7995,38.2289238,2.50E-09,-23.0429573,274.227936,0,1.70E-05,-46.0887375,1.55E-05,2.03E-07,0.003567832,896.37,-0.18,2.14,-3.49,0.75,-6.98,2.62,-2.36,1.1,3847816,4390728,6.09375,19.09375,23.453125,108
20130121,5.3938756,-17.6319447,644.800537,103.208878,261.139648,1.94E-07,4.93E-07,905.942993,8.67E-06,272.832458,905.940186,22.5942631,7.52E-09,31.0520515,272.832458,0,7.40E-05,-67.1997528,9.16E-06,2.91E-07,0.002771952,898.01,1.15,5.15,-4.02,0.08,-6.87,1.22,-1.11,0.43,10788316,12402308,5.96875,18.71875,23,108.921875
20130122,5.39383698,-4.8136301,644.651367,130.900528,260.78833,2.50E-08,0,905.44043,5.80E-06,274.030212,905.439758,15.5037632,0,42.9950829,274.030212,0,0,-77.2134171,6.29E-06,4.60E-07,0.000706158,896.55,3.09,7.3,-1.53,0,-3.53,0.81,0.43,-0.25,12229532,13908576,5.90625,18.515625,22.640625,107.421875
20130123,5.36810541,12.2884064,644.483643,98.2629395,260.501434,6.65E-09,0,904.985474,1.30E-05,277.054443,904.985229,33.0613098,0,-19.2699471,277.054443,0,0,-72.176506,1.34E-05,4.14E-07,0.000356076,895.55,1.85,7.81,-4.26,0,-3.82,1.88,-0.44,0.41,10795164,12168044,5.859375,18.359375,22.4375,104.890625
20130124,5.35003138,-7.29406071,644.26416,135.809799,259.529968,6.20E-10,0,903.79425,1.08E-05,275.064056,903.794189,28.4942665,0,26.8753605,275.064056,0,0,-87.7347794,1.16E-05,7.61E-07,0.000107103,897.6,2.63,7.68,-4.29,0,-8.3,1.09,-0.54,-0.03,13106842,14699944,5.859375,18.296875,22.3125,102.65625
20130125,5.33012342,7.38371897,643.995667,125.386467,258.935638,7.38E-09,0,902.93158,1.35E-05,277.934967,902.931335,35.3548889,0,2.19071364,277.934967,0,0,-80.456337,1.43E-05,8.68E-07,0.000303526,895.26,3.06,9.19,-3.24,0,-4.92,1.11,-0.91,0.59,11084732,12405156,5.828125,18.203125,22.1875,101.015625
20130126,5.31250095,2.46913934,643.68158,136.850388,258.14325,1.23E-09,0,901.824951,1.32E-05,278.011353,901.824829,35.1249924,0,6.88833618,278.011353,0,0,-92.3682861,1.42E-05,1.06E-06,0.000142449,897.41,3.91,10.66,-3.36,0,-5.99,0.96,-0.8,0.44,13315760,14885096,6.21875,18.453125,22.265625,99.84375
20130127,5.30034351,4.82317448,643.314026,136.045578,257.432251,4.85E-10,0,900.746338,1.17E-05,278.884033,900.746277,31.4720783,0,21.4999142,278.884033,0,0,-78.2469559,1.28E-05,1.07E-06,8.32E-05,895.86,5.01,10.96,-2.42,0,-2.61,1.27,0.64,-0.71,13196206,14746992,7.234375,19.765625,23.40625,99.171875
20130128,5.31260109,-1.62397683,642.908264,109.189903,257.20813,3.56E-07,0,900.11908,7.09E-06,278.12085,900.116089,20.1603451,0,29.083643,278.12085,0,0,-61.5710754,8.17E-06,7.25E-07,0.002661762,893.27,5.68,10.49,1.08,0.01,1.05,0.73,0.33,-0.2,10106606,11297316,7.8125,21.40625,25.171875,99.859375
20130129,5.32090759,4.99264145,642.507019,74.320015,257.304138,1.19E-06,0,899.822876,6.04E-06,278.831177,899.811218,18.8905144,0,10.8657103,278.831177,0,0,-39.5682678,7.66E-06,4.27E-07,0.011724003,893.07,5.43,10.03,0.04,0.04,1.66,1.08,0.51,-0.35,9074696,10148976,7.859375,22.640625,26.78125,102.640625
20130130,5.30138159,16.5528812,642.125854,131.720291,257.075653,3.68E-07,0,899.207886,1.05E-05,281.859619,899.201538,28.9671955,0,29.2201462,281.859619,0,0,-56.9680481,1.17E-05,9.26E-07,0.006376639,890.04,6.02,12.08,-0.58,0.69,2.03,1.57,1.04,-0.76,12788918,14313652,8.4375,24.296875,28.515625,107.296875
20130131,5.32804489,-6.26637125,641.74353,62.8433037,257.2341,1.03E-06,0,898.982971,5.63E-06,279.525146,898.9776,17.5326672,0,3.41241503,279.525146,0,0,-48.1772804,7.11E-06,4.53E-07,0.005381706,891.89,6.88,11.67,2.98,0.28,2.51,0.97,-0.78,0.2,7466608,8362980,10.015625,27.078125,31.328125,113.34375
20130201,5.32427073,8.58832741,641.366577,67.5922318,257.343628,1.29E-06,0,898.71991,5.96E-06,280.769073,898.710205,18.8761368,0,16.4014606,280.769073,0,0,-23.7165413,7.65E-06,3.99E-07,0.009705387,896.19,5.8,10.32,1.98,0.4,3.42,0.97,-0.44,-0.03,5446470,6105560,10.546875,27.734375,32.90625,121.609375
20130202,5.46567154,-3.53578377,640.990295,31.9741421,258.612305,1.47E-06,0,899.626831,2.85E-06,278.837891,899.602539,10.8969431,0,28.6738777,278.837891,0,0,4.05975771,4.42E-06,1.05E-07,0.024212815,890.94,4.36,6.6,1.91,3.89,3.21,1.23,0.34,-0.82,2929022,3286036,9.796875,26.109375,31.578125,129.60938
20130203,5.42870903,-4.21896076,640.801453,65.2741089,260.661041,1.09E-06,0,901.470642,4.72E-06,278.965637,901.462585,15.4255247,0,13.4781685,278.965637,0,0,-40.5943565,6.25E-06,4.48E-07,0.008118612,889.07,6.78,12.49,0.97,0.11,2.36,0.92,-0.5,-0.18,9480224,10645036,9.5,25.828125,30.953125,133.875
20130204,5.38022947,5.26536083,640.704285,118.614769,260.283539,6.52E-07,0,901.005493,7.35E-06,280.2565,900.987976,21.5044346,0,53.7067146,280.2565,0,0,-38.1341934,8.72E-06,7.19E-07,0.017614333,889.76,5.5,11.36,0.85,0.06,2.19,1.43,0.48,-0.86,12589754,14147660,9.703125,26.15625,31.03125,136.375
20130205,5.36934233,1.55863762,640.563843,126.579094,259.830017,5.16E-07,0,900.399292,7.14E-06,280.577789,900.393494,21.2685604,0,44.9831543,280.577789,0,0,-58.768898,8.62E-06,9.71E-07,0.005415992,892.96,7.3,13.31,0.76,0.01,3.01,0.86,-0.12,-0.32,11600894,13047286,9.453125,26.28125,31.3125,138.71875
20130206,5.41288185,4.30535698,640.393372,58.5360527,259.859253,1.90E-06,0,900.270569,5.71E-06,280.644379,900.252808,19.651762,0,22.7744026,280.644379,0,0,-11.8033724,7.97E-06,3.61E-07,0.017940134,889.84,6.73,10.09,2.57,2.1,3.71,0.6,-0.03,-0.32,6351696,7148902,8.765625,25.0625,30.28125,141.375
20130207,5.54085398,-20.4679737,640.307983,20.7453575,261.707642,2.21E-06,4.46E-05,902.034241,5.31E-06,275.640289,902.015747,18.7028522,0,17.1975937,275.640289,1.00E-08,0.00669612,-5.29498529,7.59E-06,6.84E-08,0.011917624,896.78,1.58,3.79,-0.64,8.56,0,0.93,-0.82,0.37,2632806,2978722,8.375,24.6875,29.5,142.75
20130208,5.45043802,-16.1744137,640.462036,88.251564,262.745758,9.07E-07,0.000217494,903.244324,7.36E-06,274.724121,903.207886,21.2895241,5.62E-09,42.9940948,274.724121,2.53E-08,0.032624189,-40.0032806,8.66E-06,3.65E-07,0.00384772,899.3,1.07,5.09,-1.1,0.96,-3.7,1.15,-0.34,-0.42,5915750,8453088,8,24.15625,29.4375,146.34375
20130209,5.41991758,2.56561661,640.62793,150.371674,262.033661,6.48E-07,4.47E-05,902.6745,8.38E-06,276.734833,902.661499,23.6024933,1.71E-07,65.8466721,276.734833,2.74E-09,0.006702568,-58.2769279,9.57E-06,5.44E-07,0.006225807,894.31,2.14,7.98,-1.26,0.08,-2.89,1.63,1.41,-0.52,10724574,14738712,7.40625,22.46875,27.75,149.65625
20130210,5.44261694,-6.1951499,640.710144,54.2707062,261.912109,1.15E-06,0,902.637939,3.61E-06,275.802826,902.622498,12.0838184,0,21.5909119,275.802826,0,0,-26.7895622,4.90E-06,1.39E-07,0.015676504,892.08,3.2,5.75,-1.07,0.89,-0.82,0.82,0.26,-0.03,6284006,8294596,6.84375,21,25.78125,145
20130211,5.43601799,-12.3570719,640.799805,40.0144463,262.049255,1.42E-06,1.71E-07,902.85614,9.68E-06,274.952972,902.84906,27.7620773,4.86E-10,-23.2021618,274.952972,0,2.57E-05,-47.8227768,1.13E-05,1.55E-07,0.007079555,898.34,-0.03,4.06,-3.89,1.23,-5.99,1.81,-1.74,0.43,3980948,5238820,6.625,20.3125,24.59375,135.4375
20130212,5.38993835,-0.120789453,640.840698,147.159714,261.096893,1.09E-07,0,901.943054,1.06E-05,276.160645,901.9375,28.0034142,0,63.0661392,276.160645,0,0,-56.201992,1.14E-05,6.05E-07,0.005500379,897.11,1.58,5.86,-2.15,0.71,-4.83,1.23,0.53,-0.78,11130058,14360632,6.375,19.625,23.875,125.84375
20130213,5.41208792,-6.26379538,640.795044,77.1380539,260.913727,1.36E-06,0,901.722351,5.48E-06,275.619141,901.708801,17.5579987,0,26.9276733,275.619141,0,0,-38.9178123,7.12E-06,2.81E-07,0.01353302,892.47,1.64,3.82,-0.47,0.85,-1.36,0.82,0.24,-0.35,3534318,4666706,6.25,19.15625,23.21875,117.96875
20130214,5.37904358,-9.65646172,640.731995,101.145981,260.4776,8.31E-07,0,901.212219,1.13E-05,275.434113,901.209595,31.3646927,0,17.575016,275.434113,0,0,-61.8719826,1.27E-05,5.99E-07,0.002649977,896.27,1.45,5.36,-2.01,0.48,-5.04,1.66,-1.51,0.49,5342456,6877408,6.1875,18.9375,22.90625,111.84375
20130215,5.37116623,14.0480433,640.604919,123.357559,259.807587,1.37E-06,0,900.41864,1.09E-05,278.4758,900.412354,31.8164082,0,48.1969261,278.4758,0,0,-29.2799721,1.29E-05,6.21E-07,0.006188262,892.5,3.81,8,-0.13,1.89,-1.48,2.3,2.01,-0.76,11727404,14563466,6.09375,18.6875,22.65625,107.28125
20130216,5.3975749,-2.90058231,640.44696,60.8429718,260.026337,1.32E-06,0,900.479187,6.86E-06,277.666077,900.473145,20.8018742,0,10.4153624,277.666077,0,0,-32.5314064,8.43E-06,2.49E-07,0.005936701,887.91,2.22,6.6,-2.18,2.93,0.45,1.58,-0.18,-0.02,5139624,6204356,6.28125,18.90625,22.71875,104.65625
20130217,5.45841742,2.33247304,640.292175,87.469429,260.176392,1.87E-06,0,900.47644,9.77E-06,278.566376,900.468689,29.9690399,0,39.5272903,278.566376,0,0,-15.6397266,1.22E-05,5.14E-07,0.007888691,887.36,2.74,6.41,-1.62,3.91,-0.92,1.57,-1.23,0.71,5391806,6365828,6.5625,19.4375,23.3125,104.53125
20130218,5.52107525,-20.7697449,640.333984,48.2118454,262.749207,1.23E-06,5.44E-07,903.088318,9.42E-06,273.635651,903.083252,26.6865139,4.45E-09,10.5071287,273.635651,0,8.16E-05,-31.795784,1.08E-05,1.65E-07,0.005069012,894.62,-0.04,2.11,-1.56,3.57,-6.21,2.33,-2.25,0.33,3779410,5187328,6.78125,20.03125,24.03125,106.78125
20130219,5.42337465,-0.382059366,640.534668,135.213181,262.233429,1.46E-07,2.91E-09,902.780823,7.67E-06,276.02182,902.76825,20.4362125,1.43E-09,72.8206253,276.02182,0,4.37E-07,-42.3363342,8.29E-06,4.67E-07,0.012703474,895.32,2.75,7.1,-1.41,0.44,-1.95,1.42,0.92,-1,10974510,15451720,6.5,19.59375,24,110.40625
20130220,5.41326141,2.46695733,640.627197,134.797073,261.652954,1.17E-06,0,902.290344,6.96E-06,277.151245,902.280212,21.4990768,0,62.9912987,277.151245,0,0,-47.8321762,8.72E-06,5.82E-07,0.010164874,896.14,3.75,6.75,0.93,1.16,0.3,0.96,0.31,-0.47,6154928,8060472,6.40625,19.34375,23.53125,111.78125
20130221,5.4216218,-4.7666316,640.660217,78.5272141,261.427277,9.44E-07,0,902.094666,5.82E-06,276.870422,902.087585,17.7525635,0,25.2624378,276.870422,0,0,-40.2851982,7.20E-06,4.33E-07,0.007170087,899.46,3.65,7.83,-0.63,0.84,0.51,0.82,-0.32,-0.21,6436286,8020050,6.46875,19.3125,23.28125,111
20130222,5.3980279,11.2957954,640.657288,121.452499,260.952057,4.96E-07,0,901.623718,8.00E-06,279.499969,901.609375,22.5454311,0,56.140461,279.499969,0,0,-31.4622002,9.14E-06,6.45E-07,0.014371892,898.92,5.15,9.23,-0.86,0.28,1.55,1.42,1.11,-0.46,11480066,13749154,6.53125,19.375,23.28125,109.4375
20130223,5.39287615,1.0813309,640.604797,90.3688583,260.637177,1.47E-06,0,901.255615,7.65E-06,279.172424,901.242004,23.9187508,0,33.039402,279.172424,0,0,-32.3303146,9.70E-06,5.85E-07,0.013592967,895.13,5.14,8.17,2.19,0.57,2,1.01,0.8,-0.27,6359432,7398522,7.46875,21.25,24.625,108.28125
20130224,5.37197733,11.6505947,640.508362,123.415375,260.091736,6.92E-07,0,900.610596,9.02E-06,281.270233,900.600037,26.0067272,0,36.4495659,281.270233,0,0,-49.3021278,1.05E-05,8.34E-07,0.010518559,892.18,6.23,11.37,2.1,0.24,2.81,1.4,0.56,-0.01,12187612,14010086,9.25,25,28.34375,111.84375
20130225,5.36711931,0.650276661,640.355042,109.967941,259.620667,9.35E-07,0,899.982605,8.13E-06,280.983124,899.975769,24.7462616,0,34.3508263,280.983124,0,0,-50.2271004,1.00E-05,9.68E-07,0.006878089,893.09,8.12,12.96,2.21,0.04,3.82,0.71,-0.33,-0.27,9771040,11152578,11.0625,28.8125,32.71875,121.90625
20130226,5.3386817,14.0259628,640.159241,149.330856,259.005768,1.81E-07,0,899.16748,1.10E-05,283.018433,899.165039,31.0582962,0,46.0476265,283.018433,0,0,-58.1886292,1.26E-05,1.40E-06,0.002501641,892.17,8.58,14.14,3.16,0.01,4.79,1.17,0.7,-0.81,12890256,14672490,11.90625,30.8125,35.46875,137.28125
20130227,5.32529497,16.0588512,639.915161,113.128975,258.287292,7.07E-07,0,898.209961,1.26E-05,284.762817,898.202454,35.8594017,0,20.9914989,284.762817,0,0,-40.2136307,1.45E-05,1.22E-06,0.007516005,887.51,10.01,14.75,5.66,0.68,5.96,1.56,1.21,-0.41,11569852,13155130,12.40625,31.75,36.65625,156.3125
20130228,5.28250837,-10.0317745,639.651611,67.8710785,257.692841,1.08E-06,0,897.347046,2.74E-05,281.127594,897.344482,73.0655594,0,-45.4033623,281.127594,0,0,-50.256321,2.96E-05,1.15E-06,0.00255105,890.06,7.33,12.03,2.03,0.37,-9.27,2.98,-2.85,0.71,6568034,7465494,12.8125,33.53125,38.75,174.90625
20130301,5.27613878,-19.6179333,639.266785,74.7976837,256.252563,5.87E-07,0,895.529053,1.19E-05,276.912872,895.519409,32.2439499,0,29.0017052,276.912872,0,0,-33.1797829,1.31E-05,5.76E-07,0.009687725,898.97,2.96,5.97,0.35,0.49,-6.94,0.98,-0.48,-0.16,4898030,5571344,12.40625,33.25,39.21875,191.75
20130302,5.25651217,1.95936728,638.75415,180.900299,255.66153,2.01E-07,0,894.416504,1.34E-05,279.157074,894.415771,36.442482,0,53.996479,279.157074,0,0,-88.4951859,1.48E-05,1.20E-06,0.000856456,902.39,5.91,11.64,-0.19,0,-4.01,0.69,-0.46,0.21,16763478,19188752,11.34375,30.65625,36.6875,198.4375
20130303,5.22613478,4.17961264,638.186279,182.720062,254.704575,1.30E-09,0,892.890991,1.55E-05,281.204071,892.890747,42.6825981,0,46.003788,281.204071,0,0,-89.854248,1.73E-05,1.83E-06,0.000106677,900.57,8.77,14.42,-0.33,0,-1.98,1.02,0.75,-0.05,17296180,19711416,10.375,28.34375,34,190.90625
20130304,5.21821737,4.86661005,637.555847,152.115448,254.031403,3.73E-10,0,891.58728,1.35E-05,281.466827,891.587219,36.5152321,0,32.5510292,281.466827,0,0,-78.1803131,1.48E-05,1.28E-06,5.92E-05,897.05,8.04,13.55,3.02,0,-0.43,1.48,1.27,-0.37,16248360,18491384,9.5625,26.84375,32.1875,177.5625
20130305,5.19622421,17.3313141,636.885803,183.987442,253.348862,1.85E-08,0,890.234924,1.59E-05,283.946594,890.23468,43.1015205,0,42.9699173,283.946594,0,0,-80.5676651,1.75E-05,1.51E-06,0.00021466,893.85,8.85,15.09,2.32,0,2.94,1.84,0.93,-0.11,17730982,20173104,8.90625,25.625,30.71875,164.78125
20130306,5.14958668,0.015524347,636.150391,171.924728,252.092499,1.11E-07,0,888.243225,2.01E-05,283.422394,888.24292,56.0755501,0,29.7697868,283.422394,0,0,-86.0751953,2.27E-05,2.51E-06,0.000336902,896.31,12.29,18.7,3.8,0,-2.48,1.56,-1.08,0.35,17635624,20065544,8.5,24.8125,29.6875,154.46875
20130307,5.1551342,14.1275101,635.340393,185.695587,251.384628,-1.96E-08,0,886.725342,1.42E-05,285.572968,886.725281,39.3710938,0,49.7497711,285.572968,0,0,-82.4430161,1.60E-05,1.80E-06,0.000275589,893.65,12.44,18.72,6.12,0,6,1.2,0.82,-0.15,17961846,20439732,8.1875,24.625,29.40625,148.78125
20130308,5.11187315,18.5456982,634.498474,186.577133,250.579346,2.00E-08,0,885.078064,2.16E-05,287.604797,885.077698,58.6918526,0,22.4840584,287.604797,0,0,-86.8474579,2.38E-05,2.13E-06,0.000261469,886.77,12.52,19.66,4.9,0,5.74,1.94,1.37,-0.49,18096424,20596244,7.78125,24.25,29.21875,148.75
20130309,5.02850199,6.65133095,633.571533,178.793839,248.84938,2.59E-09,0,882.421021,3.35E-05,286.565948,882.420837,89.6829681,0,3.57263994,286.565948,0,0,-78.8905945,3.64E-05,2.87E-06,0.000113986,889.79,10.84,19.14,3.84,0,-2.7,2.9,-2.75,0.74,18156296,20667918,7.3125,23.375,28.71875,150.21875
20130310,5.0844841,-3.48767853,632.524597,59.2371292,247.856262,1.28E-06,0,880.384583,1.91E-05,283.497375,880.380737,52.2814026,0,3.24379921,283.497375,0,0,-7.20183802,2.12E-05,8.26E-07,0.003708234,890.28,8.08,11.59,4.57,0.04,-2.81,1.68,0.91,-1.15,7279810,8288888,6.9375,22.40625,27.625,150
20130311,5.18956804,-4.7679987,631.495605,59.2260017,248.591187,2.17E-06,0,880.09552,1.02E-05,281.621124,880.086792,31.5464764,0,28.5035553,281.621124,0,0,-3.94269633,1.28E-05,4.06E-07,0.008742776,886.75,6.72,8.62,5.7,2.69,2.12,1.66,-0.04,-0.29,3859253,4394275,6.65625,21.4375,26.40625,147.65625
20130312,5.07730341,-1.12370348,630.600647,148.912781,248.967743,1.73E-07,0,879.568848,2.12E-05,283.564301,879.568665,57.3597145,0,10.7564259,283.564301,0,0,-81.9280396,2.33E-05,1.84E-06,0.00043927,889.81,10.67,17.84,4.79,0,-1.74,1.79,-1.68,0.51,14809454,16866312,7.15625,22.0625,26.59375,143.5
20130313,5.05179214,15.3939295,629.685425,189.517303,247.883438,7.33E-07,0,877.571289,2.31E-05,286.022827,877.568787,63.4647179,0,58.6800652,286.022827,0,0,-51.9696007,2.57E-05,1.88E-06,0.00241137,892.67,10.69,17.1,5.63,0.14,2.53,2.1,1.51,-1.23,16609332,18919916,6.96875,21.59375,26.5,140.1875
