time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,WuRO,runoff
20110629,6.79181671,12.8498554,850.374512,215.262436,333.942047,8.90E-07,0,1184.32703,1.92E-05,301.968506,1184.31641,153.407883,0,3.88178062,301.968506,0,0,-45.1195068,6.22E-05,4.21E-05,0.010516491,960.5,29.26,33.76,24.95,0,22.69,1.93,0.58,-1.58,22478820,26648612,15.5,45.875,58.96875,301.46875,485.96875,1536.9688,1564.6875,2313.9375,2679.6875,6326.5
20110630,6.64878178,12.571331,848.510498,224.029617,329.775604,6.59E-07,0,1178.28955,3.07E-05,302.959564,1178.28601,203.481659,0,-38.9264565,302.959564,0,0,-46.9048309,8.25E-05,5.11E-05,0.003401875,960.04,30.31,34.33,27.09,0.01,22.51,2.74,1.53,-2.22,22276506,26410420,13.78125,40.6875,52.3125,278.78125,472.5625,1484.1875,1515.1875,2208.7812,2535.3125,5932.9062
20110701,6.53996229,10.7727728,846.76532,215.71196,325.573914,7.21E-07,0,1172.34229,3.40E-05,303.185394,1172.33936,201.084656,0,-40.3699036,303.185394,0,0,-44.2237091,8.15E-05,4.68E-05,0.00305068,957.69,30.67,34.51,27.39,0.4,22.41,4.07,2.88,-2.85,20464944,24265144,12.25,36.21875,46.5,254.90625,447.5,1407.4688,1444.4375,2098.8438,2409.9375,5559.625
20110702,6.39683533,9.98113537,845.152222,231.841202,321.030548,2.32E-08,0,1166.18335,4.18E-05,303.560486,1166.18286,235.561218,0,-58.6971245,303.560486,0,0,-44.9939728,9.55E-05,5.37E-05,0.000605556,955.68,31.63,36.26,28.02,0,20.95,4.62,3.48,-2.83,20456270,24254024,11.71875,34.46875,43.40625,237.75,423.8125,1333,1365.25,1976.25,2293.75,5204.7812
20110703,6.37310886,10.5846615,842.93042,214.497757,317.395538,1.33E-06,0,1160.33447,3.33E-05,303.965485,1160.32568,193.268158,0,-25.5626221,303.965485,0,0,-36.207756,7.84E-05,4.37E-05,0.008571384,959.31,31.65,36.3,28.6,0.12,23.09,2.71,1.26,-2.05,19390658,22991252,25.21875,56.84375,63.84375,247.96875,420.5625,1312.9062,1325.5312,1865.2812,2169.375,4872.9375
20110704,6.50423717,8.47006893,840.58136,196.027435,317.355072,2.33E-06,0,1157.94775,2.30E-05,303.659943,1157.93616,138.585373,0,11.5165768,303.659943,0,0,-37.4525986,5.62E-05,3.09E-05,0.01128787,960.82,32.09,36.42,27.91,0.05,24.28,1.94,0.67,-0.77,18569228,22020072,42.1875,95.375,108.34375,324.25,462.90625,1454.6875,1412.375,1829.6875,2051.375,4608.3125
20110705,6.38314342,8.07337475,838.487793,199.256821,316.410156,1.35E-06,0,1154.92786,2.42E-05,304.051056,1154.89758,151.430725,0,1.66222811,304.051056,0,0,-38.0946312,6.14E-05,3.58E-05,0.029915189,958.05,32.31,37.57,26.79,0.02,23.62,2.28,0.23,-0.45,18980038,22507124,59.78125,132.03125,151.03125,433.875,599.25,1913.3125,1799.4688,2117.6875,2011.4062,4524.25
20110706,6.89753675,-12.5862064,836.573364,131.787598,320.030212,4.87E-06,0,1156.70068,1.16E-05,299.313171,1156.60364,76.1099167,0,45.6428947,299.313171,0,0,-22.6358852,3.09E-05,1.44E-05,0.097115986,959.86,26.02,31.9,21.56,12.33,21.93,3.13,-1.08,2.26,12044830,14281528,73.34375,169.09375,194.5625,554.96875,831.15625,2578.8125,2458.7812,2922.2812,2284.5,4952.1562
20110707,6.64167643,-8.74934769,835.470398,132.854797,325.192413,3.25E-06,0,1160.68286,1.23E-05,297.511444,1160.66309,87.9624634,0,2.18109322,297.511444,0,0,-51.4544449,3.57E-05,2.01E-05,0.020090118,965.66,25.14,31.32,18.8,0,19.71,1.68,0.22,-0.99,16201180,19218600,72.65625,170.9375,201.90625,668.5625,1027.4062,3085.125,3031.0625,3892.125,3075.0938,6138.7188
20110708,6.54282188,7.10510397,834.583984,242.56041,323.081665,3.87E-07,0,1157.66797,1.96E-05,300.28656,1157.66577,148.553436,0,9.93787479,300.28656,0,0,-76.9609833,6.02E-05,4.03E-05,0.002297272,965.29,27.4,33.54,21.58,0,19.56,1.71,0.37,-1.63,23239046,27566524,64.15625,152.875,181.59375,658.53125,1103.125,3218.75,3244.6562,4440.7188,4055.5312,7614.9688
20110709,6.44434404,11.8083496,833.413086,232.726212,320.021484,1.14E-08,0,1153.43518,2.59E-05,301.979034,1153.43457,173.236847,0,-6.7389679,301.979034,0,0,-54.4191856,7.02E-05,4.43E-05,0.000616061,964.56,30.52,35.9,25.72,0,19.03,2.09,0.21,-1.97,22600194,26809676,56.96875,136.15625,161.53125,597.59375,1060.125,3038.9688,3110.9375,4395.9688,4564.2812,8650.25
20110710,6.38718605,2.19145775,831.928894,135.474594,317.069641,7.71E-07,0,1149.00732,2.92E-05,301.533539,1148.99866,179.976013,0,-88.1690979,301.533539,0,0,-41.4861679,7.30E-05,4.30E-05,0.008781472,965.89,28.64,35.61,23.48,0.14,17,2.47,-1.11,-0.5,15019266,17815452,51.359375,122.8125,145.35938,539.8125,967.4219,2758.1875,2831.6875,4049.7031,4502.125,8803.047
20110711,6.5507884,-15.7643232,830.408386,58.4435234,318.512024,4.24E-06,0,1148.97461,7.74E-06,295.688873,1148.92041,42.3041878,0,10.8518028,295.688873,0,0,-21.0563164,1.72E-05,5.17E-06,0.054183234,969.12,22.62,24.9,20.13,8.32,18.48,1.87,-1.49,0.6,3293618,3907084,46.46875,110.46875,131.07812,492.35938,878.4219,2546.3438,2593.375,3647.875,4154.5625,8242.672
20110712,6.66930103,-8.84031105,829.229675,65.2317963,321.203491,2.97E-06,0,1150.55688,5.03E-06,294.957886,1150.43311,30.7254047,0,23.1330433,294.957886,0,0,-20.2117081,1.25E-05,4.46E-06,0.123697467,969.92,20.95,21.94,20.19,6.92,18.88,1,-0.84,0.39,4124302,4893042,41.796875,99.078125,117.765625,449.78125,799.6875,2427.5938,2461.9375,3346.5781,3755.8281,7454.422
20110713,6.8581624,-7.48783159,828.603943,42.6632462,326.996063,3.15E-06,0,1155.78101,1.24E-06,294.49762,1155.59985,13.8115578,0,10.6130667,294.49762,0,0,-25.7253971,5.60E-06,1.21E-06,0.180962905,970.13,20.97,22.15,20.04,10.64,19.08,0.64,0.2,0.2,3459924,4106296,37.4375,88.734375,105.5,407.9375,734.40625,2284.0938,2330.6562,3146.0938,3441.6094,6816.3906
20110714,6.73293543,2.05019855,828.470703,108.976936,328.149872,4.72E-06,0,1156.6571,7.70E-06,296.701569,1156.62061,63.3691711,0,9.40178394,296.701569,0,0,-34.1509361,2.57E-05,1.33E-05,0.036476031,969.01,23.97,27.25,20.91,0.09,19.22,1.04,0.72,-0.23,13959578,16567320,33.96875,81.484375,96.640625,368.07812,671.2656,2092.0469,2147.9375,2947.2812,3232.4844,6377.25
20110715,6.64993048,10.3047142,828.3125,194.564804,326.483612,3.71E-07,0,1154.81201,1.34E-05,299.271149,1154.79602,113.554344,0,22.10536,299.271149,0,0,-48.5984879,4.60E-05,3.23E-05,0.015882686,966.56,26.68,30.66,23.3,0.07,20.03,0.98,0.63,-0.4,19488044,23127100,30.46875,73.171875,87.25,334.57812,610.34375,1903.5,1955.1719,2698.4531,3028.9531,6004.375
20110716,6.54154778,12.9451246,827.7771,204.424164,323.262634,6.74E-07,0,1151.04761,2.10E-05,301.386383,1151.03979,158.824188,0,-18.2999783,301.386383,0,0,-50.9518776,6.44E-05,4.27E-05,0.007865898,963.54,28.46,32.15,24.93,0.01,20.9,0.84,0.33,-0.21,20972660,24882624,27.234375,65.359375,78.109375,302.71875,554.40625,1748.2031,1793.1094,2467.4375,2788.4688,5620.5
20110717,6.69110584,2.13287687,827.025818,190.380173,323.184357,9.70E-07,0,1150.23999,1.61E-05,299.685394,1150.21021,111.235619,0,21.9760704,299.685394,0,0,-55.0376663,4.51E-05,2.80E-05,0.029835839,962.37,27.7,33.7,21.87,0.02,20.66,1.3,1.01,0.14,19875834,23576142,24.359375,58.4375,69.984375,272.85938,503.35938,1609.7812,1653.4375,2274.2344,2562.7656,5247.2812
20110718,6.5125041,7.03419352,826.372498,222.762833,321.450256,1.25E-06,0,1147.82922,1.85E-05,300.389557,1147.82312,139.398407,0,16.7430935,300.389557,0,0,-59.5839691,5.65E-05,3.68E-05,0.006499864,960.88,28.67,33.65,23.53,0.08,21.07,1.62,0.01,-1.54,21950616,26031428,21.84375,52.65625,63.109375,246.20312,455.76562,1476.625,1520.7188,2099.3594,2373.6719,4895.0312
20110719,6.42908287,11.4756689,825.48761,234.683548,318.639923,1.48E-07,0,1144.13086,2.29E-05,301.904419,1144.12744,159.624786,0,-2.1284008,301.904419,0,0,-65.709549,6.47E-05,4.16E-05,0.003377597,959.09,30.18,35.9,23.38,0,19.5,1.89,0.24,-1.86,22229698,26354402,19.90625,48.109375,57.65625,223.85938,412.64062,1349.4688,1393.0312,1929.6406,2205.0312,4554.6562
20110720,6.30271101,15.743782,824.313965,234.420486,315.36145,2.90E-08,0,1139.67615,3.45E-05,303.528961,1139.67554,193.813065,0,-39.4778671,303.528961,0,0,-64.338829,7.86E-05,4.40E-05,0.000711504,958.51,32.99,38.06,28.74,0,17.97,3.28,1.71,-2.75,22677140,26879184,20.671875,47.796875,56.4375,208.46875,376.39062,1231.1875,1272.625,1767.6562,2040.9844,4221.25
20110721,7.01357412,5.47109556,822.848755,202.093796,316.494995,-1.63E-07,0,1139.43225,2.28E-05,302.73999,1139.34387,139.267166,0,14.2010355,302.73999,0,0,-43.1627502,5.65E-05,3.38E-05,0.088517174,959.91,30.53,38.65,24.48,6.18,21.1,2.62,-0.22,-0.6,18047370,21386708,26.5625,67.953125,81.078125,239.03125,370.78125,1137.3906,1169.9375,1619.4219,1883.6094,3909.9062
20110722,6.89623737,-0.552711725,822.479309,147.732254,328.935059,6.71E-06,0,1151.45166,1.25E-05,300.462067,1151.41455,103.575813,0,4.1530776,300.462067,0,0,-40.5529404,4.20E-05,2.28E-05,0.037315149,961.74,27.35,30.83,23.74,8.38,23.13,1.93,0.68,-1.56,13606232,16121246,40.09375,103.78125,122.015625,326.54688,429.73438,1122.4844,1127.1875,1506.3906,1740.8281,3634.3125
20110723,6.85078859,5.96718311,822.790222,186.44809,329.184845,2.64E-06,0,1152.01611,1.64E-05,301.353851,1151.9751,125.553719,0,13.6902695,301.353851,0,0,-41.2351189,5.09E-05,3.19E-05,0.041067436,962.81,27.82,33,24.61,12.28,24.11,1.51,-0.07,-0.72,17069838,20216928,40.75,105.703125,129.95312,376.95312,514.5625,1197.1719,1179.0469,1476.9688,1628.7969,3424.0781
20110724,6.76391315,8.35875511,823.106873,182.233002,328.718262,2.91E-06,0,1151.83887,1.67E-05,302.227142,1151.82507,133.132095,0,-1.41869032,302.227142,0,0,-42.1561546,5.40E-05,3.44E-05,0.013707079,964.08,30.22,34.12,26.83,0.43,24.16,0.77,0.32,0.03,16622528,19679906,37.625,97.828125,120.265625,366.3125,570.90625,1274.7031,1261.3438,1542.7188,1587.3594,3348.8594
20110725,6.73016024,11.129694,823.288452,182.31723,327.31723,1.75E-06,0,1150.61682,1.46E-05,303.178955,1150.60559,118.394966,0,11.5399866,303.178955,0,0,-41.2501488,4.80E-05,3.17E-05,0.011096961,962.36,31.44,35.22,27.42,0.08,24.77,1.23,-0.47,-0.8,19860924,23512222,34.71875,90.296875,110.6875,341.67188,576.3906,1302.6406,1305.5469,1629.2031,1636.375,3461.9219
20110726,6.95460892,5.66148615,823.375671,171.813156,328.705048,1.80E-06,0,1152.1189,2.00E-05,302.970917,1152.08105,131.744934,0,-3.76889491,302.970917,0,0,-38.1813164,5.34E-05,3.16E-05,0.038117658,961.02,31.1,35.97,25.37,9.33,25,1.02,-0.37,-0.57,16949554,20060564,33.515625,84.5,103.34375,317.9375,548.4844,1267.5938,1288.6406,1664.7188,1719.0781,3680.3438
20110727,6.80047274,9.61416817,823.591614,193.422943,328.775726,3.93E-06,0,1152.38708,2.25E-05,303.402802,1152.36731,157.438248,0,-11.5726061,303.402802,0,0,-37.9392052,6.38E-05,3.74E-05,0.019685648,961.18,30.43,35.91,25.92,2.52,24.9,1.44,0.07,-0.96,18493384,21882852,34.90625,83.046875,99.921875,298.9375,519.4375,1211.1719,1235.9219,1643.9844,1775.7344,3876.6406
20110728,6.52319002,9.4867506,823.733826,182.532349,324.955048,2.03E-06,0,1148.6969,3.83E-05,304.142731,1148.68884,214.961578,0,-78.8727875,304.142731,0,0,-36.9591827,8.72E-05,4.68E-05,0.008009315,959.35,33.65,38,28.55,0.01,21.49,3.45,2.45,-2.26,19735792,23348086,62.359375,117.859375,129.375,368.875,553.5156,1248.4375,1235.2656,1617.75,1785.2656,3976.1094
20110729,6.4453578,-2.46962214,823.431335,161.238739,320.49408,4.37E-07,0,1143.93689,2.84E-05,302.261414,1143.92505,165.227646,0,-37.3926659,302.261414,0,0,-35.8818588,6.70E-05,3.81E-05,0.011461987,961.61,31.31,37.84,24.93,0.08,21.04,2.62,0.34,0.85,17084572,20205460,86.125,175.46875,196.04688,612.2344,733.0625,1623.875,1512.7969,1743.4844,1783,4049.0938
20110730,6.49226904,-3.77096057,822.638794,124.282066,319.075989,1.07E-06,0,1141.73987,1.56E-05,300.084229,1141.7146,89.4020615,0,10.3907251,300.084229,0,0,-28.2592793,3.62E-05,1.96E-05,0.025112391,964.86,26.83,31.95,23.32,0.74,20.36,2.26,0.38,1.8,11315978,13377560,96.078125,206.95312,239.45312,778.6094,1054.5312,2356.5156,2185.1562,2252.375,1913.2188,4469.172
20110731,6.79911661,0.842856288,821.824646,116.600204,320.387512,3.94E-07,0,1142.32019,1.35E-05,300.42569,1142.21216,78.5446701,0,12.1399441,300.42569,0,0,-25.0760231,3.18E-05,1.79E-05,0.108029239,963.89,28.26,33.8,22.67,7.62,21.39,2.03,-1.07,0.37,15195714,17963598,98.703125,217.1875,254.53125,861.5156,1339.75,3052.6094,2939.6719,3173.9375,2412.5156,5701.5938
20110801,6.79121304,-9.49166203,821.602905,82.7100143,326.980621,6.13E-06,0,1148.69238,5.28E-06,297.524628,1148.58337,43.8841209,0,25.7419662,297.524628,0,0,-22.5747776,1.78E-05,6.38E-06,0.108876742,966.18,23.83,26.75,22.28,6.27,22.11,1.28,-0.16,1.04,7198800,8509390,107.484375,243.76562,282.03125,918.53125,1469.1562,3339.3125,3321.8281,4033.2812,3354.1719,7296.3438
20110802,6.66460943,2.57081389,821.73645,146.571152,326.429779,3.14E-06,0,1148.18896,1.21E-05,299.361053,1148.16638,92.1889954,0,13.8425388,299.361053,0,0,-37.9671288,3.74E-05,2.21E-05,0.022675542,966.34,27.09,30.22,23.52,0.24,20.63,1.04,-0.44,-0.03,13984548,16526480,99.46875,228.48438,269.79688,921.5469,1494.125,3343.8281,3370.1719,4354.7812,4245.1406,8527.281
20110803,6.88542652,-4.05123186,821.777466,105.550041,326.804321,-3.75E-07,0,1148.66235,1.35E-05,298.338715,1148.58179,72.5159378,0,11.9816589,298.338715,0,0,-25.1087799,2.94E-05,1.63E-05,0.080573656,964.72,25.59,31.39,21.81,5.99,19.72,2.36,-1.82,-0.18,11075580,13084178,88.765625,204.21875,241.46875,836.6094,1432.8125,3214.1406,3271.1875,4348.547,4597.6094,9306.703
20110804,7.54909039,-8.6462574,822.595764,28.8052006,339.937164,2.36E-07,0,1162.82349,3.94E-07,295.785553,1162.53284,2.7552402,0,16.6206646,295.785553,0,0,-18.0787945,1.12E-06,4.87E-07,0.290582538,964.16,22.22,24.14,21.45,14.84,20.38,1.45,-0.14,0.75,5562668,6567998,85.8125,198.14062,232.14062,773.875,1347.4844,3021.375,3087.6875,4258.297,4654.625,9953.75
20110805,7.0813942,-2.50696039,825.386597,97.4716644,343.349884,5.67E-06,0,1168.78113,9.01E-06,296.871918,1168.73657,66.651413,0,-0.435625255,296.871918,0,0,-33.7550163,2.70E-05,1.23E-05,0.044700172,964.26,24.88,28.35,22.11,1.47,21.16,1.19,-0.41,-0.53,13704838,16185482,84.921875,193.8125,225.84375,727.5781,1262.625,2849.0781,2912,4102.6875,4612.3594,10473.859
20110806,6.90159178,6.99693298,827.576965,186.636139,339.19873,1.27E-06,0,1166.78516,1.70E-05,299.165283,1166.77551,124.565567,0,12.3802805,299.165283,0,0,-42.6900673,5.05E-05,3.22E-05,0.009439889,963.62,27.59,31.16,23.95,0,21.36,1.26,-0.79,-0.52,19375050,22873898,77.734375,176.95312,207.45312,669.71875,1160.9062,2644.6406,2713.0781,3843.875,4435.2344,10935.141
20110807,6.81909704,7.17986488,828.624817,200.861786,335.20816,3.79E-07,0,1163.8407,1.63E-05,300.307526,1163.83264,132.471863,0,6.79205799,300.307526,0,0,-54.4165077,5.37E-05,3.70E-05,0.007744943,964.31,28.17,32.59,23.37,0.06,21.94,1.09,0.51,-0.87,16034628,18924814,69.734375,157.98438,185.23438,606.34375,1054.9844,2409.3906,2477.125,3502.8906,4130.6562,10892.922
20110808,6.73578358,9.43521404,829.156555,212.449554,331.410645,4.05E-07,0,1160.57153,1.68E-05,301.345673,1160.56726,142.342651,0,2.77015996,301.345673,0,0,-57.8997078,5.77E-05,4.05E-05,0.004334071,964.01,29.26,34.41,23.8,0,21.23,1.37,0.71,-1.13,19946356,23536978,62.4375,141.1875,165.15625,544.9844,958.1406,2188.125,2248.1875,3138.2969,3732.0938,10100.359
20110809,6.62003565,10.291111,829.275391,213.76738,327.470398,2.46E-07,0,1156.7489,2.42E-05,302.224091,1156.74561,168.618469,0,-19.8594704,302.224091,0,0,-54.7159805,6.84E-05,4.39E-05,0.003136735,962.89,30.67,36.27,24.87,0,20.87,1.85,0.2,-1.77,21523222,25390734,54.890625,125.203125,146.59375,486.54688,866.5156,1996.5312,2050.4062,2853.625,3331.625,9043.281
20110810,6.54194546,10.4839258,828.938171,207.779327,323.853394,7.40E-07,0,1152.79749,2.48E-05,302.785461,1152.79163,162.789734,0,-15.5831461,302.785461,0,0,-50.0871582,6.60E-05,4.05E-05,0.005917875,962.85,31.63,37.78,26.92,2.37,21.83,1.95,0.35,-1.6,19943568,23520922,51.71875,117.03125,136.29688,443.03125,790.8906,1828.6406,1876,2621.1719,3032.0625,8107.9062
20110811,6.44046307,10.5648613,828.179565,201.165863,320.534607,7.60E-07,0,1148.71802,3.11E-05,303.43985,1148.71436,175.749832,0,-32.4248734,303.43985,0,0,-47.2758827,7.13E-05,3.94E-05,0.003814876,961.73,32.74,38.21,28.63,0.67,20.85,2.82,1.92,-1.94,18571998,21897960,47.265625,107.546875,125.453125,410.67188,731.0156,1706.125,1745.5156,2428.1562,2802.2344,7357.9375
20110812,6.30882883,10.6508598,827.057922,213.078278,316.636993,1.44E-08,0,1143.69531,3.89E-05,304.154633,1143.69482,203.527985,0,-55.1153183,304.154633,0,0,-54.0141563,8.25E-05,4.36E-05,0.000447548,959.69,33.79,38.74,28.87,0,19.41,3.51,2.79,-2.03,20255190,23877592,43.71875,99.609375,116.25,381.39062,681,1599.6875,1635.6875,2276.0469,2616.0312,6757.2188
20110813,6.20301342,12.3106117,825.541931,218.251968,312.658936,1.39E-09,0,1138.20105,4.09E-05,305.059418,1138.20093,203.911728,0,-52.1648941,305.059418,0,0,-54.1929398,8.27E-05,4.18E-05,0.000160846,958.9,34.67,39.89,29.91,0,19.74,3.5,2.73,-2.1,21207154,24993628,40.96875,93.75,109.125,360.53125,635.9219,1505.0938,1539.2812,2140.8906,2455.125,6250.125
20110814,6.11118793,11.077939,823.695129,214.583359,309.136566,6.82E-08,0,1132.83289,4.24E-05,305.505341,1132.83179,199.770462,0,-47.848217,305.505341,0,0,-51.5824547,8.10E-05,3.86E-05,0.001155705,959.16,35.54,40.32,31.06,0,19.7,3.48,2.85,-1.94,19732248,23249582,38.03125,87.09375,101.625,340.96875,596.7969,1411.9219,1446.1094,2007.5469,2307.1406,5787.453
20110815,6.05106401,8.81913471,821.614014,198.588547,306.305511,9.29E-08,0,1127.92053,4.06E-05,305.372192,1127.91956,181.700165,0,-42.4856911,305.372192,0,0,-50.5550575,7.37E-05,3.30E-05,0.000960702,959.89,35.32,40.72,30.87,0,18.46,3.24,2.81,-1.14,19705366,23212060,35.21875,81,94.515625,320.20312,563.0781,1324.3125,1356.5781,1874.4688,2165.25,5356.8906
20110816,6.00894499,7.81911802,819.339539,211.126434,304.044189,1.46E-06,0,1123.38818,3.95E-05,305.289825,1123.38367,177.471497,0,-30.8285313,305.289825,0,0,-56.6638527,7.20E-05,3.10E-05,0.004436219,960.88,35.03,40.96,30.7,0.01,18.4,2.69,2.13,0.03,19844104,23360994,35.734375,86.640625,99.1875,310.65625,533.3125,1251.125,1279.2656,1749.8438,2026.6094,4969.422
20110817,5.82238388,14.7533016,816.959839,209.605072,301.225677,1.30E-08,0,1118.18579,5.80E-05,306.956665,1118.18542,224.601639,0,-104.02066,306.956665,0,0,-74.2692871,9.11E-05,3.31E-05,0.000256226,960.24,36.23,41.79,31.08,0,15.26,4.42,4.02,-1.66,21447434,25235806,34.25,84.6875,99.40625,326.46875,512.46875,1192.6719,1216.125,1641.6875,1894.4062,4630.2656
20110818,5.74531269,10.4289799,814.404907,217.676315,298.005432,6.02E-10,0,1112.4104,5.60E-05,307.118896,1112.41028,204.159943,0,-70.8034134,307.118896,0,0,-73.8929443,8.28E-05,2.67E-05,6.88E-05,962.69,35.76,41.28,29.91,0.1,16.54,4.5,3.76,-2.31,20231880,23791654,35.9375,89.1875,102.34375,347.125,505.54688,1155.625,1171.125,1551.2969,1775.7188,4332.703
20110819,5.73675251,6.00190496,811.742004,217.865631,295.982422,1.85E-10,0,1107.72449,4.92E-05,306.18988,1107.72449,170.124466,0,-26.7698421,306.18988,0,0,-68.5098495,6.90E-05,1.97E-05,4.25E-05,965.3,34.3,39.49,29.24,0,17.91,4.57,3.65,-2.71,20832844,24484440,43.453125,108.171875,121.125,391.65625,512.5156,1147.9531,1153.4219,1480.625,1673.5938,4071.5469
20110820,5.69926405,8.28533936,809.06488,201.788635,294.668243,9.02E-11,0,1103.73315,5.03E-05,306.339844,1103.73315,164.332993,0,-34.3378143,306.339844,0,0,-63.5083694,6.66E-05,1.63E-05,3.23E-05,964.41,34.83,39.45,29.94,0,16.7,4.07,3.51,-1.96,20197444,23723300,73.8125,158.14062,170.375,557.6875,568.75,1184.1562,1172.3906,1437,1589.8594,3841.0312
20110821,5.86043167,-3.69415712,806.415833,163.214386,294.258759,8.79E-07,0,1100.6864,3.30E-05,304.111206,1100.67456,111.438721,0,8.2488966,304.111206,0,0,-47.2277985,4.52E-05,1.13E-05,0.011780694,965.24,31.71,38.64,26.51,0.13,19.17,3.11,-0.81,0.23,16166906,18977914,98.6875,228.5625,252.48438,906.5469,793.78125,1406.2656,1332.4531,1454.2031,1531.9688,3662.3906
20110822,6.63401365,-20.4453564,804.113037,125.050392,301.430878,5.91E-06,0,1105.61316,1.52E-05,298.50119,1105.54395,63.8655014,0,49.6293449,298.50119,0,0,-32.0092545,2.59E-05,4.77E-06,0.069218613,967.55,26.05,32.54,21.29,7.78,19.91,3.09,-2.46,1.36,13898584,16303282,92.71875,222.34375,256.45312,1060.2344,1163.5,1959.5781,1814.6094,1685.4062,1540.4219,3592.3906
20110823,6.18263817,-5.93862152,802.713989,189.485504,306.880493,2.99E-06,0,1109.60193,2.04E-05,298.904205,1109.59448,96.9624023,0,34.8374443,298.904205,0,0,-63.6187592,3.93E-05,1.60E-05,0.00745915,969.29,27.49,33,22.19,0,17.23,1.77,-0.69,-0.67,19621364,23008268,83.28125,201.90625,232.98438,993.4219,1334.1094,2473.0156,2384.7031,2237.6406,1749.6406,3760.5781
20110824,6.12344456,4.90329123,801.579285,196.910736,305.934845,2.92E-07,0,1107.5177,2.55E-05,301.140442,1107.51416,111.737251,0,15.927002,301.140442,0,0,-64.3417206,4.53E-05,1.95E-05,0.003618728,969.2,29.48,34.51,24.02,0.02,17.46,1.5,0.05,-1.4,20106378,23561724,74.671875,182.04688,210.21875,897.25,1275.1406,2577.2656,2582.1406,2730.2031,2238.875,4268.047
20110825,6.08715439,3.16550231,800.40155,193.154312,304.774689,5.02E-07,0,1105.17969,2.73E-05,301.586639,1105.1759,116.557922,0,10.8698816,301.586639,0,0,-62.5601692,4.73E-05,1.95E-05,0.003496902,968.78,30.14,35.55,24.35,0.1,18.24,0.94,0.19,-0.66,18383194,21529708,71.625,171.98438,196.54688,803.59375,1158.1562,2452.9062,2492,2834.2031,2708,4856.75
20110826,6.17232466,0.114693545,799.198669,177.586655,304.752258,1.08E-06,0,1103.95813,2.21E-05,300.9133,1103.95093,94.6940536,0,25.3293076,300.9133,0,0,-57.4487381,3.84E-05,1.52E-05,0.007229008,969.4,29.59,35.06,24.47,0.36,18.54,1.29,0.47,-0.37,17966796,21030190,70.28125,165.5625,188.53125,746.2031,1044.6094,2285.1406,2327.5,2703.9844,2856.2812,5144.797
20110827,6.01823759,6.6966486,798.026855,201.604401,303.574768,1.86E-07,0,1101.60315,3.49E-05,302.322113,1101.60181,138.264618,0,-12.8281393,302.322113,0,0,-69.4698944,5.61E-05,2.09E-05,0.001533743,967.16,30.85,35.84,26,0.01,16.53,2.1,1.14,-1.52,18694516,21869334,64.109375,150.67188,172.25,693.0781,957.9219,2130.4844,2167.4531,2524.5625,2761.7969,5091.7188
