time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,runoff
20150930,6.3428669,1.0864743,1293.95325,89.6101913,314.517395,3.86E-06,0,1608.48511,3.06E-05,295.412964,1608.47083,115.135612,0,-47.5699234,295.412964,0,0,-20.9662819,4.67E-05,1.22E-05,0.014539743,973.99,21.16,25.01,16.81,3.74,15.03,3.65,-3.42,-0.18,5116962,5889238,27.765625,68.125,82.921875,450,655.2344,1864.4219,1876.9688,2402.375
20151001,6.16478825,-24.5539398,1294.85156,160.956909,310.456635,5.06E-08,0,1605.30994,2.48E-05,289.117676,1605.30835,98.5267029,0,13.2060289,289.117676,0,0,-73.7837753,3.99E-05,1.51E-05,0.001654393,977.48,18.07,23.22,12.03,0,9.26,2.28,-1.37,0.19,16316900,18768804,29.53125,72.734375,87.609375,460.9375,678.34375,1849.25,1864.7031,2402.2656
20151002,6.20821428,1.43061042,1294.89185,51.2694626,308.588776,9.91E-07,0,1603.49402,1.75E-05,290.944366,1603.48083,55.0279312,0,-10.8635778,290.944366,0,0,-5.66922951,2.23E-05,3.87E-06,0.013471621,972.93,19.69,22.53,14.2,1.25,13.29,2.13,-1.87,-0.79,9122320,10485765,27.703125,68.515625,84.34375,453.48438,681.59375,1813.0469,1833.3125,2378.2656
20151003,6.6644311,-8.58677959,1294.95056,16.2158966,311.600708,3.06E-06,0,1606.62354,5.00E-06,289.698792,1606.55127,20.9785843,0,0.152132049,289.698792,0,0,-3.67230415,8.51E-06,4.48E-07,0.072316252,977.52,16.7,17.68,15.39,7.73,14.48,1.98,-1.74,-0.86,1563223,1795399,25.4375,62.640625,76.984375,425.70312,667.0781,1753.1875,1778.5,2312.5156
20151004,6.46146441,-6.97161722,1295.88,15.6925917,314.813019,2.01E-06,0,1610.77173,2.47E-06,289.697479,1610.69275,11.7349968,0,1.59019315,289.697479,0,0,-9.33679008,4.76E-06,2.75E-07,0.078784339,980.09,16.5,17.17,15.51,1.75,14.73,1.08,-0.82,-0.38,1302151.1,1494407.5,25.296875,62.78125,76.71875,405.3125,661.1953,1706.3672,1725.7031,2238.2344
20151005,6.35968351,6.82891607,1296.88464,98.6425629,313.060364,1.22E-06,0,1609.9823,1.26E-05,293.038422,1609.94507,50.8387108,0,20.6635456,293.038422,0,0,-20.3093376,2.06E-05,6.75E-06,0.037209295,975.35,19.03,22.12,16.36,2.6,15.59,0.91,-0.42,-0.1,8783136,10071916,23.445312,58.5,72.72656,389.20312,647.08594,1696.1797,1707.6719,2194.086
20151006,6.30311203,-5.61789227,1297.50696,47.201458,312.29599,1.39E-06,0,1609.8197,6.25E-06,291.47699,1609.80261,24.463459,0,5.29665136,291.47699,0,0,-23.0592594,9.92E-06,2.28E-06,0.016672198,972.8,18.79,20.96,15.72,0.03,16.1,1.1,-0.04,0.59,4712180,5400018,21.5625,53.945312,67.03125,360.28125,611.75,1654.375,1677.4609,2159.7266
20151007,6.22177315,5.86253405,1297.80334,136.6147,310.166382,2.75E-08,0,1607.97302,1.39E-05,293.979156,1607.96899,60.0127487,0,23.2103138,293.979156,0,0,-47.5281754,2.43E-05,1.04E-05,0.003282686,973.34,20.12,24.98,16.46,0.01,17.15,1.34,-0.59,0.16,11039996,12640770,19.703125,49.390625,61.46875,330.33594,568.2969,1562.8359,1597.7734,2084.7344
20151008,6.20339489,-7.43374777,1297.76416,53.0185165,308.926361,2.04E-07,0,1606.6947,1.40E-05,291.640472,1606.69055,43.2477341,0,-23.9839478,291.640472,0,0,-41.1953125,1.75E-05,3.38E-06,0.004177039,974.68,19.84,24.48,15.62,0,14.44,2.41,-2.22,-0.62,6381366,7301568,17.835938,44.8125,55.84375,302.82812,521.6094,1449.3203,1489.1016,1964.8984
20151009,6.12675333,-1.89984727,1297.5249,136.722122,306.594086,2.87E-08,0,1604.12097,1.80E-05,292.288391,1604.11865,71.3122406,0,13.5395279,292.288391,0,0,-53.7681007,2.89E-05,1.09E-05,0.00191303,974.66,18.89,23.53,14.3,0,13.38,1.6,0.2,0.75,11140165,12736747,16.734375,41.5625,51.367188,278.67188,478.60156,1337.6641,1376.1094,1823.9453
20151010,6.09183931,-6.11455393,1297.07483,164.167206,304.496368,-1.52E-08,0,1601.57263,1.71E-05,291.663116,1601.57117,72.3874207,0,27.9038486,291.663116,0,0,-69.9929886,2.93E-05,1.23E-05,0.001437146,977.39,19.07,24.78,13.16,0,13.98,1.43,0.73,0.79,15960000,18233476,15.328125,38.34375,47.382812,259.97656,439.875,1243.2344,1276.4219,1684.7969
20151011,6.0564003,0.772478163,1296.45056,168.471176,302.615479,6.96E-08,0,1599.06836,1.66E-05,292.257904,1599.06604,71.4107361,0,26.8705406,292.257904,0,0,-69.4163818,2.90E-05,1.23E-05,0.002378854,978.91,19.21,24.45,13.91,0.07,14.84,1.52,0.17,-0.69,15204682,17357526,13.84375,35.210938,43.390625,243.09375,404.51562,1166.2734,1194.4609,1560.7734
20151012,6.00352526,3.2370975,1295.65137,161.199738,300.732635,1.84E-08,0,1596.38489,1.91E-05,293.123474,1596.38379,79.4697647,0,17.7968922,293.123474,0,0,-60.6938438,3.22E-05,1.31E-05,0.000897819,977.04,19.94,25.87,14.92,0,14.42,1.8,0.27,-1.46,15439780,17612652,12.4765625,32.648438,40.140625,225.94531,373.5078,1101.1797,1125.9141,1453.8672
20151013,5.95743179,-4.18012333,1294.6759,159.860825,298.768463,4.10E-09,0,1593.44495,1.99E-05,292.330933,1593.44409,84.2545471,0,12.5118313,292.330933,0,0,-67.2769852,3.42E-05,1.42E-05,0.000624527,976.44,20.27,26.25,13.34,0,13.64,1.63,0.43,-0.81,15501628,17669788,11.2578125,30.515625,37.585938,209.77344,346.40625,1041.4453,1064.8516,1361.3672
20151014,5.94245768,0.385418594,1293.54053,165.063995,297.215973,2.45E-09,0,1590.75708,1.71E-05,292.693359,1590.75647,74.0539551,0,22.0630531,292.693359,0,0,-68.5604553,3.00E-05,1.30E-05,0.000584803,975.78,20.29,25.74,14.02,0,14.48,1.08,-0.31,-0.8,16006036,18231164,10.421875,28.992188,35.664062,196.53125,322.4453,980.9531,1004.8594,1278.3828
20151015,5.91867208,4.43319559,1292.29382,152.706177,295.95401,5.54E-09,0,1588.24829,1.68E-05,293.678223,1588.2478,71.8154831,0,15.58957,293.678223,0,0,-60.8660889,2.91E-05,1.23E-05,0.000515498,974.07,20.43,26.23,15.39,0,15.23,1.36,-0.48,-1.14,15161700,17256450,9.7578125,27.84375,34.21875,185.85938,300.3125,919.5625,943.6797,1199.3281
20151016,5.88408089,10.038744,1290.95471,145.533112,294.659546,3.46E-08,0,1585.61829,2.03E-05,295.235046,1585.61438,81.0563583,0,11.1323929,295.235046,0,0,-43.3000908,3.29E-05,1.26E-05,0.004057913,972.2,22.07,27.19,16.29,0.62,15.94,1.74,-0.62,-1.29,13319232,15154832,9.265625,26.898438,33,177.03125,280.6875,861.22656,884.3047,1122.7109
20151017,5.94033861,-0.830288053,1289.55151,109.3256,294.247589,5.89E-07,0,1583.81335,1.48E-05,293.856842,1583.79907,59.538105,0,10.5861139,293.856842,0,0,-40.0326271,2.41E-05,8.79E-06,0.014334682,974.33,21.05,24.56,17.3,1.54,16.38,1.16,-0.5,-0.84,9446324,10745130,11.484375,29.828125,35.445312,173.33594,265.45312,809.2344,830.2422,1050.6641
20151018,6.02736521,-1.0788219,1288.20117,103.508141,295.153473,9.86E-07,0,1583.37219,1.22E-05,293.522034,1583.35498,48.550415,0,19.0794563,293.522034,0,0,-36.9576912,1.97E-05,6.51E-06,0.017525768,974.7,20.14,23.3,16.79,1.09,16.96,0.99,0,-0.83,9296038,10571156,12.1015625,31.53125,39.039062,184.0625,257.10156,767.0078,784.71875,986.84375
20151019,5.96748209,-2.9231739,1286.95667,117.06295,295.323181,1.05E-06,0,1582.29541,1.15E-05,293.31778,1582.27966,49.3814812,0,19.6889553,293.31778,0,0,-50.9188271,2.00E-05,7.49E-06,0.015459939,971.15,19.94,24.42,15.52,1.05,17.01,1.07,0.02,-0.78,11846998,13467828,12.2734375,31.367188,38.867188,194.63281,256.27344,741.9453,752.6875,935
20151020,5.92112303,1.09244478,1285.72986,125.184311,294.85199,4.49E-07,0,1580.58618,1.27E-05,293.719788,1580.58191,53.4536934,0,17.9791069,293.719788,0,0,-52.6586151,2.17E-05,8.50E-06,0.004321148,968.89,20.52,25.94,16.06,0.01,16.76,1.46,-0.15,-1.26,13327728,15146378,11.765625,30.5625,37.867188,193.46094,259.875,741.7969,743.21094,900.21094
20151021,5.84332705,7.97200155,1284.45776,148.472015,293.627686,1.76E-07,0,1578.08789,2.21E-05,295.140533,1578.08557,85.2254791,0,1.01767278,295.140533,0,0,-54.2528038,3.46E-05,1.23E-05,0.002501442,969,22.5,27.79,16.81,0,16.11,2.58,0.07,-2.35,14611408,16600246,10.8359375,29.21875,36.257812,186.29688,263.83594,751.6406,750.46875,887.21094
20151022,6.10428524,-5.20496511,1283.13586,45.3814735,294.149719,2.12E-06,0,1577.30347,1.40E-05,292.669464,1577.28564,47.9228134,0,-16.501255,292.669464,0,0,-19.1684933,1.94E-05,3.35E-06,0.017942168,970.47,21.23,24.56,18.61,4.66,15.87,2.24,-1.4,-1.34,4927536,5596404,10.296875,29.34375,36.421875,187.04688,266.85156,755.7344,756.97656,889.2969
20151023,6.53272676,-4.79370785,1282.08777,39.5772285,299.342529,2.93E-06,0,1581.46838,9.45E-06,291.760406,1581.4303,34.491642,0,4.62844849,291.760406,0,0,-5.25039101,1.40E-05,1.61E-06,0.038099181,970.27,19.02,21.1,18.09,10.96,16.31,2.66,-1.01,-2.42,3572548,4056308,13.4921875,38.015625,45.101562,219.61719,278.5625,774.8281,769.7969,902.6875
20151024,6.97027826,-0.605165362,1281.83398,23.1996498,309.877502,2.17E-06,0,1591.77344,4.85E-06,292.352173,1591.71155,18.8908958,0,-0.452627778,292.352173,0,0,-5.36439514,7.66E-06,6.40E-07,0.061964594,970.4,19.67,21.41,18.27,30.44,17.73,1.81,-0.67,-1.5,3786514,4297960,17.53125,43.804688,53.125,271.32812,309.71875,833.35156,816.4531,954.5
20151025,6.5916214,-0.775041997,1283.74487,45.1126022,319.104309,2.74E-06,0,1602.89832,7.47E-06,292.920044,1602.84912,28.9054317,0,5.98744726,292.920044,0,0,-10.9967728,1.17E-05,1.52E-06,0.049040984,971.93,19.38,20.79,18.11,4.76,18.04,1.89,-0.72,-0.79,2181176,2475148,21.59375,49.265625,59.796875,307.3047,363.79688,917.02344,894.22656,1068.3516
20151026,6.50999069,-29.3799782,1286.37756,35.2249985,318.635681,1.79E-06,0,1605.02319,2.26E-05,286.6073,1605.01318,64.2227402,0,-25.2457943,286.6073,0,0,-25.6428127,2.60E-05,1.61E-06,0.009852527,977.24,14.72,18.21,12.47,2.69,7,4.22,-4.05,-0.74,3951524,4482636,23.890625,53.625,64.94531,329.95312,416.97656,997.09375,978.4297,1222.5
20151027,6.37195396,-7.61652708,1288.47839,38.2108269,315.467712,1.39E-06,0,1603.97168,1.24E-05,287.390381,1603.94641,36.7788658,0,2.41552258,287.390381,0,0,-6.62698889,1.49E-05,1.13E-06,0.025478289,975.46,13.17,14.1,12.24,2.83,9.54,1.38,-0.93,-0.66,1481172,1679820,24.023438,53.578125,65.32031,338.54688,448.0703,1048.75,1040.0781,1354.8984
20151028,6.3881526,-6.44650412,1289.97766,19.8470058,313.958405,1.75E-06,0,1603.97205,5.96E-06,288.083191,1603.93616,20.004406,0,-0.578556776,288.083191,0,0,-6.86673927,8.11E-06,3.99E-07,0.036040317,974.99,15.5,17.88,13.68,0.01,11.79,1.44,-1.04,-0.64,5756370,6526600,23.71875,52.445312,63.898438,332.9453,457.42188,1079.7734,1076.625,1421.7656
20151029,6.38184404,-6.92807865,1291.15173,40.7669792,313.117737,2.70E-06,0,1604.29614,1.15E-05,288.256897,1604.26929,37.9208336,0,3.06520414,288.256897,0,0,-6.71152639,1.54E-05,1.19E-06,0.026707217,978.41,15.1,17.09,13.47,1.06,10.83,1.89,-1.44,-1.17,2907532,3295488,22.09375,48.859375,60.007812,318.79688,450.59375,1092.6953,1095.8672,1441.5156
20151030,6.58747196,-10.3205204,1292.17139,24.4147091,313.949097,2.68E-06,0,1606.15149,8.73E-06,287.117432,1606.12048,29.4987621,0,2.8298049,287.117432,0,0,-2.40994716,1.20E-05,5.49E-07,0.031018354,981.51,13.9,15.95,12.68,10.23,11.4,2.88,-1.44,-2.46,1869542,2118272,19.960938,44.171875,54.382812,297.5703,434.875,1077.2656,1089.75,1441.7031
20151031,6.35685968,-27.0392265,1293.53455,24.6784096,314.759857,7.77E-07,0,1608.30212,6.77E-06,283.374756,1608.2948,19.7413559,0,-2.71167755,283.374756,0,0,-34.6983681,8.00E-06,4.53E-07,0.007732299,986.25,11.55,14.11,7.45,0.33,8.42,2.14,-1.49,-1.4,2236000,2532864,22,49.929688,59.28125,284.6875,422.28906,1048.0078,1064.4766,1430.6562
20151101,6.2565918,-2.96618199,1294.55017,145.727661,312.286163,2.38E-08,0,1606.83716,1.54E-05,286.399536,1606.83618,48.9805565,0,31.0254517,286.399536,0,0,-68.6813583,1.99E-05,4.41E-06,0.000895196,982.78,13.86,17.69,7.5,0,9.05,1.39,0.3,-1.22,12904078,14612696,21.242188,49.09375,60.460938,293.98438,412.66406,1027.1328,1040.1719,1414.7891
20151102,6.22540045,5.02927208,1294.96973,93.5350113,310.447083,2.60E-08,0,1605.41846,1.49E-05,288.105438,1605.41675,43.151207,0,20.9034863,288.105438,0,0,-24.4423256,1.75E-05,2.59E-06,0.001682323,976.62,15.47,18.53,11.13,0,10.22,1.77,-0.84,-1.18,9441542,10688344,19.59375,44.898438,55.46875,289.27344,402.0703,1011.9297,1022.9844,1382.2109
20151103,6.23960972,-2.89596868,1295.07166,20.0030766,309.363708,7.82E-07,0,1604.4585,8.21E-06,287.556732,1604.43542,23.5180931,0,-3.84343696,287.556732,0,0,-3.22337914,9.54E-06,5.46E-07,0.023087937,975.11,15.37,16.95,14.13,0.14,10.64,1.63,-1.22,-0.88,2015016,2280428,18.1875,42.0625,51.882812,272.9453,395.5547,994.4297,1006.08594,1340.1719
20151104,6.46202278,-2.42816639,1295.0907,16.7084465,310.031433,1.48E-06,0,1605.17126,4.49E-06,287.784943,1605.12183,15.3758698,0,2.08867407,287.784943,0,0,-1.67087781,6.23E-06,2.70E-07,0.049252164,973.46,14.6,15.28,13.94,5.71,12.36,1.15,-0.74,-0.77,1454362,1645440,17.226562,40.664062,50.015625,260.4375,386,968.9453,983.375,1297.0625
20151105,6.5056963,-0.05693952,1295.57007,19.8512497,313.276184,1.44E-06,0,1608.90869,3.26E-06,288.520752,1608.84583,12.1788664,0,5.72648859,288.520752,0,0,-2.00060415,4.94E-06,2.41E-07,0.062501416,968.36,15.08,15.99,14.23,2.67,13.63,1.26,-0.6,-0.09,1885504,2132600,19.320312,45.4375,54.257812,259.39062,379.375,937.9453,953.9375,1259.8828
20151106,6.40108156,2.47622395,1296.47571,31.1329174,313.615936,2.14E-06,0,1610.14185,5.67E-06,289.908081,1610.09192,20.8487282,0,3.82771301,289.908081,0,0,-3.98088765,8.45E-06,6.42E-07,0.050129011,969.22,17.19,19.04,15.08,1.26,15.02,1.24,-0.54,0.04,3987692,4509004,21.789062,51.789062,62.164062,282.8047,387.5703,917.8828,929.4844,1233.0078
20151107,6.34052658,-12.9710989,1297.3125,41.3544464,313.107147,1.65E-06,0,1610.43396,1.16E-05,287.37384,1610.41992,35.0671158,0,-2.52658725,287.37384,0,0,-21.7930794,1.42E-05,9.77E-07,0.014228469,974.21,14.99,16.92,12.33,1.24,11.79,2.59,-2.47,-0.51,3013296,3406244,23.929688,56.132812,67.578125,319.14844,408.04688,916.71875,921.9453,1217.1016
20151108,6.23559618,3.76687574,1297.79749,122.155952,311.107758,1.65E-07,0,1608.90686,1.51E-05,289.635742,1608.9054,48.0329018,0,23.9282551,289.635742,0,0,-46.4224586,1.95E-05,4.23E-06,0.001623206,977.76,16.32,20,12.08,0.04,11.66,1.69,-0.9,-1.2,11701758,13223696,24.984375,57.921875,69.72656,348.09375,438.92188,932.10156,931.28125,1214.7969
20151109,6.44674587,-0.354017049,1297.9668,28.2711029,311.196686,1.18E-06,0,1609.20093,5.42E-06,288.94458,1609.16333,17.5926323,0,3.85565042,288.94458,0,0,-7.1747551,7.13E-06,5.26E-07,0.037528023,975.75,16.06,17.55,14.96,5.31,13.73,2.1,-1.21,-1.51,2662718,3008148,24.648438,55.601562,67.234375,352.33594,467.0625,963.8594,957.52344,1219.5156
20151110,6.39591408,-8.55547428,1298.45142,14.046402,313.177063,1.68E-06,0,1611.66406,5.37E-06,287.627289,1611.62842,17.8461514,0,-2.4196949,287.627289,0,0,-7.17969894,7.24E-06,1.85E-07,0.035703693,975.46,15.2,16.45,14.17,0.36,12.2,2.11,-0.78,-1.88,1853044,2092824,24.726562,55.101562,65.96875,338.52344,481.9453,998.66406,992.2969,1236.9688
20151111,6.28021526,-9.30296707,1298.99158,34.3774071,312.019073,1.13E-06,0,1611.02051,1.18E-05,286.96875,1611.01038,33.671257,0,-5.86889219,286.96875,0,0,-15.8816662,1.37E-05,7.16E-07,0.00992607,976.65,14.46,16.67,12.25,0.91,9.92,3.01,-1.48,-2.56,4134358,4667812,24.398438,54.921875,65.890625,326.10938,482.34375,1023.6172,1020.6719,1266.125
20151112,6.2353282,-6.18482351,1299.21765,57.3319054,310.538147,2.21E-07,0,1609.75842,1.28E-05,286.842224,1609.75586,35.5739365,0,7.13101387,286.842224,0,0,-20.8106174,1.44E-05,1.37E-06,0.002544275,977.8,13.07,14.84,10.92,0.06,8.8,1.92,-0.98,-1.57,3729200,4209172,23.867188,54.671875,66.46875,322.8047,477.60156,1035.3984,1035.5703,1287.8281
20151113,6.22969675,-4.26744366,1299.20398,59.1526604,309.449463,2.89E-07,0,1608.6604,9.42E-06,287.450745,1608.65393,27.4985828,0,9.03944683,287.450745,0,0,-26.8840694,1.11E-05,1.44E-06,0.006977448,973.73,14.07,17.22,10.86,0.02,10.27,1.44,-0.43,-1.21,6280672,7086892,22.273438,51.492188,63.65625,331.92188,473.4453,1048.9531,1048.3594,1294.1406
20151114,6.20067215,6.04319763,1299.05676,70.169075,308.53537,5.40E-07,0,1607.60388,1.29E-05,289.157166,1607.59216,37.3919411,0,11.1583843,289.157166,0,0,-15.5680771,1.52E-05,1.72E-06,0.011672135,969.32,16.07,19.05,11.51,0.15,11.43,2.22,-1.56,-0.96,7707924,8694508,20.28125,47.414062,59,328.16406,467.45312,1051.1719,1054.9375,1291.5391
20151115,6.20992756,-3.90713882,1298.80774,49.7645531,307.833038,7.28E-07,0,1606.65088,8.00E-06,288.615509,1606.64099,24.7963314,0,5.55047941,288.615509,0,0,-23.328331,1.01E-05,1.32E-06,0.010091069,971.2,15.78,18.38,13.57,0.4,12.53,1.7,-0.84,-1.41,5276514,5950520,18.578125,44.109375,54.960938,314.52344,460.79688,1038.75,1046.8281,1279.4688
20151116,6.23015118,2.77331281,1298.50977,54.9322586,307.463928,6.44E-07,0,1605.98779,9.72E-06,289.287384,1605.97351,28.6703682,0,9.02901649,289.287384,0,0,-14.4556293,1.16E-05,1.26E-06,0.014141326,969.04,16.39,18.72,13.65,1.12,12.38,1.79,-0.64,-1.34,5752198,6486888,16.796875,40.429688,50.4375,297.89062,446.4922,1011.6953,1024.5547,1257.3438
20151117,6.24269104,-7.3479929,1298.22241,18.3763733,307.926758,1.06E-06,0,1606.16931,6.08E-06,287.68924,1606.14917,18.327198,0,-0.425077021,287.68924,0,0,-7.82556868,7.43E-06,2.89E-07,0.020133138,973.35,14.42,16.53,11.81,0.66,12.05,2,-1.36,-1.37,1471622,1659724,17.226562,41.875,50.65625,282.46094,427.47656,971.9453,988.4531,1224.0781
20151118,6.21823311,-0.445250839,1297.95215,32.1278839,307.626099,8.29E-07,0,1605.60352,6.17E-06,288.5,1605.57812,18.76898,0,4.27401161,288.5,0,0,-9.52776814,7.61E-06,6.10E-07,0.025273684,975.35,14.33,16.18,12.27,1.57,11.97,1.52,-1.16,-0.91,2423368,2733120,18.125,43.28125,52.25,282.89062,409.10938,933.9375,949.2344,1180.0078
20151119,6.19773245,-4.41070557,1297.65259,69.41008,307.181122,5.61E-07,0,1604.84363,8.45E-06,288.850006,1604.8335,26.9387321,0,10.1108961,288.850006,0,0,-36.7765388,1.09E-05,1.91E-06,0.009937311,975.52,15.72,19.64,11.12,0.04,12.71,1.06,0.1,-0.8,6868234,7746320,17.289062,41.46875,50.679688,285.03906,396.85938,903.8906,916.47656,1135.2656
