time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,runoff
20100317,5.53645372,14.9817762,1673.40955,205.729095,280.999084,2.21E-08,0,1954.40894,2.05E-05,288.163361,1954.40845,65.7140274,0,28.6423149,288.163361,0,0,-96.3866959,2.66E-05,6.09E-06,0.000343761,943.99,13.38,20.93,5.86,0,6.17,1.63,1.07,-0.25,19493700,22135686,19.34375,49.34375,58.53125,285.0625,359.59375
20100318,5.52347898,15.4665041,1672.95593,205.469971,279.436401,6.58E-09,0,1952.39258,1.76E-05,289.497925,1952.39246,57.0423431,0,38.3922005,289.497925,0,0,-94.565155,2.31E-05,5.54E-06,0.00021222,938.14,13.63,20.86,6.22,0,8.1,1.37,0.84,-0.29,19383294,22022260,17.25,44.75,53.3125,261.71875,354.625
20100319,5.44235325,20.1429424,1672.42688,206.322556,277.78009,3.97E-09,0,1950.20715,2.67E-05,291.916504,1950.20703,84.637413,0,6.73290014,291.916504,0,0,-94.8071594,3.43E-05,7.65E-06,0.000145037,931.9,16.95,23.88,7.51,0,7.2,1.83,-1.66,-0.09,19323872,21966658,15.3125,40.71875,49.1875,244.8125,334.71875
20100320,5.31099987,0.703488231,1671.81775,211.199432,274.964752,2.94E-09,0,1946.78259,3.05E-05,288.834351,1946.78247,95.5300827,0,20.2223206,288.834351,0,0,-94.7450256,3.87E-05,8.22E-06,0.000161637,936.14,12.99,20.64,7.36,0,-0.1,2.74,-2.67,-0.38,19894788,22627960,13.5625,36.84375,45.3125,235.65625,313.03125
20100321,5.44484711,20.7856941,1671.11475,161.710312,273.407349,1.60E-06,0,1944.52454,2.78E-05,292.422516,1944.52197,87.0477982,0,15.3355036,292.422516,0,0,-38.5317497,3.53E-05,5.84E-06,0.002406882,927.56,18.25,23.71,9.15,0.1,8.96,2.7,-0.55,-0.62,14406622,16394924,12.0625,33.375,41.375,226.96875,297.15625
20100322,5.73890924,-24.7609596,1670.33044,58.3143806,274.532745,2.08E-06,0,1944.87231,1.62E-05,283.859344,1944.86304,51.6099434,0,6.40361881,283.859344,0,0,-25.081562,2.09E-05,2.62E-06,0.009115952,935.13,8.26,13.54,5.2,13.63,3.38,3.82,-3.81,-0.13,2270286,2584928,11.34375,32.0625,39.28125,213.0625,288.21875
20100323,5.61028957,-11.3419352,1669.63281,124.580528,277.292053,1.69E-06,0,1946.93042,1.03E-05,282.759552,1946.92505,34.0339317,0,55.4211578,282.759552,0,0,-46.4667473,1.38E-05,1.80E-06,0.005587515,936.71,7.75,9.48,5.93,1.39,3.75,1.78,-1.72,-0.36,4479560,5103634,15.875,43.46875,48.8125,208.53125,291.5625
20100324,5.62090778,-17.7102757,1669.05933,99.6752777,278.131317,9.72E-07,0,1947.19226,1.38E-05,280.658936,1947.19067,41.922905,0,8.29252243,280.658936,0,0,-67.175705,1.70E-05,2.18E-06,0.001640443,946.31,8.78,13.52,3.97,0.74,-0.12,2.29,-2.12,-0.4,9979342,11375288,16.84375,45.9375,54.71875,223.25,299.1875
20100325,5.49915218,1.90484691,1668.52649,151.676437,277.274261,-1.27E-08,0,1945.80396,1.44E-05,283.295227,1945.80054,44.3306198,0,36.3204308,283.295227,0,0,-69.1164322,1.80E-05,3.58E-06,0.0031563,948.01,8.7,14.16,3.47,0.01,0.8,1.31,1.02,-0.08,11704762,13349032,15.71875,43.21875,52.15625,232.53125,301.15625
20100326,5.59392452,-4.94104576,1667.95972,99.9577408,277.312653,1.24E-06,0,1945.27747,8.77E-06,282.488678,1945.27209,28.7155285,0,18.6960354,282.488678,0,0,-57.4884415,1.16E-05,1.63E-06,0.005147071,943.8,8.34,12.49,4.23,0.14,2.56,1.22,-0.49,0.15,10977124,12525604,14.125,39,47.5,228.75,305.125
20100327,5.46203661,15.6131668,1667.39221,217.287003,276.463074,2.49E-08,0,1943.85571,1.74E-05,286.886108,1943.85522,56.2596588,0,60.4333954,286.886108,0,0,-84.9701843,2.28E-05,5.39E-06,0.000315393,943.71,12.26,18.53,5.19,0,4.55,1.34,0.98,-0.34,20120676,22972284,13.78125,37.15625,44.5625,214.625,302.9375
20100328,5.84523773,7.31961632,1666.77844,81.1584625,277.067352,-2.21E-06,0,1943.88867,8.25E-06,286.45166,1943.84546,19.7835007,0,34.6432915,286.45166,0,0,-19.4096756,8.02E-06,1.98E-06,0.042821251,939.12,12.17,15.99,8.65,6.23,7.62,0.86,0.66,-0.09,7765508,8870676,13.59375,36.03125,43.125,199.96875,292.1875
20100329,5.90517282,-3.15157723,1666.30676,52.3585587,282.974945,-1.11E-07,0,1949.34265,2.60E-06,284.950958,1949.28174,7.28720093,0,17.7721462,284.950958,0,0,-30.453371,2.95E-06,4.70E-07,0.060896773,937.99,10.41,12.85,7.6,0.32,8.86,0.79,-0.22,-0.13,3103746,3547542,15.03125,40.59375,47.375,192.6875,283.71875
20100330,5.69357061,5.22098637,1666.00354,129.996597,283.242889,1.16E-06,0,1949.27075,1.08E-05,286.831879,1949.24646,38.5337143,0,36.4436111,286.831879,0,0,-49.7986145,1.56E-05,3.69E-06,0.024331579,936.65,13.16,18.27,8.87,0.2,8.02,1.32,0.68,-0.37,13238488,15139824,14.875,41.5625,50.4375,197.375,280.5625
20100331,5.80645704,-3.46951127,1665.70959,45.8898087,284.301941,3.57E-06,0,1950.02783,1.67E-05,284.868896,1950.01196,54.0208931,0,-40.5325813,284.868896,0,0,-35.8751183,2.19E-05,1.62E-06,0.016281417,937.15,10.24,13.55,6.63,4.08,4.58,2.8,-2.7,-0.12,4125886,4721114,13.46875,38.3125,47.53125,201.78125,275.9375
20100401,5.56676435,1.95448387,1665.48853,205.515839,282.545807,-4.10E-09,0,1948.03442,1.93E-05,285.980499,1948.03418,65.888176,0,64.610054,285.980499,0,0,-73.0603867,2.67E-05,7.40E-06,0.000152384,942.06,11.89,17.08,6.81,0.02,2.48,1.18,0.03,-0.34,17636026,20190846,17.9375,49.59375,57.6875,206.90625,281.40625
20100402,5.6745286,-1.71265817,1665.28113,97.9330368,281.924469,8.03E-07,0,1947.2168,9.70E-06,284.695038,1947.20557,31.7814121,0,38.0716133,284.695038,0,0,-29.7925587,1.29E-05,2.39E-06,0.011221449,941.64,10.83,14.36,8.6,0.12,6.4,1.31,1.22,-0.42,7961988,9120336,17.8125,50.25,62.125,230.1875,293.5625
20100403,5.76789331,-6.57545996,1665.06799,88.8645935,282.769257,1.53E-06,0,1947.86023,6.30E-06,283.729919,1947.83691,22.8861446,0,30.7892799,283.729919,0,0,-41.7651176,9.28E-06,1.45E-06,0.022939205,938.03,10.45,12.54,5.79,1.4,7.28,1.26,0.79,-0.25,5526666,6334092,17.03125,46.46875,57.3125,234.71875,301.6875
20100404,5.59783602,12.1357231,1664.87769,208.89682,281.885315,8.50E-07,0,1946.76526,1.45E-05,287.64798,1946.76294,52.8779678,0,59.4836807,287.64798,0,0,-84.3955612,2.14E-05,6.09E-06,0.002227385,935.57,13.12,19.26,7.57,0,7.84,1.35,0.92,-0.31,20305858,23285338,15.9375,43.09375,53.15625,220.75,308.28125
20100405,5.49884844,23.2021389,1664.64331,169.329117,280.196228,8.75E-07,0,1944.84204,2.74E-05,291.166534,1944.83948,89.4569397,0,7.8193841,291.166534,0,0,-48.8446884,3.63E-05,8.04E-06,0.00238877,936.63,15.11,21.52,9.18,2.4,7.93,2.29,-2.26,0.08,12964484,14874612,14.25,38.75,48.0625,203.15625,302.65625
20100406,5.62661266,-4.24226046,1664.30981,102.839096,278.776855,8.28E-07,0,1943.12183,1.16E-05,287.285522,1943.08655,40.6092606,0,34.5271301,287.285522,0,0,-31.9501534,1.65E-05,4.02E-06,0.035115127,943.58,13,17.63,10.13,9.61,10.13,1.05,-0.86,-0.33,7294808,8374582,13.78125,37.6875,46,188.90625,289.46875
20100407,5.83199215,-9.67462063,1663.97949,42.1595993,281.284576,1.09E-07,0,1945.3252,3.20E-06,284.665741,1945.26392,9.6017704,0,13.2030334,284.665741,0,0,-29.035677,3.89E-06,5.87E-07,0.061197575,943.7,9.64,11.74,6.97,5.4,9.14,0.82,0.64,-0.33,3288398,3777090,12.78125,35.8125,44.28125,185.71875,285.375
20100408,5.68149281,-6.15675545,1663.74463,94.0025177,281.929047,2.23E-06,0,1945.68884,6.62E-06,284.136047,1945.6731,26.5715141,0,27.0763779,284.136047,0,0,-46.5075493,1.08E-05,1.92E-06,0.015112,935.31,9.6,12.02,6.5,0.26,7.68,1.2,0.6,-0.33,6239230,7169960,14.6875,42.15625,50.5,194.59375,292.71875
20100409,5.61118889,18.2261257,1663.52112,189.610382,281.030151,9.25E-07,0,1944.56201,1.39E-05,289.438019,1944.55151,53.3419228,0,61.9916878,289.438019,0,0,-56.0416107,2.16E-05,6.81E-06,0.010793907,930.55,14.64,20.28,8.74,0.02,9.97,1.24,-0.34,-0.24,17702004,20355376,14.21875,41.78125,52.59375,219.40625,301
20100410,5.75687313,11.0770817,1663.26001,104.975571,281.026062,-8.80E-07,0,1944.33826,8.75E-06,289.355835,1944.28564,27.5898876,0,47.8980865,289.355835,0,0,-18.4096432,1.12E-05,3.32E-06,0.052260935,930.71,13.8,16.53,11.88,2.91,8.27,1.61,-1.53,-0.34,9069580,10434812,12.6875,37.40625,47.53125,229.40625,306.53125
20100411,5.83940744,12.0212259,1663.0293,84.7810211,282.897034,-1.78E-06,0,1945.98914,7.26E-06,290.760223,1945.92615,20.3219318,0,37.3344154,290.760223,0,0,-15.1050711,8.24E-06,2.76E-06,0.062769666,929.09,15.66,19.99,12.29,1.95,12.85,1.27,-0.08,-0.31,10471590,12054618,12.125,35.46875,44.375,221.4375,315.125
20100412,5.67570686,-21.3172588,1662.9043,74.4812927,284.111755,3.34E-06,0,1947.02246,2.04E-05,284.146637,1947.01611,66.7139969,0,10.9998274,284.146637,0,0,-18.0997467,2.70E-05,3.31E-06,0.006394126,939.81,9.15,10.58,7.44,0.61,-1.41,3.96,-3.94,-0.39,4307430,4961182,13.5625,40.3125,49.21875,214.4375,318.34375
20100413,6.1881485,-26.7824497,1662.74292,39.1054611,286.485596,2.46E-06,0,1949.26062,4.47E-06,279.530151,1949.22876,18.5199966,0,29.8579617,279.530151,0,0,-17.5160618,7.51E-06,5.74E-07,0.032053176,941.68,4.09,7.15,2.18,11.85,2.39,1.84,-1.83,0.04,2091494,2427358,13.15625,39.6875,50.1875,217.125,315.78125
20100414,5.77663183,-5.25037813,1662.71118,175.357376,288.844635,2.22E-07,0,1951.56543,1.13E-05,282.281403,1951.55591,39.9103012,0,78.8933945,282.281403,0,0,-61.7993317,1.62E-05,4.70E-06,0.009629857,943.93,8.89,13.19,3.64,1.08,3.64,0.97,0,-0.14,14066882,16888048,12.75,40.46875,51.5625,218.5,320.3125
20100415,5.72216463,6.09706497,1662.76526,206.517548,287.450928,3.34E-07,0,1950.21924,1.36E-05,284.801483,1950.21594,49.8637161,0,77.6138458,284.801483,0,0,-72.9372406,2.02E-05,6.30E-06,0.003047972,942.95,10.53,14.89,6.28,0.01,5.92,1.3,1.16,-0.08,15344262,18012208,13.03125,40.90625,51.875,219.9375,326.1875
20100416,5.7204175,3.20661664,1662.77747,142.99588,286.274078,3.24E-07,0,1949.05676,1.00E-05,285.202148,1949.05127,36.5712585,0,50.4186668,285.202148,0,0,-52.7943039,1.48E-05,4.46E-06,0.005255856,939.25,11.52,14.78,7.77,0.02,7.51,0.97,0.29,0.23,10786526,12503722,15.46875,44.90625,54.625,216.71875,323.71875
20100417,5.75140476,15.4284277,1662.74182,120.506142,285.519165,7.07E-07,0,1948.27698,9.07E-06,288.442963,1948.26123,35.5419769,0,35.3080902,288.442963,0,0,-34.2217445,1.44E-05,4.63E-06,0.015952643,937.78,14.29,17.98,9.73,0.27,10.19,0.59,-0.51,0.03,11535486,13332644,15.46875,44.53125,55.28125,218.6875,317.1875
20100418,5.71990776,16.2416039,1662.6759,157.738068,284.905975,-9.91E-07,0,1947.62769,1.19E-05,290.50473,1947.58215,43.0175285,0,55.9164772,290.50473,0,0,-42.5605011,1.74E-05,6.57E-06,0.045740124,933.85,15.73,21.5,10.99,0.02,11.85,1.27,1.06,-0.45,14461648,16702438,14.09375,40.625,50.8125,215.625,308.125
20100419,6.17263222,14.1202621,1662.59766,102.822586,286.508209,-1.85E-06,0,1949.15723,1.00E-05,291.153076,1949.10571,31.4741955,0,31.6946335,291.153076,0,0,-25.5310917,1.28E-05,4.60E-06,0.051402874,930.16,16.26,19.76,12.61,7.87,13.03,0.99,-0.29,0.16,9582996,11068896,12.625,36.78125,46.03125,204.96875,300.375
20100420,6.28992176,-2.24358559,1662.8479,34.2410164,295.440674,3.67E-06,0,1958.35229,7.11E-06,288.780273,1958.28845,29.1945744,0,-16.4727573,288.780273,0,0,-23.7695198,1.18E-05,1.05E-06,0.06366948,930.15,13.89,16.1,11.25,8.33,11.58,2.48,-2.46,-0.17,1981104,2289032,16.34375,46.34375,54.625,202.40625,301.78125
20100421,5.70521021,6.99916553,1663.44324,233.481171,293.289185,1.32E-06,0,1956.73438,3.89E-05,289.832947,1956.73242,142.264801,0,20.821743,289.832947,0,0,-63.394577,5.77E-05,1.74E-05,0.001934281,938.66,14.78,19.71,10.63,0.64,4.09,3.64,-3.6,-0.18,19246574,22244276,27.8125,74.40625,86.59375,246.65625,320.0625
20100422,5.71628666,-5.96929884,1663.66162,135.038483,289.638062,1.03E-08,0,1953.2998,2.04E-05,287.531616,1953.29944,76.5795364,0,-5.31922865,287.531616,0,0,-69.7517166,3.10E-05,1.07E-05,0.000163223,944.93,12.69,18.71,7.83,0.06,6,1.43,-0.26,-0.46,10422188,12049332,29.78125,78.90625,97.3125,336,351.21875
20100423,5.68611479,7.60661411,1663.73816,232.908096,287.170502,2.52E-07,0,1950.91223,2.14E-05,289.114105,1950.90857,82.2385635,0,76.4416428,289.114105,0,0,-66.6151886,3.33E-05,1.17E-05,0.003573647,940.74,14.96,19.54,9.66,0.03,7.8,1.77,1.45,-0.46,20066186,23205430,27.15625,71.375,88.8125,370.21875,403.78125
20100424,6.03569889,0.133564502,1663.72461,86.387619,287.659546,-9.19E-07,0,1951.43933,7.11E-06,287.858612,1951.3844,22.2982311,0,35.2583656,287.858612,0,0,-28.6994877,9.04E-06,2.85E-06,0.055174418,936.72,13.73,16.36,9.88,4.18,10.24,1.35,0.51,-0.66,7130762,8249282,24.28125,63.5625,79.25,353.96875,452.84375
20100425,5.6796937,-2.60098219,1663.78174,145.241089,288.453888,2.66E-06,0,1952.2406,2.86E-05,287.653687,1952.2356,104.586586,0,-23.2007484,287.653687,0,0,-66.460701,4.24E-05,1.12E-05,0.004965608,942.22,14.11,19.13,9.33,0.05,3.35,2.67,-2.61,-0.01,18563922,21481322,24.53125,64.125,78.25,332.4375,464.46875
20100426,5.6008954,7.70242929,1663.81396,235.410172,284.95639,7.04E-10,0,1948.77051,2.33E-05,289.280334,1948.77014,92.8800583,0,47.2302933,289.280334,0,0,-87.5904236,3.77E-05,1.44E-05,6.30E-05,941.99,15.59,20.6,10.48,0,6.79,1.3,0.9,-0.08,21748252,25173410,22.71875,59.78125,74.34375,325.625,450.8125
20100427,5.57838011,8.20497417,1663.71204,243.098221,282.368591,-1.41E-08,0,1946.08081,1.86E-05,290.379486,1946.08069,77.3998642,0,66.346405,290.379486,0,0,-91.1444397,3.14E-05,1.28E-05,0.000119958,937.22,17.18,22.37,11.35,0,9.72,1.26,0.68,0.02,21262614,24618756,20.34375,53.25,66.40625,308,429.3125
20100428,5.4854126,21.9781971,1663.50439,251.722336,279.360199,4.08E-07,0,1942.86914,2.67E-05,294.101532,1942.86462,114.929878,0,20.7553139,294.101532,0,0,-94.0530624,4.66E-05,1.95E-05,0.004492698,936.98,19.9,26.12,12.92,0.03,11.06,0.89,0.51,-0.35,22004844,25485356,18.21875,47.6875,59.4375,281.28125,406.25
20100429,5.65137529,7.91916847,1663.16809,173.391403,278.565186,1.49E-06,0,1941.75281,1.20E-05,292.663116,1941.73291,52.2748604,0,49.6741219,292.663116,0,0,-63.5223083,2.12E-05,7.73E-06,0.019571444,937.07,17.47,24.07,11.12,3.74,14.28,0.99,0,-0.14,14841796,17194820,16.25,42.78125,53.40625,254.90625,377.875
20100430,5.53661776,16.6148777,1662.79272,227.612274,277.550751,1.66E-06,0,1940.34753,1.97E-05,294.983185,1940.34314,86.2097168,0,45.4400406,294.983185,0,0,-79.3441315,3.50E-05,1.36E-05,0.004020979,937.77,19.67,26.53,14.22,1.17,15.38,0.85,0.13,-0.51,19881778,23040366,15.65625,39.90625,49.03125,231.71875,349.28125
20100501,5.44790983,17.3873425,1662.57983,214.02916,275.743042,1.85E-06,0,1938.32886,2.01E-05,295.9599,1938.32288,85.366333,0,38.8764153,295.9599,0,0,-72.3961258,3.46E-05,1.27E-05,0.005982718,935.63,20.67,26.45,15.91,0.99,16.33,1.3,1.04,-0.3,18848952,21850048,14.46875,36.9375,45.5,213.3125,323.09375
20100502,5.54803896,15.5057211,1662.49829,180.936386,274.671021,2.70E-06,0,1937.17957,1.90E-05,296.483673,1937.16956,78.5515594,0,42.0108185,296.483673,0,0,-44.8701706,3.18E-05,1.01E-05,0.010314733,930.56,21.86,26.21,17.84,7.77,17.5,1.5,1.05,-0.44,15679860,18181602,13.03125,33.625,41.4375,197.46875,298.8125
20100503,6.34586763,-3.11569381,1662.49329,39.8155518,284.5177,-9.55E-06,0,1947.17993,2.21E-07,292.729431,1947.01062,-22.8541031,0,26.9796505,292.729431,0,0,-38.8088264,-9.27E-06,6.71E-08,0.168984488,926.34,17.79,20.53,13.64,13.13,17.33,1.06,-0.83,-0.15,3891188,4513308,11.78125,31.28125,38.5625,185.125,283.90625
20100504,5.6288538,17.7694893,1662.80334,229.096375,284.976624,2.34E-06,0,1947.78418,2.01E-05,296.681,1947.77966,99.8450012,0,39.6543121,296.681,0,0,-71.8221741,4.05E-05,1.80E-05,0.004300645,923.42,21.76,28.08,15.85,0,17.05,1.15,-0.35,-0.09,20605992,23908508,17.3125,53.875,59.9375,185.25,282.71875
20100505,5.40085173,2.07155442,1663.09827,169.372055,281.148834,1.68E-06,0,1944.24902,4.26E-05,294.319763,1944.24707,162.624039,0,-36.8482323,294.319763,0,0,-41.5353622,6.59E-05,2.16E-05,0.001930245,931.21,18.93,21.39,15.66,0.31,7.39,3.84,-3.83,-0.12,7441110,8635280,17.71875,58.6875,71.9375,211.65625,280.75
20100506,5.57173014,-11.9474068,1663.22595,129.191238,278.45697,1.17E-06,0,1941.69397,1.40E-05,290.27771,1941.68286,58.5578995,0,31.8818359,290.27771,0,0,-50.7002754,2.37E-05,8.58E-06,0.01106018,935.34,16.44,20.03,13.77,0.73,10.42,1.16,-0.55,-0.25,8166510,9481856,19.71875,62.875,76,234.71875,282.03125
20100507,5.88148451,-4.20020819,1663.25464,64.7346344,279.776703,-1.78E-06,0,1943.11914,4.58E-06,289.545105,1943.03125,12.0765619,0,27.1313534,289.545105,0,0,-29.7266407,4.90E-06,2.09E-06,0.087729968,931.79,14.83,15.96,13.82,3.03,13.44,0.36,-0.07,0.1,3596392,4176718,18.90625,59.6875,74.15625,254.5625,297.09375
20100508,5.72762203,9.90233135,1663.39111,121.749687,282.247223,4.46E-06,0,1945.65515,1.23E-05,292.684021,1945.63818,61.4127693,0,7.51802731,292.684021,0,0,-42.9154015,2.49E-05,8.16E-06,0.016879942,929.8,18.51,23.65,14.55,3.09,14.29,1.01,0.11,-0.06,15039438,17471168,17,53.34375,66.59375,256.1875,317.625
20100509,5.56597376,-9.48448753,1663.57849,103.880417,280.986084,6.10E-07,0,1944.56848,1.77E-05,289.210754,1944.56458,69.064476,0,2.02085519,289.210754,0,0,-42.2809067,2.80E-05,9.69E-06,0.003865973,937.29,14.06,18.69,11.34,1.68,8.45,2.2,-2.15,0.27,6622056,7694096,15.15625,47.5,59.40625,245.8125,333.9375
20100510,5.58220053,5.12553167,1663.70312,172.328903,279.632446,1.53E-06,0,1943.34241,1.33E-05,291.164154,1943.33545,59.3058014,0,49.0885239,291.164154,0,0,-58.8061714,2.40E-05,9.22E-06,0.006807645,935.21,16.61,20.88,12.44,0.1,12.35,1.46,1.22,-0.27,15704638,18254896,13.5,42.34375,53.03125,230.84375,335.625
20100511,5.69797945,6.14850473,1663.77307,131.567703,279.434479,-4.29E-07,0,1943.26526,9.54E-06,291.696625,1943.20764,37.7266006,0,57.8810577,291.696625,0,0,-29.8129139,1.53E-05,6.19E-06,0.057751466,933.74,18.14,21.3,15.22,1.26,13.72,1.35,1.19,-0.33,11822652,13745666,12.03125,37.84375,47.4375,214.625,323.53125
20100512,5.84329081,-0.905334592,1663.86523,58.5045662,281.874359,9.16E-07,0,1945.85352,3.62E-06,290.454834,1945.7395,15.260231,0,19.6453075,290.454834,0,0,-24.5057716,6.19E-06,1.65E-06,0.113908373,931.43,16.46,18.31,15.02,0.28,13.97,0.7,-0.4,-0.12,4099972,4768710,11.0625,34.625,43.15625,200.03125,305.0625
20100513,5.69095945,0.202955574,1664.04822,75.4060516,282.639557,6.25E-06,0,1946.69983,1.17E-05,290.499817,1946.68738,56.2710342,0,-13.2074661,290.499817,0,0,-32.1394119,2.28E-05,4.88E-06,0.012135853,934.5,16.47,19.9,14.48,1.43,12.27,1.85,-1.79,-0.3,5908494,6874780,11.25,35.4375,43.125,189.09375,287.5625
20100514,5.67457533,6.52890015,1664.23511,150.259125,281.474548,-1.99E-07,0,1945.75403,1.29E-05,291.969238,1945.70947,56.3603554,0,56.7196503,291.969238,0,0,-30.6507492,2.29E-05,1.02E-05,0.044454631,934.3,17.41,21.31,14.62,1.38,13.17,1.2,0.21,-0.35,10701238,12454586,11.65625,36.375,44.6875,184.6875,272.3125
20100515,6.15118265,1.26291311,1664.40271,44.8108444,285.016968,-3.17E-06,0,1949.54907,1.79E-06,290.520508,1949.41992,-1.64970481,0,30.805172,290.520508,0,0,-14.3904724,-6.69E-07,7.05E-07,0.129391178,930.78,14.99,15.5,14.52,7.57,14.6,0.89,0.02,-0.25,2165096,2520530,11.28125,35.03125,43.4375,189.09375,264.03125
20100516,5.89974451,0.630519092,1664.75916,64.4688263,289.178833,4.62E-06,0,1953.97839,7.43E-06,290.928925,1953.93811,39.7150383,0,-17.2701511,290.928925,0,0,-41.393158,1.61E-05,4.06E-06,0.040433709,931.96,15.24,17.86,11.91,0.92,14.09,1.12,-1.11,0.01,3685404,4290928,11.4375,35.875,43.8125,195.09375,268.65625
20100517,5.72124147,3.43673873,1665.20825,135.958542,288.031708,2.11E-06,0,1953.24426,2.47E-05,291.799438,1953.24011,97.7696991,0,-12.7219563,291.799438,0,0,-47.4774017,3.96E-05,1.29E-05,0.004217183,933.22,17.14,21.89,13.42,1.08,9.94,2.33,-1.8,-0.4,10821164,12601198,11.46875,36.1875,44.5,199.90625,277.90625
20100518,5.61492777,3.10343218,1665.58228,202.178055,284.095306,9.43E-07,0,1949.68359,2.66E-05,291.500732,1949.67786,123.872879,0,16.2738781,291.500732,0,0,-58.925621,5.02E-05,2.26E-05,0.006000426,934.53,15.58,19.68,12.95,1.25,8.84,1.58,-1.55,0.05,8070730,9399150,12.78125,40.125,48.09375,203.25,280.6875
20100519,5.67068005,9.21482182,1665.82153,205.468445,281.93576,-6.40E-07,0,1947.78674,1.59E-05,292.97583,1947.75708,80.2763748,0,70.7152863,292.97583,0,0,-45.2598877,3.25E-05,1.73E-05,0.029450884,933.33,16.99,20.7,14.35,1.02,11.96,0.7,0.62,-0.06,8678648,10109716,12.53125,39.25,48.375,208.5,284.5625
20100520,6.10100079,-2.29606676,1665.99109,40.6794701,285.687744,-3.09E-06,0,1951.83618,1.20E-06,290.596863,1951.67871,-3.30257821,0,25.9729519,290.596863,0,0,-20.3070335,-1.34E-06,5.55E-07,0.157337293,932.2,15.13,15.87,14.6,4.76,14.44,0.82,-0.75,0.2,1738778,2025708,11.4375,35.875,44.4375,208.15625,285.84375
20100521,5.62879467,7.46444559,1666.31873,151.852997,285.766327,1.37E-06,0,1952.08679,2.42E-05,292.881989,1952.08508,110.270088,0,-22.5992947,292.881989,0,0,-56.7142944,4.47E-05,1.91E-05,0.001666378,932.26,17.65,21.9,14.18,0.49,13.79,1.2,-1.18,0.06,6155126,7171696,13.1875,40.09375,47.40625,203.625,288.71875
20100522,5.51333475,16.7318611,1666.61182,262.180511,281.653656,2.33E-08,0,1948.26599,2.60E-05,295.530487,1948.2655,133.185623,0,16.0120678,295.530487,0,0,-96.2464218,5.40E-05,2.80E-05,0.0004317,929.85,20.6,26.38,14.94,0,13.96,0.93,0.45,-0.03,21909708,25532040,13.03125,40.1875,49.0625,213.09375,288.75
20100523,5.45695496,16.276722,1666.72485,268.934235,278.106659,2.78E-09,0,1944.83167,2.26E-05,296.670471,1944.83142,111.087654,0,52.0675278,296.670471,0,0,-89.4957123,4.50E-05,2.24E-05,0.000112808,928.94,21.85,27.5,17.12,0,16.06,1.55,1.29,-0.26,23428818,27306524,11.75,36.28125,44.75,221.375,283.90625
20100524,5.33680534,22.0842342,1666.69189,231.040726,274.628662,6.00E-07,0,1941.32263,2.99E-05,299.02301,1941.32056,135.929947,0,9.02713776,299.02301,0,0,-63.9948387,5.51E-05,2.46E-05,0.002094413,926.86,23.92,29.23,18.8,0,17.48,1.51,0.93,-0.8,19799466,23078716,10.625,32.8125,40.4375,215.5625,282.53125
20100525,6.44254827,-1.42309594,1666.28357,135.719269,279.011627,-5.14E-06,0,1945.43579,1.36E-05,295.76825,1945.29492,47.4507294,0,57.6255112,295.76825,0,0,-32.0780487,1.92E-05,1.08E-05,0.140670225,926.66,22.5,28.86,17.96,22.19,18.03,1.5,0.73,-0.48,11573244,13491840,9.75,30.09375,37.0625,204.1875,281.9375
20100526,6.29003859,-7.01114845,1666.33374,78.19487,291.459656,9.41E-06,0,1957.82385,1.55E-05,292.428864,1957.79297,84.4511642,0,-31.3463726,292.428864,0,0,-32.105793,3.42E-05,9.32E-06,0.030494262,931.62,17.53,20.01,15.01,10.68,13.57,2.34,-2.27,-0.25,5878764,6854580,12.71875,45.84375,53.59375,203.59375,289.15625
20100527,5.79202747,7.32260704,1666.94275,213.082794,291.462799,1.29E-07,0,1958.4104,1.70E-05,294.638519,1958.40576,99.9705276,0,38.9730721,294.638519,0,0,-66.8103027,4.05E-05,2.34E-05,0.004841758,932.94,20.99,26.15,16.16,0.01,16.13,1.11,-0.61,-0.27,20649378,24082124,15.09375,55.15625,68.5625,240.96875,305.03125
