time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,runoff
20100315,6.41473055,-14.0632935,1870.13196,111.880684,320.257599,3.57E-08,0,2190.39038,1.96E-05,281.835754,2190.38965,54.366188,0,13.438015,281.835754,0,0,-58.1474686,2.20E-05,2.43E-06,0.000802183,958.84,9.3,15.4,2.29,0,-0.89,2.58,-0.98,-1.06,8893582,10077612,23.71875,60.9375,71.1875,295.8125,319.53125,601.15625
20100316,6.4062171,6.81202841,1869.03101,156.683624,319.722137,-9.34E-10,0,2188.75488,1.70E-05,284.216064,2188.75342,49.5466309,0,37.0610733,284.216064,0,0,-63.257782,2.01E-05,3.12E-06,0.001763313,955.05,10.18,15.49,3.25,0,4.36,2.42,0.45,-0.47,16806078,19052778,21.5625,55.09375,65.28125,304.40625,342.4375,623.4375
20100317,6.3770752,11.4810305,1867.54443,188.426498,318.914612,1.20E-08,0,2186.46021,2.28E-05,287.06485,2186.45898,73.8162231,0,17.6682453,287.06485,0,0,-85.4568787,2.99E-05,7.11E-06,0.001213556,955.48,13.42,21.21,5.7,0,6.65,2.26,0.65,-0.03,19402652,22004444,19.34375,49.34375,58.53125,285.0625,359.59375,668.15625
20100318,6.35516977,11.9098663,1866.02332,188.498505,317.997345,2.37E-10,0,2184.02173,2.04E-05,288.234009,2184.02002,69.6535187,0,26.1323929,288.234009,0,0,-80.7986526,2.82E-05,7.85E-06,0.001143708,949.27,14.92,21.94,7.14,0,8.86,1.73,0.26,-0.52,19346466,21949004,17.25,44.75,53.3125,261.71875,354.625,702.46875
20100319,6.31030655,22.8015327,1864.66724,189.333405,316.73587,3.57E-08,0,2181.40381,2.96E-05,291.408295,2181.40332,97.7055054,0,-14.6803741,291.408295,0,0,-83.5013046,3.96E-05,9.95E-06,0.000777862,942.03,17.95,24.43,8.48,0,8.71,2.24,-2.03,-0.01,19325412,21933394,15.3125,40.71875,49.1875,244.8125,334.71875,707.0625
20100320,6.31374407,0.410046726,1861.39331,193.657928,315.840546,1.97E-09,0,2177.23413,3.68E-05,288.449158,2177.23389,116.432281,0,-3.62616158,288.449158,0,0,-80.4441757,4.72E-05,1.04E-05,0.000204198,945.99,15.75,23.69,9.43,0,1.14,3.91,-3.77,-0.58,19816596,22499348,13.5625,36.84375,45.3125,235.65625,313.03125,694.53125
20100321,6.33102226,25.1652412,1858.64966,161.986725,315.226898,4.84E-07,0,2173.87915,3.72E-05,292.858307,2173.87671,117.273323,0,-20.0558586,292.858307,0,0,-39.5938606,4.75E-05,9.90E-06,0.002541182,937.4,20.41,25.4,10.58,0.04,9.86,3.86,-1.3,-1.5,15579704,17695806,12.0625,33.375,41.375,226.96875,297.15625,685.0625
20100322,6.58360004,-19.5222492,1855.62048,70.4067841,317.003143,1.20E-06,0,2172.64111,2.40E-05,285.112854,2172.62329,70.7943344,0,0.099571914,285.112854,0,0,-19.0512791,2.87E-05,3.48E-06,0.017492978,944.33,10.51,16.51,7.19,10.01,3.31,6.24,-6.23,-0.28,2609762,2965468,11.34375,32.0625,39.28125,213.0625,288.21875,687.6875
20100323,6.4953413,-9.85259438,1854.70129,82.6053925,320.253052,1.59E-06,0,2174.96899,1.31E-05,283.676666,2174.95435,39.1350403,0,26.4308281,283.676666,0,0,-26.8936481,1.59E-05,1.15E-06,0.014654516,947.53,9.48,11.08,8.16,1.01,4.94,1.98,-1.67,-0.92,2915404,3313560,15.875,43.46875,48.8125,208.53125,291.5625,705.4375
20100324,6.5112443,-23.4385414,1854.39514,70.6815262,321.437775,1.12E-06,0,2175.83887,1.20E-05,280.011139,2175.83325,34.3085442,0,5.88949776,280.011139,0,0,-53.9286118,1.39E-05,7.42E-07,0.006015222,957.52,9.09,14.44,4.89,1.16,2.3,2.65,-1.72,-0.41,8204862,9329260,16.84375,45.9375,54.71875,223.25,299.1875,745.1875
20100325,6.3943491,-1.88526714,1854.10474,134.387665,320.295929,8.77E-10,0,2174.4021,1.74E-05,282.874969,2174.40088,51.2008476,0,20.1389332,282.874969,0,0,-64.9307938,2.08E-05,3.36E-06,0.001432424,959.94,9.76,14.9,3.37,0.01,2.08,1.59,0.89,0.68,11700048,13309466,15.71875,43.21875,52.15625,232.53125,301.15625,784.0625
20100326,6.43543148,-0.803379655,1853.68457,105.362442,319.849945,4.65E-07,0,2173.5415,1.39E-05,283.171509,2173.53442,40.366127,0,13.0877571,283.171509,0,0,-52.7105141,1.64E-05,2.03E-06,0.006994369,954.88,9.81,14.36,3.25,0.41,2.28,1.8,-1.03,0.07,13030170,14828278,14.125,39,47.5,228.75,305.125,801.15625
20100327,6.35466862,15.6037626,1852.86084,196.939728,318.70871,8.13E-08,0,2171.5708,2.18E-05,287.061829,2171.56958,72.1364975,0,36.6218719,287.061829,0,0,-72.5682144,2.92E-05,7.41E-06,0.001213924,955.22,12.93,18.82,5.15,0,4.85,1.79,0.77,-0.36,19518484,22219572,13.78125,37.15625,44.5625,214.625,302.9375,796.03125
20100328,6.63070059,8.84331417,1852.16089,64.7837906,319.288086,-1.15E-06,0,2171.49121,9.60E-06,286.679077,2171.44922,24.7595367,0,14.5160952,286.679077,0,0,-16.6615944,1.00E-05,1.59E-06,0.042257559,950.32,13.27,17.21,9.65,5.17,8.28,1.46,-0.21,-0.91,7623588,8682202,13.59375,36.03125,43.125,199.96875,292.1875,769.5625
20100329,6.67105484,-8.94747639,1852.9646,34.5178299,324.856903,6.95E-07,0,2177.88525,2.02E-06,283.885681,2177.82178,7.02594805,0,12.580699,283.885681,0,0,-23.8622055,2.85E-06,1.36E-07,0.063680559,949.1,10.65,13.47,7.06,0.67,8.43,2.02,-0.76,-1.27,3553180,4048054,15.03125,40.59375,47.375,192.6875,283.71875,733.125
20100330,6.48209524,8.35941601,1853.96594,126.61808,323.492493,1.27E-06,0,2177.47485,1.52E-05,287.145294,2177.45874,50.5906296,0,24.8434162,287.145294,0,0,-42.823452,2.05E-05,4.00E-06,0.016540278,948.18,13.42,18.4,9.22,0.18,8.47,1.64,0.87,-0.83,11570676,13186860,14.875,41.5625,50.4375,197.375,280.5625,704.15625
20100331,6.56634045,-4.45208931,1854.6405,44.9678001,323.259247,2.87E-06,0,2177.91797,1.56E-05,284.811005,2177.89966,46.792984,0,-22.554636,284.811005,0,0,-25.1871452,1.90E-05,5.47E-07,0.018195529,947.49,11.49,13.95,8.93,1.85,4.75,4.06,-3.87,-0.6,3154496,3596316,13.46875,38.3125,47.53125,201.78125,275.9375,679.875
20100401,6.41229534,4.0773468,1853.94531,179.32402,321.815033,2.09E-08,0,2175.76123,2.70E-05,286.408661,2175.7605,83.3415298,0,34.1055717,286.408661,0,0,-57.7947426,3.38E-05,6.81E-06,0.000904164,953.65,12.4,17.34,8.13,0.26,2.35,2.13,0.21,-1.08,15544610,17728930,17.9375,49.59375,57.6875,206.90625,281.40625,662
20100402,6.45416498,-0.339565247,1853.94373,69.8435822,320.973175,9.25E-07,0,2174.93164,1.03E-05,284.978119,2174.91699,30.726593,0,18.5176582,284.978119,0,0,-20.9387646,1.25E-05,1.25E-06,0.014815165,953.39,10.73,13.01,8.13,0.15,7.2,1.46,0.92,-0.98,5696522,6499086,17.8125,50.25,62.125,230.1875,293.5625,664.875
20100403,6.48805666,-8.03678799,1854.17493,83.5853653,321.199646,1.33E-06,0,2175.39258,9.48E-06,284.098297,2175.37476,30.2812233,0,22.1515198,284.098297,0,0,-39.1907539,1.23E-05,1.46E-06,0.017988764,949.42,11.3,14.5,5.71,0.48,7.11,1.55,0.66,-0.19,6488110,7405950,17.03125,46.46875,57.3125,234.71875,301.6875,677.65625
20100404,6.38557673,6.89247799,1853.93835,161.669907,319.988403,2.88E-07,0,2173.92969,1.87E-05,286.80835,2173.92676,62.7185555,0,27.3257065,286.80835,0,0,-64.7305527,2.54E-05,6.46E-06,0.002957073,947,14.17,19.45,8.2,0,7.97,1.6,0.74,-0.11,19268058,22000602,15.9375,43.09375,53.15625,220.75,308.28125,681.21875
20100405,6.39752913,23.3754997,1853.06616,154.373596,318.857239,1.20E-06,0,2171.93188,2.71E-05,290.747131,2171.92334,89.8710556,0,4.64940739,290.747131,0,0,-36.4732094,3.64E-05,8.18E-06,0.008578334,946.93,16.54,22,10.63,1.2,7.81,3.24,-2.68,-0.09,13768192,15727548,14.25,38.75,48.0625,203.15625,302.65625,671.1875
20100406,6.5507021,-2.49363422,1852.18298,58.5121956,319.533752,3.69E-07,0,2171.75806,1.14E-05,286.807831,2171.71704,33.5025864,0,9.60083294,286.807831,0,0,-17.9043884,1.36E-05,1.84E-06,0.041437637,954.68,12.91,15.41,11.43,14.21,9.66,2.3,-1.59,-1.52,3717492,4247576,13.78125,37.6875,46,188.90625,289.46875,649.40625
20100407,6.60579634,-14.8221931,1852.85278,27.3206234,322.822327,8.11E-07,0,2175.7627,1.31E-06,283.314178,2175.67529,5.4094286,0,13.0991783,283.314178,0,0,-23.6399403,2.19E-06,7.19E-08,0.087654181,955.17,9.54,11.97,5.05,4.01,8.23,1.59,-0.37,-1.11,2682946,3066912,12.78125,35.8125,44.28125,185.71875,285.375,636.53125
20100408,6.47756147,-3.78307438,1853.81921,80.3776016,322.34729,1.82E-06,0,2176.19287,8.12E-06,284.345215,2176.16699,28.0928726,0,18.8349667,284.345215,0,0,-37.2297211,1.14E-05,1.45E-06,0.026326697,946.57,10.4,13.93,6.79,0.15,8.24,1.61,-0.19,-1.04,5656842,6469304,14.6875,42.15625,50.5,194.59375,292.71875,657.1875
20100409,6.41225624,18.9762096,1854.09375,146.965652,320.8078,3.44E-07,0,2174.91846,1.69E-05,289.515747,2174.90186,58.9136696,0,28.4851398,289.515747,0,0,-40.5829468,2.39E-05,6.64E-06,0.016862653,941.53,14.81,20.21,9.78,0,10,1.62,-0.65,-0.11,15700562,17961620,14.21875,41.78125,52.59375,219.40625,301,705.625
20100410,6.48950243,17.0372658,1854.09583,98.2646027,320.363495,9.58E-07,0,2174.51099,1.15E-05,290.678955,2174.45947,39.9979782,0,20.9997711,290.678955,0,0,-20.2261257,1.62E-05,3.80E-06,0.051591355,941.05,16.66,20.34,13.36,0.29,10.75,1.85,-1.67,-0.54,12113300,13863214,12.6875,37.40625,47.53125,229.40625,306.53125,743.75
20100411,6.52984571,11.6953306,1854.37756,66.984169,321.316193,1.10E-06,0,2175.75952,8.11E-06,290.954803,2175.6936,28.247982,0,14.9411926,290.954803,0,0,-12.0975218,1.15E-05,2.25E-06,0.0658103,940.1,16.55,19.64,14.25,1.2,13.46,1.45,-0.07,-0.95,6568262,7519370,12.125,35.46875,44.375,221.4375,315.125,756.4375
20100412,6.51336241,-19.5516186,1854.50818,50.427784,322.122803,3.52E-06,0,2176.65063,2.09E-05,284.911316,2176.6311,62.5264816,0,-0.939739466,284.911316,0,0,-8.41024685,2.54E-05,9.47E-07,0.019657739,949.4,11.36,15.37,8.74,2.13,1.86,5.25,-5.1,-0.92,3963224,4539024,13.5625,40.3125,49.21875,214.4375,318.34375,757.59375
20100413,7.00089931,-21.9798336,1855.11902,27.5737095,326.353943,1.12E-06,0,2181.53125,3.38E-06,280.952759,2181.47314,11.1137981,0,25.6725197,280.952759,0,0,-12.7716646,4.51E-06,8.92E-09,0.058223143,952.1,6.66,8.3,5.03,13.86,4.68,3,-2.63,-1.27,1639302,1878204,13.15625,39.6875,50.1875,217.125,315.78125,756.71875
20100414,6.5323391,-7.50567865,1857.40125,140.506485,327.818939,1.04E-06,0,2185.23511,1.65E-05,283.121063,2185.22046,51.8806686,0,37.4938202,283.121063,0,0,-58.6356277,2.10E-05,3.47E-06,0.01487931,955.61,9.18,13.17,5.67,0.04,3.42,1.42,-0.08,-0.72,12855554,14734812,12.75,40.46875,51.5625,218.5,320.3125,764.96875
20100415,6.46607304,2.50503039,1858.86646,165.204178,324.707275,3.53E-07,0,2183.58252,1.84E-05,284.831879,2183.57349,59.6609573,0,46.0878677,284.831879,0,0,-56.9455681,2.42E-05,5.39E-06,0.008823451,954.67,11.55,15.71,6.43,0,5.71,1.42,1.03,-0.05,16982766,19473190,13.03125,40.90625,51.875,219.9375,326.1875,789.53125
20100416,6.43890905,6.80385351,1859.59717,137.784073,322.523834,3.25E-07,0,2182.1311,1.54E-05,286.292938,2182.12134,50.4585457,0,34.4790611,286.292938,0,0,-46.0384483,2.05E-05,4.70E-06,0.010123458,950.43,13.23,16.66,9.24,0,8.12,1.29,-0.19,0.28,13746740,15770456,15.46875,44.90625,54.625,216.71875,323.71875,802.03125
20100417,6.49296427,15.4635477,1860.01904,81.9500656,321.53299,5.05E-07,0,2181.57471,1.03E-05,288.665009,2181.55225,33.5182495,0,12.3002329,288.665009,0,0,-20.6629353,1.36E-05,2.78E-06,0.022708913,948.94,14.28,17.43,10.76,0.36,10.34,1.11,-0.61,0.31,7468000,8569382,15.46875,44.53125,55.28125,218.6875,317.1875,793.1875
20100418,6.46411276,10.4414673,1860.16565,111.888924,321.568268,9.07E-07,0,2181.7627,1.29E-05,289.530945,2181.73389,45.2513885,0,23.7943821,289.530945,0,0,-32.3970718,1.83E-05,4.56E-06,0.028782709,945.24,15.8,21.37,10,0.01,11.58,1.61,0.83,-0.49,14479196,16623434,14.09375,40.625,50.8125,215.625,308.125,773.21875
20100419,6.79583788,17.532053,1860.23059,99.1491852,322.683319,-3.34E-07,0,2182.96045,1.27E-05,291.664307,2182.91406,41.7083168,0,20.3493977,291.664307,0,0,-19.5582504,1.69E-05,4.55E-06,0.046450365,940.95,17.56,20.48,13.42,6.06,13.27,1.49,-0.65,-0.18,10299968,11831032,12.625,36.78125,46.03125,204.96875,300.375,752.6875
20100420,6.91843128,-1.39927661,1862.3103,32.9405327,330.632355,2.48E-06,0,2193.03687,5.73E-06,289.209045,2192.94287,20.9734688,0,-2.04309964,289.209045,0,0,-15.4159737,8.50E-06,2.97E-07,0.094188362,940.05,15.9,17.55,13.61,5.02,11.83,3.54,-3.36,-0.46,2261982,2599402,16.34375,46.34375,54.625,202.40625,301.78125,745.71875
20100421,6.54041767,4.93368435,1863.09863,203.66243,328.86676,1.02E-06,0,2191.97144,4.46E-05,289.999023,2191.96582,142.671936,0,6.22178984,289.999023,0,0,-49.8363686,5.78E-05,1.22E-05,0.00604404,948.76,16.9,21.45,13.47,0.01,3.97,5.08,-5.02,-0.56,18522214,21293104,27.8125,74.40625,86.59375,246.65625,320.0625,771.46875
20100422,6.49609184,-11.6542606,1863.66553,86.5546722,325.667419,9.38E-08,0,2189.33447,1.74E-05,286.212585,2189.33301,53.4410934,0,-2.97704959,286.212585,0,0,-47.7475471,2.17E-05,4.14E-06,0.001414176,956.45,13.35,16.84,7.68,0.11,6.09,1.96,-0.45,-0.51,7987890,9186476,29.78125,78.90625,97.3125,336,351.21875,838.96875
20100423,6.452075,10.0196724,1863.77026,208.425018,323.152832,1.67E-08,0,2186.927,2.48E-05,289.350922,2186.92285,87.6827774,0,53.2397003,289.350922,0,0,-57.479023,3.55E-05,1.07E-05,0.003881052,952.24,15.06,19.87,10.76,0,8.12,2.28,1.26,-1.04,19528798,22469980,27.15625,71.375,88.8125,370.21875,403.78125,932.25
20100424,6.66405678,3.3887794,1864.12158,61.2753372,323.353577,4.43E-07,0,2187.53833,8.04E-06,288.3508,2187.47485,25.2662182,0,11.2423906,288.3508,0,0,-21.3764133,1.02E-05,1.76E-06,0.063281626,947.85,14.44,16.71,11.32,1.59,10.19,1.83,-0.05,-1.47,4993412,5747454,24.28125,63.5625,79.25,353.96875,452.84375,1021.03125
20100425,6.48659658,-6.68669701,1864.57996,117.378693,324.193085,2.38E-06,0,2188.78467,2.35E-05,287.125519,2188.77319,76.6578064,0,2.23846602,287.125519,0,0,-45.1740265,3.11E-05,5.21E-06,0.011654855,952.91,15.26,20.74,9.35,0.26,5.18,2.74,-2.62,-0.45,15689678,18067554,24.53125,64.125,78.25,332.4375,464.46875,1061.9062
20100426,6.40032482,5.85707092,1863.97046,202.901001,321.608429,7.80E-09,0,2185.57935,2.66E-05,288.850525,2185.57886,96.7527161,0,26.8439941,288.850525,0,0,-73.4399796,3.92E-05,1.27E-05,0.000454223,953.27,15.79,21.43,9.34,0,7.23,1.9,0.87,-0.2,20019950,23064750,22.71875,59.78125,74.34375,325.625,450.8125,1057.7188
20100427,6.36491442,6.95426416,1863.06274,195.405273,319.543823,-4.23E-08,0,2182.60742,2.27E-05,289.982635,2182.60693,89.412529,0,28.8275414,289.982635,0,0,-70.2093735,3.63E-05,1.36E-05,0.000848292,948.35,16.93,22.95,9.08,0,9.72,1.66,0.21,0.21,19466080,22436340,20.34375,53.25,66.40625,308,429.3125,1038.0312
20100428,6.32642937,21.9751568,1862.08997,228.152542,317.280212,4.83E-08,0,2179.37915,2.52E-05,293.590912,2179.37036,109.985283,0,21.8017635,293.590912,0,0,-74.3837662,4.46E-05,1.94E-05,0.008922589,948.01,20.86,26.23,14.36,0.06,11.76,1.27,0.74,-0.45,22727712,26207296,18.21875,47.6875,59.4375,281.28125,406.25,1012.96875
20100429,6.43187475,11.5344353,1860.96497,160.584518,317.229889,2.51E-07,0,2178.22681,1.84E-05,293.236786,2178.19507,73.8400497,0,23.3014297,293.236786,0,0,-51.9069633,2.99E-05,1.13E-05,0.03192142,947.66,19.37,25.26,14.34,4.94,14.51,1.98,-0.57,-0.6,15920828,18366370,16.25,42.78125,53.40625,254.90625,377.875,974.09375
20100430,6.37210083,12.0687056,1859.74854,197.594513,316.909119,1.95E-06,0,2176.677,2.27E-05,294.146362,2176.65845,99.9367065,0,25.6926613,294.146362,0,0,-59.8935738,4.05E-05,1.58E-05,0.019312859,948.56,20.58,27.01,14.66,1.22,15.8,1.51,-0.56,-0.67,19340970,22321180,15.65625,39.90625,49.03125,231.71875,349.28125,922.5
20100501,6.32909489,13.9993029,1858.22437,200.273727,315.884125,7.59E-07,0,2174.12378,2.31E-05,294.998596,2174.10864,102.549675,0,25.8362541,294.998596,0,0,-57.8850098,4.16E-05,1.77E-05,0.015275799,946.6,21.86,27.07,15.53,0.58,16.27,1.65,1.07,-0.47,19309302,22294686,14.46875,36.9375,45.5,213.3125,323.09375,874.90625
20100502,6.41279459,19.1472187,1856.64209,177.009277,315.35495,1.06E-06,0,2172.01245,2.28E-05,296.456543,2171.99707,98.494133,0,21.0352936,296.456543,0,0,-38.3330727,3.99E-05,1.61E-05,0.015408741,941.26,23.28,27.39,19.57,5.89,17.19,2.13,0.79,-1.1,16865984,19482280,13.03125,33.625,41.4375,197.46875,298.8125,836.40625
20100503,7.27413416,-2.56263876,1857.64685,27.1865559,330.16095,-4.51E-06,0,2187.95972,8.72E-08,292.444061,2187.80762,-10.8033094,0,11.393508,292.444061,0,0,-29.1622658,-4.38E-06,4.73E-08,0.151972339,936.6,19.84,21.95,16.57,12.27,18.07,2.06,-1.59,-0.76,4949448,5720124,11.78125,31.28125,38.5625,185.125,283.90625,809.9375
20100504,6.5126977,15.0810013,1860.66663,198.457352,328.746368,1.58E-06,0,2189.42456,2.27E-05,296.104065,2189.41333,104.262161,0,20.5995026,296.104065,0,0,-58.5095367,4.23E-05,1.80E-05,0.01162662,934.01,22.76,28.74,17.26,0.01,17.21,1.41,-0.15,-0.13,19995878,23116992,17.3125,53.875,59.9375,185.25,282.71875,804.375
20100505,6.45470858,5.05848455,1860.40112,187.621368,324.765564,1.15E-06,0,2185.17041,5.66E-05,294.78064,2185.16699,194.237686,0,-47.8495331,294.78064,0,0,-36.1858826,7.88E-05,2.10E-05,0.003618129,940.37,21.3,24.92,16.97,0.74,8.2,5.8,-5.73,-0.65,11948630,13820948,17.71875,58.6875,71.9375,211.65625,280.75,824.78125
20100506,6.51910067,-11.4725485,1859.51953,86.8173218,323.008301,1.23E-06,0,2182.54712,1.69E-05,289.975464,2182.52783,58.9305916,0,9.77871513,289.975464,0,0,-29.583765,2.39E-05,5.73E-06,0.019315912,946.37,16.8,19.38,14.11,0.96,10.72,1.8,-1,-0.69,4796696,5549820,19.71875,62.875,76,234.71875,282.03125,872.125
20100507,6.69688463,-5.07861519,1860.61816,44.0454941,323.954895,5.79E-07,0,2184.66797,4.29E-06,289.189758,2184.573,14.2804193,0,13.6428194,289.189758,0,0,-21.19841,5.79E-06,9.16E-07,0.095030248,942.9,15.52,16.63,14.72,0.89,12.81,0.9,-0.23,-0.5,3093916,3581550,18.90625,59.6875,74.15625,254.5625,297.09375,955.90625
20100508,6.5741024,10.0766392,1862.27979,124.332848,325.141998,2.88E-06,0,2187.44995,1.41E-05,292.584991,2187.42163,60.6865158,0,17.8921776,292.584991,0,0,-35.6756134,2.46E-05,7.58E-06,0.028209874,940.84,18.87,22.75,15.43,2.55,13.84,1.36,0.1,-0.23,14172400,16412858,17,53.34375,66.59375,256.1875,317.625,1029.0938
20100509,6.45760679,-7.17020178,1862.68506,99.5939484,323.309357,9.33E-07,0,2186.00952,2.43E-05,289.762573,2185.99414,82.920784,0,-8.74611092,289.762573,0,0,-32.5926437,3.36E-05,8.34E-06,0.015105531,947.25,16.59,22.01,12.66,1.02,7.85,4.08,-4.05,0.13,10645038,12333844,15.15625,47.5,59.40625,245.8125,333.9375,1061.8125
20100510,6.43082809,2.50612354,1862.74304,149.614365,321.50116,8.94E-07,0,2184.25415,1.76E-05,291.020477,2184.24365,69.9008865,0,29.0926838,291.020477,0,0,-48.1100197,2.83E-05,9.85E-06,0.009890052,946.66,16.62,20.62,11.97,0.02,12.18,1.64,1.06,-0.25,12364248,14330756,13.5,42.34375,53.03125,230.84375,335.625,1102.5
20100511,6.50715494,11.2884674,1862.58179,134.774643,320.719604,-6.48E-08,0,2183.34326,1.65E-05,292.817383,2183.30151,63.4900055,0,32.0939102,292.817383,0,0,-27.9054298,2.57E-05,9.29E-06,0.041870315,944.93,19.03,21.99,16.3,1.53,13.78,1.53,0.87,-0.44,11492068,13326436,12.03125,37.84375,47.4375,214.625,323.53125,1144.5625
20100512,6.58507156,-0.63400805,1863.17139,45.3883133,322.708466,2.11E-06,0,2185.98486,3.52E-06,290.625427,2185.87988,16.3074875,0,15.1572752,290.625427,0,0,-14.5570774,6.61E-06,9.85E-07,0.104994692,942.17,17.49,19.53,16.31,0.7,13.89,1.72,-0.84,-1.26,4426652,5135468,11.0625,34.625,43.15625,200.03125,305.0625,1135.875
20100513,6.51946735,-2.25363779,1864.19971,48.5359421,322.771484,4.27E-06,0,2187.02637,5.78E-06,290.204803,2186.97144,27.8766537,0,5.41784,290.204803,0,0,-17.4971104,1.13E-05,1.25E-06,0.055228416,945.05,17.65,19.92,15.68,0.73,13.5,1.72,-1.39,-0.65,3827108,4441620,11.25,35.4375,43.125,189.09375,287.5625,1090.125
20100514,6.50812721,4.64951515,1864.65625,94.2768936,322.186401,5.08E-07,0,2186.88623,1.38E-05,291.322327,2186.84277,49.7127838,0,22.1682568,291.322327,0,0,-17.7465076,2.02E-05,5.88E-06,0.043574739,945.59,17.29,20.64,15.14,1.26,12.23,1.78,0,-1.53,8170498,9487068,11.65625,36.375,44.6875,184.6875,272.3125,1044.75
20100515,6.76280689,3.03161979,1865.65552,41.1618805,324.441772,2.59E-07,0,2190.22119,2.82E-06,290.835754,2190.09741,9.39526272,0,17.4985886,290.835754,0,0,-11.233922,3.81E-06,7.30E-07,0.123926543,941.6,16.11,16.9,15.32,4.93,14.72,1.76,-0.55,-1.06,2588194,3006668,11.28125,35.03125,43.4375,189.09375,264.03125,1024.3125
20100516,6.62136364,-1.53625393,1867.604,57.2326088,326.514465,2.82E-06,0,2194.17627,5.11E-06,290.427307,2194.11865,23.9564934,0,9.24625874,290.427307,0,0,-25.564373,9.71E-06,1.79E-06,0.057869803,942.54,17.01,19.68,13.82,0.74,14.83,1.53,-1.28,-0.38,3902864,4535364,11.4375,35.875,43.8125,195.09375,268.65625,1050.125
20100517,6.50363874,4.6464262,1868.90503,127.040596,324.860687,2.01E-06,0,2193.77515,3.01E-05,292.117371,2193.76587,101.804054,0,-15.5088263,292.117371,0,0,-36.1044388,4.13E-05,9.16E-06,0.00942833,943.28,18.77,22.83,15.12,0.22,10.44,3.69,-2.49,-0.97,11396456,13247882,11.46875,36.1875,44.5,199.90625,277.90625,1085.75
20100518,6.56152725,3.99418783,1867.81665,184.678619,322.648407,3.43E-07,0,2190.48462,3.05E-05,291.781799,2190.46533,120.976318,0,14.7407331,291.781799,0,0,-44.9657631,4.90E-05,1.82E-05,0.019474419,944.95,17.54,21.55,14.19,2.59,7.97,2.85,-2.76,0.24,8230636,9571502,12.78125,40.125,48.09375,203.25,280.6875,1119.8125
20100519,6.54541826,7.43615437,1868.05627,124.098518,322.97168,7.57E-07,0,2191.07129,1.44E-05,292.436066,2191.02783,59.9431267,0,31.1981144,292.436066,0,0,-25.518692,2.43E-05,9.14E-06,0.043312486,944.64,16.48,18.81,15,5.66,12.24,0.71,0.08,-0.32,4341466,5049666,12.53125,39.25,48.375,208.5,284.5625,1155.25
20100520,6.76716566,-0.386557996,1869.50085,28.0408878,326.130859,-1.72E-06,0,2195.82397,5.00E-07,290.741669,2195.63208,-2.72735906,0,18.1586018,290.741669,0,0,-12.9968224,-1.11E-06,1.13E-07,0.192226619,942.91,16.04,16.5,15.35,3.86,14.73,1.26,-1.06,-0.19,1491154,1735216,11.4375,35.875,44.4375,208.15625,285.84375,1190.1562
20100521,6.48983431,2.29244375,1870.99561,120.582573,325.159546,2.26E-06,0,2196.17383,1.57E-05,291.951233,2196.15527,68.6481476,0,10.8422241,291.951233,0,0,-38.7958145,2.78E-05,9.83E-06,0.018658349,943.03,18.47,22.31,13.92,0.14,14.36,1.18,-0.66,0.16,6793630,7907888,13.1875,40.09375,47.40625,203.625,288.71875,1202.5938
20100522,6.37105322,10.6372023,1871.49585,238.48793,321.287903,1.56E-07,0,2192.78687,2.49E-05,294.231781,2192.78442,126.579292,0,22.2663269,294.231781,0,0,-79.0019989,5.13E-05,2.62E-05,0.003118342,940.93,21.45,26.93,15.56,0,14.23,1.42,0.88,0.5,21486440,25019316,13.03125,40.1875,49.0625,213.09375,288.75,1196.3438
20100523,6.33395958,16.6138153,1870.48608,242.511902,318.34021,-7.67E-08,0,2188.83008,2.54E-05,295.925232,2188.8269,128.123291,0,22.8455582,295.925232,0,0,-74.9234009,5.19E-05,2.66E-05,0.00381526,939.88,22.27,28.32,15.65,0,16.09,2.11,1.09,-0.68,23603408,27493912,11.75,36.28125,44.75,221.375,283.90625,1186.4062
