time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,runoff
20160223,4.2416153,4.33609152,516.671265,105.903641,202.313568,3.54E-07,0,718.993835,8.27E-06,278.019226,718.98468,22.5340004,0,41.137001,278.019226,0,0,-37.8916473,9.14E-06,5.11E-07,0.009014468,887.45,3.39,8.17,-0.55,0.36,-3.87,1.21,0.78,-0.13,9729944,13109070,6.734375,20.359375,25.859375
20160224,4.28934574,-1.97679675,516.343506,93.8681183,202.134033,1.21E-06,0,718.482971,6.15E-06,277.637482,718.477356,19.0618362,0,33.5233536,277.637482,0,0,-43.2638931,7.73E-06,3.70E-07,0.005421977,887.66,3.42,8.06,-1.14,0.92,-1.3,1.31,0.9,-0.03,9234084,11771564,7.25,21.390625,26.453125
20160225,4.23076773,-0.321201533,516.001587,129.134079,201.699326,2.03E-07,0,717.702942,8.88E-06,278.209869,717.700806,24.2600613,0,37.1775169,278.209869,0,0,-68.0233994,9.84E-06,7.48E-07,0.002037149,887.85,4.9,9.99,-0.52,0.08,-3.27,1.05,-0.57,0.05,13654888,16607844,7.953125,22.6875,27.65625
20160226,4.20112181,6.40255451,515.618591,169.294632,201.032944,1.40E-08,0,716.651917,9.40E-06,279.292816,716.651428,25.5529785,0,57.4907608,279.292816,0,0,-79.8421173,1.04E-05,9.42E-07,0.00038363,882.9,4.97,11.4,-1.11,0,-1.18,1.7,1.25,-0.09,15697962,18534114,8.578125,23.71875,28.484375
20160227,4.19567108,6.89416361,515.187561,145.41394,200.487091,2.57E-09,0,715.674866,9.02E-06,280.080444,715.674561,24.5725136,0,35.4104958,280.080444,0,0,-78.5350952,9.96E-06,9.40E-07,0.000199596,881.79,7.15,13.3,-0.54,0,-1.18,1.04,0.05,-0.06,16259850,18883370,9.953125,24.765625,29.15625
20160228,4.0876627,6.23950911,514.70929,175.478409,199.387466,1.07E-09,0,714.096802,1.77E-05,281.032806,714.09668,48.2187195,0,30.3024635,281.032806,0,0,-90.7199097,1.95E-05,1.84E-06,7.40E-05,885.89,6.87,13.97,-1.73,0,-6.01,1.92,-1.43,-0.53,17037316,19656082,11.625,26.890625,31.09375
20160229,4.08562183,14.7964907,514.14801,176.080002,198.26178,2.29E-10,0,712.409851,1.47E-05,282.641113,712.40979,40.4781647,0,43.8181953,282.641113,0,0,-76.9757004,1.64E-05,1.66E-06,4.04E-05,880.21,7.7,14.86,-1.41,0,-0.24,2.12,1.54,-0.63,16978780,19534598,12.453125,28,32.953125
20160301,4.13476133,6.70255899,513.544373,72.6763763,197.826492,3.01E-07,0,711.373108,9.24E-06,282.527832,711.37085,25.1943893,0,-4.5901165,282.527832,0,0,-45.3707504,1.02E-05,6.77E-07,0.002238312,879.45,8.04,14.22,1.66,0.16,1.73,1.04,-0.77,-0.4,10312936,11853980,12.765625,27.828125,33
20160302,4.06390905,1.85857749,512.932678,152.537415,197.057938,1.97E-07,0,709.991455,1.37E-05,282.50174,709.99054,38.5020561,0,31.7206669,282.50174,0,0,-80.4620132,1.56E-05,1.76E-06,0.000841462,878.56,7.89,15.52,1.11,0,-0.83,1.41,0.39,-0.35,16283636,18717982,12.90625,27.78125,33.109375
20160303,4.07433271,25.1043377,512.272156,177.242935,196.485977,5.03E-08,0,708.761169,1.20E-05,285.820221,708.757996,33.253376,0,54.6538963,285.820221,0,0,-64.2134018,1.35E-05,1.45E-06,0.003053408,874.01,10.27,16.4,1.44,0.03,3.92,1.87,1.57,-0.29,17181878,19755688,12.5625,27.515625,32.90625
20160304,4.11933708,-16.4552612,511.598633,36.3449936,196.473755,1.28E-06,0,708.076477,1.59E-05,280.495453,708.072449,43.6846275,0,-34.8585358,280.495453,0,0,-43.9952927,1.77E-05,5.33E-07,0.004094755,878.49,6.2,11.31,-1.12,0.75,-5.08,2.47,-2.32,-0.32,7251874,8341163,12.078125,27.171875,32.484375
20160305,4.07939291,15.3127327,510.925354,149.889725,195.821793,3.59E-07,0,706.753845,1.29E-05,283.29541,706.746948,35.7251625,0,56.8165703,283.29541,0,0,-42.0183525,1.45E-05,1.21E-06,0.006723579,874.33,8.08,13.63,-1.36,0.21,-0.99,1.37,0.88,-0.6,16597362,19097812,11.625,26.78125,32.09375
20160306,4.32774639,7.60594654,510.263519,40.6856537,197.175812,2.08E-06,0,707.454041,4.93E-06,283.562897,707.43927,17.9235973,0,8.63985729,283.562897,0,0,-6.5151124,7.27E-06,2.56E-07,0.014718321,871.99,9.44,13.17,6.15,1.13,5.36,1.16,-0.16,-0.81,5989441,6894678,10.890625,25.828125,31.21875
20160307,4.24859715,-0.944801092,509.740936,37.4582367,198.016754,1.77E-06,0,707.764404,9.51E-06,282.278625,707.75769,28.785368,0,-2.28413916,282.278625,0,0,-11.9048052,1.17E-05,3.92E-07,0.006727908,873.01,7.95,12.35,3.81,1.81,1.17,1.48,-1.34,-0.52,7922021,9122690,10.9375,26.21875,31.453125
20160308,4.3417201,-2.00860476,509.305115,85.9448395,198.723053,1.98E-06,0,708.038086,8.63E-06,282.268951,708.028076,27.6682758,0,44.7362289,282.268951,0,0,-15.5582085,1.12E-05,6.04E-07,0.009920824,874.51,7.32,12.13,4.37,1.75,3.14,0.91,-0.09,-0.27,6366097,7334119.5,11.078125,26.625,32.25
20160309,4.3284235,-29.6039162,509.023773,56.2906837,200.583344,1.96E-06,5.29E-07,709.612976,1.29E-05,275.312103,709.607178,37.1526604,0,9.77710819,275.312103,0,7.94E-05,-38.9768295,1.51E-05,2.41E-07,0.005765459,883.45,0.87,4.09,-3.9,1.65,-6.12,2.89,-2.65,-1.08,5532491.5,6387505.5,11.03125,26.953125,32.734375
20160310,4.17416763,-16.114109,508.82608,168.729584,199.83725,1.42E-07,1.14E-07,708.666138,8.83E-06,274.993286,708.66333,23.6129723,8.88E-16,87.373436,274.993286,0,1.70E-05,-73.8559494,9.57E-06,5.99E-07,0.002784806,882.66,2.06,6.54,-3.57,0.12,-8.07,1.18,0.37,-0.12,16504581,19247142,10.1875,25.375,31.5
20160311,4.22124958,10.4634409,508.56073,130.503189,199.42775,1.15E-06,0,707.997559,8.87E-06,278.672394,707.988403,26.0655098,0,71.3594894,278.672394,0,0,-22.6020393,1.06E-05,5.50E-07,0.009106878,874.62,4.37,8.83,-1.22,0.36,-1.08,2.39,2.35,0.02,16232968,18885116,9.203125,23.5,29.171875
20160312,4.22773027,2.78004432,508.280701,103.546288,199.372604,1.67E-06,0,707.663879,8.68E-06,279.618469,707.65332,27.0031128,0,51.4792557,279.618469,0,0,-22.2837048,1.09E-05,5.91E-07,0.010562433,874.26,5.37,11.14,0.29,0.1,-2.77,1.47,-1.26,-0.44,8522836,9875928,8.96875,22.6875,27.828125
20160313,4.22525024,0.702133,508.004272,103.464966,199.297241,1.65E-06,0,707.311768,8.73E-06,279.637512,707.301392,27.0909901,0,53.2756729,279.637512,0,0,-22.3961334,1.10E-05,5.98E-07,0.010247818,879.01,6.48,12.5,0.4,0,-3.24,1.57,0.54,-0.42,17306482,20023720,8.515625,21.984375,27.078125
20160314,4.30235767,3.54150081,507.732025,103.680099,199.492889,1.30E-06,0,707.242493,8.03E-06,280.221954,707.224976,24.4656162,0,55.082859,280.221954,0,0,-20.5862103,9.92E-06,5.86E-07,0.01758093,874.57,5.49,7.9,1.42,1.4,1.63,2.3,1.97,-1.01,5403083,6246830,7.890625,21.03125,25.96875
20160315,4.30401754,7.56813288,507.52002,90.2636261,200.064514,1.39E-06,0,707.604004,7.38E-06,281.800873,707.584534,23.1912708,0,38.380085,281.800873,0,0,-21.1218758,9.40E-06,6.31E-07,0.019455191,871.86,7.01,11.59,1.94,2.72,2.34,1.44,1.07,-0.13,9604587,11100059,8.109375,21.328125,25.78125
20160316,4.34553576,7.23877525,507.380096,60.4970512,200.675995,1.71E-06,0,708.071655,5.62E-06,282.305695,708.056152,19.1444054,0,19.7467232,282.305695,0,0,-14.3653116,7.76E-06,4.36E-07,0.015569688,872.9,8.56,11.51,3.67,1.02,3.64,1.05,0.76,0.12,7182636.5,8302242,8.21875,22.046875,26.875
20160317,4.35413647,-2.70170784,507.367279,93.5511932,201.909027,1.42E-06,0,709.28125,9.66E-06,281.667358,709.27655,29.8059559,0,19.7599449,281.667358,0,0,-46.6916008,1.21E-05,1.01E-06,0.004954261,872.36,8.36,13.82,1.6,0.72,1.7,1.61,-0.48,-0.2,11825544,13673287,8.375,22.21875,27.140625
20160318,4.16736126,15.4793291,507.390686,182.897675,200.756714,2.63E-08,0,708.147766,1.26E-05,285.054413,708.147278,36.2771873,0,51.6907997,285.054413,0,0,-79.4451065,1.47E-05,2.07E-06,0.000375726,871.02,10.37,17.69,3.5,0.01,4.01,2.02,1.74,-0.44,18993652,21968198,8.171875,21.921875,26.890625
20160319,4.2016263,21.2585888,507.259766,114.219093,199.719406,1.16E-06,0,706.994141,1.28E-05,286.769928,706.979187,38.9164314,0,41.3771286,286.769928,0,0,-12.6574039,1.58E-05,1.80E-06,0.014938912,871.13,12.11,15.87,5,0.3,6.93,2.12,1.81,-0.73,10915757,12629724,7.5625,20.859375,25.890625
20160320,4.83119774,2.34998274,507.177032,55.0596046,202.960571,3.13E-06,0,710.150269,9.39E-06,285.050323,710.137573,31.9500294,0,16.4376068,285.050323,0,0,-4.32911968,1.30E-05,4.33E-07,0.012652652,873.2,10.65,15.09,7.74,7.19,8.99,1.01,0.86,-0.27,5642549,6530311,7.0625,20.140625,24.890625
20160321,4.70339012,-5.40784645,507.819916,22.6352444,206.887924,1.71E-06,0,714.732422,4.62E-06,281.972961,714.707886,15.9994793,0,14.4241581,281.972961,0,0,2.37992454,6.49E-06,1.61E-07,0.024573691,873.9,8.21,9.23,7.17,2.52,6,0.94,0.72,-0.31,2472438,2862840,8.125,23.84375,28.359375
20160322,4.87049818,3.37159824,509.026428,32.1406136,210.249573,2.91E-06,0,719.291504,7.49E-06,283.362366,719.276001,26.393116,0,-11.1175842,283.362366,0,0,-13.4932928,1.07E-05,2.98E-07,0.015503299,877.06,7.95,12.07,3.82,3.95,6.5,1.24,-1.18,0.06,4037094,4676916,9.734375,28.359375,34.125
20160323,4.48811913,-1.32527184,510.550812,129.331619,209.600204,2.42E-06,0,720.172974,1.38E-05,283.124817,720.151062,45.1940498,0,58.5968246,283.124817,0,0,-26.8708096,1.83E-05,2.07E-06,0.021956615,882.56,9.59,13.79,5.37,0.71,3.08,1.65,-1.43,-0.5,12768730,14797438,11.25,31.03125,37.828125
20160324,4.57618809,-6.54302359,511.810791,117.161263,209.260742,2.09E-06,0,721.088806,9.24E-06,281.199402,721.071533,30.4053173,0,54.1557007,281.199402,0,0,-39.1438103,1.23E-05,1.00E-06,0.017272472,883.09,7.56,13.24,1.82,1.16,1.97,1.05,0.41,-0.08,11588200,13436128,12.21875,31.6875,38.78125
20160325,4.49193144,-2.31650257,512.938843,116.99192,208.589233,1.80E-06,0,721.535156,1.18E-05,281.580109,721.528015,36.4414024,0,27.0538578,281.580109,0,0,-55.8183403,1.48E-05,1.17E-06,0.007052388,882.54,7.17,13.75,-0.46,0.73,1.38,1.47,-0.58,0.25,16942650,19649844,12.96875,32.46875,39.015625
20160326,4.25219536,-10.2716627,513.769958,219.264816,206.375092,4.13E-08,0,720.14563,1.81E-05,279.904694,720.14502,51.9357948,0,78.8479614,279.904694,0,0,-98.7530899,2.11E-05,2.93E-06,0.000523443,883.65,6.4,12.46,-1.22,0,-7.48,1.8,-0.98,-0.52,20786028,24116668,13.53125,33.75,39.84375
20160327,4.17380714,15.8188105,514.084717,203.772308,204.005524,3.77E-09,0,718.090332,2.07E-05,283.837341,718.09021,59.9085388,0,64.4771729,283.837341,0,0,-63.5566597,2.43E-05,3.62E-06,0.000148455,878.37,9.26,14,1.35,0,-0.24,2.83,2.75,-0.18,19547248,22688446,12.46875,31.71875,38.34375
20160328,4.21242285,12.5290594,514.04895,162.666962,202.420746,5.69E-07,0,716.476135,1.24E-05,285.468933,716.469666,37.9774284,0,67.9620132,285.468933,0,0,-44.1970215,1.54E-05,2.44E-06,0.006483886,877.3,11.66,16.16,7.19,0.02,3.03,1.04,0.46,0.07,14438168,16765518,11.0625,28.40625,34.5625
20160329,4.26559496,0.776972294,513.856201,117.882957,201.740219,1.56E-06,0,715.614258,9.29E-06,284.445404,715.596375,31.2488155,0,37.6923065,284.445404,0,0,-48.1665649,1.27E-05,1.82E-06,0.017810328,877.62,9.39,15.19,2.94,1.05,4.24,1.12,0.62,-0.41,10395142,12075204,9.90625,25.71875,31.40625
20160330,4.15062618,10.719552,513.599304,184.363617,200.770416,4.53E-07,0,714.371643,1.48E-05,285.403992,714.369568,44.658226,0,71.3010788,285.403992,0,0,-57.6811867,1.81E-05,2.84E-06,0.00191474,875.15,10.63,16.79,5.94,0,4.16,2.32,2.23,0.02,19853182,23070876,9.0625,23.90625,29.3125
20160331,4.18022442,8.52778053,513.251709,101.900894,199.941864,4.25E-07,0,713.197083,8.96E-06,285.63205,713.193359,26.9069977,0,35.2596588,285.63205,0,0,-31.2028046,1.09E-05,1.52E-06,0.003547224,871.93,11.1,16.79,7.04,0.03,6.08,2.2,2.01,-0.12,16462706,19138238,8.375,22.53125,27.6875
20160401,4.19080687,5.66149855,512.871216,106.410782,199.46582,7.17E-07,0,712.343384,7.26E-06,286.21402,712.336975,23.8164959,0,25.5507736,286.21402,0,0,-51.383461,9.66E-06,1.68E-06,0.00635642,871.05,13.77,18.88,8.88,0.01,7.54,1.16,0.71,0.07,17135810,19928626,7.75,21.34375,26.1875
20160402,4.17375135,18.1018219,512.477356,184.29747,198.940063,1.74E-06,0,711.422241,1.72E-05,289.512115,711.417358,54.793499,0,63.1346703,289.512115,0,0,-48.2674675,2.22E-05,3.33E-06,0.004835093,872.3,15.47,21.85,8.44,0.84,7.62,1.7,-0.08,-0.37,16498320,19194370,7.28125,20.40625,25
20160403,4.26428461,6.82430744,512.045898,169.94986,198.510239,1.84E-06,0,710.564392,1.37E-05,287.983185,710.556213,45.3603935,0,88.3290405,287.983185,0,0,-29.4376431,1.84E-05,2.81E-06,0.008255419,872.65,13.67,19.29,8.61,2.62,7.8,1.75,1.06,-0.89,13081100,15226864,7.15625,20.0625,24.53125
20160404,4.62386656,-1.57823634,511.740662,23.2051754,201.918365,2.47E-06,0,713.68866,3.76E-06,284.948578,713.658875,15.86689,0,11.520606,284.948578,0,0,2.60665441,6.43E-06,2.03E-07,0.029645396,870.53,11.13,13.76,9.28,4.47,9.68,0.96,-0.26,-0.49,3557078,4141550,7.375,20.96875,25.59375
20160405,4.96755791,-0.406594723,512.018311,28.203764,207.17363,3.70E-06,0,719.218506,5.70E-06,284.94632,719.191895,23.8773746,0,1.97720015,284.94632,0,0,-2.75648999,9.68E-06,2.77E-07,0.026569974,871.21,10.23,13.45,7.94,9.53,8.31,1.36,-1.32,-0.24,4861272,5661906,8.5,24.125,28.96875
20160406,4.31426954,8.14488316,513.052673,159.94252,207.760239,7.72E-07,0,720.81427,1.88E-05,287.475525,720.812866,60.1413231,0,28.358448,287.475525,0,0,-63.297226,2.44E-05,4.80E-06,0.00136807,872.95,12.57,18.47,6.76,0.01,6.21,1.85,-1.2,-0.98,13442522,15664734,13.03125,35.25,40.40625
20160407,4.23928833,12.9885654,513.722534,162.29953,205.24501,4.01E-07,0,718.970337,1.74E-05,288.779877,718.967468,54.7712364,0,41.669487,288.779877,0,0,-52.8672829,2.22E-05,4.40E-06,0.002825301,875.63,14.88,20.8,8.75,0.09,7.46,1.21,0.65,-0.29,18556034,21631614,13.6875,37.21875,45.875
20160408,4.54925585,-3.19900036,514.028992,56.71455,205.429794,3.16E-06,0,719.471741,1.12E-05,285.758026,719.458862,38.2423668,0,8.11017895,285.758026,0,0,-13.5648632,1.55E-05,1.12E-06,0.012928856,875.74,11.43,15.62,8.23,5.36,8.89,0.67,-0.32,-0.09,6786096,7914030,13.0625,34.03125,42.125
20160409,4.30774593,3.04908586,514.403259,115.59185,204.99884,8.87E-07,0,719.406067,8.61E-06,286.56427,719.4021,28.8494358,0,38.1050224,286.56427,0,0,-45.5869026,1.17E-05,2.20E-06,0.003945932,872.77,12.1,16.34,5.78,0.17,8.22,1.06,0.71,-0.03,9793662,11427690,14.1875,34.21875,41.21875
20160410,4.36030531,12.2152395,514.596191,172.894791,204.149368,1.36E-06,0,718.75647,1.33E-05,288.601227,718.745483,44.4790115,0,64.999794,288.601227,0,0,-51.198204,1.80E-05,3.40E-06,0.010920361,872.49,13.32,19.36,7.75,1.4,8.75,1.43,0.86,-0.49,15219526,17763012,14.09375,33.1875,40.34375
20160411,4.36890221,5.21952581,514.715942,86.8049469,204.179825,1.85E-06,0,718.900696,8.15E-06,287.637115,718.895752,28.4648705,0,23.0787735,287.637115,0,0,-30.0393524,1.15E-05,1.54E-06,0.00494068,870.75,13.81,17.97,9.81,0.56,9.91,1.91,1.54,-0.39,8935310,10433020,14.25,33.875,40.40625
20160412,4.2243576,3.80215478,514.778259,132.014786,203.065506,1.62E-06,0,717.847473,2.42E-05,288.269897,717.843689,74.5669556,0,-0.760243416,288.269897,0,0,-54.4102898,3.02E-05,4.44E-06,0.003729018,870.41,13.74,18.97,7.15,0.27,4.54,1.67,-1.3,-0.84,13661958,15958474,13.9375,33.4375,40.34375
20160413,5.02175474,-4.24899197,514.968811,89.6449814,208.019501,3.60E-06,0,723.005798,1.07E-05,285.529083,722.988098,37.9703369,0,28.002161,285.529083,0,0,-27.923193,1.54E-05,1.09E-06,0.017522866,870.33,10.88,15.79,5.84,25.44,8.39,0.94,-0.48,-0.19,8061742,9420838,13.125,31.125,37.78125
20160414,4.58789825,11.9582014,516.065613,152.930939,209.337128,1.55E-06,0,725.421387,1.17E-05,288.101746,725.402771,40.6477928,0,80.1352386,288.101746,0,0,-20.1849918,1.65E-05,3.19E-06,0.018636802,870.6,12.95,17.31,7.09,2.81,9.19,1.12,0.72,-0.24,11968816,13991702,19.8125,49.15625,54.75
20160415,5.177526,-15.2418852,518.04187,45.6706505,220.245209,2.39E-06,0,738.291687,1.79E-05,283.349945,738.286926,53.2916794,0,-35.6986771,283.349945,0,0,-43.3283119,2.16E-05,1.33E-06,0.004616274,873.26,8.21,12.87,2.85,17.79,5.96,1.89,-1.58,-0.1,5125758,5994162,21.3125,54.46875,65.625
20160416,4.48660898,7.08680773,520.765015,230.020782,216.310699,1.80E-06,0,737.079224,2.81E-05,287.158112,737.075562,93.7318878,0,58.6569633,287.158112,0,0,-70.5480881,3.80E-05,8.15E-06,0.003558652,874.84,12.11,18.37,5.3,1.16,3.03,1.71,-1.17,0.6,21103816,24685938,29.9375,75.71875,86.96875
20160417,4.36385918,-3.0652597,522.476868,217.321793,212.156738,3.66E-08,0,734.633911,2.15E-05,284.955536,734.633789,68.8045578,0,55.3213005,284.955536,0,0,-96.2565842,2.79E-05,6.39E-06,0.000275814,876.54,9.52,15.32,4.36,0,-1.07,1.75,0.18,-0.19,20705268,24225510,31.125,79.375,96.03125
20160418,4.27155066,11.8322048,523.35907,210.447067,208.799576,2.08E-07,0,732.160767,2.37E-05,287.298035,732.158447,75.3839722,0,64.0233154,287.298035,0,0,-59.2016716,3.06E-05,6.68E-06,0.002164485,870.96,12.7,17.03,7.36,0.13,5.18,3.14,3.06,-0.14,21605222,25284236,28.3125,71.84375,87.84375
20160419,4.35872746,10.1537237,523.629089,90.3605118,207.044601,3.61E-06,0,730.683838,1.29E-05,288.259766,730.673462,47.4647064,0,-1.27051628,288.259766,0,0,-34.0098076,1.92E-05,2.71E-06,0.010157883,873.16,12.91,16.89,8.81,0.42,8.26,1.13,-0.71,0.03,9809716,11482608,25.28125,63.84375,78.15625
20160420,4.23561192,4.36583471,523.634094,194.513535,205.182739,9.63E-07,0,728.819824,1.70E-05,288.602173,728.816772,61.2328835,0,61.7363052,288.602173,0,0,-67.1808701,2.48E-05,6.82E-06,0.002980534,874.52,14.43,21.4,8.48,0,6.58,1.38,0.27,-0.47,19312454,22612294,22.84375,57.34375,70.1875
20160421,4.31333065,3.44120669,523.423523,137.139618,204.273407,1.71E-06,0,727.708435,9.33E-06,287.737762,727.696777,35.1046028,0,49.5360756,287.737762,0,0,-49.0577354,1.42E-05,3.20E-06,0.011530096,872.98,13.86,19.66,8.24,0.08,8.47,1.1,0.6,-0.2,15052852,17628928,20.4375,51.1875,62.875
20160422,4.63318968,-3.68755054,523.246582,62.5392761,206.245117,3.06E-06,0,729.505432,7.69E-06,285.896118,729.49176,29.1537685,0,3.86887836,285.896118,0,0,-33.2068214,1.18E-05,1.07E-06,0.01376282,871.07,11.55,16.06,6.11,6.96,8.86,0.83,-0.06,0.02,8504278,9962130,18.3125,45.875,56.3125
20160423,4.41376925,5.78828239,523.324646,196.482162,206.647354,1.80E-06,0,729.976807,1.40E-05,287.517548,729.972107,49.7590256,0,81.3654022,287.517548,0,0,-59.5671921,2.02E-05,4.36E-06,0.004801275,871.48,12.4,18.78,6.86,0.27,7.77,1.12,0.49,-0.53,18363156,21515132,18.25,45.6875,55.21875
20160424,4.34501505,8.14928913,523.335815,162.2827,205.722198,2.20E-06,0,729.070801,1.37E-05,288.215271,729.058105,50.5265388,0,63.3285522,288.215271,0,0,-40.2780533,2.05E-05,4.56E-06,0.012839264,871.26,13.91,18.19,9.4,0.28,8.9,1.63,1.56,-0.01,14439742,16921294,17.96875,45.71875,55.4375
20160425,4.58703947,-0.816622078,523.343445,58.3167953,207.238632,3.58E-06,0,730.605225,5.09E-06,286.484772,730.582092,23.650219,0,7.34628487,286.484772,0,0,-28.1357155,9.59E-06,9.27E-07,0.023125075,871.9,12.5,16.17,7.06,1.68,9.42,1.11,0.76,-0.52,8695044,10192640,16.4375,42.46875,52.28125
20160426,4.39397526,6.8073163,523.496094,168.221939,206.905457,1.60E-06,0,730.405151,1.74E-05,288.524567,730.401489,58.6003494,0,39.6113968,288.524567,0,0,-63.2028923,2.38E-05,4.75E-06,0.003583585,874.78,13.96,19.84,6.79,0.87,7.73,1.63,-1.41,0.16,15604874,18296484,16.34375,41.875,50.21875
20160427,4.19589233,11.08603,523.476929,241.039719,204.716827,3.95E-07,0,728.194885,2.03E-05,290.129791,728.193726,75.0991135,0,60.0806465,290.129791,0,0,-94.7699661,3.04E-05,9.70E-06,0.001098337,874.14,15.96,21.49,10.15,0,5.12,1.17,0.04,0.04,22827508,26770446,15.5,40.6875,49.125
20160428,4.24546146,8.92958832,523.186707,223.765564,203.067062,1.21E-06,0,726.255859,1.77E-05,290.319214,726.253723,65.105072,0,73.4228287,290.319214,0,0,-76.3071289,2.64E-05,7.47E-06,0.002049134,874.89,15.61,22.68,8.37,0.34,8.01,2,1.56,-0.49,20984716,24615040,13.9375,37.34375,45.53125
20160429,4.13183737,8.09423161,522.756592,231.040268,201.354111,2.61E-07,0,724.111572,1.82E-05,290.574402,724.110657,67.2957458,0,74.6144409,290.574402,0,0,-81.0375519,2.73E-05,8.80E-06,0.000874152,873.46,15.75,21.74,9.98,0,9.14,2.43,2.21,-0.17,21672952,25428378,12.90625,34.25,41.5625
20160430,4.21578693,3.63996124,522.19397,169.169312,200.44722,1.18E-06,0,722.653198,1.21E-05,289.43042,722.641296,45.5862198,0,65.4448624,289.43042,0,0,-54.4973869,1.85E-05,5.19E-06,0.012001608,869.43,15.54,21.7,10.27,0,9.91,2.04,1.8,-0.01,18105592,21248020,11.9375,31.4375,38.25
20160501,4.25838804,6.73821402,521.507568,179.08725,200.030228,2.50E-06,0,721.542419,2.30E-05,290.722015,721.53772,79.4952621,0,43.1370316,290.722015,0,0,-49.7270851,3.22E-05,6.78E-06,0.004666898,869.07,16.84,23.4,8.24,0.59,10.06,2.54,0.26,0.59,20269972,23793260,10.90625,28.6875,35.125
20160502,3.99355078,0.976617455,520.707214,238.610474,198.76532,3.52E-08,0,719.472717,2.60E-05,288.381256,719.472534,86.6646729,0,63.1165848,288.381256,0,0,-87.8420639,3.51E-05,9.13E-06,0.000174938,874.6,13.44,19.14,7.66,0,1.2,2.26,-1.79,-0.69,23592892,27700224,10.21875,27.09375,33.09375
20160503,4.0033741,15.7677231,519.738464,228.718338,196.725571,2.15E-07,0,716.466553,1.86E-05,291.794434,716.463989,67.5396423,0,72.068367,291.794434,0,0,-73.3383484,2.74E-05,8.57E-06,0.002492344,870.04,17.1,22.81,11.51,0.01,9.14,2.11,1.78,-0.45,22437626,26349960,9.46875,25.53125,31.46875
20160504,4.23877954,18.6137466,518.644897,84.3008499,196.594742,4.79E-06,0,715.256714,8.67E-06,293.269806,715.239624,41.0170135,0,4.6685462,293.269806,0,0,-19.99646,1.66E-05,3.17E-06,0.0170947,866.71,18.9,23.34,15.37,1.18,14.44,2.04,1.47,-0.53,11398362,13388824,8.75,23.9375,29.5625
20160505,4.23603439,13.9406462,517.658997,176.383698,197.673386,3.43E-06,0,715.339233,2.28E-05,294.640259,715.332336,83.3104477,0,25.9985809,294.640259,0,0,-53.136158,3.38E-05,7.57E-06,0.006862679,869.59,19.84,25.93,13.38,3.08,12.9,1.54,-1.03,-0.78,18417476,21639300,8.21875,22.96875,28.25
20160506,5.15443134,-19.6340485,516.79834,119.309242,202.414856,6.88E-06,0,719.224243,2.36E-05,287.768188,719.213135,85.6617126,0,40.5440636,287.768188,0,0,-12.7553301,3.47E-05,4.20E-06,0.011025013,873.47,12.58,21.67,7.47,14.51,8.84,2.01,-1.64,-0.74,8979684,10553096,7.75,22.3125,27.5
20160507,4.65171099,-13.5655012,517.410339,39.8762436,212.252701,2.68E-06,0,729.671448,7.10E-06,284.484314,729.662964,26.9909534,0,13.6640768,284.484314,0,0,-12.7855272,1.09E-05,1.17E-06,0.00842535,875.19,11.23,14.24,8.71,0.34,6.92,1.08,-0.45,-0.81,6929374,8145448,10.8125,29.3125,33.5625
20160508,4.44313431,0.142753348,518.515686,91.4579773,210.279037,1.85E-07,0,728.798279,6.16E-06,286.245392,728.794678,21.6775188,0,34.8189316,286.245392,0,0,-34.8103409,8.79E-06,2.45E-06,0.003520184,873.32,14.03,19.48,9.19,0,8.99,1.13,0.5,0.16,15324714,18018076,11.6875,31.46875,38.0625
