time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,runoff
20200831,5.00533962,-1.37085021,627.96106,212.555435,239.183533,1.60E-06,0,867.147766,1.84E-05,290.675262,867.144592,121.103981,0,14.4309378,290.675262,0,0,-78.3848419,4.91E-05,2.91E-05,0.003151177,865.12,16.55,23.42,11.58,0,11.84,1.31,-0.93,-0.81,20149154,23289798,107.203125
20200901,5.00322533,-2.24459457,618.224915,100.667107,234.929749,6.18E-06,0,853.17572,1.16E-05,290.484436,853.154663,75.7717972,0,-29.3357773,290.484436,0,0,-56.4761543,3.07E-05,1.29E-05,0.021073954,864.69,17.53,22.86,10.52,0.28,13.41,0.95,-0.71,-0.51,12825010,14807238,97.703125
20200902,4.80062962,-1.11262882,617.561646,217.376694,231.24762,6.62E-08,0,848.811279,2.31E-05,291.166931,848.809082,146.207916,0,-14.7176247,291.166931,0,0,-86.9994507,5.93E-05,3.61E-05,0.002027239,864.69,17.51,24.25,11.07,0,9.62,1.26,-0.88,-0.75,21176002,24423086,88.890625
20200903,4.79704618,0.430535465,616.408325,169.621902,228.463715,4.31E-08,0,844.874451,1.28E-05,291.100006,844.872131,88.4190521,0,16.3004417,291.100006,0,0,-64.4698563,3.58E-05,2.30E-05,0.002426141,863.46,19.05,24.82,12.64,0.01,12.27,1,0.4,-0.29,19349026,22291160,80.1875
20200904,4.75217152,7.00433111,614.998413,194.019806,226.705002,1.48E-06,0,841.710815,1.48E-05,292.475159,841.703491,93.5308685,0,29.6788349,292.475159,0,0,-63.8024826,3.79E-05,2.17E-05,0.007368941,861.02,19.54,24.67,14.82,0.01,14.11,1.26,0.9,-0.08,19365850,22286772,72.1875
20200905,5.1751895,-1.89369881,613.522766,128.855453,229.740387,5.64E-06,0,843.353394,7.58E-06,291.403931,843.263062,57.9604683,0,34.7317619,291.403931,0,0,-38.0609589,2.35E-05,1.03E-05,0.090284556,861.62,17.45,21.62,13.11,7.7,15.84,0.85,-0.16,-0.44,8013920,9212616,64.8125
20200906,4.76761436,2.37833333,612.541504,205.064789,229.111115,1.71E-06,0,841.656555,2.07E-05,292.306366,841.65271,128.392212,0,-3.23588204,292.306366,0,0,-77.5286636,5.21E-05,2.96E-05,0.003915404,861.88,19.81,26.02,13.58,0,12.48,1.03,-0.43,-0.39,19760992,22691454,63.28125
20200907,4.71677065,9.03746986,611.330261,205.147705,225.972977,2.47E-07,0,837.306946,1.74E-05,293.664154,837.303162,117.385544,0,12.5648537,293.664154,0,0,-66.1567307,4.76E-05,3.00E-05,0.003742241,861.92,20.53,25.74,14.15,0.01,14.15,0.95,0.43,-0.19,19273342,22107764,56.8125
20200908,4.79260492,7.30310106,609.805359,166.706055,224.290375,7.54E-06,0,834.149841,1.77E-05,293.902496,834.095581,110.22374,0,11.613574,293.902496,0,0,-37.5674896,4.47E-05,1.94E-05,0.054126896,863.31,19.74,24.02,16.35,2.38,16.19,1.23,0.66,-0.74,11413620,13076902,51.515625
20200909,4.95584631,-9.72920036,608.418213,48.1969986,227.236221,9.95E-06,0,835.698669,5.00E-06,290.428833,835.65448,44.5080032,0,-15.7077675,290.428833,0,0,-29.12994,1.80E-05,3.09E-06,0.044233948,861.94,17.09,20.13,12.61,3.73,16,1.02,-0.19,-0.57,4986644,5707560,47.921875
20200910,4.70846605,-1.56562579,607.318176,176.64888,225.950516,1.68E-06,0,833.27478,1.91E-05,291.163208,833.268738,98.8979874,0,14.5793638,291.163208,0,0,-64.7353668,4.01E-05,1.93E-05,0.006101055,861.58,17.68,23.23,12.94,0.04,13.09,1.57,-1,-1.07,15672196,17918234,45.4375
20200911,4.70544672,1.57519519,606.032959,133.870117,224.500366,1.05E-06,0,830.54425,1.43E-05,291.358948,830.533264,70.7204819,0,23.9022808,291.358948,0,0,-37.6726303,2.87E-05,1.33E-05,0.010896877,864.02,18.06,22.57,14.13,0.02,13.32,1.34,0.98,-0.7,13689504,15633932,41.3125
20200912,4.79983282,-3.14115858,604.669373,71.0877838,224.52272,5.01E-06,0,829.311707,7.71E-06,290.279907,829.192017,45.3858376,0,13.2612019,290.279907,0,0,-15.58288,1.84E-05,5.68E-06,0.119657338,866.43,16.63,19.72,14.74,3.5,14.62,0.9,0.73,-0.34,5678824,6477912,37.21875
20200913,4.92012262,-4.92897224,603.489319,34.215538,226.304932,8.94E-06,0,829.964905,3.05E-06,289.345825,829.79425,33.6590195,0,-6.6040206,289.345825,0,0,-12.0904665,1.36E-05,1.66E-06,0.170646876,865.75,15.65,17.23,14.56,3.58,15.03,0.65,0.57,-0.2,3068814,3497066,34.25
20200914,4.99183941,-3.16486311,602.584229,73.0333557,228.280853,9.14E-06,0,830.967834,4.86E-06,289.572845,830.864807,44.8660622,0,9.19747829,289.572845,0,0,-22.1353245,1.82E-05,4.20E-06,0.102756716,862.59,16.01,18.76,13.69,7.03,14.79,0.69,0.48,-0.1,6765410,7701234,31.765625
20200915,4.79642439,-2.66973448,601.887817,143.785385,227.794052,4.85E-06,0,829.703491,1.73E-05,289.8815,829.681824,93.9318619,0,2.84589481,289.8815,0,0,-49.6785545,3.81E-05,1.59E-05,0.021611394,862.63,15.93,21.84,11.9,1.75,11.65,1.17,-0.86,-0.66,11278602,12824744,31.875
20200916,4.80411625,-4.06066036,601.140442,66.7800064,226.880341,4.44E-06,0,828.051392,9.49E-06,288.895599,828.020752,52.0798073,0,-11.1842957,288.895599,0,0,-29.9462223,2.11E-05,7.18E-06,0.030550206,864.83,15.58,18.91,12.29,0.57,11.81,0.74,-0.29,-0.36,6340024,7204574,30.140625
20200917,4.71121836,-6.03625631,600.292358,168.361008,225.197525,1.50E-06,0,825.498962,1.57E-05,288.907349,825.489746,82.24263,0,20.9277229,288.907349,0,0,-71.2280579,3.33E-05,1.61E-05,0.009107086,866.79,15.91,20.65,9.96,0.27,9.92,1.05,-0.32,-0.55,16307542,18523336,27.65625
20200918,4.68537092,1.15090311,599.248352,171.16832,223.705048,2.95E-06,0,822.965881,1.49E-05,289.442963,822.95343,75.8226547,0,33.1828346,289.442963,0,0,-61.0107689,3.07E-05,1.29E-05,0.012516726,865.7,15.97,19.93,12.48,0.29,11.92,1.37,1.11,-0.2,12905378,14650468,25.109375
20200919,4.84870911,0.160970137,598.126038,88.5915985,223.967819,1.04E-05,0,822.153442,8.62E-06,289.080811,822.093811,59.1399918,0,11.9287653,289.080811,0,0,-17.3619823,2.40E-05,4.96E-06,0.05955286,864.22,14.71,17.29,12.52,5.14,13.34,1.05,0.72,-0.61,5216532,5918526,22.757812
20200920,5.23149681,-8.73862457,597.343262,31.6679859,228.703613,1.06E-05,0,826.138916,3.90E-06,287.378876,826.046875,39.4270973,0,-6.10045147,287.378876,0,0,-7.0843873,1.60E-05,1.44E-06,0.092068285,862.73,13.33,14.21,11.85,13.6,13.11,1.09,-0.09,-0.97,1603956,1818914,22.085938
20200921,5.50899506,-13.093339,598.059814,21.7902794,239.44191,6.10E-06,0,837.533081,6.41E-06,285.356384,837.501648,35.3750305,0,-21.3323154,285.356384,0,0,-20.8420582,1.43E-05,1.83E-06,0.031358909,864.82,10.82,11.72,10.14,15.54,9.88,1.41,-1.16,-0.76,1486774,1685080,25.695312
20200922,5.02872276,-4.62480927,599.851379,99.1015778,237.458572,3.41E-06,0,837.330322,9.21E-06,286.74823,837.309937,50.4627457,0,13.8580179,286.74823,0,0,-39.4053001,2.05E-05,7.84E-06,0.020402413,866.3,13.05,17.27,9.4,0.18,10.22,1.15,-0.84,-0.73,7021259,7953538,33.445312
20200923,4.93275118,3.95953178,600.816345,181.53714,234.272064,3.85E-07,0,835.092346,1.12E-05,288.732361,835.088318,66.9363632,0,48.0138054,288.732361,0,0,-62.6244164,2.71E-05,1.56E-05,0.003949238,865.47,15.5,21.58,10.54,0.12,11.04,0.92,0.66,-0.24,16929184,19165798,32.90625
20200924,4.90970421,2.97758818,601.041016,114.129028,232.101227,1.14E-06,0,833.16687,1.13E-05,288.778076,833.141968,53.3705177,0,31.4797478,288.778076,0,0,-26.3000679,2.16E-05,9.15E-06,0.024673764,863.56,15.77,19.36,12.79,2.03,11.94,1.12,0.82,-0.52,9673011,10945132,29.898438
20200925,5.02229691,-6.68740225,601.050903,40.4461632,232.625839,5.72E-06,0,833.732727,4.21E-06,287.155426,833.676697,29.9944668,0,-10.6079664,287.155426,0,0,-27.7491264,1.22E-05,2.22E-06,0.055957906,863.69,13.48,15.59,11.29,2.44,12.7,0.78,0.42,-0.6,3003740,3397038.2,28.289062
20200926,4.9103961,2.33301783,601.071899,79.0294037,231.616562,7.28E-06,0,832.721558,1.07E-05,288.327637,832.688354,58.9251938,0,-2.00265241,288.327637,0,0,-19.771349,2.39E-05,5.92E-06,0.033064622,863.64,14.52,17.11,12.22,1.15,12.04,1.3,1.11,-0.59,5518592,6236906,27.359375
20200927,5.11387634,-3.08190417,600.996338,36.8687401,232.344803,1.21E-05,0,833.386108,6.37E-06,287.531799,833.341064,50.9472504,0,-22.8826389,287.531799,0,0,-11.8865957,2.07E-05,2.17E-06,0.044967979,862.47,13.28,14.62,12.14,4.47,12.12,1.22,0.86,-0.78,2009489,2269914,25.5
20200928,5.04047632,-2.12089539,601.190613,51.5207901,233.709595,5.22E-06,0,835.001587,4.55E-06,287.697266,834.900146,30.5201244,0,6.01474142,287.697266,0,0,-17.1066608,1.24E-05,2.61E-06,0.101376668,862.89,13.5,15.46,10.38,4.67,12.99,0.53,0.17,-0.17,2679309,3024963,25.53125
20200929,4.87453842,5.62417173,601.372253,159.931671,231.839157,5.52E-06,0,833.233826,1.66E-05,289.763611,833.211487,89.7713089,0,10.0270281,289.763611,0,0,-54.5073166,3.64E-05,1.43E-05,0.022404769,862.35,16.15,21.2,11.8,0.57,12.12,1.19,-0.29,-0.89,13151815,14840942,25.867188
20200930,5.29295635,0.14815937,604.038513,85.6835556,233.660156,1.03E-05,0,837.766785,8.64E-06,288.903046,837.69873,57.671833,0,13.9356565,288.903046,0,0,-13.9312391,2.34E-05,4.49E-06,0.068095215,861.58,15.13,16.98,13.68,17.35,13.57,1.32,0.84,-0.73,6357810,7170444,24.03125
20201001,5.58356524,-10.404479,601.86084,49.5383377,238.895798,1.14E-05,0,840.784729,1.09E-05,286.590515,840.756592,64.0477142,0,-11.7537727,286.590515,0,0,-7.65357828,2.60E-05,3.65E-06,0.028090166,862.69,11.69,14.97,9.39,19.98,10.27,1.61,-1.17,-1.09,3826800,4313475,30.90625
20201002,5.29944515,-14.6624241,603.979736,28.3573494,244.708603,6.36E-06,0,848.714905,9.21E-06,284.08667,848.688232,44.5535278,0,-7.34193373,284.08667,0,0,-5.81081533,1.81E-05,2.50E-06,0.026567573,864.87,9.22,10.98,7.69,5.6,7.7,1.75,-1.36,-1.09,2501073.5,2817611,43.710938
20201003,5.24597359,-6.585783,606.27533,35.5342369,243.246643,8.15E-06,0,849.551086,1.01E-05,284.618652,849.521851,51.9415627,0,-24.8368168,284.618652,0,0,-15.0145502,2.11E-05,2.86E-06,0.029087724,867.21,10.2,12.28,7.84,4.73,7.7,1.49,-1.25,-0.79,4402649.5,4957143.5,45.945312
20201004,5.38680649,-15.1661472,608.029663,48.2943954,242.097214,7.76E-06,0,850.14917,1.15E-05,283.016785,850.126953,56.2681427,0,-5.18380308,283.016785,0,0,-12.38412,2.28E-05,3.53E-06,0.02230107,869.07,8.79,10.72,5.14,7.19,5.02,1.87,-1.35,-1.27,3997287.2,4498161.5,44.234375
20201005,5.49416351,-10.3032417,609.971863,51.0831985,245.553009,4.47E-06,0,855.596069,5.34E-06,282.353973,855.524719,29.8497963,0,16.8696842,282.353973,0,0,-14.6640291,1.21E-05,2.29E-06,0.071198307,869.12,7.96,9.81,4.86,9.42,6.17,0.99,-0.31,-0.84,3003844.8,3378429.5,44.703125
20201006,5.25943089,-9.83470726,612.457275,38.1100388,246.717072,4.73E-06,0,859.20343,2.55E-06,282.251862,859.174438,21.1954021,0,5.01529264,282.251862,0,0,-21.733202,8.59E-06,1.31E-06,0.029057246,869.19,9.21,10.97,7.25,1.53,7.99,0.51,-0.09,-0.36,3282391.5,3689824,48.875
20201007,5.18949366,2.77697945,614.424561,120.626945,243.376877,3.71E-06,0,857.826355,1.07E-05,284.820465,857.801331,51.283165,0,35.7308159,284.820465,0,0,-30.8330154,2.08E-05,6.34E-06,0.024874969,868.1,11.36,15.76,8.29,3.92,7.91,1.39,1.14,-0.58,11334532,12734590,46.53125
20201008,5.18822813,-4.07463121,615.689148,53.2820206,242.232773,4.52E-06,0,857.973694,4.85E-06,284.098297,857.921997,28.8924942,0,12.2264357,284.098297,0,0,-16.2374573,1.17E-05,2.34E-06,0.051748809,870.54,10.42,11.96,8.85,2.36,9.39,0.63,0.59,-0.16,2947592,3310049,43.929688
20201009,5.15942764,1.70541954,616.575989,77.799675,240.946213,5.66E-06,0,857.5755,6.16E-06,285.455414,857.522095,39.2512665,0,21.3040485,285.455414,0,0,-15.5371532,1.59E-05,4.09E-06,0.053270944,868.49,11.5,14.1,8.91,4.86,9.79,0.63,0.55,-0.08,5195967.5,5831591,44.414062
20201010,5.11119556,-0.59033215,617.109619,68.1994629,240.04599,3.71E-06,0,857.21051,6.27E-06,285.533142,857.155579,33.5376396,0,12.4579439,285.533142,0,0,-22.7929478,1.36E-05,3.62E-06,0.054909062,866.06,12.47,15.05,9.34,1.16,9.82,0.89,0.61,0.17,6559190,7357328,48.335938
20201011,5.10677004,-5.9603858,617.305054,43.1019859,238.740295,7.80E-06,0,856.068359,1.51E-05,284.594482,856.045227,66.4897461,0,-28.9575577,284.594482,0,0,-11.5357084,2.70E-05,4.08E-06,0.022996582,867.71,10.69,13.45,7.15,6.42,8.09,1.44,-1.38,-0.33,4486948,5030474,48.867188
20201012,5.20045662,-7.07054472,617.340698,33.3005943,239.167526,7.65E-06,0,856.546448,5.78E-06,283.465607,856.508423,37.2321548,0,-3.52259922,283.465607,0,0,-6.66137218,1.51E-05,1.66E-06,0.038205568,867.31,9.19,11.46,6.91,8.87,7.46,1.28,-0.98,-0.8,3721488,4169860,50.375
20201013,5.4068985,-14.4859695,617.684265,29.0443401,241.610443,8.84E-06,0,859.321411,7.17E-06,281.887543,859.294617,42.5110817,0,-5.54677868,281.887543,0,0,-6.5744853,1.72E-05,1.23E-06,0.026697479,869.78,7.19,9.28,4.19,12.84,6.75,1.51,-1.36,-0.57,2208210,2472904,54.28125
20201014,5.30040789,-11.6393719,618.64386,41.7721825,243.021179,5.60E-06,0,861.700684,8.55E-06,280.593475,861.665039,39.7004929,0,1.99867105,280.593475,0,0,-11.7094984,1.61E-05,1.94E-06,0.035621721,872.5,6.11,8.13,4.23,10.53,3.86,1.45,-1.25,-0.69,3962292,4436820,65.171875
20201015,5.29659891,-9.42590237,619.820068,27.8902149,244.377869,7.15E-06,0,864.246643,4.76E-06,280.622284,864.197937,31.5073509,0,-9.06658459,280.622284,0,0,-14.8741856,1.28E-05,8.62E-07,0.048699647,872.66,5.41,6.81,4.16,6.3,5.15,1.11,-0.96,-0.54,2310018,2585080,69.92969
20201016,5.07867002,-7.0280385,620.817871,113.665764,241.869324,4.07E-07,0,862.6922,1.41E-05,281.432587,862.687134,52.8006172,0,12.5903606,281.432587,0,0,-55.3030586,2.14E-05,6.88E-06,0.005010524,873.12,8.59,13.34,4.77,0,2.41,1.31,-0.64,-0.88,13504514,15106982,69.40625
20201017,5.05935812,2.33129716,621.073242,97.7348175,239.78302,7.41E-07,0,860.881104,9.27E-06,283.106506,860.856201,35.4600945,0,36.4244423,283.106506,0,0,-23.5149403,1.44E-05,4.37E-06,0.024840316,870.63,9.82,13.4,5.9,0.27,5.98,0.98,0.79,0.13,8941182,9999584,62.875
20201018,5.0106535,-15.6315193,620.919556,42.4511986,238.296478,1.56E-06,0,859.2229,1.30E-05,280.718475,859.215881,44.6540146,0,-40.9541206,280.718475,0,0,-54.391964,1.81E-05,3.53E-06,0.006865366,871.52,8.11,13.2,3.17,0.54,2.53,1.13,-0.84,-0.55,6725312,7519800,57.351562
20201019,5.08134699,8.34663963,620.458923,151.297104,236.737549,1.08E-06,0,857.23761,1.31E-05,284.074249,857.19635,56.7061768,0,43.0372925,284.074249,0,0,-43.1994286,2.30E-05,8.85E-06,0.041164666,870.81,11.02,15.96,4.44,3.25,4.77,0.85,0.48,0.16,13550412,15148832,51.75
20201020,5.00609064,-9.97908783,619.946838,88.3147202,237.01889,1.97E-06,0,856.971863,1.15E-05,282.126038,856.965637,45.0076065,0,-0.775354922,282.126038,0,0,-54.0663452,1.82E-05,4.79E-06,0.006139315,872.11,10.83,14.9,7.28,0,3.5,0.88,-0.26,0.33,9506832,10626424,48.859375
20201021,4.92826033,-0.423257768,619.331055,153.600128,235.088837,3.23E-08,0,854.420471,1.51E-05,283.292633,854.419678,61.2108688,0,15.4804974,283.292633,0,0,-77.3291931,2.48E-05,9.72E-06,0.000617095,869.38,11.23,16.35,5.91,0,3.17,0.92,0.46,0.32,14787784,16526618,44.382812
20201022,4.89336395,-0.631700695,618.478149,153.699463,233.386795,2.10E-08,0,851.866577,1.51E-05,283.758728,851.86499,61.8516083,0,4.95362711,283.758728,0,0,-87.5271149,2.51E-05,9.92E-06,0.001629745,868.67,10.39,17.93,3.34,0,4.03,1.23,-0.36,-1.03,15267074,17059636,39.976562
20201023,4.86341095,7.69901657,617.463196,148.51413,231.954285,5.02E-07,0,849.422241,1.73E-05,285.076233,849.41748,62.271553,0,15.5001287,285.076233,0,0,-63.0369263,2.52E-05,7.48E-06,0.00478605,865.86,10.6,16.28,4.17,0.02,6.22,1.74,1.34,-0.8,13545672,15133522,35.976562
20201024,4.94016552,-1.80584896,616.331238,71.9518433,231.670761,2.22E-06,0,848.053101,9.32E-06,284.270813,848.001953,36.9659424,0,6.82909012,284.270813,0,0,-29.9628162,1.50E-05,3.45E-06,0.051060963,865.58,9.87,13.58,6.05,3.51,7.58,1.36,0.96,-0.7,5011990,5598444,32.367188
20201025,4.88328648,8.22241402,615.257751,88.1822357,231.632126,2.78E-06,0,846.901245,1.32E-05,286.147919,846.889709,50.5511398,0,6.33592033,286.147919,0,0,-23.0698566,2.05E-05,4.51E-06,0.011366276,867.57,11.36,14.77,6.69,0.7,8.77,0.87,-0.32,0.43,7536690,8417520,31.578125
20201026,4.81643772,-9.963027,614.178894,31.1451321,230.48938,3.75E-06,0,844.679138,2.08E-05,283.183624,844.668152,69.842186,0,-41.0907822,283.183624,0,0,-12.3632689,2.83E-05,3.79E-06,0.010893725,869.85,9.21,11.63,7.31,0.7,2.71,1.08,-0.98,-0.38,4020832,4489980,29.414062
20201027,5.16329384,-23.3276234,613.063293,21.8823986,232.004822,5.63E-06,0,845.097778,6.56E-06,278.882843,845.067932,31.7379646,0,8.35584641,278.882843,0,0,-5.12242174,1.29E-05,6.75E-07,0.029662296,871.45,4.6,7.37,2.93,7.61,3.29,1.58,-1.34,-0.83,2791654,3116968,27.101562
20201028,4.96011448,-8.89652348,612.292603,86.4339218,233.549637,8.48E-07,0,845.848877,6.17E-06,280.394775,845.842041,23.2662697,0,31.900198,280.394775,0,0,-40.1634636,9.43E-06,2.41E-06,0.006668387,871.83,6.5,10.5,3.24,0.2,4.05,1.07,0.4,-0.62,5406412,6038808,28.828125
20201029,4.9381876,8.65267372,611.617676,85.4915009,233.020462,2.31E-06,0,844.667419,6.80E-06,283.374176,844.638123,28.9216633,0,28.1424713,283.374176,0,0,-19.7654648,1.17E-05,2.62E-06,0.029314006,869.83,9.42,13.38,3.66,2.18,6.77,0.99,0.68,-0.1,8804456,9829772,27.539062
20201030,5.07235956,-1.43160725,610.961182,37.5863724,234.054367,5.27E-06,0,845.038147,9.22E-06,283.354187,845.015625,39.1664963,0,-14.1183329,283.354187,0,0,-13.9753189,1.59E-05,1.38E-06,0.022603542,869.87,9.5,11.84,5.56,5.98,8.29,1.24,-0.31,-0.24,3208530,3580964,25.921875
20201031,4.82195711,-7.37649822,610.401367,107.543785,232.506134,6.74E-08,0,842.90863,2.48E-05,282.178986,842.90741,77.1758575,0,-17.9935398,282.178986,0,0,-55.7407608,3.13E-05,6.46E-06,0.001095946,870.83,7.57,11.05,4.34,0,0.7,1.34,-1.19,-0.57,7576680,8454264,26.484375
20201101,4.76209307,-9.54885197,609.745972,104.961411,230.114609,2.62E-08,0,839.860962,2.56E-05,281.053925,839.860596,80.0128937,0,-37.0555534,281.053925,0,0,-71.5535355,3.24E-05,6.81E-06,0.00038082,872.76,6.4,12.36,1.22,0,-2.15,1.44,-1.15,-0.82,8789060,9805548,24.554688
20201102,4.78071737,-3.04844069,608.997925,144.293854,228.40477,5.47E-07,0,837.414001,1.67E-05,281.827332,837.402832,59.3403625,0,23.0953197,281.827332,0,0,-64.9049606,2.41E-05,6.83E-06,0.011293096,872.51,8.28,14,1.82,1.04,0.79,1.12,-0.44,-0.91,13595556,15165324,22.117188
20201103,4.82165289,-3.55515957,608.137756,58.8562584,228.228088,2.50E-06,0,836.374573,8.73E-06,281.328705,836.365906,31.9766273,0,9.97309971,281.328705,0,0,-20.4591694,1.30E-05,1.73E-06,0.008704808,870.15,7.66,10.37,4.97,0.36,4.36,1.04,0.86,-0.41,6148704,6857304,20.445312
20201104,4.90950727,-1.38636792,607.30304,66.7237701,228.537918,1.18E-06,0,835.89801,7.58E-06,282.06311,835.84082,26.8443928,0,25.8416843,282.06311,0,0,-15.4242153,1.09E-05,2.12E-06,0.057096757,867,7.69,9.89,5.1,3.99,5.44,0.62,0.38,0.15,4735058,5279936,18.71875
20201105,4.85295677,-7.44251108,606.605835,56.7632256,229.328735,3.20E-06,0,835.956177,9.92E-06,281.399414,835.934387,36.9093628,0,-17.1394749,281.399414,0,0,-44.4421043,1.50E-05,1.84E-06,0.021614965,869.7,7.44,10.87,3.45,0.98,5.15,0.9,-0.35,0.22,5647912,6296924,18.726562
20201106,4.7815237,-11.0598688,605.939331,140.025772,228.264359,9.90E-09,0,834.204102,1.46E-05,280.366425,834.203735,49.9588432,0,13.3804178,280.366425,0,0,-87.7483826,2.03E-05,5.60E-06,0.000427943,872.8,8.06,13.28,1.78,0,0.25,0.83,-0.47,-0.15,13221444,14738428,18.367188
20201107,4.75237513,-2.79378915,605.159607,139.081146,227.159561,1.44E-09,0,832.319397,1.59E-05,281.38385,832.319031,56.442112,0,-1.82528162,281.38385,0,0,-87.2571182,2.29E-05,6.94E-06,0.000216628,873.99,8.98,15.6,1.59,0,0.42,0.94,-0.29,-0.44,13312020,14837016,16.921875
20201108,4.76318455,-2.78518343,604.266968,117.196815,226.349304,4.28E-07,0,830.6297,1.21E-05,281.662262,830.616272,43.8466225,0,13.097064,281.662262,0,0,-63.0392456,1.78E-05,5.22E-06,0.013446062,873.85,9.31,14.67,3.19,0.21,2.88,0.84,0.19,-0.49,8617076,9602724,15.25
20201109,4.74621153,9.47367859,603.335449,134.772842,225.891968,3.25E-07,0,829.234619,1.23E-05,283.529205,829.227356,42.4353065,0,21.3661175,283.529205,0,0,-61.4865189,1.72E-05,4.62E-06,0.007177562,870.27,9.55,14.48,4.55,0.14,5.36,1.27,0.93,-0.16,12325076,13732592,13.921875
