time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,runoff
20130807,7.70862246,-18.5225945,1857.35486,99.2592316,339.023956,8.94E-06,0,2196.42456,3.07E-05,296.775269,2196.37842,131.908264,0,-32.8482285,296.775269,0,0,-18.7348289,5.35E-05,1.38E-05,0.045738902,953.82,24.22,30.41,19.41,15.29,19.43,5.5,-5.2,0.44,11205030,13418908,71.671875,177.40625,204.71875,679.7969,1079.3906,2762.3438,2686.1406
20130808,6.89426613,-7.3722043,1861.95557,146.128967,345.529327,2.53E-06,0,2207.51147,1.64E-05,296.29837,2207.48462,95.5474701,0,7.78825283,296.29837,0,0,-50.1602974,3.87E-05,1.98E-05,0.026635356,956.96,22.69,27.63,19.36,0.36,18.65,2.64,-1.33,1.47,11922748,14277946,86.609375,216.14062,251.5,855.375,1302.8281,3293.3281,3182.2656
20130809,6.73020029,11.2686434,1865.86243,166.425766,337.950134,6.87E-07,0,2203.83984,1.79E-05,299.654907,2203.81274,116.598701,0,1.55059969,299.654907,0,0,-36.9993401,4.73E-05,2.86E-05,0.027271701,955.04,26.02,30.21,20.95,0.01,21.66,1.63,-0.98,-0.12,16286760,19503890,88.75,218.14062,256.51562,921.9844,1485.8594,3722.2031,3667.8125
20130810,6.94055605,10.6305962,1867.48608,161.532074,334.754486,8.93E-07,0,2202.36035,1.68E-05,301.423859,2202.24072,114.710304,0,-8.59962368,301.423859,0,0,-44.7926865,4.65E-05,2.89E-05,0.11972335,954.25,27.5,31.56,23.49,1.23,22.79,2.45,-1.22,-0.34,17922572,21462498,81.140625,198.90625,235.3125,855.2969,1487.1094,3794.1562,3828.8594
20130811,7.19854259,3.83569479,1869.13184,160.783905,338.560699,5.11E-06,0,2207.78271,1.59E-05,300.744995,2207.69312,113.55957,0,-1.21868157,300.744995,0,0,-44.6086349,4.60E-05,2.50E-05,0.090200894,954.8,27.38,32.69,23.43,18.36,23.36,1.97,-0.71,-0.56,17418366,20858310,73.6875,181.375,214.46875,773.7344,1365.7031,3534.8438,3617.2812
20130812,6.83361149,-0.262574643,1871.92517,147.919907,338.650635,4.56E-06,0,2210.63159,1.46E-05,299.618286,2210.57568,104.081581,0,2.17439723,299.618286,0,0,-41.9251633,4.22E-05,2.31E-05,0.055840842,955.54,25.29,29.21,22.53,5.3,22.83,1.57,-0.53,-0.73,9836872,11779348,69.421875,173.29688,204.5,716.78125,1256.0156,3228.6875,3296.8125
20130813,6.75077438,3.67436147,1873.50854,169.157425,334.881927,3.87E-06,0,2208.46143,1.50E-05,299.931519,2208.39087,106.231522,0,13.7789335,299.931519,0,0,-45.4712982,4.31E-05,2.42E-05,0.070919536,953.64,26.68,30.22,23.43,0.5,23.24,1.86,-0.46,-0.95,16575624,19848448,63.59375,159.625,189.65625,676.28125,1162.9062,3004.4844,3055.25
20130814,6.63828468,12.2168322,1873.50122,187.442657,331.051483,3.86E-06,0,2204.58325,2.46E-05,302.63501,2204.55273,158.289154,0,-34.585434,302.63501,0,0,-51.518631,6.42E-05,3.57E-05,0.030546993,952.52,28.84,32.75,25.25,0.2,23.96,1.41,-1.04,-0.09,18164884,21751112,56.984375,143.90625,170.84375,623.6094,1077.3438,2786.8594,2838.3594
20130815,6.57612896,11.5621271,1872.25696,181.780197,327.888916,2.70E-06,0,2200.1665,2.77E-05,303.47998,2200.146,160.266022,0,-44.3756523,303.47998,0,0,-54.3273125,6.50E-05,3.46E-05,0.020632617,951.88,29.66,34.39,25.22,0.02,23.84,1.91,-0.69,-0.86,19658944,23539626,52.125,130.76562,155.34375,570.3281,995.7344,2573.25,2625.5938
20130816,6.43185186,12.4551058,1869.68506,209.995514,323.823822,1.11E-06,0,2193.52222,4.14E-05,304.600189,2193.50879,202.97467,0,-62.3537445,304.600189,0,0,-56.9190178,8.23E-05,3.98E-05,0.013323202,951.09,30.3,35.33,25.35,0.04,24.44,1.51,-1.1,-0.04,20178678,24153210,47.578125,119.5625,142.35938,526.4375,914.2969,2359.8125,2411.9219
20130817,6.32218122,10.0207729,1866.20105,207.149445,319.952118,1.28E-06,0,2186.15723,5.42E-05,304.963257,2186.15332,215.043594,0,-83.6540451,304.963257,0,0,-65.7403641,8.72E-05,3.17E-05,0.004076539,952.12,30.23,35.53,25.8,0.18,23.99,1.88,-1.47,-0.44,19580066,23428172,43.453125,108.421875,129.45312,483.60938,841.5469,2160.7031,2212.2969
20130818,6.35313654,3.93906856,1862.42236,213.194504,316.738983,1.06E-06,0,2179.18042,3.20E-05,303.248169,2179.16113,199.882462,0,-43.5652428,303.248169,0,0,-52.9397736,8.10E-05,4.80E-05,0.019028897,953.58,30.55,36.12,25.88,0.13,22.79,2.05,-0.86,-1.63,19084732,22827188,39.515625,98.640625,117.984375,442.1875,772.90625,1972.3125,2021.2344
20130819,6.66042852,0.425754905,1859.26782,181.202301,318.157623,2.21E-06,0,2177.5061,1.84E-05,301.847565,2177.42505,134.335007,0,-3.75606227,301.847565,0,0,-50.1994705,5.45E-05,3.38E-05,0.080728859,954.71,29.02,34.35,24.31,5.72,23.06,1.43,-0.14,-0.42,17260072,20637208,35.734375,89.125,106.796875,406.28125,708.6875,1802.6094,1847.6875
20130820,6.51793385,0.356537372,1856.7876,175.145599,319.801208,5.69E-06,0,2176.62036,1.64E-05,301.365631,2176.58862,131.716034,0,-7.85606384,301.365631,0,0,-50.9264793,5.34E-05,3.14E-05,0.031470716,955.19,28.31,32.4,24.44,0.35,23.33,1.4,-0.73,0.24,17498034,20914136,32.390625,80.890625,96.984375,372.75,653.59375,1662.0625,1700.4375
20130821,6.41616106,3.27706432,1854.61304,186.826813,318.301819,1.16E-06,0,2172.93311,1.50E-05,301.487244,2172.91479,121.3638,0,12.761714,301.487244,0,0,-49.4238892,4.92E-05,3.30E-05,0.018308753,953.95,28.65,32.35,25.08,1.48,23.6,1.11,-0.83,0.46,16429586,19629928,29.171875,72.8125,87.53125,343.25,604.3594,1543.2969,1579.2656
20130822,6.30968428,8.40949059,1852.07617,196.030243,315.682068,1.72E-06,0,2167.76538,2.83E-05,303.092102,2167.75854,172.756226,0,-42.2506104,303.092102,0,0,-57.1148987,7.00E-05,4.00E-05,0.007038175,952.36,29.82,34.09,25.89,0.22,23.56,2.01,-1.93,0.3,18015696,21517144,26.1875,65.28125,78.609375,314.57812,558.3281,1430.4062,1465.1406
20130823,6.25744581,2.99843431,1848.30249,215.904526,312.997772,3.97E-08,0,2161.30127,2.96E-05,302.284546,2161.30054,205.516037,0,-52.1258698,302.284546,0,0,-59.5183182,8.33E-05,5.37E-05,0.001017505,951.98,30.36,35.16,26.09,0,21.53,3.21,-2.76,-1.44,20482338,24454304,23.75,59.140625,71.375,289.28125,513.65625,1324.6562,1359.5938
20130824,6.27771759,-0.895875573,1843.57837,199.218842,311.102661,1.45E-06,0,2154.71631,2.98E-05,301.012756,2154.68115,189.332581,0,-28.9738216,301.012756,0,0,-39.7585793,7.68E-05,4.55E-05,0.035242628,953.55,29.36,34.76,24.48,3.97,21.37,3.18,-1.55,-2.19,18155546,21668408,21.546875,53.734375,65.234375,268.25,471.20312,1217.5469,1253.4688
20130825,6.45108175,-3.18448973,1840.04248,114.624634,313.300171,4.22E-06,0,2153.42578,1.29E-05,299.452545,2153.34302,82.022316,0,2.99148178,299.452545,0,0,-32.7941322,3.33E-05,1.61E-05,0.083098188,955.47,25.54,27.33,24.01,4.88,22.39,1.89,-0.69,-1.59,7366598,8788744,19.421875,48.765625,59.59375,248.67188,435.57812,1120.5938,1153.9688
20130826,6.60549927,3.3431704,1837.61853,131.780746,317.25293,5.51E-06,0,2155.02808,9.11E-06,300.386963,2154.87134,76.1734085,0,16.1645298,300.386963,0,0,-36.1002426,3.09E-05,1.63E-05,0.156664118,952.86,27,30.74,24.79,2.19,23.07,1.84,-0.82,-1.29,11859568,14143978,17.765625,44.96875,55.109375,231.8125,409.60938,1041.8438,1070.2344
20130827,6.92599249,3.64236951,1835.32666,164.984756,320.698273,9.94E-06,0,2156.11768,1.87E-05,301.425049,2156.02466,148.399139,0,-23.000082,301.425049,0,0,-35.9446945,6.02E-05,3.16E-05,0.092791699,950.95,29.31,34.31,25.76,0.89,22.78,3.27,-1.45,-1.27,16883490,20128304,16.828125,43.640625,53.265625,220.1875,396.625,993.9844,1011.09375
20130828,6.91099691,-14.9517813,1833.62683,108.541756,329.474274,6.38E-06,0,2163.12402,3.57E-05,296.864624,2163.10132,147.394363,0,-48.8645821,296.864624,0,0,-24.9709072,5.98E-05,1.77E-05,0.022894148,954.38,24.43,27.63,20.88,8.69,17.96,5.75,-5.73,-0.14,10717062,12772130,27.703125,73.484375,81.171875,233.78125,415.1875,999.5625,998.375
20130829,6.55319691,-6.90115738,1833.16687,155.321777,327.931763,2.41E-07,0,2161.12891,1.89E-05,296.941284,2161.09888,107.664413,0,4.24643087,296.941284,0,0,-50.3096161,4.37E-05,2.45E-05,0.030236375,957.69,22.97,27.11,19.3,0.72,18.28,1.86,-0.87,-1.18,10232278,12189958,33.546875,87.3125,102.4375,301.92188,447.76562,1052.8125,1039.4375
20130830,6.50431013,4.91786098,1832.63037,168.377106,324.930176,3.04E-06,0,2157.5813,1.94E-05,299.131866,2157.56079,124.891144,0,-6.02719164,299.131866,0,0,-44.5953827,5.06E-05,2.82E-05,0.020779548,958.99,24.32,28.31,21.18,3.89,18.02,1.95,0.42,-1.5,11164386,13295544,31.703125,81.828125,97.84375,347.23438,474.04688,1090.1094,1081.4531
20130831,6.49469423,-9.26209545,1831.15332,137.33609,323.082764,2.31E-06,0,2154.27612,2.01E-05,296.385834,2154.23608,106.44725,0,6.71121502,296.385834,0,0,-33.4468613,4.32E-05,2.07E-05,0.040041488,960.57,22.84,26.11,20.14,1.84,16.48,2.44,0.7,-2.17,9035926,10756872,28.84375,74.828125,89.515625,345.01562,506.70312,1130.3125,1117.7656
20130901,6.70100546,-10.0667534,1830.1947,42.4118767,324.228333,2.76E-06,0,2154.56689,6.05E-06,294.294769,2154.4231,29.946003,0,5.35123014,294.294769,0,0,-17.1798859,1.21E-05,3.33E-06,0.143945485,961.29,20.2,21.56,19.4,12.87,17.58,2.37,-1.43,-1.82,2142460,2549608,34.28125,79.109375,90.8125,325.10938,517.53125,1180.2656,1168.2969
20130902,6.57853937,-7.45726585,1829.89172,64.0460052,326.366821,4.96E-06,0,2156.36548,6.97E-06,294.320831,2156.25854,41.5615425,0,2.83014321,294.320831,0,0,-27.1096058,1.69E-05,4.92E-06,0.106981598,962.15,20.18,22.02,18.53,0.47,17.41,1.66,-0.85,-1.21,3224870,3836276,36.109375,84,97.265625,313.23438,516.4375,1205.2188,1202.8906
20130903,6.54280806,-5.03436804,1829.17651,141.943222,324.812805,5.02E-06,0,2154.05127,1.80E-05,295.202301,2153.98877,99.4636688,0,14.7182703,295.202301,0,0,-32.8014717,4.03E-05,1.73E-05,0.062070251,961.79,21.37,25.61,18.04,2.71,16.2,2.49,-0.4,-2.02,9766632,11614088,35.03125,85.265625,99.171875,312.51562,507.73438,1204.2656,1210.0781
20130904,6.75203753,-15.5432043,1829.07898,23.8472023,327.614288,2.55E-06,0,2156.85986,6.44E-07,291.697113,2156.69312,8.634058,0,3.71956825,291.697113,0,0,-27.0373077,3.50E-06,3.02E-07,0.166662276,963.47,19.18,20.33,17.92,2.99,16.96,1.32,-1.16,-0.31,2194548,2608752,32.5625,79.625,93.8125,316.40625,494.73438,1180.3906,1192
20130905,6.54506063,-10.0870972,1829.44629,84.3307419,326.704437,2.80E-06,0,2156.18311,9.48E-06,292.188019,2156.15137,49.4861565,0,2.28962588,292.188019,0,0,-42.6415672,2.01E-05,7.78E-06,0.032376848,965.72,20.07,24.2,17.03,0,15.23,1.16,0.47,-0.68,10493160,12469084,32.421875,78.109375,90.78125,311.6875,486.70312,1164.0156,1171.7812
20130906,6.62024164,-0.376261503,1829.30994,102.26976,325.738007,1.64E-06,0,2155.13281,9.46E-06,293.491608,2155.04834,48.9925537,0,18.4402199,293.491608,0,0,-35.2150612,1.99E-05,8.76E-06,0.08478184,966.7,19.17,21.17,17.52,1.01,15.78,1.43,0.44,-1.32,4954768,5885616,30.75,74.21875,87.28125,310.92188,474.92188,1160.4844,1164.4531
20130907,6.77471542,-4.40903568,1829.26416,59.2690964,327.540649,4.19E-06,0,2156.96143,6.08E-06,292.771149,2156.80493,33.4409943,0,9.69869232,292.771149,0,0,-20.5364838,1.36E-05,3.30E-06,0.156602278,964.56,18.39,19.38,17.67,6.11,15.88,2.24,-0.97,-1.62,2950548,3503672,28.046875,67.921875,80.515625,308.39062,463.10938,1162.9062,1164.9219
20130908,6.74797821,-3.13569641,1830.1947,54.8950768,330.152527,3.15E-06,0,2160.47632,4.37E-06,293.155121,2160.34741,25.2922821,0,8.211092,293.155121,0,0,-24.5254688,1.03E-05,2.73E-06,0.129084602,963.95,19.14,21.64,17.25,5.72,16.8,1.6,-0.61,-1.12,4993892,5927964,31.8125,79.65625,91.515625,312.07812,466.25,1173.6875,1173.0625
20130909,6.60273933,1.9142493,1831.20215,110.843086,328.767914,4.65E-06,0,2160.01611,1.25E-05,295.200287,2159.97021,85.7453537,0,-16.9527378,295.200287,0,0,-40.1334496,3.48E-05,1.76E-05,0.046026614,962.2,20.97,24.47,17.48,2.71,17.78,1.08,0.23,-0.39,8553496,10149494,30.953125,79.015625,94.34375,335.84375,475.71875,1198.4062,1193.5781
20130910,6.50268602,12.9584303,1830.99548,161.258438,325.105316,1.76E-06,0,2156.15381,2.24E-05,298.429871,2156.10083,138.431763,0,-44.1859665,298.429871,0,0,-54.0537453,5.61E-05,3.19E-05,0.052927762,961.68,22.97,27.45,19.29,0.72,18.89,1.23,0.27,0.35,14694780,17430360,28.125,71.65625,86.03125,334.34375,480.95312,1221.4531,1218.3906
20130911,6.5201745,0.047556635,1830.23877,97.7628632,323.957367,7.32E-07,0,2154.28833,9.88E-06,296.036835,2154.19629,51.4151917,0,7.39667845,296.036835,0,0,-38.9034348,2.08E-05,1.02E-05,0.092140429,963.35,22.8,26.9,19.82,0.85,19.43,1.6,1.15,-0.63,10524510,12479156,27.578125,69.5625,82.828125,316.8125,481.42188,1226.4688,1228.8438
20130912,6.5102663,-5.66163206,1829.27649,124.708527,323.342651,4.01E-06,0,2152.65381,1.26E-05,295.068878,2152.61938,76.8754501,0,9.92835617,295.068878,0,0,-43.5666962,3.12E-05,1.46E-05,0.034659874,963.73,22.24,26.34,18.72,1.59,18.59,1.77,1.59,0.19,11701814,13870428,26.078125,66.296875,79.625,306.96875,468.35938,1221.9844,1226.4844
20130913,6.49944305,-2.82140207,1828.31274,100.110367,322.7995,1.50E-06,0,2151.14111,1.09E-05,294.779419,2151.11182,54.9393044,0,9.88665485,294.779419,0,0,-38.1045952,2.23E-05,9.87E-06,0.028848425,960.76,22.2,26.57,17.67,0.22,17.97,1.63,0.57,-0.5,10832024,12834716,23.65625,60.390625,73.140625,294.39062,445.32812,1203.4531,1213.3125
20130914,6.37386179,13.169425,1826.89453,169.549469,320.076691,1.34E-06,0,2146.9812,2.54E-05,298.787659,2146.97119,141.351288,0,-38.9344902,298.787659,0,0,-53.9594421,5.73E-05,3.06E-05,0.009984856,958.09,24.17,28.69,20.15,0,18.87,1.26,-0.55,-0.72,14076406,16672798,21.25,54.484375,66.359375,276,422.07812,1161.9375,1178.7031
20130915,6.45065546,7.30676031,1825.0426,160.862411,318.889587,4.42E-07,0,2144.00391,1.77E-05,298.373566,2143.93237,98.6287003,0,7.56569338,298.373566,0,0,-47.3614197,4.00E-05,2.18E-05,0.07162679,955.91,25.48,30.44,21.43,0.61,20.42,2,-0.14,-0.75,13744498,16273772,19.15625,49.640625,60.59375,257.21875,396.9375,1103.5469,1125.3594
20130916,6.71541023,7.44639397,1822.68262,162.75145,319.251923,3.40E-06,0,2141.99634,2.27E-05,298.771729,2141.93433,128.587448,0,-8.93153572,298.771729,0,0,-35.6472626,5.21E-05,2.60E-05,0.061782178,954.77,26.3,31.57,22.12,17.47,19.56,2.96,0.48,-1.91,15180652,17952066,18.21875,48.984375,59.109375,242.65625,374.9375,1040.1719,1063.0938
20130917,7.72616434,3.02820492,1822.90369,78.5786362,337.075378,3.26E-06,0,2160.14062,6.45E-06,297.956055,2159.979,40.5037079,0,9.17541313,297.956055,0,0,-25.8715954,1.64E-05,6.71E-06,0.161548942,956.43,24.12,27.77,22.1,26.19,21.7,2.82,-1.32,-2.08,8767222,10354978,17.140625,47.28125,57.90625,238.90625,368.4375,1004.1875,1017.5781
20130918,7.69044971,2.54424834,1829.52185,85.367897,353.509277,5.94E-06,0,2183.17065,9.67E-06,298.312775,2183.03076,54.3508873,0,-1.53465414,298.312775,0,0,-30.0151024,2.20E-05,6.43E-06,0.139548153,958.48,25.17,28.65,21.76,13.2,22.46,2.74,-1.62,-1.42,6957734,8207706,23.4375,54.375,62.484375,260.60938,395.375,1067.3594,1045.1719
20130919,7.18623543,-12.1720648,1839.1366,57.5367813,355.326447,6.28E-06,0,2194.50439,1.46E-05,294.428955,2194.46338,60.5187988,0,-14.2085962,294.428955,0,0,-23.3957939,2.45E-05,3.70E-06,0.041414861,961.2,22.15,25.63,20.45,1.56,17.61,3.73,-3.7,0.13,8318154,9800416,38.59375,95.828125,104.390625,381.04688,469.14062,1346.8438,1264.3125
20130920,6.93149757,5.49780226,1847.0011,103.257187,346.933624,1.73E-06,0,2194.04346,1.20E-05,297.218384,2193.93481,54.9404259,0,11.1643238,297.218384,0,0,-31.6531906,2.23E-05,8.54E-06,0.108733661,960.36,24.34,28.27,21.33,0.44,19.96,2.18,-0.84,-0.41,11661438,13722630,47.28125,120.03125,138.29688,562.9375,597.6719,1776.2031,1675.5
20130921,6.76212931,1.76360023,1852.21558,138.592972,339.777557,2.93E-06,0,2192.01489,1.46E-05,297.702942,2191.99316,83.4419403,0,9.55033684,297.702942,0,0,-43.8343773,3.38E-05,1.63E-05,0.021669883,958.41,24.13,28.44,20.17,0,20,1.4,-1.15,0.31,8713706,10241226,52.203125,129.92188,150.4375,666.7031,764.9531,2120.7031,2054.2188
20130922,6.70710278,3.73508811,1854.75378,145.212204,334.878937,2.24E-06,0,2189.64917,2.06E-05,298.03714,2189.63306,96.9833908,0,-1.69938385,298.03714,0,0,-46.200367,3.93E-05,1.65E-05,0.016499626,957.33,25.3,28.82,21.36,0.34,19.29,2.4,-1.29,-0.21,13757976,16149998,48.546875,121.203125,142.01562,675.8594,881.90625,2294.1719,2265.25
20130923,6.6040926,-11.9408484,1853.99878,176.59079,331.200043,5.59E-08,0,2185.19971,4.30E-05,294.428436,2185.19922,159.928558,0,-37.6778946,294.428436,0,0,-66.2825089,6.48E-05,2.18E-05,0.00079592,960.29,22.25,25.61,20.38,0,12.26,5.93,-5.91,0.22,17059438,20001036,57.640625,151.3125,172.01562,722.5781,919.4844,2340.7344,2335.125
20130924,6.55108452,-7.13211823,1851.39136,150.883469,328.277222,1.37E-08,0,2179.66943,3.68E-05,294.395142,2179.6687,145.106247,0,-40.7327538,294.395142,0,0,-53.6459084,5.88E-05,2.20E-05,0.000800445,964.44,22.51,27.51,19.13,0,12.54,4.05,-3.92,-0.94,14691551,17203912,60.65625,163.78125,190.76562,877.9844,978.46875,2402.6562,2386.9844
20130925,6.58558416,-12.8377237,1849.89819,60.875248,327.163513,4.13E-06,0,2177.09424,1.86E-05,291.663483,2177.06152,70.737236,0,-17.8535042,291.663483,0,0,-20.8324013,2.87E-05,5.96E-06,0.032435596,969.14,19.05,22.32,17.51,1.85,12.54,2.97,-2.67,-0.74,3168756,3706155.5,54.609375,149.67188,176.73438,889.03125,1086.2969,2557.6719,2530.9844
20130926,6.92133808,-18.3380146,1849.63416,21.5213909,329.749115,2.02E-06,0,2179.51221,2.37E-06,289.274963,2179.38354,11.8487463,0,6.28958321,289.274963,0,0,-21.7255516,4.80E-06,4.09E-07,0.128931195,968.07,15.81,17.54,14.19,11.77,13.61,2.01,-1.6,-1.08,1717957.2,2006839,49.328125,134.71875,158.76562,804.8906,1094.1562,2607.375,2614.0625
20130927,6.63845396,-9.885746,1850.56885,92.2201462,331.072754,3.08E-06,0,2181.68604,9.09E-06,290.23056,2181.64136,43.7677612,0,20.2996407,290.23056,0,0,-38.0365791,1.77E-05,5.58E-06,0.0444704,965.73,17.56,20.99,13.35,0.03,13.42,1.11,0.47,0.03,10429990,12169029,44.546875,120.953125,142.54688,730.46875,1021.15625,2518.2188,2545.0938
20130928,6.59647703,-2.25017667,1850.91687,106.24559,329.193176,9.41E-07,0,2180.12573,1.13E-05,291.512604,2180.10986,48.02882,0,25.5861111,291.512604,0,0,-34.8780327,1.95E-05,7.24E-06,0.015703369,964.81,18.62,22.41,14.41,0.02,14.66,1.24,0.63,-0.14,11315460,13185972,40.359375,108.6875,127.890625,658.1094,930.4219,2375.9375,2411.25
20130929,6.56635571,-8.52315521,1850.76282,115.356148,327.650909,4.04E-07,0,2178.42676,1.12E-05,290.881989,2178.41333,49.919529,0,18.3615818,290.881989,0,0,-55.5994759,2.02E-05,8.67E-06,0.013067629,963.88,18.22,23.54,13.4,0.01,14.3,1.42,-0.8,-0.62,12406097,14439198,36.3125,97.859375,115.3125,599.4531,839.7031,2195.2656,2235.6562
20130930,6.51059103,13.3077707,1849.97522,175.287994,325.745148,5.35E-07,0,2175.72583,2.12E-05,294.809387,2175.7207,94.2659836,0,5.33409643,294.809387,0,0,-62.3747978,3.82E-05,1.65E-05,0.00551806,964.96,21.67,26.71,15.17,0,14.88,2.26,-2.01,-0.14,17239840,20040992,32.609375,88.125,104.03125,544.4844,762.4219,2019.9844,2061.0312
20131001,6.53044605,-11.2566109,1848.76465,55.3041267,324.920441,8.55E-08,0,2173.69092,7.97E-06,291.444977,2173.68457,31.3286514,0,-10.0728273,291.444977,0,0,-45.3088112,1.27E-05,4.64E-06,0.005872449,968.11,20.41,26.29,14.39,0,13.79,1.76,-0.99,0.04,9118065,10587010,29.609375,79.859375,94.265625,502.07812,696.25,1852.4688,1892.2188
20131002,6.53437281,-6.68250465,1847.54285,67.4591293,324.668762,-1.61E-08,0,2172.27734,7.02E-06,291.260712,2172.21143,27.3116589,0,-0.148721486,291.260712,0,0,-46.9797783,1.11E-05,4.07E-06,0.065763183,968.71,18.61,22.55,14.17,0.35,15.75,1.11,-0.54,0.6,5180059.5,6007166.5,26.703125,71.953125,85.21875,471.125,644.28125,1722.9844,1754.5781
20131003,6.4757328,5.7146945,1845.96179,149.974991,323.425232,1.68E-06,0,2169.39673,1.69E-05,293.817474,2169.38696,82.4316254,0,12.5182724,293.817474,0,0,-49.3055573,3.34E-05,1.48E-05,0.009636804,966.96,20.36,24.54,14.99,0.01,16.04,1.04,-0.01,0.35,11186292,12956519,23.96875,64.515625,76.6875,435.73438,601.8125,1614.7031,1644.1719
20131004,6.5092473,0.791493535,1844.17798,112.125252,322.961121,1.13E-06,0,2167.18408,1.19E-05,293.48114,2167.13892,52.705864,0,18.0554848,293.48114,0,0,-40.5723572,2.14E-05,8.29E-06,0.044968016,964.44,20.74,24.87,16.7,0.29,16.76,1.46,0.62,0.02,12277809,14203717,21.59375,58.09375,69.3125,396.84375,560,1510.0156,1539.5938
20131005,6.50766706,-8.36163521,1842.32068,115.371819,322.897125,1.82E-06,0,2165.24463,1.23E-05,291.929504,2165.21777,55.0131721,0,13.5977879,291.929504,0,0,-55.1267853,2.23E-05,8.23E-06,0.026878119,965.89,18.99,23.71,14.74,1.17,16.35,1.29,-0.01,-0.48,8897237,10280761,19.625,52.875,63.25,360.82812,516.9375,1405.7969,1437.5781
20131006,6.44570303,2.67634177,1840.22986,168.635956,321.814545,6.20E-07,0,2162.04883,1.87E-05,293.553131,2162.04443,86.3702469,0,9.72384357,293.553131,0,0,-69.8641052,3.50E-05,1.57E-05,0.004419472,968.6,20.43,26.13,15.31,0,15.28,1.7,-0.8,1.3,15384518,17755020,18.109375,48.703125,58.34375,330.70312,475.20312,1303.0156,1335.5312
20131007,6.40695477,6.9525857,1838.00244,164.663498,320.321503,8.71E-08,0,2158.32568,2.20E-05,294.826172,2158.32373,96.6048889,0,-8.41325569,294.826172,0,0,-69.5175095,3.92E-05,1.70E-05,0.001651363,968.2,22.4,28.06,16.84,0,14.52,2.12,-1.29,1.35,15620492,18005704,16.578125,44.8125,53.90625,304.51562,436.75,1207.6562,1238.7812
20131008,6.38635826,-3.34339976,1835.39038,166.715591,318.93512,-2.40E-07,0,2154.32886,2.06E-05,293.863251,2154.32568,94.396759,0,2.51362991,293.863251,0,0,-73.1490402,3.83E-05,1.79E-05,0.003392682,965.23,22.71,28.63,15.73,0,15.58,1.26,0.11,-0.68,16355855,18830680,16.09375,43.171875,51.25,281.85938,402.84375,1120.9375,1150.1719
20131009,6.39217663,0.3392196,1832.75208,149.818405,318.300262,3.46E-07,0,2151.05884,1.66E-05,293.819,2151.05176,75.630806,0,9.70428276,293.819,0,0,-64.1431732,3.07E-05,1.37E-05,0.00650011,963.41,21.82,27.78,16.23,0,15.9,1.89,-0.73,-0.62,15070011,17329188,15.015625,40.75,48.875,267.5,373.92188,1045.9062,1071.8281
20131010,6.35723019,5.08791876,1830.35681,162.259323,317.319275,5.81E-08,0,2147.67969,1.69E-05,295.199005,2147.67627,82.5204315,0,12.0057583,295.199005,0,0,-62.6434479,3.35E-05,1.65E-05,0.003524215,965.71,23.67,29.11,17.07,0,16.32,1.03,-0.39,-0.06,15378836,17663364,13.71875,37.78125,45.5,253.96875,350.64062,984.2344,1006.5
20131011,6.3530612,-5.50415993,1827.46436,154.523514,316.659149,1.52E-07,0,2144.12793,1.99E-05,293.44635,2144.12378,88.6785049,0,4.17878771,293.44635,0,0,-67.1743317,3.60E-05,1.59E-05,0.004436093,962.86,22.55,29.2,15.64,0,13.88,1.96,0.34,-1.17,16174064,18554418,12.53125,35.0625,42.359375,237.57812,331.6875,929.2344,950.1094
