time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,runoff
20131228,4.34079647,-22.849556,527.287903,72.5024261,205.614594,4.68E-09,0,732.903442,5.38E-06,271.7323,732.902466,13.2733374,0,11.6867237,271.7323,0,0,-70.3911133,5.38E-06,4.76E-10,0.000891356,868.9,-1.77,2.38,-4.62,0.01,-12.84,0.77,-0.3,-0.61,6142264,7443204,7.1875,21.265625
20131229,4.34085321,-18.0717335,526.914978,84.9272003,205.377289,2.14E-09,0,732.292969,4.76E-06,272.103088,732.292297,11.7427988,0,12.0960693,272.103088,0,0,-79.1630325,4.76E-06,-2.84E-09,0.000662354,868.09,-0.51,3.11,-3.33,0,-9.29,0.84,0.05,0.01,8018132,9632144,7.109375,21.0625
20131230,4.32538128,-12.8048716,526.529236,107.78746,205.109375,3.14E-09,0,731.639038,6.05E-06,272.424286,731.638489,14.9265223,0,12.3925505,272.424286,0,0,-93.2729416,6.05E-06,2.67E-12,0.00043114,868.97,0.38,5.34,-3.39,0,-11.36,0.75,-0.15,-0.2,10095196,11989896,7.046875,20.84375
20131231,4.32220984,-1.36903882,526.12616,108.114784,204.827957,5.14E-10,0,730.954407,5.46E-06,273.025085,730.953979,13.5134811,0,8.23861313,273.025085,0,0,-87.7312164,5.48E-06,1.43E-08,0.000317239,867.49,0.88,6.86,-3.98,0,-8.62,0.83,0.11,-0.32,10411892,12189020,6.984375,20.640625
20140101,4.32827711,1.84277463,525.675598,90.6271286,204.652786,1.01E-08,9.57E-07,730.3302,4.46E-06,273.213745,730.328369,11.0176439,0,6.77757835,273.213745,0,0.000143517,-70.9843445,4.47E-06,-5.50E-09,0.001734357,862.77,1.1,6.3,-3.92,0.21,-6.03,0.89,0.08,-0.25,9451342,10912104,6.90625,20.453125
20140102,4.30085182,-7.80718899,525.177002,84.5629349,204.358826,2.01E-07,0,729.539307,7.09E-06,272.67514,729.535706,17.9951935,0,-0.29878974,272.67514,0,0,-74.6791382,7.30E-06,6.63E-14,0.003471561,866.81,0.75,6.12,-3.4,0.06,-11.23,1.27,-1.21,-0.17,8922994,10262224,6.859375,20.265625
20140103,4.29199219,-7.64674044,524.659363,108.449402,203.9711,7.29E-09,0,728.631348,6.81E-06,272.678375,728.63031,16.8371086,0,5.34054899,272.678375,0,0,-93.9178085,6.83E-06,5.63E-09,0.000936488,868.81,1.54,6.37,-3.36,0,-12.88,0.83,-0.55,-0.16,10865594,12417008,6.8125,20.09375
20140104,4.29526472,3.72384405,524.123352,110.726631,203.689957,2.48E-09,0,727.813965,5.63E-06,273.32019,727.813232,14.0056591,0,7.07300329,273.32019,0,0,-85.919838,5.68E-06,4.77E-08,0.000645237,864.78,0.98,7.49,-4.1,0,-9.78,1.11,0.31,-0.54,11062992,12558908,6.734375,19.890625
20140105,4.32538986,28.3056145,523.582336,58.8631401,203.617691,5.70E-08,0,727.221741,3.61E-06,275.022766,727.19989,9.04423809,0,4.21969938,275.022766,0,0,-17.2872219,3.67E-06,-4.72E-09,0.02174066,860.88,1.48,5.4,-2.91,0.88,-4.64,0.9,0.5,-0.6,5676822,6410832,6.671875,19.71875
20140106,4.42867422,3.28601241,523.074402,30.6322498,204.374023,1.12E-06,4.72E-07,727.521606,1.48E-06,273.38089,727.448364,6.40469837,8.36E-09,-2.25983572,273.38089,0,7.07E-05,-23.2093239,2.60E-06,-6.41E-09,0.073120773,862.41,0,2.56,-3.06,2.76,-3.39,1.22,-0.98,-0.31,2679060,3098692,6.625,19.578125
20140107,4.28508854,-11.3268175,522.650696,81.8582611,204.22995,1.76E-06,4.98E-06,726.902405,9.52E-06,272.392212,726.880493,27.8257484,7.89E-08,7.72361565,272.392212,0,0.000746844,-57.6329269,1.13E-05,5.75E-14,0.021076733,869.78,-1.48,2.26,-4.78,0.5,-13.94,2.56,-2.46,-0.61,9360610,11424612,6.609375,19.59375
20140108,4.285079,-27.4289169,522.203735,111.600655,203.682678,3.35E-07,0,725.890198,6.61E-06,271.201569,725.886475,17.1384869,0,28.4402466,271.201569,0,0,-93.4503326,6.95E-06,6.37E-14,0.003810994,870.99,-2.16,1.77,-5.07,0,-13.76,1.18,-0.75,-0.7,10336196,12670884,6.53125,19.34375
20140109,4.30895996,1.5447917,521.722961,100.043953,203.438644,2.26E-07,8.68E-06,725.188965,4.86E-06,273.247498,725.161438,12.5326595,5.84E-08,31.1222782,273.247498,0,0.001302622,-54.827713,5.08E-06,-8.51E-09,0.02604215,866.79,-0.95,2.36,-4.27,0.5,-7.15,1.37,0.91,-0.37,7387914,8981488,6.46875,19.140625
20140110,4.39014339,-11.9907341,521.247498,50.875267,203.888885,1.53E-06,3.07E-06,725.193726,2.83E-06,272.323303,725.136292,10.725852,8.08E-09,6.82669497,272.323303,0,0.000461025,-45.308445,4.35E-06,-4.95E-09,0.056834728,868.41,-1.34,3.14,-4.36,0.66,-6.09,0.97,-0.76,-0.47,5274098,6471340,6.40625,18.953125
20140111,4.30228996,-6.954072,520.828125,90.4202423,203.820755,1.33E-06,9.67E-08,724.672668,6.58E-06,272.684845,724.648804,19.5008278,8.37E-09,20.3453064,272.684845,0,1.45E-05,-57.529068,7.91E-06,7.40E-14,0.023832114,873.8,-1.03,2.72,-4.28,0.5,-10.46,1.25,-1.18,-0.13,6974154,8596696,6.34375,18.765625
20140112,4.27994156,-22.8125134,520.406311,101.537827,203.372208,2.03E-07,0,723.781311,6.50E-06,271.707855,723.778442,16.5395508,0,20.1453609,271.707855,0,0,-87.6685257,6.71E-06,2.61E-10,0.002795425,873.91,-1.16,2.65,-3.96,0,-16.1,0.91,-0.58,-0.42,8521174,10558224,6.28125,18.59375
20140113,4.28437471,-12.3357897,519.95459,116.228317,203.04599,5.37E-09,0,723.001343,5.18E-06,272.417236,723.000671,12.725688,0,26.0462875,272.417236,0,0,-89.7898254,5.16E-06,-2.44E-08,0.000757011,868.54,-0.28,4.26,-4.1,0,-9.29,1.36,0.91,-0.06,10780636,13190880,6.21875,18.40625
20140114,4.28820896,11.2357712,519.488708,106.154221,202.843399,3.87E-09,0,722.334595,4.30E-06,273.787598,722.332092,10.5583467,0,18.9556999,273.787598,0,0,-65.4007721,4.28E-06,-1.89E-08,0.002508144,869.42,0.51,6.03,-3.42,0.07,-5.61,0.99,0.55,-0.37,9969912,11992340,6.15625,18.234375
20140115,4.30647993,5.25506973,519.022461,63.3288002,202.801758,6.73E-07,0,721.85083,2.69E-06,273.46524,721.824219,8.28382969,0,11.1348791,273.46524,0,0,-38.6568527,3.36E-06,-8.76E-09,0.026618544,868.61,0.41,3.14,-2.05,0.18,-3.4,0.92,0.47,-0.18,4242114,5050432,6.109375,18.078125
20140116,4.28686762,2.48358107,518.567871,97.7957153,202.663086,3.66E-07,0,721.237427,3.96E-06,273.2742,721.230835,10.744463,0,11.3729868,273.2742,0,0,-73.1972885,4.36E-06,3.27E-08,0.006495378,869.88,1.37,6.36,-3.77,0,-4.34,0.74,0.03,-0.18,10021490,11788220,6.046875,17.90625
20140117,4.26254463,8.36675739,518.108032,118.284767,202.347778,2.06E-08,0,720.45813,5.96E-06,273.97229,720.455627,15.045948,0,15.6504784,273.97229,0,0,-79.2195816,6.10E-06,1.17E-07,0.002303654,872.29,0.84,7.56,-3.8,0,-7.15,0.92,-0.22,-0.76,11671140,13484664,6,17.765625
20140118,4.34998465,19.5505676,517.637634,73.0840912,202.50029,1.19E-06,0,720.178711,3.26E-06,275.849396,720.137878,10.9389734,0,14.316411,275.849396,0,0,-28.2751408,4.44E-06,-1.93E-08,0.040745061,870.86,1.02,5,-2.99,2.07,-2.04,1.4,0.29,0.06,5675942,6491916,5.9375,17.59375
20140119,4.23555756,-24.134943,517.207581,105.153671,202.304962,6.19E-07,0,719.517334,9.26E-06,273.168304,719.512451,24.4585876,0,22.6262131,273.168304,0,0,-82.2123032,9.92E-06,3.52E-08,0.004834193,874.67,0.59,4.9,-2.63,0,-13.03,1.54,-1.3,-0.05,10158296,12019256,5.90625,17.46875
20140120,4.23942757,-6.42351913,516.750671,122.976067,201.770737,3.67E-09,0,718.521973,6.92E-06,273.378571,718.521484,17.386898,0,18.91675,273.378571,0,0,-93.0936813,7.05E-06,1.27E-07,0.000565482,872.73,1.56,7.05,-3.49,0,-8.7,0.98,0.17,-0.14,11968768,14006316,5.859375,17.328125
20140121,4.24568558,-0.534803927,516.260437,121.729141,201.454346,1.45E-09,0,717.71521,5.53E-06,273.923981,717.714783,13.9404268,0,22.4674149,273.923981,0,0,-85.8553391,5.65E-06,1.16E-07,0.000402352,869.91,1.01,7.44,-3.36,0,-5.27,1.31,0.7,-0.4,11961672,13804616,5.796875,17.171875
20140122,4.24186659,-0.008818028,515.757141,119.638481,201.19754,8.76E-10,0,716.954956,5.32E-06,274.249054,716.954529,13.4310799,0,24.4058018,274.249054,0,0,-81.8099899,5.45E-06,1.23E-07,0.000315883,864.34,2.35,7.49,-2.71,0,-4.1,1.37,0.91,-0.22,11704332,13346076,5.734375,17
20140123,4.23995638,23.2493858,515.244812,120.643929,200.952347,1.01E-08,0,716.203918,5.43E-06,277.773285,716.197144,14.1899281,0,23.085886,277.773285,0,0,-60.1078949,5.75E-06,3.12E-07,0.006765879,859.09,4,9.37,-2.52,0,-1.38,1.06,0.13,-0.34,11752738,13280628,5.6875,16.84375
20140124,4.20895004,-9.89997864,514.726501,84.6186905,200.615723,2.27E-07,0,715.345276,7.76E-06,275.294525,715.342102,20.1620045,0,5.29630709,275.294525,0,0,-69.0673294,8.17E-06,1.90E-07,0.003070338,864.1,2.17,8.76,-3.47,0,-7.13,1.63,-1.35,-0.35,11040370,12399328,6.40625,18.3125
20140125,4.20536089,9.28491688,514.189148,91.1699905,200.210312,4.38E-09,0,714.400085,6.76E-06,277.302917,714.399414,17.401371,0,11.636981,277.302917,0,0,-52.8443413,7.06E-06,2.87E-07,0.000639896,866.59,3.32,9.2,-3.19,0,-5.78,0.97,0.16,-0.57,9822358,11004024,6.484375,18.859375
20140126,4.26076984,15.9625683,513.632385,77.9153519,200.126755,5.70E-07,0,713.790894,5.22E-06,279.477203,713.759033,14.5700598,0,23.2111053,279.477203,0,0,-24.158905,5.91E-06,1.18E-07,0.031751029,865.16,3.45,7.26,-1.88,0.21,-1.18,1.45,1.02,-0.79,6649852,7443060,6.828125,18.890625
20140127,4.25430632,-8.71319294,513.105652,62.914959,200.406769,1.30E-06,0,713.530396,4.30E-06,277.661438,713.512329,14.2293139,0,9.36967278,277.661438,0,0,-48.0474434,5.77E-06,1.72E-07,0.017985784,866.11,2.78,8.08,-3.01,0.33,-1.61,1.05,-0.76,-0.44,4233232,4731880,6.8125,18.84375
20140128,4.20370913,-1.25567174,512.602051,94.0540619,200.055176,6.68E-08,0,712.659668,6.54E-06,276.94519,712.657166,16.9666309,0,16.8647747,276.94519,0,0,-61.473774,6.88E-06,2.73E-07,0.00243489,865.73,3.65,9.32,-3.31,0,-3.85,1.07,0.68,-0.36,10581690,11822684,6.46875,18.328125
20140129,4.21330166,3.25351095,512.082458,111.228958,199.787537,1.83E-07,0,711.890808,5.37E-06,277.997253,711.869934,14.579196,0,28.557209,277.997253,0,0,-64.8373108,5.91E-06,3.58E-07,0.020804461,863.78,4.83,10.65,-0.48,0.09,0.75,1.2,1,0.13,12822674,14323712,6.125,17.6875
20140130,4.1970973,6.56220245,511.55426,121.395378,199.479874,5.80E-07,0,711.04895,6.38E-06,279.324554,711.033936,18.8742352,0,24.2894478,279.324554,0,0,-71.6649399,7.65E-06,6.90E-07,0.014846693,860.83,5.55,12.26,-0.3,0.05,0.79,0.92,0.75,-0.13,11513564,12861244,6.28125,17.71875
20140131,4.23055744,-3.66296983,511.020447,72.9087067,199.46817,8.97E-07,0,710.50354,3.35E-06,278.051086,710.488647,11.0713634,0,12.3811703,278.051086,0,0,-53.1263618,4.49E-06,2.44E-07,0.014928349,859.95,6,11.13,1.51,0.01,2.31,1.02,0.25,-0.1,10314028,11528296,7.15625,18.5
20140201,4.18043327,5.84310055,510.592926,126.588303,199.144165,8.55E-08,0,709.739441,7.01E-06,279.859009,709.737305,19.7499847,0,21.5291061,279.859009,0,0,-79.4645462,8.01E-06,9.11E-07,0.002348651,860.8,7.48,14.45,-1.64,0,2.08,0.97,0.35,-0.22,13416522,15000008,7.65625,19.375
20140202,4.16946507,7.38860464,510.246857,126.882484,198.789902,5.08E-08,0,709.038513,7.76E-06,280.769348,709.036804,21.7261162,0,13.0683994,280.769348,0,0,-84.6983719,8.81E-06,9.97E-07,0.001753172,860.24,6.36,14.6,-1.59,0.01,1.25,1.24,-0.37,-0.32,12688696,14194404,7.9375,20.375
20140203,4.15849972,5.52902985,509.873291,132.888306,198.255722,4.69E-07,0,708.136047,1.22E-05,279.734009,708.128906,32.6126213,0,31.4378395,279.734009,0,0,-63.2984047,1.32E-05,5.77E-07,0.007024554,861.99,3.97,9.96,-2.09,1.06,-5.83,1.74,-0.99,-1.25,13539384,15156248,8.15625,21.53125
20140204,4.60888767,-13.6565866,509.583099,19.4432564,201.166321,1.43E-06,0.000685947,710.87854,4.67E-06,275.908905,710.749451,15.0400009,0,18.7405033,275.908905,2.32E-08,0.102892093,0.739889026,6.12E-06,2.23E-14,0.026200172,855.41,0.84,2.77,-2.49,8.26,-1.11,1.74,0.07,-1.5,2238086,2671876,7.90625,21.4375
20140205,4.34430027,-17.137207,509.61264,34.4817429,202.364609,8.32E-07,0.00806411,713.198303,5.09E-06,273.410583,711.977295,14.6131372,0,24.8006744,273.410583,3.08E-07,1.20962071,-10.6102285,6.23E-06,3.79E-14,0.011426134,858.36,-1.85,0.92,-4.52,1.45,-6.19,1.62,-1.04,-1.18,2846202,3986808,7.90625,22.84375
20140206,4.27033949,-29.5740891,509.69101,37.6713257,202.015366,4.68E-07,0.018343061,714.464722,4.26E-06,270.660309,711.70636,11.6662512,0,22.0326767,270.660309,7.90E-07,2.75148225,-31.2502079,5.52E-06,3.19E-14,0.006842283,862.01,-4.03,-0.8,-7.26,1.94,-8.74,1.7,-1.34,-0.95,2943948,4323672,7.25,21.34375
20140207,4.38395786,1.03299236,509.740936,134.89975,202.380905,6.47E-07,0.01476553,714.348206,6.57E-06,273.364288,712.121765,17.7862244,1.60E-05,41.0701866,273.364288,3.55E-07,2.21485543,-68.5491104,7.57E-06,-5.39E-09,0.011508816,860.39,-1.52,2.76,-5.15,0.29,-7.4,1.14,0.43,-0.61,10122986,15460072,6.59375,19.375
20140208,4.26974487,-25.6031609,509.829559,48.4480057,202.156235,4.91E-07,0.020901766,715.12677,5.04E-06,270.745575,711.985779,13.6310616,0,31.1756687,270.745575,1.35E-06,3.13531852,-25.3346138,6.88E-06,1.73E-14,0.005645298,863.06,-4.53,-1.94,-7.65,2.71,-9.27,2.44,-1.82,-1.58,2723416,4186784,6.1875,18.1875
20140209,4.27113152,-22.1454678,509.857025,114.075569,201.762375,5.51E-07,0.024616871,715.318115,6.40E-06,270.818115,711.619324,17.14604,2.29E-06,58.1192055,270.818115,1.89E-06,3.69260931,-53.9887848,8.84E-06,1.93E-14,0.006092213,866.97,-4.92,-0.97,-7.71,0.51,-10.87,1.33,-0.77,-1.02,6255384,10644768,5.9375,17.40625
20140210,4.2801733,-13.7851448,509.837769,108.586311,201.53067,5.94E-07,0.02283052,714.80249,5.05E-06,271.387268,711.368408,13.9146843,2.96E-06,46.4342499,271.387268,1.27E-06,3.42466426,-55.570694,6.92E-06,1.60E-09,0.009437519,866.34,-3.19,-0.89,-5.43,0.55,-8.84,1.01,0.83,0.07,5344084,9149948,5.8125,16.9375
20140211,4.36511755,6.95908976,509.818726,124.518333,201.951782,6.72E-07,0.017451581,714.398132,6.35E-06,273.28952,711.770447,17.3129196,1.38E-05,49.6537819,273.28952,7.72E-07,2.6178124,-43.6260452,7.79E-06,-1.26E-09,0.00982431,862.52,-2.12,1.22,-5.11,2.71,-6.98,1.42,0.64,-0.47,6741998,11441768,5.75,16.71875
20140212,4.28595114,-21.0250473,509.848328,89.8174362,201.899673,6.15E-07,0.024906706,715.492188,5.19E-06,270.974426,711.747864,14.3227139,1.11E-07,45.7705154,270.974426,1.35E-06,3.73613572,-44.3533249,7.16E-06,5.14E-14,0.008068334,866.55,-3.68,-0.54,-5.8,1.44,-8.56,1.13,-0.83,-0.68,4443602,8980168,5.6875,16.5625
20140213,4.3639679,-15.2760763,509.872803,135.684982,202.195679,5.75E-07,0.019401696,714.988892,5.75E-06,271.403137,712.068359,15.6054974,1.32E-05,51.1503563,271.403137,8.66E-07,2.91036296,-77.2931671,7.19E-06,-1.64E-09,0.010041524,867.68,-2.39,0.86,-5.15,0.1,-7.75,1.37,1.25,-0.06,5995840,12125800,5.625,16.40625
20140214,4.36837149,7.31619024,509.952972,113.605904,202.576202,6.83E-07,0.012731327,714.454346,5.30E-06,273.294769,712.529236,14.7564955,1.08E-05,41.1745834,273.294769,4.00E-07,1.90977538,-44.8426552,6.38E-06,-4.69E-09,0.015367532,863.79,-0.8,1.67,-4.74,0.22,-5.38,1.44,1.21,-0.09,5161610,9907344,5.59375,16.25
20140215,4.42807913,11.9134312,510.100403,74.3449402,203.258804,7.26E-07,0.009603556,714.823181,3.90E-06,273.828735,713.359314,11.406148,1.60E-06,24.4875908,273.828735,8.40E-08,1.44059575,-23.4596062,4.71E-06,-4.09E-09,0.023410762,861.65,-0.81,1.96,-4.03,2.91,-3.85,1,0.11,-0.48,3858152,7056076,5.53125,16.125
20140216,4.44144344,11.5528154,510.36319,84.2941742,203.983459,8.90E-07,0.012110319,716.180176,5.26E-06,273.904999,714.346497,15.16922,4.29E-06,29.7296448,273.904999,2.11E-07,1.81663609,-23.6422215,6.36E-06,4.74E-14,0.016874833,863.34,-2.32,1.55,-5.5,2.34,-5.58,1.26,-0.68,-0.84,3542958,7306896,5.59375,16.375
20140217,4.4567256,-10.5949297,510.721466,109.55751,204.547897,9.94E-07,0.011552766,717.016663,7.25E-06,273.02536,715.269348,20.3371677,5.48E-06,45.3530769,273.02536,3.48E-07,1.73300493,-49.2455139,8.59E-06,7.31E-14,0.014283818,868.07,-2.49,1.2,-5.98,1.11,-6.6,1.25,-1.15,-0.41,4800616,9979004,5.53125,16.34375
20140218,4.37034464,-7.80429745,511.126526,152.827576,204.441452,6.97E-07,0.006248857,716.516296,7.82E-06,273.357605,715.567932,21.2995052,9.57E-06,48.8169899,273.357605,9.76E-08,0.937378943,-87.0352402,8.73E-06,1.19E-07,0.010919757,869.93,-1.68,3.27,-5.63,0.05,-7.23,0.93,-0.76,0.22,7582514,15118250,5.40625,15.9375
20140219,4.32707977,0.338998526,511.443115,146.703232,203.896057,6.57E-07,0.00305622,715.807678,6.32E-06,273.740021,715.339111,17.3161087,4.49E-06,50.3753891,273.740021,6.40E-08,0.458458215,-76.9710083,7.08E-06,4.51E-08,0.010034088,867.25,0.37,4.07,-3.64,0.04,-4.33,1.33,1.07,0.39,8575306,15619736,5.34375,15.75
20140220,4.31848383,25.5341969,511.650024,127.904793,203.394455,7.21E-07,0.001516979,715.296265,6.11E-06,277.484894,715.044312,17.1203308,2.33E-06,44.3831215,277.484894,1.28E-08,0.227559775,-39.8297539,6.95E-06,1.07E-07,0.024209593,865.36,1.81,4.29,-1.24,0.5,-2.27,1.01,0.76,-0.01,5214604,8801380,5.40625,16.25
20140221,4.33620882,6.95310307,511.787781,70.8299484,203.238647,1.22E-06,0.000640997,715.158203,4.21E-06,277.883118,715.026428,13.4523144,0,26.1678238,277.883118,-1.93E-09,0.096155115,-23.8952999,5.45E-06,2.50E-08,0.035606992,865.6,2.21,4.74,-0.69,0.53,-0.18,0.99,0.75,-0.27,4447922,6882232,5.65625,17.15625
20140222,4.30232668,12.6891041,511.886627,96.9408493,202.888397,1.41E-06,0.000243143,714.841553,5.87E-06,279.801605,714.774963,18.4920845,0,38.5040779,279.801605,-9.49E-10,0.03647361,-27.0527992,7.50E-06,2.15E-07,0.030064985,866.83,2.88,5.47,0.13,0.98,0.39,1.17,0.81,-0.52,4414270,6197020,6,17.96875
20140223,4.31416655,9.40055752,511.933319,76.7518539,202.685394,1.46E-06,3.50E-05,714.655029,5.22E-06,280.295074,714.618652,16.7630978,0,30.9297638,280.295074,-3.86E-10,0.005246847,-19.612772,6.80E-06,1.18E-07,0.03106416,865.28,3.37,6.24,0.98,0.8,1.34,1.46,0.96,-0.84,4171306,5468338,6.75,19.625
20140224,4.32865381,7.24521017,511.957672,55.1075554,202.639709,1.36E-06,0,714.632141,3.76E-06,280.558472,714.597351,12.8073044,0,21.4488983,280.558472,0,0,-13.6066723,5.19E-06,7.69E-08,0.034757953,864.97,3.73,6.52,0.27,0.53,2.17,0.91,0.65,-0.47,2897644,3582436,8.0625,22.84375
20140225,4.31509256,8.96191597,511.972656,91.1024323,202.499435,1.49E-06,0,714.502502,6.10E-06,281.497711,714.472107,19.4458637,0,37.8514061,281.497711,0,0,-24.8416748,7.88E-06,2.93E-07,0.030405792,865.82,4.57,7.77,0.41,1.8,2.03,1.19,0.81,-0.48,5786548,6934908,9.21875,25.84375
20140226,4.31122971,-12.7176037,511.982971,62.5558395,202.586655,1.50E-06,0,714.589478,7.01E-06,277.753021,714.569824,21.0940628,0,18.9333572,277.753021,0,0,-35.2573929,8.55E-06,4.05E-08,0.019846056,867.83,2.54,5.16,-1.03,2.43,-1.4,1.46,-1.35,-0.51,4856434,5686812,11.1875,29.875
20140227,4.41445351,9.34784412,511.985107,85.8576508,202.715897,1.26E-06,0,714.729858,7.13E-06,279.889587,714.700867,21.0352974,0,36.2081947,279.889587,0,0,-19.2566299,8.53E-06,1.40E-07,0.028869588,863.63,2.81,6.21,-0.57,4.19,-0.16,1.07,0.37,-0.75,6672876,7852370,11.65625,31.0625
20140228,4.50675678,-14.9593687,512.164001,61.8215103,204.695129,1.36E-06,0,716.885254,5.54E-06,276.496216,716.859192,16.9917221,0,17.9404793,276.496216,0,0,-41.8608627,6.89E-06,-1.01E-08,0.026109325,865.25,1.74,5.09,-2.02,2.87,-0.62,1.35,-1.31,-0.24,6044652,7155670,11.84375,32.40625
20140301,4.32902193,3.67208147,512.406982,112.505638,204.123108,1.05E-06,0,716.558472,8.07E-06,278.414459,716.53009,23.2342415,0,37.6931114,278.414459,0,0,-47.8983421,9.42E-06,3.03E-07,0.028392969,865.99,1.4,5.75,-2.45,2.56,-2.47,0.98,-0.56,-0.7,9599842,11297118,11.34375,32.15625
20140302,4.43902493,3.78046036,512.518433,59.2502556,204.443924,1.51E-06,0,716.997437,5.21E-06,278.560242,716.96228,16.5730152,0,23.6208,278.560242,0,0,-15.2722454,6.72E-06,4.59E-09,0.03512416,863.34,2.38,5.15,-0.71,1.76,-0.57,1.09,0.84,-0.56,6300964,7679756,10.46875,30.15625
20140303,4.49067354,-13.67735,512.700684,39.7328491,205.121475,1.16E-06,0,717.865601,3.27E-06,276.462036,717.822144,10.923501,0,11.5663042,276.462036,0,0,-30.9357548,4.43E-06,5.00E-11,0.043482594,864.58,0.81,4.37,-5.77,4.37,-0.7,1.1,-0.36,-0.03,4098856,4959178,9.8125,28.5
20140304,4.30303097,20.050457,512.925476,166.768906,204.378113,1.03E-06,0,717.325317,1.20E-05,281.472748,717.303467,34.7273979,0,54.7237434,281.472748,0,0,-57.2488327,1.41E-05,1.07E-06,0.021727189,865.98,3.82,9.06,-5.19,1.02,-2,1.37,0.52,-0.72,14831084,17789788,9.71875,28.5625
20140305,4.5332489,-4.67637539,513.046265,54.4612198,204.929398,1.76E-06,0,718.003906,5.98E-06,278.725067,717.975586,19.103981,0,22.2077332,278.725067,0,0,-17.8329315,7.75E-06,8.38E-09,0.028251575,864.58,2.58,5.81,-0.49,5.45,0.75,1.42,-0.79,-0.96,4812951,5658380,9.71875,29.46875
20140306,4.41134834,4.44080448,513.298462,104.032127,205.32074,2.00E-06,0,718.647827,8.98E-06,279.887115,718.619141,27.7914677,0,43.8056221,279.887115,0,0,-27.9908028,1.13E-05,2.88E-07,0.028628355,865.59,3.06,7.05,-0.3,2.53,-0.58,1.14,0.31,-0.87,8390873,10391997,10,31.4375
20140307,4.49601889,-10.2523146,513.602539,41.2345581,206.015717,1.10E-06,3.72E-07,719.655701,3.73E-06,277.043549,719.618103,11.8879089,0,18.7827187,277.043549,0,5.58E-05,-20.8210983,4.82E-06,-2.67E-09,0.037401844,865.77,1.12,3.99,-2.44,3.1,-0.28,0.99,0.7,-0.47,3774843.5,4675183,9.78125,31.34375
20140308,4.29244757,-1.42719662,513.913086,159.792297,205.010666,6.71E-07,0,718.929321,9.62E-06,279.090363,718.92395,28.3350239,0,52.3182259,279.090363,0,0,-80.5697556,1.15E-05,1.19E-06,0.005530918,867.48,3.36,9.07,-1.81,0.03,-1.5,0.89,0.15,-0.04,12536081,15285029,9.25,30.3125
20140309,4.27902365,8.42377281,514.000244,132.712265,203.926453,5.08E-07,0,717.937988,8.55E-06,280.144684,717.926758,24.004961,0,50.7556419,280.144684,0,0,-49.5199509,9.73E-06,6.70E-07,0.011266232,866.09,5,9.03,-1.39,0.14,0.66,1.52,1.31,-0.13,10070084,11899912,8.96875,28.96875
20140310,4.30482197,14.2670717,513.942505,101.283768,203.282089,1.36E-06,0,717.257935,7.06E-06,282.004791,717.224548,21.8669853,0,38.2141762,282.004791,0,0,-26.9274502,8.87E-06,4.43E-07,0.03330024,862.88,6.14,9.08,1.79,0.47,2.62,1.7,1.54,0,8195841,9497680,10.28125,29.75
20140311,4.36976957,-5.97393036,513.843628,58.257679,203.488159,1.68E-06,0,717.359009,5.59E-06,280.184937,717.331604,18.4247952,0,3.82994032,280.184937,0,0,-41.9893761,7.47E-06,1.99E-07,0.027221894,862.7,5,10.67,-2.01,0.97,1.36,1.28,-0.73,-0.06,5666815.5,6505033,13.59375,34.34375
20140312,4.19657278,-5.92411995,513.734436,179.941132,202.435913,2.64E-07,0,716.172363,1.38E-05,278.821899,716.170227,37.1729507,0,62.8237267,278.821899,0,0,-85.8684006,1.51E-05,1.00E-06,0.002015811,868.59,3.24,9.35,-2.41,0.05,-6.17,2.18,-1.77,-1.03,17534558,20063046,16.09375,39
20140313,4.16935587,0.942512274,513.48114,180.446457,201.19841,1.00E-08,0,714.680054,1.32E-05,280.142212,714.679688,36.6899605,0,53.3936005,280.142212,0,0,-89.4223709,1.49E-05,1.64E-06,0.000465442,870.25,5.55,11.42,-1.46,0,-5.62,1.32,-0.71,-0.51,18587112,21239660,15.5,37.84375
