time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,runoff
20170317,6.51168394,-0.273653299,811.159485,56.0025787,316.474243,8.48E-07,0,1127.6449,8.57E-06,285.377502,1127.63379,25.1044235,0,7.68228054,285.377502,0,0,-23.4900742,1.02E-05,7.63E-07,0.011178833,983.41,12.72,15.45,9.32,0.07,8.12,1.08,-0.61,-0.65,6821364,7802684,11.65625,29.9375,35.875,224.875,349.6875,614.96875,602.53125,727.53125,700.59375
20170318,6.43500185,10.9735785,811.020447,100.096588,315.059174,3.17E-07,0,1126.08899,1.71E-05,287.83374,1126.07947,48.6047554,0,18.4286385,287.83374,0,0,-22.0847073,1.97E-05,2.28E-06,0.00934587,981.83,13.87,16.98,9.59,0.15,8.56,1.63,-0.27,-1.19,9113160,10427843,12.5625,32,37.5625,212.03125,336.96875,617.90625,620.5,767.34375,752.96875
20170319,6.45808792,-1.40020883,810.578369,59.3578339,314.07309,7.83E-07,0,1124.66248,1.26E-05,286.664398,1124.65137,36.0378113,0,3.22162509,286.664398,0,0,-21.5019608,1.46E-05,1.26E-06,0.010997329,981.29,14.04,17.64,8.05,0.16,9.15,1.73,-1.25,-0.69,7670101,8779739,13.6875,34.375,40.09375,212.78125,322.6875,597.84375,608.53125,780.59375,799.09375
20170320,6.35732365,14.1577854,809.96936,159.43248,312.679443,4.51E-07,0,1122.6543,2.35E-05,289.944885,1122.64905,72.8174515,0,23.1430092,289.944885,0,0,-49.3088455,2.95E-05,5.56E-06,0.005474981,982.34,14.85,19.76,9.47,0.05,9.37,1.42,-0.91,-0.93,14364484,16451237,14.5,34.9375,41,224.6875,312.9375,577,587.125,767.40625,827.90625
20170321,6.70945883,-6.1888237,809.34845,30.5429935,314.86084,1.08E-06,0,1124.2301,7.40E-06,286.140472,1124.20923,21.6951065,0,3.81477523,286.140472,0,0,-11.2259254,8.80E-06,3.17E-07,0.020843204,979.07,12.9,14.59,9.8,6.71,10.78,1.67,0.42,-1.57,2333252,2673456,15.34375,34.34375,40.15625,233.53125,309.90625,564.125,571,743.21875,832.9375
20170322,6.40788317,9.68745899,809.139587,119.373642,314.273132,3.75E-07,0,1123.41797,1.84E-05,288.914154,1123.41272,54.4135475,0,27.544363,288.914154,0,0,-27.7230816,2.21E-05,3.28E-06,0.005245905,976.79,14.87,18.59,10.34,0.05,10.15,1.64,-0.04,-1.1,13169276,15096058,16.875,37,42.0625,237.03125,320.71875,561.28125,563.59375,723.625,823.375
20170323,6.53751659,-2.02656245,808.669006,49.4712791,313.694824,1.65E-06,0,1122.37756,1.42E-05,287.412872,1122.36389,41.9966545,0,6.20267391,287.412872,0,0,-3.30574441,1.70E-05,1.18E-06,0.013721358,978.9,15.19,18.38,10.84,1.67,10.69,2.62,-2.12,-1.1,7442296,8535260,17.125,37.875,43.875,245.59375,336.40625,577.5625,571.5625,715.21875,807.8125
20170324,6.69046497,-15.3727703,808.468384,17.0240822,316.177887,1.09E-06,0,1124.6698,6.65E-06,283.198425,1124.64612,19.2326679,0,2.88827586,283.198425,0,0,-10.2785091,7.80E-06,6.25E-08,0.023557458,988.16,10.32,11.34,8.63,5.9,7.68,2.76,-2.46,-0.35,2053446,2356372,16.46875,36.8125,43.09375,251.3125,343.34375,602.59375,594.0625,720.625,793.21875
20170325,6.45565367,-4.54155302,808.647461,99.1459579,315.612579,8.63E-07,0,1124.26733,1.42E-05,285.148773,1124.26013,42.2203178,0,13.9711857,285.148773,0,0,-47.4960213,1.71E-05,2.08E-06,0.007318242,991.18,11.23,15.77,6.56,0.03,6.77,1.94,1.81,0.27,10440082,11985058,15.0625,33.75,40.03125,246.8125,344.21875,617.78125,613.5625,736.125,788.9375
20170326,6.38462305,6.91959667,808.429382,156.781631,313.630768,6.08E-08,0,1122.06177,1.92E-05,287.437531,1122.0603,58.9986649,0,36.6657486,287.437531,0,0,-54.193573,2.39E-05,4.62E-06,0.001666272,989.68,13.46,17.52,8.16,0.01,7.64,1.12,0.33,-0.22,12738858,14629164,13.625,30.75,36.53125,231.65625,337.4375,619.9375,620.875,749.84375,793.28125
20170327,6.36102152,13.6714754,807.828369,123.638756,312.102142,1.29E-08,0,1119.93115,1.85E-05,289.205109,1119.93054,55.524559,0,16.2387657,289.205109,0,0,-38.1970863,2.25E-05,4.00E-06,0.000631448,982.59,15.68,20.68,10.81,0,9.95,1.77,-0.32,-0.73,16845488,19353856,12.40625,28.40625,33.78125,212.5625,321.8125,610.1875,616,753.6875,800.875
20170328,6.3548665,14.8123569,806.998291,106.131454,310.695007,1.18E-07,0,1117.69885,1.79E-05,291.189209,1117.69312,55.5022659,0,12.3887062,291.189209,0,0,-23.4258366,2.25E-05,4.49E-06,0.005542733,980.43,18.27,23.11,12.52,0.04,11.82,1.44,-1.11,0.26,13707244,15755784,11.5625,27.21875,32.375,195.90625,300.03125,589.25,599.6875,745.8125,805.3125
20170329,7.08085585,2.60500526,806.341003,32.6066628,315.144165,1.51E-06,0,1121.51941,6.86E-06,289.240723,1121.48499,21.7357578,0,7.82849407,289.240723,0,0,-0.440311342,8.81E-06,4.46E-07,0.03426379,979.76,16.1,17.76,14.55,25.53,14.34,2.57,-2.39,-0.19,3275650,3766168,11.0625,27.09375,32.1875,186.90625,277.90625,560.53125,574.84375,734.28125,807.34375
20170330,6.67159557,-5.98336935,807.746033,89.7305832,321.208008,1.12E-06,0,1128.96045,1.83E-05,287.975616,1128.95435,54.8210449,0,7.58786297,287.975616,0,0,-33.3082695,2.22E-05,2.81E-06,0.006437283,985.07,16.09,21.43,11.89,2.24,11.45,2.49,-2.2,-0.65,10591122,12187226,14.90625,34.96875,39.53125,192.0625,264.65625,533.1875,547.875,731.4375,826.75
20170331,6.42091751,7.10404587,809.075012,163.899872,317.167267,1.29E-07,0,1126.24377,2.58E-05,290.166138,1126.24219,80.8687515,0,13.1673012,290.166138,0,0,-62.7572174,3.28E-05,6.87E-06,0.001528015,986.89,16.58,22.45,10.37,0.03,10.46,1.52,-0.55,-0.95,17734854,20414448,15.59375,36.8125,44.03125,222.21875,262.25,520.15625,528.59375,736.4375,858.1875
20170401,6.33987522,14.5753813,809.010193,163.652756,313.88623,3.43E-08,0,1122.89722,2.92E-05,291.961914,1122.89612,92.6114044,0,6.95639944,291.961914,0,0,-49.5033302,3.75E-05,8.33E-06,0.000785666,982.91,18.83,24.16,12.52,0,10.57,1.71,0.38,-1.32,19405852,22348038,14.8125,35.03125,42.09375,241.84375,270.5625,529.40625,528.09375,733.375,874.6875
20170402,6.43884087,2.0322001,808.268372,30.9208698,312.408234,3.21E-07,0,1120.68652,1.42E-05,289.893433,1120.67664,39.2489624,0,-17.0910816,289.893433,0,0,-6.73298931,1.59E-05,1.38E-06,0.009954601,978.54,18.57,21.9,15.37,0.21,12.09,2.34,-0.26,-1.76,4688114,5400914,13.53125,32.625,39.59375,237.9375,289.5,562.9375,551.46875,731,872.6875
20170403,6.7130723,2.30508351,807.526672,39.5372086,314.000946,1.20E-06,0,1121.55872,8.22E-06,289.687775,1121.52759,25.6237221,0,5.40888166,289.687775,0,0,-6.19786453,1.04E-05,9.70E-07,0.031091349,977.3,17.1,20.18,14.36,4.3,13.33,1.53,-0.42,-0.33,6924678,7981252,13.53125,32.625,39.21875,226,299.25,606.75,592.5625,743.6875,863.3125
20170404,6.59948254,4.44544506,807.42572,92.9533844,315.862457,1.07E-06,0,1123.30139,1.51E-05,290.767303,1123.28821,48.1343842,0,15.3246861,290.767303,0,0,-25.049778,1.95E-05,3.34E-06,0.013257425,976.33,17.2,20.93,13.83,5.33,12.84,1.49,-0.56,-0.48,10523726,12136594,12.875,31.4375,38.40625,215.78125,294.8125,633.625,627.03125,773.4375,862.71875
20170405,6.62318707,-0.76358825,807.792664,54.8605309,317.653748,1.11E-06,0,1125.46484,8.48E-06,289.463745,1125.44629,27.0147648,0,9.21816826,289.463745,0,0,-19.3889236,1.10E-05,1.36E-06,0.018407958,974.9,16.75,20.42,12.67,2.18,13.62,1.3,-0.24,-0.62,8011598,9244316,11.65625,28.96875,35.625,205.6875,281.8125,634.4375,637.96875,802.03125,877.9375
20170406,6.42329407,14.3193388,808.070251,121.765747,315.315063,4.11E-07,0,1123.39001,2.02E-05,292.49765,1123.38525,63.9413605,0,12.3928661,292.49765,0,0,-31.1064758,2.59E-05,5.34E-06,0.004689239,972.1,18.98,22.9,14.53,0.02,14.01,2.08,-1.11,-1.24,13803884,15932814,10.59375,27,33.125,195.125,267.6875,619.84375,628.90625,813.21875,901.25
20170407,6.964571,20.7767963,807.763,104.095627,315.889618,1.38E-06,0,1123.67712,1.77E-05,295.52652,1123.65271,59.6867409,0,10.4310398,295.52652,0,0,-13.198905,2.42E-05,5.15E-06,0.024472849,969.92,21.44,25.93,17.58,13.64,17.83,1.79,-1.29,0.03,11700942,13510638,9.96875,26.3125,31.8125,187.65625,255.90625,606.9375,615.09375,806.4375,919.28125
20170408,6.93710518,2.22460556,809.507141,61.7631569,324.509247,1.74E-06,0,1134.04578,1.00E-05,292.956726,1134.01648,34.1715202,0,13.1242847,292.956726,0,0,-12.2464094,1.39E-05,2.08E-06,0.029366722,970.99,19.87,22.59,17.47,4.51,17.57,2.12,-1.87,0.64,6198296,7161138,11.03125,28.9375,33.78125,184.40625,248.78125,606.875,610.5625,800.8125,937.65625
20170409,6.93404198,-10.2152348,812.419495,43.408432,325.457153,2.71E-06,0,1137.89795,1.40E-05,289.989471,1137.87659,44.2792587,0,10.8721275,289.989471,0,0,1.51653814,1.80E-05,1.26E-06,0.021293892,971.51,16.42,19.83,12.99,5.83,13.58,3.19,-3.15,-0.02,2708158,3130440,14.1875,34.875,39.5625,187.5625,244.90625,621.40625,619.5625,809.34375,960.40625
20170410,6.62759352,-7.45231724,815.135071,79.3826141,324.026764,1.10E-06,0,1139.17224,1.71E-05,288.136414,1139.16199,50.6792412,0,10.3853445,288.136414,0,0,-25.7682915,2.05E-05,2.30E-06,0.010414656,976.47,14.67,18.08,12.86,0.41,10.44,2.6,-2.22,-0.88,9478152,10963160,18.625,44.65625,50.625,200.15625,244.875,655.28125,645.15625,829.96875,980.15625
20170411,6.49613237,0.664338589,816.480042,156.35791,319.88797,5.02E-07,0,1136.3833,2.50E-05,289.968414,1136.36792,80.1459503,0,30.8930321,289.968414,0,0,-44.6529617,3.25E-05,7.01E-06,0.015319359,982,16.67,21.08,12.05,0.04,10.35,1.86,-1.06,0.06,12090124,13988582,19.125,46.3125,54.84375,228.8125,248.96875,712.46875,693.71875,868.15625,997.1875
20170412,6.42085505,1.79366958,816.45929,190.674225,316.735229,5.48E-07,0,1133.19824,2.39E-05,290.660736,1133.1947,83.7435608,0,39.7217712,290.660736,0,0,-65.4120712,3.40E-05,9.47E-06,0.003717402,984.22,17.08,21.36,12.87,0,10.63,1.05,0.88,-0.06,16758384,19397150,17.4375,42.25,50.8125,251.59375,261.03125,776.125,755.9375,915.90625,1017.3125
20170413,6.34642363,13.3694057,815.712219,209.230438,313.839386,2.78E-08,0,1129.55237,2.66E-05,292.942657,1129.55139,95.2222748,0,33.359951,292.942657,0,0,-67.2740021,3.86E-05,1.20E-05,0.00080504,978.66,19.23,24.69,14.05,0.03,12.88,1.44,0.39,-0.84,21676658,25101488,15.78125,37.8125,45.4375,251.875,280.5,829.5625,813.46875,962.15625,1043.4688
20170414,6.26197863,21.8335266,814.499268,197.409637,311.00293,2.37E-08,0,1125.5033,3.20E-05,296.144409,1125.50195,113.318451,0,6.81731749,296.144409,0,0,-55.4343681,4.59E-05,1.39E-05,0.001106536,971.67,22.13,27.37,16.56,0,15.88,1.86,-1.04,-1.13,19838724,22983768,14.34375,34.4375,41.09375,239.46875,293.25,859.5625,852.5,999.90625,1072.7188
20170415,6.47156334,10.9856758,812.942505,161.981186,310.205231,7.08E-07,0,1123.15417,2.99E-05,295.977264,1123.14771,101.843956,0,11.2256126,295.977264,0,0,-37.9339333,4.13E-05,1.07E-05,0.006453378,971.83,22.57,28.09,17.29,5.34,18.2,2.48,-1.14,-0.46,16753684,19418656,12.96875,31.34375,37.4375,225.28125,292.0625,856.125,861,1022.21875,1100.1562
20170416,6.71856403,-17.2274246,811.810791,57.6142159,314.657684,1.33E-06,0,1126.47449,1.92E-05,288.782471,1126.46851,54.8460426,0,2.57382464,288.782471,0,0,-17.4259167,2.22E-05,1.70E-06,0.005963659,980.03,16.47,17.92,13.23,9.71,11.5,3.67,-2.74,0.99,5031636,5833224,20.5625,45.75,49.15625,221.1875,290.375,835.34375,845.90625,1030.2812,1129.1875
20170417,6.34891605,2.85803366,811.133972,157.830215,313.015015,2.90E-08,0,1124.14966,2.33E-05,291.599609,1124.14893,77.8588562,0,19.358017,291.599609,0,0,-57.7534256,3.16E-05,8.25E-06,0.000671579,978.07,18.07,23.6,11.68,0,12.39,2.43,1.42,-0.84,15470060,17937102,23.65625,53.4375,61.21875,254.59375,299.96875,849.1875,845.53125,1039.3125,1165.1875
20170418,6.26986694,10.0931854,810.0672,196.696686,310.324921,5.11E-09,0,1120.39258,2.76E-05,293.607239,1120.39221,101.236557,0,14.1411762,293.607239,0,0,-71.2188263,4.10E-05,1.34E-05,0.000414126,971.21,19.74,26.87,13.78,0,12.51,1.62,-0.76,-1.23,21651868,25108226,21.90625,49.28125,58.0625,279.125,313.1875,915.1875,896.25,1069.2812,1194.0312
20170419,6.2380414,10.3646212,808.597229,175.541351,307.551422,8.83E-07,0,1116.15259,4.40E-05,295.226044,1116.14844,147.435898,0,-23.2941704,295.226044,0,0,-41.0439682,5.98E-05,1.49E-05,0.003991073,971.28,22.19,28.39,16.26,1.18,12.41,3.45,-3.25,-0.68,18464874,21416392,19.59375,43.8125,51.78125,268.59375,329.53125,969,956.21875,1120.7188,1214.9688
20170420,6.8408761,-11.4478378,806.999817,54.7227402,311.966583,1.90E-06,0,1118.99512,1.37E-05,289.247101,1118.96631,43.2916985,0,7.45715761,289.247101,0,0,-15.4240465,1.76E-05,1.91E-06,0.02875201,980.07,16.1,18.59,13.31,19.15,12.86,2.53,-2.36,0.23,7235492,8393858,18.28125,40.6875,47.6875,249.5,333.625,979.5,981.28125,1162.375,1244.5625
20170421,6.39606667,-8.80266857,806.376221,109.76757,313.325439,7.03E-07,0,1119.7074,1.64E-05,288.894562,1119.70203,53.0076256,0,11.3188858,288.894562,0,0,-54.2410431,2.15E-05,4.42E-06,0.005746812,983.38,16.19,21.14,10.73,0.01,10.25,1.66,1.32,0.42,14400828,16707906,16.59375,37.1875,43.9375,235.40625,320.84375,955.25,967.84375,1174.125,1288.625
20170422,6.27616262,12.6321793,805.669678,187.539047,310.647675,2.60E-07,0,1116.32007,2.90E-05,292.720581,1116.31738,100.725975,0,24.5954437,292.720581,0,0,-49.5795555,4.08E-05,1.16E-05,0.002690272,979.11,19.16,23.16,13.94,0,11.84,1.89,-0.06,-1.51,18227038,21149824,14.78125,33.34375,39.5625,220.0625,301.625,914.90625,932.0625,1150.9688,1317.375
20170423,6.18538284,17.4074364,804.479614,202.744736,307.416199,6.42E-08,0,1111.89722,3.19E-05,295.415955,1111.896,118.805862,0,19.423542,295.415955,0,0,-47.1032829,4.82E-05,1.62E-05,0.001389168,975.13,21.7,26.32,17.61,0.25,14.38,1.59,0.01,-1.17,18752018,21761572,13.28125,30.125,35.84375,201.75,282.71875,869.25,887.65625,1103.5625,1306.0625
20170424,7.14329767,1.96113372,803.183716,63.536068,312.357361,1.60E-06,0,1115.57971,1.25E-05,292.840118,1115.54102,41.443821,0,10.254673,292.840118,0,0,-9.88178444,1.68E-05,2.68E-06,0.038655151,974.41,19.22,21.16,17.34,16.03,16.71,2.13,-1.99,-0.3,6026592,6994154,12,27.5625,32.875,185.6875,264.0625,822.71875,842,1050.5625,1267.2188
20170425,6.94398785,-3.63899875,804.548889,31.2995548,322.485565,2.04E-06,0,1127.07544,6.21E-06,291.136932,1127.03455,22.312273,0,-1.33545244,291.136932,0,0,-13.9643373,9.05E-06,7.98E-07,0.040954933,977.95,18.87,22.47,16.8,14.26,16.18,1.49,-1.2,-0.3,6096200,7078748,11.25,26.375,31.5625,174.8125,246.03125,777.65625,797.71875,1009.0625,1237.2812
20170426,7.43221903,-8.16700077,807.673706,21.2092552,327.911621,2.44E-06,0,1135.62256,7.42E-06,289.411011,1135.58533,25.1395531,0,-0.98628068,289.411011,0,0,-5.22730732,1.02E-05,3.34E-07,0.037241019,983.12,16.63,18.27,14.51,26.56,15.02,2.95,-2.4,-1.58,1793002,2081942,10.4375,25.3125,30.5625,172.15625,231.53125,738.96875,756.96875,975.4375,1234.875
20170427,6.77322674,-5.67713499,812.459534,78.03965,329.480133,1.58E-06,0,1141.97363,1.34E-05,289.211273,1141.9397,43.4127045,0,6.46296644,289.211273,0,0,-33.8370018,1.76E-05,2.64E-06,0.03396618,985.74,16.08,19.83,11.85,2.22,12.96,1.68,1.05,-0.17,9809196,11392102,10.625,25.75,30.53125,176.71875,224.65625,719.46875,729.5,939.53125,1243.1875
20170428,6.58030558,4.46322632,815.676025,176.677963,323.684631,1.28E-06,0,1139.36804,2.28E-05,291.542419,1139.36047,81.8575134,0,34.1406822,291.542419,0,0,-56.2126656,3.32E-05,9.09E-06,0.007374339,981.73,17.9,22.47,13.14,0.29,13.11,1.53,1.26,-0.53,18308328,21265336,10.1875,25.09375,30.375,182,226.53125,730.375,728.125,909.6875,1223.9375
20170429,6.46138144,14.9234972,816.741821,202.319672,318.966553,2.97E-07,0,1135.71338,2.62E-05,294.28891,1135.70837,99.9875565,0,29.1000061,294.28891,0,0,-58.3052521,4.05E-05,1.41E-05,0.004990468,976.25,20.05,24.69,15.35,0.38,14.69,1.44,0.23,-0.82,20713192,24061562,9.5,23.90625,29,181.0625,227.8125,759.40625,751.65625,896.09375,1178.25
20170430,6.45913887,9.91490555,816.467834,127.120979,316.380737,2.33E-07,0,1132.85889,1.73E-05,294.538971,1132.84888,65.6893845,0,10.9534798,294.538971,0,0,-40.5603027,2.66E-05,9.08E-06,0.010306555,973.61,21.71,26.52,18.16,0,16.52,0.81,-0.42,-0.01,15833888,18396016,8.84375,22.84375,27.75,173.46875,227.21875,772.8125,771.90625,901.6875,1135.4375
20170501,6.43505621,18.032156,815.589233,201.173981,313.528076,5.36E-07,0,1129.12341,2.88E-05,296.96048,1129.11743,115.335991,0,22.0327682,296.96048,0,0,-45.7707214,4.68E-05,1.74E-05,0.006099398,972.23,23,27.67,18.81,0.96,17.77,1.43,-0.02,-0.77,18526982,21529276,8.3125,22,26.6875,163.71875,223.3125,761.59375,769.09375,908.28125,1106
20170502,7.52634048,5.68249702,815.040771,114.419899,321.905457,3.36E-06,0,1136.96985,2.55E-05,295.953583,1136.94604,85.3323517,0,6.87629032,295.953583,0,0,-16.5424004,3.46E-05,5.73E-06,0.023632642,968.85,23.33,28.78,16.08,36.45,19.77,3.1,-1.28,-1.72,11973004,13913194,18.21875,35.78125,35.65625,162.28125,276.8125,814.59375,801.875,936.03125,1121.375
20170503,6.82005453,-20.0055237,818.391174,65.2593307,331.39563,1.30E-06,0,1149.79126,2.40E-05,289.336182,1149.78674,72.5086975,0,-34.3854332,289.336182,0,0,-47.1382408,2.94E-05,4.09E-06,0.00444141,979.37,16.59,22.43,11.92,5.97,11.94,4.02,-3.82,-0.2,9926804,11540696,32.09375,72.5625,75.625,184.875,340.96875,927,907.5625,1120.75,1234.625
20170504,6.67520857,14.9556761,821.273254,218.015823,324.474365,5.74E-07,0,1145.75623,3.20E-05,294.855103,1145.74756,121.886322,0,23.6662655,294.855103,0,0,-57.5063438,4.94E-05,1.68E-05,0.008578318,980.55,21.08,26.15,16.09,2.56,14.29,1.45,-0.44,-1.1,22297390,25922466,32.59375,78.3125,91.5,256.03125,361.59375,1006.5625,993.34375,1325.3125,1414.625
20170505,7.21615505,-14.8193588,823.294617,33.1768761,329.327332,3.40E-06,0,1152.64587,1.68E-05,289.486328,1152.62195,52.442482,0,-11.2140551,289.486328,0,0,-6.77707767,2.13E-05,1.09E-06,0.023940342,984.58,16.81,18.99,12.7,25.16,13.91,3.79,-3.68,0.29,2746794,3194212,28.75,69.25,82.09375,301.5,378.84375,1086,1068.9688,1429.625,1573.5
20170506,6.85851955,-11.9015169,826.389343,24.625576,329.707214,1.56E-06,0,1156.13098,5.94E-06,287.28952,1156.09656,19.619112,0,4.59370852,287.28952,0,0,-12.3125648,7.95E-06,4.55E-07,0.034438491,985.67,13.62,14.84,12.05,2.79,11.29,1.66,0.61,-0.11,3371692,3921930,25.21875,60.53125,72,296.625,414.125,1175.625,1159.2812,1506.4375,1724.5938
20170507,6.69948912,-2.41600108,828.625244,55.6954269,326.865601,1.47E-06,0,1155.51306,8.15E-06,288.982941,1155.49084,27.8806362,0,7.57796335,288.982941,0,0,-22.646698,1.13E-05,1.68E-06,0.022242324,981.51,16.46,19.06,13.81,0.16,12.73,1.04,-0.54,-0.31,9345600,10870124,22.15625,52.96875,63.0625,273.9375,424.5625,1224.5,1221.3438,1564.5625,1833.0625
20170508,6.5536747,7.92052507,829.417847,177.245377,323.010406,3.17E-07,0,1152.43079,2.21E-05,292.154358,1152.42834,84.9421234,0,24.2289925,292.154358,0,0,-60.1510735,3.44E-05,1.21E-05,0.002533995,978.56,18.46,23.26,12.62,0,12.95,1.12,0.1,-0.69,17363144,20199608,21.0625,49.90625,58.5,250.03125,405,1211.625,1225.4062,1578.3438,1867.9688
20170509,6.57018948,19.9126186,828.923096,174.247116,319.814087,3.58E-07,0,1148.75073,2.78E-05,295.19101,1148.73718,105.127785,0,13.837472,295.19101,0,0,-35.3642159,4.26E-05,1.44E-05,0.013556465,977.15,22.36,27.17,17.03,1.1,16.32,1.79,-0.71,-0.45,20301664,23620612,19.34375,45.6875,54.1875,233.625,374.25,1155.9062,1180.0625,1539.0625,1862.5938
20170510,7.03609324,8.74211502,828.182068,107.605553,322.191467,2.72E-06,0,1150.39514,2.10E-05,295.1698,1150.37366,76.4826584,0,7.3337388,295.1698,0,0,-15.0526581,3.10E-05,7.27E-06,0.021610193,976.82,21.74,25.4,18.42,23.49,18.06,1.76,-1.36,-0.05,10732756,12489108,17.4375,41.03125,48.6875,219.375,344.03125,1089.8438,1115.8438,1463.9688,1820.125
20170511,6.72139883,-4.78364468,829.098083,110.160637,326.633514,1.54E-06,0,1155.73853,1.72E-05,292.21994,1155.73181,61.705471,0,7.09159946,292.21994,0,0,-46.1444893,2.50E-05,6.29E-06,0.006870235,980.09,20.01,25.66,14.75,1.12,15.34,2.69,-0.39,-0.61,16169492,18819772,15.875,37.5,44.3125,204.5,323.5,1033.6562,1056.3438,1382.75,1758.8438
20170512,6.50856781,6.95409107,829.653198,212.449265,322.064941,-1.20E-07,0,1151.72217,2.68E-05,294.449677,1151.71838,109.088318,0,20.1942387,294.449677,0,0,-76.2092743,4.42E-05,1.76E-05,0.004034978,976.69,20.76,27.5,13.09,0,15.79,2.29,1.24,-1.47,20247076,23569812,14.25,34.15625,40.4375,196.28125,309.375,1009.03125,1020.0625,1314.5625,1676.9688
20170513,6.42134142,18.5243282,828.846008,227.365036,317.620026,6.35E-07,0,1146.47119,4.08E-05,297.567749,1146.46606,163.257339,0,-17.4092293,297.567749,0,0,-62.9963722,6.62E-05,2.48E-05,0.005209457,972.98,24.67,31.14,18.61,1.58,16.62,2.09,-1.12,-1.05,22972412,26745692,12.71875,30.6875,36.5,191.28125,290.5,1014.15625,1017.5,1268.5625,1590.0625
20170514,6.496593,2.0894506,827.464966,157.62265,316.475708,1.34E-06,0,1143.94714,2.47E-05,294.862244,1143.94055,98.5657043,0,10.0572357,294.862244,0,0,-46.904911,4.00E-05,1.39E-05,0.006453562,977,21.31,25.61,16.61,1.29,16.81,1.95,0.82,-0.82,15955942,18580728,11.875,28.6875,33.96875,182.96875,273.90625,1002.125,1012.03125,1242.75,1518.4062
20170515,6.36770153,1.4771322,825.865479,203.042999,313.930237,6.18E-07,0,1139.7998,2.83E-05,294.955963,1139.79565,117.96804,0,16.5117912,294.955963,0,0,-67.0888901,4.78E-05,1.89E-05,0.004107696,978.89,21.9,27.85,15.01,0.08,16.24,2.06,0.4,1.05,19998852,23291664,11.0625,27.03125,32.21875,179.6875,260.1875,969.40625,984.15625,1212.9375,1463.9688
20170516,6.29759216,2.29518819,823.850891,218.413467,311.263458,9.40E-08,0,1135.11597,2.60E-05,294.529572,1135.11438,116.522606,0,23.0070534,294.529572,0,0,-76.5870438,4.72E-05,2.12E-05,0.001666971,977.2,22.01,27.32,15.79,0,15.36,0.99,0.48,-0.61,22687922,26429584,10.28125,25.6875,30.5,180.625,247.75,942.6875,954.46875,1170.375,1414.3125
20170517,6.17298174,15.0697584,821.427002,230.332108,308.105804,4.93E-08,0,1129.53455,3.66E-05,296.885803,1129.53284,157.42334,0,-1.74211681,296.885803,0,0,-59.579113,6.38E-05,2.72E-05,0.001732435,972.97,24.26,29.4,19.97,0,15.77,1.89,-0.37,-1.3,23549310,27439428,9.53125,24.40625,29.125,178.21875,238.96875,924.40625,934.09375,1127.3125,1360.4062
20170518,6.28020525,1.21392679,818.693726,94.7731018,307.1539,1.40E-06,0,1125.85669,1.90E-05,294.845459,1125.84766,72.9579544,0,-8.17400455,294.845459,0,0,-28.7747765,2.96E-05,9.21E-06,0.009022483,973.75,22.66,26.32,17.55,0,18.33,1.49,-1.15,-0.62,9477014,11045012,9.09375,23.5,28,171.40625,233.96875,901.84375,913.09375,1091.7812,1305.3438
20170519,6.20947695,18.4404869,816.013184,194.814545,305.831665,1.09E-06,0,1121.85303,2.70E-05,298.452728,1121.84497,121.106033,0,18.4798813,298.452728,0,0,-36.7823563,4.91E-05,2.10E-05,0.008172382,971.15,24.87,28.72,20.67,0.28,19.38,1.63,0.02,-1.13,19435004,22656832,9.34375,23.40625,27.65625,162.40625,229.84375,874.9375,887.9375,1062.5312,1253.25
