time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,WuRO,DongRO,runoff
20150909,7.45236683,1.24908257,918.387024,87.9965134,365.098816,2.08E-06,0,1283.51514,1.51E-05,299.433136,1283.48572,67.1892548,0,-2.75167036,299.433136,0,0,-22.3074989,2.72E-05,1.00E-05,0.029304018,970.11,26.16,28.74,23.8,1.13,22.02,2.07,0.4,-1.78,8696148,10170066,25.15625,51.6875,58.890625,203.32812,382.57812,1266.3594,1290.4219,1883.3438,1715.25,4231.625,4227.3125
20150910,8.04148293,0.962958395,918.024841,82.9530411,369.920776,1.72E-06,0,1288.05786,1.08E-05,299.603302,1287.94556,47.1267891,0,13.3532181,299.603302,0,0,-21.5163326,1.91E-05,6.55E-06,0.112232864,969.85,25.56,29.67,21.47,21.6,23.21,1.71,-0.23,0.71,10144804,11860218,28.71875,61.625,73.0625,241.0625,438.92188,1421.2188,1451.25,2589.6719,2148.7188,5093.8906,5019.672
20150911,7.96777487,-22.9143963,922.064514,27.56814,383.721985,5.81E-06,0,1305.86304,7.10E-06,293.926544,1305.7865,34.5891457,0,5.3498621,293.926544,0,0,-10.5527172,1.40E-05,1.11E-06,0.076519579,974.46,20.08,21.43,18.44,10.86,17.95,2.53,-1.41,1.62,1919418,2242976,34.859375,75.859375,88.765625,287.39062,499.67188,1542.6719,1572.5469,3044.9062,3055.0469,6797.453,6693.3906
20150912,7.66221619,-13.7448597,927.29187,36.7654915,379.560913,9.11E-07,0,1306.86646,8.45E-06,293.022827,1306.85278,29.1273155,0,-10.6071119,293.022827,0,0,-31.9874725,1.18E-05,2.45E-06,0.013656726,978.86,20.73,23.73,18.92,0,17.01,1.49,1.15,0.26,6247840,7298672,33.65625,74,89.84375,326.53125,530.0781,1581.9688,1618.9375,3129.0312,3587.7031,8354.281,8283.016
20150913,7.61332846,-4.78256464,930.025757,57.1063309,376.114197,1.28E-07,0,1306.14844,9.25E-06,294.123688,1306.13965,32.9744987,0,-0.504842877,294.123688,0,0,-29.4171467,1.34E-05,3.99E-06,0.008492639,975.83,20.38,22.48,18.29,0,17.42,1.26,-0.49,-1.13,4376982,5112226,30.28125,66.171875,80.59375,326.90625,544.5,1556.0312,1592.8281,2960.3281,3629.2344,9372.609,9346.797
20150914,7.55628347,5.77028322,930.842834,145.150436,373.331879,6.12E-07,0,1304.18115,1.86E-05,296.881042,1304.17456,80.4606476,0,20.8123627,296.881042,0,0,-38.104351,3.26E-05,1.34E-05,0.00642129,973.22,22.86,26.02,20.2,0.12,18.05,1.15,-0.22,-0.74,13650442,15939102,27.171875,58.859375,71.65625,303.07812,543.5625,1526.3906,1555.9062,2705.125,3393.1094,9310,9355.531
20150915,7.5413475,3.01497173,930.6745,97.8924484,371.69397,1.55E-07,0,1302.39966,1.55E-05,297.249908,1302.36877,62.4468307,0,6.46409559,297.249908,0,0,-25.9666958,2.53E-05,9.62E-06,0.031209784,972.77,23.53,26.57,20.48,1.41,18.74,1.06,0.21,0.17,8813278,10287836,24.359375,52.5625,64.078125,274.3125,515.9219,1478.8125,1514.7031,2497.2656,3062.7812,8481.797,8555.3125
20150916,7.78502131,-3.64912367,930.208496,73.5967407,372.497711,3.68E-06,0,1302.74695,1.60E-05,296.095825,1302.70593,64.5613174,0,-7.15655613,296.095825,0,0,-19.8450108,2.62E-05,6.53E-06,0.040745251,971.82,22.14,24.49,20.17,10.13,17.79,2.49,-1.07,-1.99,4683960,5465560,23.0625,48.859375,59.078125,250.125,479.51562,1402.5781,1444.75,2337.7344,2793.9531,7598.8594,7663.9375
20150917,8.04287624,-7.14156532,932.986145,14.6460724,382.074097,-8.32E-07,0,1315.20959,1.30E-06,294.214844,1315.06018,1.52090919,0,7.85604239,294.214844,0,0,-12.4106178,6.17E-07,1.51E-07,0.149378523,975.08,20.15,20.82,19.54,12.84,18.82,0.68,0.3,-0.33,1390274,1621206,28.6875,59.859375,68.546875,241.8125,461.07812,1343.8438,1381.375,2248.5938,2651.2344,7025.953,7069.8594
20150918,7.8646965,-4.58039474,937.483948,50.2923813,382.775665,2.33E-06,0,1320.34045,5.45E-06,294.61499,1320.25964,24.17869,0,9.6534586,294.61499,0,0,-21.0413208,9.80E-06,2.02E-06,0.080877587,974.61,20.83,22.78,19.45,4.77,19.02,0.73,-0.14,-0.51,4500772,5244802,28.515625,60.984375,73.03125,265.70312,453.90625,1323.9219,1354.0781,2222.8281,2607.0625,6805.9062,6834.9062
20150919,7.85474348,-9.89794731,941.887817,33.5263748,383.965912,1.75E-06,0,1325.96179,2.41E-06,293.211731,1325.85376,11.8816748,0,5.34323359,293.211731,0,0,-26.1990776,4.82E-06,6.51E-07,0.108011492,973,20.09,22.11,17.28,2,18.16,0.81,-0.45,-0.63,5401748,6289618,28.671875,61.9375,73.515625,287.85938,450.03125,1299.6562,1328.9219,2190.9375,2580.1719,6801.1562,6820.2812
20150920,7.71008968,6.33521175,944.672974,129.134079,380.53595,2.36E-06,0,1325.22681,1.60E-05,296.275055,1325.20911,66.7602005,0,18.8451252,296.275055,0,0,-37.1899414,2.71E-05,8.74E-06,0.017874245,969.37,22,25.36,18.1,0.6,18.58,1.35,0.02,-1.22,12562282,14619136,27.609375,60.453125,72.65625,306.67188,455.875,1283.7812,1305.8594,2101.0312,2521.0312,6839.078,6859.5312
20150921,7.7583437,1.82570112,945.552429,59.9237251,378.766235,1.06E-06,0,1324.33765,1.43E-05,296.063629,1324.3186,48.4438744,0,-5.51990891,296.063629,0,0,-15.1762609,1.96E-05,4.29E-06,0.018980376,966.62,22.45,26.28,20.14,1.13,18.06,1.85,-0.05,-1.77,8189318,9525426,25.328125,55.640625,67.421875,316.09375,469.20312,1294.5,1306.3594,2007.6562,2409.5938,6699.2344,6732.7344
20150922,7.8287797,-8.87738132,947.326965,25.7663708,381.856537,-6.49E-07,0,1329.25842,3.06E-06,293.807251,1329.18311,7.61338758,0,-0.548645198,293.807251,0,0,-27.579052,3.09E-06,6.80E-07,0.074904271,970.06,20.03,21.66,17.86,7.41,18.56,1.04,-0.01,-0.3,2307880,2682100,31.078125,69.890625,80.234375,328.5625,507.20312,1354.2656,1349.0625,1967.3281,2297.2031,6391.3125,6430.875
20150923,7.8008213,8.58187485,948.384155,117.805626,380.156219,3.35E-06,0,1328.58252,2.17E-05,297.15564,1328.54041,83.5045624,0,7.66646433,297.15564,0,0,-18.0523891,3.39E-05,8.76E-06,0.042087257,964.22,23.13,26.18,19.69,6.41,19.1,1.9,-0.84,-1.04,9297289,10801015,30.796875,70.6875,84.921875,382.35938,540.1406,1476.2188,1457.2188,2003.2344,2244.8594,6139.9062,6172.297
20150924,7.8217988,-7.88689232,949.67981,32.2968254,381.416534,2.14E-06,0,1331.15149,6.55E-06,294.164154,1331.09656,25.0212059,0,5.11011028,294.164154,0,0,-10.0549383,1.01E-05,1.46E-06,0.055199597,966.84,20.44,22.01,19.38,4.97,17.93,1.6,-0.56,1.26,3357901.2,3897663,32.09375,73.828125,87.46875,415.90625,597.7969,1614.7812,1587.625,2097.8281,2268.6406,6043.375,6067.578
20150925,7.74292946,-4.7888732,951.69635,27.1604633,381.252686,1.64E-06,0,1333.00549,3.37E-06,293.928772,1332.94897,14.409297,0,4.19808149,293.928772,0,0,-13.3414478,5.84E-06,8.34E-07,0.056454711,969.25,19.86,20.99,19.33,1.49,18.43,0.77,-0.33,-0.08,1648569.9,1912524.8,30.03125,69.59375,84.328125,444.84375,651.90625,1806.0938,1774.0469,2245.7188,2359.9688,6058.1562,6075.4375
20150926,7.73829603,-2.7288568,953.045715,30.1340504,380.261444,2.02E-06,0,1333.36401,4.30E-06,294.189819,1333.30725,17.718853,0,1.85254776,294.189819,0,0,-13.2927027,7.18E-06,8.65E-07,0.056825142,970.98,19.96,21.36,18.99,1.63,17.66,1.07,-0.08,-0.99,2649208.8,3071699,27.390625,62.90625,76.3125,433.04688,664.5,1906.3281,1899.1406,2411.2188,2486.4219,6131.828,6143.8594
20150927,7.80221033,-2.8464334,953.972961,18.8362522,380.3573,1.21E-06,0,1334.40894,3.02E-06,293.885254,1334.33032,11.6389246,0,1.16553819,293.885254,0,0,-8.87711525,4.72E-06,4.84E-07,0.078666195,970.5,20.1,21.34,19.25,7.26,18.03,1.21,-0.95,-0.6,2488956,2884248,26.734375,61.734375,74.15625,409.5625,651.875,1928,1939.0156,2493.1562,2622.2188,6248.875,6257.1562
20150928,7.81917524,-0.421966255,955.318054,22.4208107,381.643677,1.02E-06,0,1337.07031,1.90E-06,294.353394,1336.96191,8.17218208,0,5.91640234,294.353394,0,0,-8.75213814,3.31E-06,3.89E-07,0.108600803,971.63,20.68,21.71,19.48,7.72,19.08,0.7,-0.56,0.09,2756775,3192600,27.40625,63.671875,75.859375,410.28125,623.4531,1889.8125,1914.7969,2488.1562,2704.875,6354.547,6368.5625
20150929,7.78921938,4.22886896,956.878235,48.6072578,382.300446,4.57E-07,0,1339.28174,5.07E-06,295.894409,1339.17834,18.2672558,0,10.6773624,295.894409,0,0,-15.4312897,7.41E-06,1.88E-06,0.10308072,972.74,22.03,24.67,20.41,4.7,20.28,1.19,-0.67,0.59,5935648,6871267,28.015625,67.296875,80.734375,423.28125,627.9844,1862.3906,1880.2812,2433.0625,2716.5781,6343.25,6369.6875
20150930,7.97811842,-1.63513482,957.663147,76.1997452,382.515961,4.42E-06,0,1340.21545,2.25E-05,296.477081,1340.1792,77.7713242,0,-14.1100798,296.477081,0,0,-14.185091,3.15E-05,4.62E-06,0.036291238,973.98,22.85,27.13,16.87,15.14,19.24,3.06,-1.93,0.39,8048128,9309738,27.765625,68.125,82.921875,450,655.2344,1864.4219,1876.9688,2402.375,2685.5156,6227,6261.125
20151001,7.85149717,-17.3999863,958.673096,91.3937225,385.954468,1.19E-06,0,1344.63281,2.49E-05,291.372375,1344.62744,78.3481903,0,-12.130578,291.372375,0,0,-42.5735092,3.18E-05,5.71E-06,0.005250775,979.2,18.03,23.7,15.48,9.07,12.52,1.9,0.1,0.24,10054938,11621400,29.53125,72.734375,87.609375,460.9375,678.34375,1849.25,1864.7031,2402.2656,2660.375,6133.6875,6169.547
20151002,7.85496521,1.7145462,959.700439,81.1634979,383.39563,4.73E-07,0,1343.12268,1.83E-05,293.545685,1343.09595,56.7392883,0,8.01829529,293.545685,0,0,-14.6882086,2.30E-05,4.27E-06,0.026630523,973.91,20.78,23.91,16.98,3.85,16.35,1.66,-1.2,0.01,11006544,12715543,27.703125,68.515625,84.34375,453.48438,681.59375,1813.0469,1833.3125,2378.2656,2638.5469,6050.422,6092.375
20151003,7.92661381,-9.25691986,961.652588,13.9095888,385.578156,1.18E-06,0,1347.31958,2.25E-06,291.656189,1347.23071,8.88866234,0,5.51137018,291.656189,0,0,-8.76846504,3.60E-06,1.71E-07,0.088874787,978.94,18.06,19.55,17.18,5.15,16.35,0.89,-0.31,0.75,1571315,1814269,25.4375,62.640625,76.984375,425.70312,667.0781,1753.1875,1778.5,2312.5156,2595.8281,5906.6562,5952.1875
20151004,7.85314226,-8.42470741,964.122864,26.5555553,385.110291,1.27E-06,0,1349.31116,2.85E-06,291.332642,1349.23303,11.1701632,0,7.00297594,291.332642,0,0,-16.8066673,4.53E-06,4.14E-07,0.078021102,981.49,17.63,18.99,16.29,1.22,15.83,0.63,-0.2,0.28,2935779,3387979.5,25.296875,62.78125,76.71875,405.3125,661.1953,1706.3672,1725.7031,2238.2344,2531.2031,5714.8125,5762.6797
20151005,7.82005024,1.28317571,965.377258,50.6515503,383.782867,1.53E-06,0,1349.2085,7.13E-06,292.997864,1349.16016,25.4489002,0,9.5623951,292.997864,0,0,-14.3548756,1.03E-05,1.66E-06,0.048375387,976.73,19.3,21.75,16.85,0.16,16.15,0.74,-0.49,0.29,6815522,7859191.5,23.445312,58.5,72.72656,389.20312,647.08594,1696.1797,1707.6719,2194.086,2461.5156,5504.2734,5549.6562
20151006,7.77757788,-1.30535221,965.74353,56.0442276,383.131226,9.16E-07,0,1348.88965,8.90E-06,293.253052,1348.87476,29.2798405,0,11.7356939,293.253052,0,0,-16.3322277,1.19E-05,2.05E-06,0.014862768,974.44,19.63,22.22,18.06,0.22,16.92,1,-0.35,0.47,5576070,6426158,21.5625,53.945312,67.03125,360.28125,611.75,1654.375,1677.4609,2159.7266,2403.3672,5347.3594,5384.3906
20151007,7.76121473,2.53087616,965.112183,110.744781,382.08313,1.77E-07,0,1347.20618,1.64E-05,294.726746,1347.19543,55.1862106,0,18.1168461,294.726746,0,0,-34.911171,2.24E-05,5.77E-06,0.010894467,975,21.36,24.92,18.84,0.1,18.06,1.12,0.78,0.13,9476544,10914162,19.703125,49.390625,61.46875,330.33594,568.2969,1562.8359,1597.7734,2084.7344,2349.8828,5246.836,5279.25
20151008,7.76270723,-0.425076574,964.560486,74.7283783,381.564453,7.35E-07,0,1346.1532,1.01E-05,294.374054,1346.125,34.3229408,0,9.59754753,294.374054,0,0,-31.2356014,1.39E-05,3.11E-06,0.028265685,975.62,20.72,24.4,17.54,3.12,18.41,1.13,-1.04,-0.07,7084876,8155414,17.835938,44.8125,55.84375,302.82812,521.6094,1449.3203,1489.1016,1964.8984,2267.8828,5094.5547,5131.703
20151009,7.75782108,-7.25801706,963.673584,84.7417221,381.326385,1.75E-06,0,1345.02576,1.50E-05,292.488495,1344.99988,49.9404755,0,8.42279053,292.488495,0,0,-33.6381264,2.02E-05,3.50E-06,0.02575939,976.75,18.58,21.33,15.47,0.22,15.2,1.52,0.88,1,6149469,7074341.5,16.734375,41.5625,51.367188,278.67188,478.60156,1337.6641,1376.1094,1823.9453,2148.5,4850.125,4893.5312
20151010,7.73456097,-10.5503311,962.30542,129.565552,380.677399,4.39E-07,0,1342.99011,1.88E-05,291.78598,1342.98267,62.2087288,0,18.5929031,291.78598,0,0,-59.3169632,2.52E-05,5.97E-06,0.007310712,979.37,19.82,23.99,15.69,0.07,14.84,1.06,0.27,0.34,13991644,16086036,15.328125,38.34375,47.382812,259.97656,439.875,1243.2344,1276.4219,1684.7969,2006.125,4550.4062,4596.414
20151011,7.70994377,0.71932435,960.758667,159.141052,379.753662,1.29E-07,0,1340.51501,2.10E-05,293.233734,1340.51221,72.3825836,0,18.2175941,293.233734,0,0,-67.8201675,2.93E-05,8.18E-06,0.002664549,980.3,19.9,24.83,14.71,0.03,14.67,1.1,-0.17,-0.89,15421890,17720380,13.84375,35.210938,43.390625,243.09375,404.51562,1166.2734,1194.4609,1560.7734,1859.9297,4232.2734,4277.7656
20151012,7.69959784,1.93105245,958.715088,155.31749,379.00412,9.91E-08,0,1337.72046,2.48E-05,293.895996,1337.71924,82.8027267,0,5.18076134,293.895996,0,0,-65.4030304,3.36E-05,8.67E-06,0.001207373,978.44,20.31,25.81,14.96,0,14.26,1.54,0.59,-1.28,13597772,15614556,12.4765625,32.648438,40.140625,225.94531,373.5078,1101.1797,1125.9141,1453.8672,1724.1406,3923.7422,3966.9062
20151013,7.69026375,-6.43040991,956.249756,143.826416,378.421051,-3.09E-08,0,1334.67126,2.65E-05,292.510559,1334.67065,85.5155563,0,1.20303929,292.510559,0,0,-63.5399284,3.47E-05,8.21E-06,0.000470308,977.85,19.71,25.24,15.25,0,13.21,1.79,0.45,-1.51,13169582,15113640,11.2578125,30.515625,37.585938,209.77344,346.40625,1041.4453,1064.8516,1361.3672,1603.75,3637.4375,3677.5938
20151014,7.67203331,-0.620550513,954.164917,160.752869,377.738037,-1.01E-08,0,1331.90405,2.28E-05,293.284058,1331.90295,76.3862762,0,17.9006729,293.284058,0,0,-67.0856476,3.10E-05,8.17E-06,0.001105008,977.24,20.66,25.83,16.1,0,14.77,1.05,0.14,-0.78,16198986,18579580,10.421875,28.992188,35.664062,196.53125,322.4453,980.9531,1004.8594,1278.3828,1498.2891,3376.4219,3413.5078
20151015,7.6514802,5.43795776,952.318848,149.238266,376.915466,2.72E-08,0,1329.23535,2.32E-05,294.516907,1329.23438,77.5846786,0,6.28576088,294.516907,0,0,-59.9264526,3.15E-05,8.19E-06,0.001037311,975.37,21.17,26.71,15.81,0,15.08,1.05,-0.3,-0.95,15662812,17953918,9.7578125,27.84375,34.21875,185.85938,300.3125,919.5625,943.6797,1199.3281,1404.5,3138.1484,3172.625
20151016,7.74369383,9.435956,950.001282,139.359848,376.807404,4.36E-08,0,1326.81458,2.60E-05,295.837158,1326.80884,84.4715729,0,3.48078823,295.837158,0,0,-41.9670258,3.42E-05,8.18E-06,0.005947297,973.35,22.78,28.08,16.96,5.05,15.95,1.56,-0.22,-1.39,15318882,17553044,9.265625,26.898438,33,177.03125,280.6875,861.22656,884.3047,1122.7109,1318.1328,2918.2969,2950.6406
20151017,7.74245501,2.47129583,948.986511,78.1720123,378.936829,5.69E-07,0,1327.94385,1.38E-05,295.204224,1327.92334,43.5143356,0,11.759119,295.204224,0,0,-20.4268208,1.76E-05,3.30E-06,0.020523559,975.49,21.45,24.12,19.26,4.52,18.04,1.21,-0.66,-0.65,7128776,8165436,11.484375,29.828125,35.445312,173.33594,265.45312,809.2344,830.2422,1050.6641,1238.6172,2728.4219,2758.6797
20151018,7.75883579,-2.65265489,949.25824,73.7124786,379.757599,3.65E-07,0,1329.06323,9.44E-06,294.280273,1329.01599,29.7815208,0,16.1279869,294.280273,0,0,-30.4569073,1.21E-05,2.27E-06,0.047416758,976.31,20.52,23.6,17.68,5.92,18.74,0.76,0.5,0.01,7625478,8730468,12.1015625,31.53125,39.039062,184.0625,257.10156,767.0078,784.71875,986.84375,1165.7109,2570.4297,2599.8203
20151019,7.69326782,-4.51634312,949.406128,103.202866,378.772827,9.93E-07,0,1328.20703,1.26E-05,294.121033,1328.17896,42.9068642,0,16.8875294,294.121033,0,0,-47.928978,1.74E-05,3.84E-06,0.028077701,972.63,20.64,24.55,16.27,1.04,17.89,0.87,-0.13,-0.54,11930196,13653912,12.2734375,31.367188,38.867188,194.63281,256.27344,741.9453,752.6875,935,1098.3984,2426.8516,2455.4844
20151020,7.66093969,1.8657937,948.648254,139.816574,377.594482,4.93E-07,0,1326.25281,1.81E-05,294.974915,1326.24292,61.7820168,0,14.789176,294.974915,0,0,-61.3791618,2.50E-05,6.47E-06,0.010071494,970.17,20.81,26.52,15.08,0.01,17.32,1.23,-0.38,-1.09,14018936,16038678,11.765625,30.5625,37.867188,193.46094,259.875,741.7969,743.21094,900.21094,1039.125,2301.8594,2327.8203
20151021,7.65173674,7.78858089,946.65918,149.822083,376.786407,4.77E-07,0,1323.4491,3.06E-05,296.072205,1323.44556,95.8213577,0,-7.91172028,296.072205,0,0,-54.12006,3.88E-05,7.79E-06,0.003568655,970.02,22.97,28.11,16.19,0,16.35,2.32,0.39,-2.17,15392522,17603366,10.8359375,29.21875,36.257812,186.29688,263.83594,751.6406,750.46875,887.21094,991.71094,2205.7734,2227.2188
20151022,7.70106697,0.899327338,944.224976,107.329102,376.393097,4.36E-07,0,1320.62683,2.77E-05,295.371246,1320.61816,85.0468063,0,-9.02612305,295.371246,0,0,-30.4099846,3.45E-05,6.31E-06,0.008787359,971.19,23.01,27.03,19.5,1.58,15.56,2.51,0.24,-2.41,13171336,15057680,10.296875,29.34375,36.421875,187.04688,266.85156,755.7344,756.97656,889.2969,961.0625,2144.3516,2160.9297
20151023,7.76056528,-0.808146358,943.378296,58.7123299,378.205048,1.24E-06,0,1321.61145,1.28E-05,294.51181,1321.58325,40.1735497,0,6.22149086,294.51181,0,0,-13.1239243,1.63E-05,2.22E-06,0.028086523,971.02,21.02,23.71,18.48,1.68,16.9,1.81,-0.28,-1.42,7192230,8219344,13.4921875,38.015625,45.101562,219.61719,278.5625,774.8281,769.7969,902.6875,952.2031,2119.1953,2130.8828
20151024,7.92520714,1.14417815,944.002319,50.9046707,379.97113,5.60E-07,0,1324.03003,7.61E-06,294.892578,1323.97351,23.7232132,0,12.0291882,294.892578,0,0,-14.007844,9.62E-06,1.45E-06,0.056596793,971.55,21.2,24.77,18.98,9.47,18.5,1.24,-0.31,0.25,8202656,9370848,17.53125,43.804688,53.125,271.32812,309.71875,833.35156,816.4531,954.5,971.5781,2155.1016,2158.7969
20151025,7.90649605,0.025152966,946.482544,54.3512535,383.219208,6.96E-07,0,1329.75439,7.35E-06,294.914368,1329.70154,23.4791355,0,12.8100033,294.914368,0,0,-18.0371914,9.52E-06,1.47E-06,0.05259129,972.91,20.67,23.71,18.95,3.19,18.66,1.31,-0.76,0.09,5318204,6072916,21.59375,49.265625,59.796875,307.3047,363.79688,917.02344,894.22656,1068.3516,1048.6016,2328.5547,2316.1406
20151026,7.88669872,-23.77668,949.947998,26.5337753,385.813477,1.62E-06,0,1335.78589,1.54E-05,289.870209,1335.76111,43.7235222,0,-5.13541937,289.870209,0,0,-11.7353477,1.77E-05,6.85E-07,0.024403926,977.88,16.86,19.75,14.62,5.13,11.21,2.56,-1.96,0.95,4922544,5618932,23.890625,53.625,64.94531,329.95312,416.97656,997.09375,978.4297,1222.5,1188.1094,2655.1484,2631.7812
20151027,7.79628611,-12.1602058,952.475464,23.9712162,382.683136,8.01E-07,0,1335.18726,9.52E-06,288.879608,1335.15833,26.7888222,0,2.82683301,288.879608,0,0,-6.51466608,1.09E-05,5.45E-07,0.028664559,976.7,15.58,17.3,14.58,1.34,9.84,1.38,-0.28,0.42,2811430,3207524,24.023438,53.578125,65.32031,338.54688,448.0703,1048.75,1040.0781,1354.8984,1352.9062,3078.7578,3047.2969
20151028,7.73968506,-2.86053324,953.912048,53.9360237,381.359528,8.99E-07,0,1335.29639,9.50E-06,290.687103,1335.27136,28.7929096,0,9.74371529,290.687103,0,0,-18.2575054,1.17E-05,1.27E-06,0.024856942,976.2,16.39,19.4,14.7,0.12,12.34,1.04,-0.4,0.18,6815598,7772856,23.71875,52.445312,63.898438,332.9453,457.42188,1079.7734,1076.625,1421.7656,1499.0625,3661.25,3617.461
20151029,7.73643589,-4.28749084,954.449219,50.0678978,380.355011,1.33E-06,0,1334.83948,8.28E-06,290.882599,1334.80396,26.3219128,0,9.52556324,290.882599,0,0,-18.5077267,1.07E-05,1.06E-06,0.035255842,979.39,17.3,19.66,14.66,0.4,13.26,1.23,-0.84,0.43,6692714,7629796,22.09375,48.859375,60.007812,318.79688,450.59375,1092.6953,1095.8672,1441.5156,1586.3281,4192.117,4165.703
20151030,7.82982254,-7.7057662,954.628662,45.7749252,380.56601,1.97E-06,0,1335.22803,1.03E-05,290.239807,1335.19446,32.2828598,0,8.37519932,290.239807,0,0,-12.8263378,1.31E-05,8.25E-07,0.033302642,982.61,15.86,17.45,13.51,4.11,12.57,1.44,0.4,-0.95,2519906,2871624,19.960938,44.171875,54.382812,297.5703,434.875,1077.2656,1089.75,1441.7031,1614.6562,4401.1797,4403.3047
20151031,7.75311852,-15.1543036,955.429932,17.1028099,381.591614,1.00E-06,0,1337.05225,5.32E-06,287.809601,1337.02148,16.088253,0,2.54981446,287.809601,0,0,-13.6221933,6.52E-06,2.06E-07,0.030700898,987.29,14.09,14.93,12.25,0.59,11.2,1.16,-0.86,-0.27,1380762,1573176,22,49.929688,59.28125,284.6875,422.28906,1048.0078,1064.4766,1430.6562,1619.5234,4396.3984,4411.5938
20151101,7.72521067,-13.2519627,955.870911,64.3831558,380.403229,3.50E-07,0,1336.28503,9.25E-06,287.732239,1336.27441,26.8198967,0,11.0425406,287.732239,0,0,-39.7761879,1.09E-05,1.28E-06,0.010931375,984.24,14.16,17.2,10.26,0.14,10.69,1.12,0.12,-0.41,6073498,6917440,21.242188,49.09375,60.460938,293.98438,412.66406,1027.1328,1040.1719,1414.7891,1613.9062,4326.6406,4345.367
20151102,7.70767355,5.68382454,955.197693,114.745346,379.527954,2.40E-07,0,1334.72791,1.91E-05,290.46994,1334.72546,54.6322174,0,20.9225674,290.46994,0,0,-33.4976807,2.21E-05,2.78E-06,0.002257933,977.53,16.65,20.53,10.73,0,11.8,1.58,-0.4,-1.33,11217032,12770200,19.59375,44.898438,55.46875,289.27344,402.0703,1011.9297,1022.9844,1382.2109,1590.7266,4228.5703,4248.711
20151103,7.71594572,-2.92080975,954.626404,24.2665825,379.049072,7.35E-08,0,1333.68628,9.03E-06,289.737427,1333.67578,23.7758675,0,-2.47676134,289.737427,0,0,-5.88815737,9.64E-06,5.41E-07,0.010798792,976.27,16.37,18.06,14.68,0.88,11.55,1.34,-0.54,-1.07,2845792,3237424,18.1875,42.0625,51.882812,272.9453,395.5547,994.4297,1006.08594,1340.1719,1550.8125,4097.8438,4120.9766
20151104,7.88034058,-3.02597809,954.518127,24.0586128,380.359955,7.48E-07,0,1334.92114,4.74E-06,289.862946,1334.87805,14.366437,0,7.14628792,289.862946,0,0,-5.57136679,5.82E-06,3.36E-07,0.043019626,974.65,15.56,17.09,14.4,8.75,12.98,1.23,-0.8,-0.38,2879966,3276004,17.226562,40.664062,50.015625,260.4375,386,968.9453,983.375,1297.0625,1500.6875,3921.1406,3948.6016
20151105,7.84970903,-1.9537555,956.00647,26.2412376,383.063904,1.14E-06,0,1339.11975,4.23E-06,290.141113,1339.07043,13.9665117,0,9.69770718,290.141113,0,0,-4.52984858,5.66E-06,2.97E-07,0.049357258,969.69,15.68,17.32,14.45,5.26,14.04,1.15,-0.49,0.37,2998230,3410168,19.320312,45.4375,54.257812,259.39062,379.375,937.9453,953.9375,1259.8828,1454.6328,3737.2188,3766.0547
20151106,7.78693819,-0.041328281,957.619019,37.746891,382.584717,1.09E-06,0,1340.24121,6.28E-06,290.995239,1340.20374,19.7231407,0,5.73580122,290.995239,0,0,-12.3291464,8.00E-06,6.25E-07,0.037490577,970.85,16.85,19.46,15.23,0.4,14.38,1.05,0.02,0.52,3370216,3830312,21.789062,51.789062,62.164062,282.8047,387.5703,917.8828,929.4844,1233.0078,1416.1953,3586.8672,3614.1406
